step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
135,0.07198598235845566,0.0027118804573547095,3.707762971316697e-05,3.754281533474568e-05,-0.0006881544832140207,0.931640625,0.3341953280668525,222.65469121932983,227.3125,181.50326538085938,5e-06,135,0,0.4921875,1.0,0.0,0.4921875,1.0,0.0,-0.042145974934101105,2.4748666286468506,-1.6201815605163574,-0.042145974934101105,2.4748666286468506,-1.6201815605163574,3034.6796875,4096.0,763.0,0.40625,1301.578125,2674.0,334.0,3034.6796875,4096.0,763.0,0.40625,0.0,544.1875,950.0,302.0,0.0,9,31,20.8125,0.125,0.875,3.9375,8,3.9375,8.0,8,8,4.1851773858070374e-05,2.987618600949645,24.184097295626998,12.00561390670191,1.0095339380204678,163.80435689911246,43.56139886257006,23.099701013416052,163.80435689911246,302,4088,763.0,4096.0,3034.6796875,334.0,2674.0,1301.578125,9.0,31.0,20.8125,194.51611940935254,0.00011128745973110199,3.3924814704805613,0.004295742139220238,21.722197825089097,219.66286676749587,3.6090612411499023e-05,0.047418543806610196,9.377404554121389e-06,0.5007636190221696,458095,219.66286676749587,1042.7228933620236,
136,0.07404718548059464,0.0030210248805815354,2.495526632628753e-05,2.8658806968451245e-05,0.016116370912641287,1.0,0.32519315236874835,222.65469121932983,227.3125,182.08806991577148,5e-06,136,0,0.421875,1.0,0.0,0.421875,1.0,0.0,-0.12152380496263504,2.4748666286468506,-2.4748666286468506,-0.12152380496263504,2.4748666286468506,-2.4748666286468506,3117.6640625,4096.0,766.0,0.4140625,1242.5,2342.0,404.0,3117.6640625,4096.0,766.0,0.4140625,0.0,651.1875,1012.0,323.0,0.0,7,31,21.015625,0.3125,0.6875,3.375,8,3.375,8.0,8,8,5.175545811653137e-05,3.6873354092240334,22.391609432175756,11.517673690337688,4.951138323172927,164.05955373495817,50.121103040888556,16.185941983014345,164.05955373495817,489,4096,766.0,4096.0,3117.6640625,404.0,2342.0,1242.5,7.0,31.0,21.015625,197.70051647163928,9.81651246547699e-05,3.5761266574263573,0.0037573575973510742,23.51542074419558,224.8223299961537,3.875605762004852e-05,0.0487454126323204,7.78867401448774e-06,0.49541427619246,482413,224.8223299961537,1072.8760795430178,
137,0.07296121120452881,0.002222311872174032,3.371151660758187e-05,3.2544327041250654e-05,0.004480183764826506,0.927734375,0.34264138977398206,222.65469121932983,227.3125,182.05122756958008,5e-06,137,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.05617564916610718,2.4748666286468506,-2.4748666286468506,-0.05617564916610718,2.4748666286468506,-2.4748666286468506,3096.0,4096.0,566.0,0.4765625,1161.875,2297.0,231.0,3096.0,4096.0,566.0,0.4765625,0.0,685.125,1017.0,358.0,0.0,7,31,19.625,0.375,0.625,3.625,8,3.625,8.0,8,8,5.641952157020569e-05,1.978157166391611,21.010656915605068,10.70159927297209,2.2704221978783607,186.88600123859942,53.73174310926697,13.43988143466413,186.88600123859942,579,4096,566.0,4096.0,3096.0,231.0,2297.0,1161.875,7.0,31.0,19.625,221.23338468186557,0.00010545551776885986,3.5728379525244236,0.0036477837711572647,22.472698280587792,247.316361380741,4.1602179408073425e-05,0.046432729760875965,7.536992485613707e-06,0.5582641530449208,483984,247.316361380741,978.4714551394188,
138,0.07855740934610367,0.0028972906584385782,0.00012047778091073269,2.9094229148540762e-05,0.01494975300988699,0.8984375,0.3398180079797417,222.65469121932983,227.3125,182.2354393005371,5e-06,138,0,0.34375,1.0,0.0,0.34375,1.0,0.0,-0.06961888074874878,2.4748666286468506,-2.4748666286468506,-0.06961888074874878,2.4748666286468506,-2.4748666286468506,3491.3984375,4096.0,1372.0,0.453125,1466.5546875,2653.0,564.0,3491.3984375,4096.0,1372.0,0.453125,0.0,636.1875,1021.0,351.0,0.0,11,31,24.9375,0.3125,0.6875,2.75,8,2.75,8.0,8,8,3.048032522201538e-05,5.22886067442596,24.887933656573296,13.778639490730711,6.0302861500531435,98.51144642755389,29.952908485443913,9.43733717314899,98.51144642755389,517,2781,1372.0,4096.0,3491.3984375,564.0,2653.0,1466.5546875,11.0,31.0,24.9375,140.3731191456318,9.931623935699463e-05,3.859085040166974,0.0038329213857650757,24.819732569158077,169.0825549121946,3.88268381357193e-05,0.04697761927495846,7.2547728332524035e-06,0.3141047958165755,528331,169.0825549121946,1562.346275978515,
139,0.07595161348581314,0.0027937869454035535,-5.108532604936045e-05,1.863789566414198e-05,0.021639638696797192,0.931640625,0.34194836657864325,222.65469121932983,227.3125,182.39028930664062,5e-06,139,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.1023089736700058,2.4748666286468506,-2.4748666286468506,-0.1023089736700058,2.4748666286468506,-2.4748666286468506,3455.78125,4096.0,1014.0,0.4765625,1426.3828125,2699.0,438.0,3455.78125,4096.0,1014.0,0.4765625,0.0,621.3125,921.0,329.0,0.0,9,31,23.3984375,0.375,0.625,3.0625,8,3.0625,8.0,8,8,5.819648504257202e-05,4.005964789539576,25.073935138061643,13.242687360980199,6.2269197255373,139.9139049127698,42.831013017188525,16.353323806077242,139.9139049127698,467,4096,1014.0,4096.0,3455.78125,438.0,2699.0,1426.3828125,9.0,31.0,23.3984375,170.1835800204426,9.683705866336823e-05,3.817401049658656,0.0030941851437091827,24.313004864379764,198.3580988906324,3.7550926208496094e-05,0.0465884186506545,5.929057048351657e-06,0.3847347742018416,521868,198.3580988906324,1315.4693529497363,
140,0.077382393181324,0.0017470220336690545,6.649750775977736e-05,5.36090351488383e-06,0.011715226573869586,0.763671875,0.3470486052096823,222.65469121932983,227.3125,183.1876678466797,5e-06,140,0,0.203125,1.0,0.0,0.203125,1.0,0.0,-0.04395654797554016,2.4748666286468506,-2.4748666286468506,-0.04395654797554016,2.4748666286468506,-2.4748666286468506,3652.71875,4096.0,990.0,0.6484375,1358.03125,2377.0,363.0,3652.71875,4096.0,990.0,0.6484375,0.0,689.6875,953.0,346.0,0.0,9,31,22.71875,0.5625,0.4375,1.625,8,1.625,8.0,8,8,3.0430033802986145e-05,3.284511800855398,22.646511383354664,12.90417720368714,5.92537909373641,189.69055701047182,64.18258889383287,18.617568554356694,189.69055701047182,346,4096,990.0,4096.0,3652.71875,363.0,2377.0,1358.03125,9.0,31.0,22.71875,225.85510675609112,0.00012070126831531525,4.073123196139932,0.0032530687749385834,25.902472872287035,255.8620736580342,4.521384835243225e-05,0.04660159774658174,5.852653653537755e-06,0.48306292991541216,555828,255.8620736580342,1086.1867725321367,
141,0.07523186504840851,0.0017402379999111872,3.1619853416486876e-05,3.1887767363514286e-05,0.00037138524930924177,0.72265625,0.3406383073487008,222.65469121932983,227.3125,183.51572036743164,5e-06,141,0,0.5625,1.0,0.0,0.5625,1.0,0.0,-0.0369887612760067,2.4748666286468506,-1.6201815605163574,-0.0369887612760067,2.4748666286468506,-1.6201815605163574,2822.8515625,4096.0,749.0,0.390625,1021.6796875,2171.0,263.0,2822.8515625,4096.0,749.0,0.390625,0.0,711.125,977.0,431.0,0.0,7,31,18.5078125,0.25,0.75,4.5,8,4.5,8.0,8,8,3.080442547798157e-05,2.3147997744381428,20.02037000283599,9.469595108908834,3.2400519624352455,131.74974404089153,38.2301348168985,15.53067847713828,131.74974404089153,628,4096,749.0,4096.0,2822.8515625,263.0,2171.0,1021.6796875,7.0,31.0,18.5078125,182.16325619630516,9.896792471408844e-05,3.3489997908473015,0.0032207388430833817,21.065100828185678,206.6084271389991,3.8195401430130005e-05,0.04656824891441272,7.120030867943517e-06,0.5041534800977102,452349,206.6084271389991,1094.7012333037003,
142,0.07200659811496735,0.0019841569592244923,8.046073685363808e-05,1.1092499335063621e-05,0.0063846115954220295,0.701171875,0.3401684329882042,222.65469121932983,227.3125,183.71442413330078,5e-06,142,0,0.4375,1.0,0.0,0.4375,1.0,0.0,-0.057277653366327286,2.4748666286468506,-2.4748666286468506,-0.057277653366327286,2.4748666286468506,-2.4748666286468506,3237.90625,4096.0,1111.0,0.3984375,1336.8125,2323.0,468.0,3237.90625,4096.0,1111.0,0.3984375,0.0,573.4375,888.0,325.0,0.0,11,31,23.828125,0.375,0.625,3.5,8,3.5,8.0,8,8,3.328733146190643e-05,4.213125703856349,20.612664559856057,12.394560532600735,2.2460597660392523,106.12555524893105,37.178799599569174,16.775865253061056,106.12555524893105,456,4096,1111.0,4096.0,3237.90625,468.0,2323.0,1336.8125,11.0,31.0,23.828125,146.18080835416913,9.466707706451416e-05,3.5997455827891827,0.0032551437616348267,22.72495030425489,172.53617731668055,3.947131335735321e-05,0.04658164833649322,6.67240015749618e-06,0.3527086571042464,487852,172.53617731668055,1413.76726779038,
143,0.07609789818525314,0.0016540427532163449,0.00013614783210869064,9.837786137723015e-06,0.010836200701305643,0.654296875,0.345476718531857,222.65469121932983,227.3125,184.15009689331055,5e-06,143,0,0.328125,1.0,0.0,0.328125,1.0,0.0,-0.052724115550518036,1.6201815605163574,-1.6201815605163574,-0.052724115550518036,1.6201815605163574,-1.6201815605163574,3563.625,4096.0,1239.0,0.4140625,1490.125,2572.0,630.0,3563.625,4096.0,1239.0,0.4140625,0.0,634.5625,1019.0,353.0,0.0,11,31,24.75,0.5,0.5,2.625,8,2.625,8.0,8,8,3.6679208278656006e-05,5.794455379247665,23.931081907823682,13.836437759295222,3.4782971758395433,142.48522900603712,49.941292236660956,14.461414581164718,142.48522900603712,556,4096,1239.0,4096.0,3563.625,630.0,2572.0,1490.125,11.0,31.0,24.75,179.50416520051658,9.979866445064545e-05,3.919248854741454,0.003667900338768959,24.868658304214478,208.3220473304391,3.720633685588837e-05,0.04627863643576558,6.82567688952256e-06,0.39352521396865153,537368,208.3220473304391,1289.753069553004,
144,0.07611804455518723,0.002716032147873193,-5.369570112634392e-05,4.4669139924735646e-05,0.01533055274921935,0.865234375,0.34070892411543074,222.65469121932983,227.3125,184.48693084716797,5e-06,144,0,0.359375,1.0,0.0,0.359375,1.0,0.0,-0.08358962833881378,2.4748666286468506,-2.4748666286468506,-0.08358962833881378,2.4748666286468506,-2.4748666286468506,3580.890625,4096.0,1344.0,0.5078125,1476.5703125,2530.0,626.0,3580.890625,4096.0,1344.0,0.5078125,0.0,563.75,929.0,325.0,0.0,9,31,24.2109375,0.3125,0.6875,2.875,8,2.875,8.0,8,8,3.100745379924774e-05,5.716342030093074,24.092338358983397,13.820075905969134,7.661700526252389,137.39663216099143,53.01853639895853,14.752517759799957,137.39663216099143,443,4096,1344.0,4096.0,3580.890625,626.0,2530.0,1476.5703125,9.0,31.0,24.2109375,161.09996733628213,9.346194565296173e-05,3.8611945677548647,0.003935249522328377,24.88828236795962,189.8797775041312,4.2242929339408875e-05,0.04691352606709647,7.4178052272482475e-06,0.3514749894978164,530514,189.8797775041312,1396.9734085781138,
145,0.07548762112855911,0.0026165791787207127,0.000157315202159225,4.161823926551733e-05,0.0013729893835261464,0.96484375,0.3392057927467801,222.65469121932983,227.3125,184.72048950195312,5e-06,145,0,0.390625,1.0,0.0,0.390625,1.0,0.0,-0.04757620021700859,2.4748666286468506,-1.6201815605163574,-0.04757620021700859,2.4748666286468506,-1.6201815605163574,3166.140625,4096.0,556.0,0.4453125,1177.6484375,2211.0,195.0,3166.140625,4096.0,556.0,0.4453125,0.0,743.0,973.0,400.0,0.0,7,31,20.625,0.25,0.75,3.125,8,3.125,8.0,8,8,5.169212818145752e-05,1.7360682133585215,20.473262498155236,10.902957929531112,2.4638054501265287,152.83105081878603,42.251514862437034,16.450526148080826,151.00647877156734,443,4096,556.0,4096.0,3166.140625,195.0,2211.0,1177.6484375,7.0,31.0,20.625,203.42281067930162,9.223446249961853e-05,3.7214332949370146,0.0033210348337888718,23.76858583651483,230.94268311187625,3.954581916332245e-05,0.04750202017809787,6.63715817053155e-06,0.5019488698269818,500370,230.94268311187625,1083.3207470738623,
146,0.0774102583527565,0.003749471332412213,0.00013380662653617037,3.1512516898146714e-05,0.022549584042280912,1.080078125,0.3379912997075025,222.65469121932983,227.3125,185.42055892944336,5e-06,146,0,0.375,1.0,0.0,0.375,1.0,0.0,-0.09959238767623901,2.4748666286468506,-2.4748666286468506,-0.09959238767623901,2.4748666286468506,-2.4748666286468506,3533.5234375,4096.0,1341.0,0.46875,1331.40625,2411.0,554.0,3533.5234375,4096.0,1341.0,0.46875,0.0,627.5625,919.0,322.0,0.0,9,31,22.3046875,0.25,0.75,3.0,7,3.0,8.0,8,8,3.17990779876709e-05,4.9331722445786,21.423983693122864,12.413056341989432,10.624392632395029,222.11824142746627,73.9402973431279,20.483969224616885,222.11824142746627,322,3877,1341.0,4096.0,3533.5234375,554.0,2411.0,1331.40625,9.0,31.0,22.3046875,248.53280369378626,8.720345795154572e-05,3.8972932025790215,0.0031378157436847687,25.28805659338832,277.7479220815003,3.698468208312988e-05,0.04747869789359433,5.891295172881119e-06,0.549497566154945,532619,277.7479220815003,958.8172541642134,
147,0.07643047720193863,0.0034829953510779887,2.328086293346132e-05,1.7364174709655344e-05,0.0019688859611051157,1.005859375,0.3378430091224321,222.65469121932983,227.3125,185.52265548706055,5e-06,147,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.09838619083166122,1.6201815605163574,-2.4748666286468506,-0.09838619083166122,1.6201815605163574,-2.4748666286468506,3263.328125,4096.0,1148.0,0.390625,1276.140625,2334.0,398.0,3263.328125,4096.0,1148.0,0.390625,0.0,695.1875,1010.0,470.0,0.0,9,31,21.4140625,0.125,0.875,4.1875,8,4.1875,8.0,8,8,5.9237703680992126e-05,3.678978130221367,22.688157837837934,11.77403913823946,7.2867287285625935,145.06191707588732,38.87383776521892,12.809593910351396,145.06191707588732,470,3910,1148.0,4096.0,3263.328125,398.0,2334.0,1276.140625,9.0,31.0,21.4140625,197.2331459224224,8.973106741905212e-05,3.7176186498254538,0.0032781120389699936,23.905795680359006,224.8860084488988,3.7863850593566895e-05,0.04718031869655807,6.4696600267816485e-06,0.47218174008135483,506690,224.8860084488988,1126.5485200586322,
148,0.0758734866976738,0.003349272388732061,-6.826504431955982e-05,2.5341224272779073e-05,0.022687627497361973,0.998046875,0.33983123090836564,222.65469121932983,227.3125,185.86659622192383,5e-06,148,0,0.3203125,1.0,0.0,0.3203125,1.0,0.0,-0.0949086919426918,2.4748666286468506,-2.4748666286468506,-0.0949086919426918,2.4748666286468506,-2.4748666286468506,3500.2421875,4096.0,645.0,0.65625,1402.40625,2477.0,211.0,3500.2421875,4096.0,645.0,0.65625,0.0,607.4375,985.0,444.0,0.0,7,31,22.3671875,0.25,0.75,2.5625,8,2.5625,8.0,8,8,3.104843199253082e-05,1.9825572930276394,23.313457695767283,13.107583484452334,2.79648326151073,173.48147999309003,62.089155180350645,15.378121133893728,173.48147999309003,444,4096,645.0,4096.0,3500.2421875,211.0,2477.0,1402.40625,7.0,31.0,22.3671875,204.40559137426317,9.015947580337524e-05,3.88949160464108,0.0033136066049337387,24.737875387072563,233.06155758723617,7.033534348011017e-05,0.04704959153695073,6.302232299130513e-06,0.4562309111964645,525783,233.06155758723617,1127.9916890695213,
149,0.07551626116037369,0.0026270395319443196,7.296758849406615e-05,1.200940141643514e-05,0.004684010054916143,0.931640625,0.33919576819975944,222.65469121932983,227.3125,186.30534744262695,5e-06,149,0,0.5,1.0,0.0,0.5,1.0,0.0,-0.06311526149511337,1.6201815605163574,-2.4748666286468506,-0.06311526149511337,1.6201815605163574,-2.4748666286468506,3160.8046875,4096.0,1206.0,0.3203125,1314.5,2455.0,409.0,3160.8046875,4096.0,1206.0,0.3203125,0.0,576.1875,925.0,354.0,0.0,11,31,21.8828125,0.25,0.75,4.0,8,4.0,8.0,8,8,3.4069642424583435e-05,3.7775882817804813,22.218643877655268,12.135926408227533,4.092623416334391,163.71998126246035,44.95834405728965,12.537130856886506,163.71998126246035,628,4096,1206.0,4096.0,3160.8046875,409.0,2455.0,1314.5,11.0,31.0,21.8828125,205.97941872291267,9.083375334739685e-05,3.4653601981699467,0.0038219280540943146,22.33682201616466,231.81192104518414,4.2514875531196594e-05,0.04669702617655965,7.99006565293009e-06,0.5091153575976071,478335,231.81192104518414,1031.7308053945255,
150,0.07173784077167511,0.0033876362431328744,8.414981311943848e-05,9.367023722006707e-06,0.003919875540304929,0.931640625,0.3331370935357075,222.65469121932983,227.3125,186.48189163208008,5e-06,150,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.132594496011734,1.6201815605163574,-2.4748666286468506,-0.132594496011734,1.6201815605163574,-2.4748666286468506,2982.5703125,4096.0,1295.0,0.2109375,1310.15625,2548.0,504.0,2982.5703125,4096.0,1295.0,0.2109375,0.0,576.75,994.0,346.0,0.0,11,31,23.0234375,0.0625,0.9375,4.75,8,4.75,8.0,8,8,2.9668211936950684e-05,4.786272732540965,24.279668666422367,12.097215248417342,3.140909906476736,87.45052109658718,25.66637653329235,12.615640189498663,87.45052109658718,378,3019,1295.0,4096.0,2982.5703125,504.0,2548.0,1310.15625,11.0,31.0,23.0234375,147.8782882988453,0.00010920502245426178,3.372834760695696,0.0035239718854427338,21.444135645404458,172.72842139564455,4.761107265949249e-05,0.04706862406886071,7.734912269158511e-06,0.3873501732692945,455593,172.72842139564455,1318.8130717539461,
151,0.07655281573534012,0.0029431733419187367,-4.3421603322713054e-05,1.9165132698617526e-05,0.00944343931041658,0.86328125,0.33740241342038174,222.65469121932983,227.3125,186.67486953735352,5e-06,151,0,0.4609375,1.0,0.0,0.4609375,1.0,0.0,-0.1279875636100769,2.4748666286468506,-2.4748666286468506,-0.1279875636100769,2.4748666286468506,-2.4748666286468506,3134.734375,4096.0,502.0,0.3359375,1429.4921875,2775.0,241.0,3134.734375,4096.0,502.0,0.3359375,0.0,569.9375,1010.0,305.0,0.0,5,31,23.1015625,0.25,0.75,3.6875,8,3.6875,8.0,8,8,3.435276448726654e-05,2.2918949369341135,27.246063681319356,13.454909467487596,3.3971074540168047,89.12992171756923,26.748508331060293,14.565675666555762,89.12992171756923,378,3605,502.0,4096.0,3134.734375,241.0,2775.0,1429.4921875,5.0,31.0,23.1015625,111.48221440054476,0.00010850653052330017,3.5341078247874975,0.0034435447305440903,22.181787768378854,137.23301759548485,4.599243402481079e-05,0.04677748064812347,7.2618288785361604e-06,0.27784006420137464,474198,137.23301759548485,1727.7110432628194,
152,0.07244531810283661,0.0014082603593124077,7.49963865018799e-05,8.669858516441309e-06,0.011700414295773953,0.61328125,0.34763750103652186,222.65469121932983,227.3125,187.08668518066406,5e-06,152,0,0.2890625,1.0,0.0,0.2890625,1.0,0.0,-0.04876706004142761,2.4748666286468506,-1.6201815605163574,-0.04876706004142761,2.4748666286468506,-1.6201815605163574,3509.7734375,4096.0,506.0,0.6015625,1373.2421875,2745.0,212.0,3509.7734375,4096.0,506.0,0.6015625,0.0,645.9375,939.0,305.0,0.0,7,31,22.2578125,0.5625,0.4375,2.3125,8,2.3125,8.0,8,8,3.5993754863739014e-05,1.8963598608970642,25.99431548640132,12.926475219137501,4.091102568432689,193.77991572022438,58.63372467116278,16.552280554547906,193.77991572022438,306,3690,506.0,4096.0,3509.7734375,212.0,2745.0,1373.2421875,7.0,31.0,22.2578125,215.7525172252208,0.00011222809553146362,3.9228851851075888,0.0032987892627716064,24.62408908084035,244.34075610525906,3.9847567677497864e-05,0.046291885753679235,6.201536031499587e-06,0.4802493867019123,531931,244.34075610525906,1088.502402298474,
153,0.07262517511844635,0.0024644403893034905,0.00016411054457421415,2.1273353240758297e-05,0.02049610902031418,0.939453125,0.34121020673381725,222.65469121932983,227.3125,187.09946823120117,5e-06,153,0,0.3671875,1.0,0.0,0.3671875,1.0,0.0,-0.10332905501127243,1.6201815605163574,-2.4748666286468506,-0.10332905501127243,1.6201815605163574,-2.4748666286468506,3293.5625,4096.0,419.0,0.484375,1293.6328125,2265.0,170.0,3293.5625,4096.0,419.0,0.484375,0.0,682.9375,941.0,345.0,0.0,5,31,22.5078125,0.4375,0.5625,2.9375,8,2.9375,8.0,8,8,6.156042218208313e-05,1.5858598165214062,22.3472237046808,12.235553855658509,3.386397762224078,161.66874435544014,36.61080501996912,19.333023387938738,161.66874435544014,411,4096,419.0,4096.0,3293.5625,170.0,2265.0,1293.6328125,5.0,31.0,22.5078125,193.91689889505506,0.00010766275227069855,3.710292622447014,0.0033041518181562424,23.868804624304175,221.52786893211305,3.876350820064545e-05,0.046894262825946526,6.4915594314964525e-06,0.45998087864360176,508992,221.52786893211305,1148.8215962479646,
154,0.074302539229393,0.0030922287551220506,-3.059266555283102e-05,3.265529153395619e-05,0.008627993171103299,0.95703125,0.3368731792982709,222.65469121932983,227.3125,187.3338623046875,5e-06,154,0,0.4609375,1.0,0.0,0.4609375,1.0,0.0,-0.10087009519338608,2.4748666286468506,-1.6201815605163574,-0.10087009519338608,2.4748666286468506,-1.6201815605163574,3247.84375,4096.0,347.0,0.4765625,1414.0703125,2662.0,164.0,3247.84375,4096.0,347.0,0.4765625,0.0,591.875,946.0,329.0,0.0,5,31,22.984375,0.1875,0.8125,3.6875,8,3.6875,8.0,8,8,3.268010914325714e-05,1.5221063122153282,25.892788430675864,13.53965604485711,2.6833801101893187,114.93335201218724,33.18601826595841,11.249538991600275,114.93335201218724,427,3125,347.0,4096.0,3247.84375,164.0,2662.0,1414.0703125,5.0,31.0,22.984375,142.05024655535817,0.00011458620429039001,3.6500867046415806,0.003358004614710808,23.248273842036724,168.97938938252628,5.103275179862976e-05,0.04730219873289206,6.832378296568775e-06,0.3416936394226895,491484,168.97938938252628,1454.2720322163239,
155,0.07554273307323456,0.002973955182824284,8.473476100334665e-06,2.538689614084433e-06,0.0037187015113886446,0.888671875,0.3361654095872103,222.65469121932983,227.3125,187.5269832611084,5e-06,155,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.07027073949575424,2.4748666286468506,-2.4748666286468506,-0.07027073949575424,2.4748666286468506,-2.4748666286468506,3004.171875,4096.0,439.0,0.3515625,1251.765625,2444.0,180.0,3004.171875,4096.0,439.0,0.3515625,0.0,577.6875,915.0,320.0,0.0,5,31,20.734375,0.1875,0.8125,4.1875,8,4.1875,8.0,8,8,6.469525396823883e-05,1.6119471285492182,21.465874196961522,11.362908946030075,1.8818699102848768,169.11788149364293,54.1416771998629,13.246541008353233,169.11788149364293,711,4096,439.0,4096.0,3004.171875,180.0,2444.0,1251.765625,5.0,31.0,20.734375,211.26672195084393,0.00010950863361358643,3.4043664522469044,0.003422047942876816,21.534241957589984,236.23659794405103,4.157423973083496e-05,0.04696897551810552,7.463930532930295e-06,0.5494097321715217,458478,236.23659794405103,970.3788574465151,
156,0.07697739452123642,0.0034394406829960644,-1.4735430568180163e-05,3.098132719969726e-05,0.006757121882401407,1.0859375,0.33531099517511087,222.65469121932983,227.3125,187.92877578735352,5e-06,156,0,0.4765625,1.0,0.0,0.4765625,1.0,0.0,-0.09825638681650162,2.4748666286468506,-2.4748666286468506,-0.09825638681650162,2.4748666286468506,-2.4748666286468506,3016.0703125,4096.0,698.0,0.3984375,1178.5703125,2413.0,237.0,3016.0703125,4096.0,698.0,0.3984375,0.0,703.0,971.0,384.0,0.0,7,31,20.765625,0.125,0.875,3.8125,8,3.8125,8.0,8,8,3.398023545742035e-05,2.1797394081950188,24.51887334138155,10.955627528717741,5.9221189972013235,154.7010083887726,37.001164524801425,9.720659403130412,154.7010083887726,894,4096,698.0,4096.0,3016.0703125,237.0,2413.0,1178.5703125,7.0,31.0,20.765625,203.3885462936014,0.00010858848690986633,3.5271671768277884,0.0032889042049646378,22.566173791885376,229.5115261953324,4.112347960472107e-05,0.04740384502991418,6.908867523941504e-06,0.5268355354095415,476041,229.5115261953324,1037.0742765983168,
157,0.07337120920419693,0.003009800973813981,0.0001581519354658667,3.510238980197755e-05,0.0019339532882440835,0.876953125,0.340670336765329,222.65469121932983,227.3125,188.34732055664062,5e-06,157,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.059101980179548264,2.4748666286468506,-2.4748666286468506,-0.059101980179548264,2.4748666286468506,-2.4748666286468506,3418.6953125,4096.0,1434.0,0.421875,1366.5859375,2473.0,494.0,3418.6953125,4096.0,1434.0,0.421875,0.0,640.8125,978.0,379.0,0.0,11,31,23.5859375,0.25,0.75,3.625,8,3.625,8.0,8,8,3.144890069961548e-05,4.714098442345858,24.162169696763158,12.875251783407293,11.606320416554809,138.76305901259184,41.6838763023261,17.554250713437796,138.76305901259184,440,4096,1434.0,4096.0,3418.6953125,494.0,2473.0,1366.5859375,11.0,31.0,23.5859375,168.88598477840424,9.39778983592987e-05,3.8276522494852543,0.0032241027802228928,24.25223688967526,196.99853077344596,4.4208019971847534e-05,0.04667329377151875,6.204767704333948e-06,0.3859430675956979,519617,196.99853077344596,1318.8347089694153,
158,0.07552485167980194,0.00365702246199362,5.525256301552872e-05,3.9308174564212095e-06,0.010970931849442422,1.11328125,0.3335422928864197,222.65469121932983,227.3125,188.76708602905273,5e-06,158,0,0.4609375,1.0,0.0,0.4609375,1.0,0.0,-0.12391478568315506,2.4748666286468506,-1.6201815605163574,-0.12391478568315506,2.4748666286468506,-1.6201815605163574,2954.1953125,4096.0,48.0,0.2578125,1249.59375,2278.0,37.0,2954.1953125,4096.0,48.0,0.2578125,0.0,615.5,1006.0,322.0,0.0,3,31,21.296875,0.1875,0.8125,3.6875,8,3.6875,8.0,8,8,3.452412784099579e-05,0.3289786260575056,20.769535748288035,11.38308407268778,9.447336196899414e-06,138.13900361396372,36.17727243968693,14.146982837468386,138.13900361396372,654,4096,48.0,4096.0,2954.1953125,37.0,2278.0,1249.59375,3.0,31.0,21.296875,182.21924170665443,0.00010980479419231415,3.389219520613551,0.003361240029335022,21.637414326891303,207.27884630300105,3.8079917430877686e-05,0.047354825728936296,7.35628266009884e-06,0.4818868338899775,456921,207.27884630300105,1102.189172097357,
