step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
361,True,9904,0.06353478878736496,0.0024018626390898135,0.00018573008719613426,0.0,0.0002065703083644621,-0.015572687552776188,-0.0029079672021907754,0.2,619.0,1.0,0.0,1.007638968527317,1.007638968527317,7812170.6875,0.1140515492297709,0.1140515492297709,0.15649873202968173,-0.0031145375105552375,0.09398931341134167,0.0024018626390898135,0.00018573008719613426,0.0,0.1253185491077602,-0.8660000786185265,0.0,0.0,0.2,0.2,0.2,3.0,0.767578125,0.15505599072902237,190.00599718093872,199.314453125,131.37898635864258,5e-06,361,0,0.38454291224479675,0.9906250238418579,0.0,0.38454291224479675,0.9906250238418579,0.0,-0.0820794627070427,0.5606487393379211,-2.4748661518096924,-0.0820794627070427,0.5606487393379211,-2.4748661518096924,1467.0078125,4096.0,105.0,0.0234375,733.9296875,2357.0,94.0,1467.0078125,4096.0,105.0,0.0234375,0.0,512.25,960.0,216.0,0.0,3,31,15.1875,0.5625,0.4375,3.25,8,3.076343297958374,8.0,8,8,5.0086528062820435e-05,0.9820915125310421,23.472855856642127,7.135679014070774,4.7478824853897095e-06,0.12164916284382343,0.026654384739231318,23.472855856642127,0.03153236210346222,562,4096,105.0,4096.0,1467.0078125,94.0,2357.0,733.9296875,3.0,31.0,15.1875,25.273415522649884,8.077360689640045e-05,2.2490336541086435,0.003018222749233246,23.98096863925457,51.53529524244368,4.052743315696716e-05,1.1913488520528315e-05,0.13459271115551896,0.09465735909236248,253345,51.53529524244368,2457.975634059713,
362,True,9624,0.06032495200634003,0.0014817503724771086,-7.434447809373523e-05,1.0875659427256323e-05,-0.0016471401322633028,-0.0732154751312919,-0.01629023562418297,0.2,601.5,1.0,0.0,1.0650834813714027,1.0650834813714027,6619447.75,0.5286709466017783,0.5286709466017783,0.08853181343696565,-0.01464309502625838,0.4547929195808561,0.0014817503724771086,-7.434447809373523e-05,1.0875659427256323e-05,0.2909395401366055,-0.9516347721219063,0.0,0.0,0.2,0.2,0.2,3.0,0.919921875,0.1655224189196471,190.00599718093872,199.314453125,131.5350456237793,5e-06,362,0,0.1672302484512329,0.991406261920929,0.0,0.1672302484512329,0.991406261920929,0.0,-0.03755554184317589,2.4730398654937744,-2.4748661518096924,-0.03755554184317589,2.4730398654937744,-2.4748661518096924,2451.265625,4096.0,125.0,0.046875,1152.3671875,1928.0,114.0,2451.265625,4096.0,125.0,0.046875,0.0,466.125,963.0,202.0,0.0,3,31,24.265625,0.75,0.25,1.375,8,1.3378418684005737,8.0,8,8,3.162585198879242e-05,1.1218657996505499,19.45011255517602,11.743052814053954,5.980953574180603e-06,0.12536542303860188,0.052654238272225484,19.45011255517602,0.06968458369374275,368,3896,125.0,4096.0,2451.265625,114.0,1928.0,1152.3671875,3.0,31.0,24.265625,21.260054532438517,7.774122059345245e-05,2.902840744704008,0.003040419891476631,33.594847455620766,57.79045167192817,3.856979310512543e-05,8.141960901160153e-06,0.06775853842223889,0.08996386822454988,373426,57.79045167192817,3230.862445234984,
363,True,8072,0.06358934193849564,0.002025506997597404,-9.938869379766402e-05,2.3117324872146128e-06,-0.006469496976933442,-0.02723079756833613,-0.01191565663611982,0.2,504.5,1.0,0.0,0.7466977052390575,0.7466977052390575,5440967.25,0.19927799981087446,0.19927799981087446,0.16025872084674656,-0.005446159513667227,0.10549321974273881,0.002025506997597404,-9.938869379766402e-05,2.3117324872146128e-06,0.10540680587291718,-0.6404151655733585,0.0,0.0,0.2,0.2,0.2,3.0,0.75390625,0.15118807528515352,190.00599718093872,199.314453125,131.4182472229004,5e-06,363,0,0.3893129229545593,0.995312511920929,0.0,0.3893129229545593,0.995312511920929,0.0,-0.06748683750629425,0.36375388503074646,-2.4748668670654297,-0.06748683750629425,0.36375388503074646,-2.4748668670654297,1240.484375,4096.0,87.0,0.015625,629.46875,2298.0,76.0,1240.484375,4096.0,87.0,0.015625,0.0,528.4375,960.0,214.0,0.0,3,31,11.953125,0.5625,0.4375,3.3125,8,3.1145033836364746,8.0,8,8,4.916265606880188e-05,0.7701598033308983,21.68700602091849,6.071861223725136,5.239620804786682e-06,0.1219449657946825,0.027368110328097828,21.68700602091849,0.11161251366138458,323,3888,87.0,4096.0,1240.484375,76.0,2298.0,629.46875,3.0,31.0,11.953125,23.535907730460167,8.262693881988525e-05,2.005411919206381,0.003031676635146141,21.803943349048495,47.3768990021199,3.7828460335731506e-05,1.3389496758910977e-05,0.14822780749996955,0.09629781270834326,226422,47.3768990021199,2389.582315105392,
364,True,12768,0.06420313566923141,0.0026798153285199078,0.00020977302699520806,1.8102095054928213e-05,0.0007752571327728219,-0.028594360104762018,-0.004943615036609117,0.2,798.0,1.0,0.0,1.0284912623465061,1.0284912623465061,7909847.96875,0.2081470424309373,0.2081470424309373,0.14821948815075658,-0.005718872020952405,0.17456452244045453,0.0026798153285199078,0.00020977302699520806,1.8102095054928213e-05,0.1654956303536892,-0.8921923115849495,0.0,0.0,0.2,0.2,0.2,3.0,1.46484375,0.15549914489426428,190.00599718093872,199.314453125,131.37521743774414,5e-06,364,0,0.46926945447921753,0.9828125238418579,0.0,0.46926945447921753,0.9828125238418579,0.0,-0.05320218577980995,2.4726154804229736,-2.474771738052368,-0.05320218577980995,2.4726154804229736,-2.474771738052368,1385.2109375,3601.0,121.0,0.0,693.640625,1997.0,110.0,1385.2109375,3601.0,121.0,0.0,0.0,596.75,990.0,216.0,0.0,3,31,14.171875,0.4375,0.5625,4.125,8,3.754155158996582,8.0,8,8,5.713663995265961e-05,1.1257966998964548,18.39441990479827,6.757766225709929,5.8282166719436646e-06,0.0808658991008997,0.025321642839116976,18.39441990479827,0.05525202676653862,320,3601,121.0,3601.0,1385.2109375,110.0,1997.0,693.640625,3.0,31.0,14.171875,20.41373118944466,8.213333785533905e-05,2.162019370123744,0.002963745966553688,23.64007806405425,46.24822220392525,3.8929283618927e-05,1.1682503386220592e-05,0.11513212219170513,0.09318453577010714,253691,46.24822220392525,2742.7108320119205,
365,True,15128,0.059497520327568054,0.0017243116999452468,-0.00019683684104165877,5.7504326605339884e-05,1.1328029358992353e-05,-0.03294927912065759,-0.006578528176760301,0.2,945.5,1.0,0.0,1.0083038173615932,1.0083038173615932,7273303.21875,0.24231407488696277,0.24231407488696277,0.20996816068324403,-0.006589855824131519,0.3274059349324212,0.0017243116999452468,-0.00019683684104165877,5.7504326605339884e-05,0.15556904254481196,-0.8772967979311943,0.0,0.0,0.2,0.2,0.2,3.0,0.8125,0.1582885116232427,190.00599718093872,199.314453125,131.61528396606445,5e-06,365,0,0.3517375588417053,1.5812499523162842,0.0,0.3517375588417053,1.5812499523162842,0.0,-0.02476600371301174,1.7256211042404175,-2.4718081951141357,-0.02476600371301174,1.7256211042404175,-2.4718081951141357,1564.78125,4096.0,88.0,0.0078125,764.125,2045.0,77.0,1564.78125,4096.0,88.0,0.0078125,0.0,660.6875,1013.0,257.0,0.0,3,31,16.0625,0.5625,0.4375,2.9375,8,2.8139002323150635,8.0,8,8,3.3134594559669495e-05,0.7613651566207409,19.560352517291903,7.480718737031566,3.7886202335357666e-06,0.1424487605690956,0.032001055355067365,19.560352517291903,0.02813883125782013,876,2660,88.0,4096.0,1564.78125,77.0,2045.0,764.125,3.0,31.0,16.0625,21.62609215825796,8.581392467021942e-05,2.361151307821274,0.0030448678880929947,26.528792019933462,50.548628851771355,3.938749432563782e-05,1.0688997711482814e-05,0.10797282047339865,0.0931292284628711,284860,50.548628851771355,2817.682758866938,
366,True,18464,0.06323765218257904,0.0018189533257100265,9.57232616087822e-05,0.0,-2.1898991690250114e-05,-0.013885158230550587,-0.002798930752760498,0.2,1154.0,1.0,0.0,1.092833362519741,1.092833362519741,8837369.03125,0.10172980837523937,0.10172980837523937,0.23939879249733909,-0.0027770316461101178,0.22934956975325493,0.0018189533257100265,9.57232616087822e-05,0.0,0.13888620375655591,-0.9598771743476391,0.0,0.0,0.2,0.2,0.2,3.0,0.8359375,0.1572398177059215,190.00599718093872,199.314453125,131.55168533325195,5e-06,366,0,0.3163551986217499,0.9673469662666321,0.0,0.3163551986217499,0.9673469662666321,0.0,-0.05429801717400551,1.3685977458953857,-2.430104970932007,-0.05429801717400551,1.3685977458953857,-2.430104970932007,1363.3515625,4096.0,103.0,0.0078125,652.0234375,2278.0,86.0,1363.3515625,4096.0,103.0,0.0078125,0.0,671.6875,1016.0,258.0,0.0,3,31,13.5078125,0.625,0.375,2.9375,8,2.53084135055542,8.0,8,8,5.4370611906051636e-05,0.8676167372614145,20.837463710457087,6.3371670188207645,5.165114998817444e-06,0.09436093643307686,0.02827289428387303,20.837463710457087,0.06579336896538734,262,3680,103.0,4096.0,1363.3515625,86.0,2278.0,652.0234375,3.0,31.0,13.5078125,22.60738287679851,8.173100650310516e-05,2.1889864206314087,0.0031505655497312546,24.574694111943245,49.41088343411684,3.919191658496857e-05,1.2094997983497148e-05,0.1295485211467518,0.09434207003068601,260485,49.41088343411684,2635.907131141703,
367,True,16080,0.05666861683130264,0.0016612335639365483,-0.00019310307197883958,1.658374048929545e-05,0.003503844025544822,-0.023523662035586312,-0.0012008885823888704,0.2,1005.0,1.0,0.0,1.018152829259634,1.018152829259634,6860492.9375,0.1728663109242916,0.1728663109242916,0.2079790055528286,-0.004704732407117262,0.22971001439159977,0.0016612335639365483,-0.00019310307197883958,1.658374048929545e-05,0.09658178454264998,-0.8937467820942402,0.0,0.0,0.2,0.2,0.2,3.0,0.955078125,0.15896100325950044,190.00599718093872,199.314453125,131.5471534729004,5e-06,367,0,0.3525739312171936,0.9897959232330322,0.0,0.3525739312171936,0.9897959232330322,0.0,-0.05099039524793625,2.4748661518096924,-2.4747986793518066,-0.05099039524793625,2.4748661518096924,-2.4747986793518066,1625.2890625,4096.0,106.0,0.0078125,770.0703125,1807.0,86.0,1625.2890625,4096.0,106.0,0.0078125,0.0,639.6875,1023.0,220.0,0.0,3,31,15.9921875,0.5,0.5,3.0625,8,2.820591449737549,8.0,8,8,3.150850534439087e-05,0.8590164743363857,17.143473647534847,7.543958169335383,5.336478352546692e-06,0.15272683650255203,0.03522785258246586,17.143473647534847,0.09444498270750046,249,4096,106.0,4096.0,1625.2890625,86.0,1807.0,770.0703125,3.0,31.0,15.9921875,19.082438508048654,8.497387170791626e-05,2.3892171382904053,0.003029182553291321,27.267378205433488,48.7755687572062,4.167482256889343e-05,1.04484474980471e-05,0.09172617615159157,0.09405236052192002,289917,48.7755687572062,2971.9489427498174,
368,True,8720,0.06055387109518051,0.001886618400021689,3.1259802881322685e-05,9.905925026032492e-06,0.0010205069411313161,-0.013696174748474732,-0.0017187282064696774,0.2,545.0,1.0,0.0,1.0374366231262684,1.0374366231262684,6968689.53125,0.09928418416529894,0.09928418416529894,0.14233196747169904,-0.002739234949694947,0.13010921971871933,0.001886618400021689,3.1259802881322685e-05,9.905925026032492e-06,0.12320541124790907,-0.9125797562301159,0.0,0.0,0.2,0.2,0.2,3.0,1.095703125,0.15686107451936535,190.00599718093872,199.314453125,131.65328216552734,5e-06,368,0,0.25733810663223267,0.9921875,0.0,0.25733810663223267,0.9921875,0.0,-0.0699400082230568,1.2896655797958374,-2.474853754043579,-0.0699400082230568,1.2896655797958374,-2.474853754043579,1661.984375,4096.0,124.0,0.0390625,857.6171875,2376.0,113.0,1661.984375,4096.0,124.0,0.0390625,0.0,513.875,879.0,202.0,0.0,3,31,16.578125,0.625,0.375,2.25,8,2.0587050914764404,8.0,8,8,2.9319897294044495e-05,1.1033382564783096,22.382537303492427,8.376310454477789,4.583969712257385e-06,0.09850047342479229,0.028879434219561517,22.382537303492427,0.05439852364361286,258,4096,124.0,4096.0,1661.984375,113.0,2376.0,857.6171875,3.0,31.0,16.578125,24.248901844024658,8.300691843032837e-05,2.328333178535104,0.0030715372413396835,26.01794958114624,52.62855325080454,3.775767982006073e-05,1.1028463040248764e-05,0.11398695950823404,0.09341836767493533,278510,52.62855325080454,2645.9971137031243,
369,True,13464,0.05959120765328407,0.0020000065451313276,9.716456884234503e-05,3.100198364336393e-05,0.004105604764845339,-0.036223234732460696,-0.0031390425210702233,0.2,841.5,1.0,0.0,1.1195742972195148,1.1195742972195148,7809105.3125,0.26136058470001444,0.26136058470001444,0.19657479975651002,-0.0072446469464921386,0.2718725261862015,0.0020000065451313276,9.716456884234503e-05,3.100198364336393e-05,0.1852733907289803,-0.9817094542086124,0.0,0.0,0.2,0.2,0.2,3.0,0.625,0.15451503270310024,190.00599718093872,199.314453125,131.4394073486328,5e-06,369,0,0.27238860726356506,0.9639999866485596,0.0,0.27238860726356506,0.9639999866485596,0.0,-0.09239700436592102,2.4748661518096924,-0.7219001054763794,-0.09239700436592102,2.4748661518096924,-0.7219001054763794,1424.890625,4096.0,123.0,0.046875,706.1484375,2199.0,97.0,1424.890625,4096.0,123.0,0.046875,0.0,598.0,958.0,265.0,0.0,3,31,14.6171875,0.5,0.5,2.5,8,2.1791086196899414,8.0,8,8,4.8099085688591003e-05,0.9677203372120857,20.56902856938541,7.05188795455615,3.883615136146545e-06,0.11700390093028545,0.027523140801349655,20.56902856938541,0.03962087072432041,297,4096,123.0,4096.0,1424.890625,97.0,2199.0,706.1484375,3.0,31.0,14.6171875,22.33557030558586,8.473917841911316e-05,2.2466315273195505,0.0029441583901643753,24.82673976942897,49.44113285280764,3.738328814506531e-05,1.1370480014538197e-05,0.12246318415660117,0.0958820521740585,258930,49.44113285280764,2618.56863970802,
370,True,10792,0.06527995318174362,0.001757388650730718,0.0001396267440441079,4.91941887048597e-06,-0.0020846736115345266,-0.04085595440119505,-0.010255864701321116,0.2,674.5,1.0,0.0,0.9990347027778625,0.9990347027778625,6921522.90625,0.2976297913119197,0.2976297913119197,0.13338741055869993,-0.008171190880239012,0.17084017344539748,0.001757388650730718,0.0001396267440441079,4.91941887048597e-06,0.11937425751239061,-0.8743004575371742,0.0,0.0,0.2,0.2,0.2,3.0,0.83984375,0.15705002157533238,190.00599718093872,199.314453125,131.52606582641602,5e-06,370,0,0.29096922278404236,0.9921875,0.0,0.29096922278404236,0.9921875,0.0,-0.050911806523799896,2.4748663902282715,-2.4748661518096924,-0.050911806523799896,2.4748663902282715,-2.4748661518096924,1593.15625,4096.0,111.0,0.0078125,835.984375,2260.0,100.0,1593.15625,4096.0,111.0,0.0078125,0.0,516.75,1016.0,209.0,0.0,3,31,16.859375,0.5625,0.4375,2.4375,8,2.327754020690918,8.0,8,8,3.203749656677246e-05,1.0546561237424612,21.96358677558601,8.288134121903568,4.49642539024353e-06,0.10376869328320026,0.0305347239918774,21.96358677558601,0.05620136484503746,1016,3883,111.0,4096.0,1593.15625,100.0,2260.0,835.984375,3.0,31.0,16.859375,23.978349769487977,8.33515077829361e-05,2.2566384114325047,0.0029572434723377228,25.322589714080095,51.58942731656134,4.302710294723511e-05,1.0949995824524649e-05,0.11758473632082529,0.09376375473614088,270068,51.58942731656134,2617.474297037818,
371,True,11376,0.06063571199774742,0.001663112037931569,0.0001889545605990861,1.1531549716892187e-05,-0.00043096089211758226,-0.020939499081578106,-0.004618860846676398,0.2,711.0,1.0,0.0,1.0339968390762806,1.0339968390762806,7311286.53125,0.15298598015215248,0.15298598015215248,0.15961194340555834,-0.004187899816315621,0.1982864678605966,0.001663112037931569,0.0001889545605990861,1.1531549716892187e-05,0.1305522620677948,-0.911046139895916,0.0,0.0,0.2,0.2,0.2,3.0,0.544921875,0.15830885573656256,190.00599718093872,199.314453125,131.4765281677246,5e-06,371,0,0.3864437937736511,0.9897959232330322,0.0,0.3864437937736511,0.9897959232330322,0.0,0.003996217157691717,2.4748663902282715,-2.246264934539795,0.003996217157691717,2.4748663902282715,-2.246264934539795,1602.8046875,4096.0,112.0,0.0234375,793.71875,2036.0,86.0,1602.8046875,4096.0,112.0,0.0234375,0.0,512.5,864.0,220.0,0.0,3,31,16.21875,0.5,0.5,3.1875,8,3.091550350189209,8.0,8,8,5.5884942412376404e-05,0.8809831812977791,18.85040601529181,7.695226065086899,5.016103386878967e-06,0.2968035377562046,0.04165087804722134,18.85040601529181,0.03471849486231804,712,2873,112.0,4096.0,1602.8046875,86.0,2036.0,793.71875,3.0,31.0,16.21875,20.970639254897833,8.206814527511597e-05,2.328531602397561,0.0034450627863407135,25.345378376543522,48.67732014879584,4.0261074900627136e-05,1.272372399935261e-05,0.10221652111239493,0.09360862751208093,270759,48.67732014879584,2781.161731709443,
372,True,7376,0.061657026410102844,0.002736135764280334,-0.0003349872740727733,1.0008291837948491e-05,0.0018320935833457952,-0.03971420551533811,-0.006110747834043195,0.2,461.0,1.0,0.0,0.7897635065019131,0.7897635065019131,6057231.9375,0.29078211775049567,0.29078211775049567,0.1501065297341435,-0.007942841103067621,0.14082161595858816,0.002736135764280334,-0.0003349872740727733,1.0008291837948491e-05,0.15791307017207146,-0.6780587323009968,0.0,0.0,0.2,0.2,0.2,3.0,1.46875,0.15305305668793862,190.00599718093872,199.314453125,131.55538177490234,5e-06,372,0,0.4693172872066498,0.9897959232330322,0.0,0.4693172872066498,0.9897959232330322,0.0,-0.07913841307163239,0.9348368644714355,-2.3376946449279785,-0.07913841307163239,0.9348368644714355,-2.3376946449279785,1411.1171875,4096.0,85.0,0.0390625,672.3984375,3000.0,74.0,1411.1171875,4096.0,85.0,0.0390625,0.0,423.0625,830.0,220.0,0.0,3,31,12.640625,0.4375,0.5625,4.125,8,3.75453782081604,8.0,8,8,4.7612935304641724e-05,0.7406859640032053,27.476855725049973,6.453073888886138,4.855915904045105e-06,0.11780795641243458,0.029469374465406872,27.476855725049973,0.03249554708600044,290,3969,85.0,4096.0,1411.1171875,74.0,3000.0,672.3984375,3.0,31.0,12.640625,29.27676741592586,8.419156074523926e-05,2.1186673268675804,0.002972239628434181,22.471464762464166,53.898317439481616,4.09688800573349e-05,1.265994943428466e-05,0.1620877043118864,0.09571489623028076,234775,53.898317439481616,2177.9436831549638,
373,True,13352,0.0620109848678112,0.0015913674178591464,-0.00010957479275930382,3.09222241412499e-06,0.0008065166839514859,-0.030824219298665412,-0.0053583273402182385,0.2,834.5,1.0,0.0,1.007257156074047,1.007257156074047,6787799.625,0.22394450998399407,0.22394450998399407,0.20259258706696748,-0.006164843859733083,0.18613623684864505,0.0015913674178591464,-0.00010957479275930382,3.09222241412499e-06,0.1817693947814405,-0.8852348923683167,0.0,0.0,0.2,0.2,0.2,3.0,0.75390625,0.1571213795460625,190.00599718093872,199.314453125,131.44660186767578,5e-06,373,0,0.25685739517211914,0.9795918464660645,0.0,0.25685739517211914,0.9795918464660645,0.0,-0.09641487151384354,0.5526665449142456,-2.47477650642395,-0.09641487151384354,0.5526665449142456,-2.47477650642395,1508.375,3753.0,84.0,0.0,809.3984375,2106.0,73.0,1508.375,3753.0,84.0,0.0,0.0,532.875,950.0,225.0,0.0,3,31,16.21875,0.6875,0.3125,2.25,8,2.054859161376953,8.0,8,8,2.9051676392555237e-05,0.7508479729294777,20.15628924779594,7.871734716463834,3.978610038757324e-06,0.08515509776771069,0.02544225097517483,20.15628924779594,0.04055261053144932,671,3036,84.0,3753.0,1508.375,73.0,2106.0,809.3984375,3.0,31.0,16.21875,22.026143500581384,8.097849786281586e-05,2.189611865207553,0.0029793456196784973,24.242599258199334,48.4977426789701,3.869645297527313e-05,1.1402884337410049e-05,0.11408253656968066,0.09278398368876047,261280,48.4977426789701,2693.7336210629232,
374,True,8112,0.05854904651641846,0.0018415169261061237,9.702839372494054e-05,2.299484913237393e-05,0.00206039373006206,-0.034735537512460724,-0.00488671367202187,0.2,507.0,1.0,0.0,0.8913755491375923,0.8913755491375923,5832423.03125,0.2539031798951328,0.2539031798951328,0.13901949287904597,-0.006947107502492144,0.24548056436710736,0.0018415169261061237,9.702839372494054e-05,2.299484913237393e-05,0.22970681125298142,-0.7916107662022114,0.0,0.0,0.2,0.2,0.2,3.0,0.865234375,0.1614455882750093,190.00599718093872,199.314453125,131.55595016479492,5e-06,374,0,0.37160003185272217,0.995312511920929,0.0,0.37160003185272217,0.995312511920929,0.0,-0.05513596162199974,1.2635655403137207,-2.471900701522827,-0.05513596162199974,1.2635655403137207,-2.471900701522827,2072.0859375,4096.0,129.0,0.0703125,1009.2265625,2231.0,80.0,2072.0859375,4096.0,129.0,0.0703125,0.0,461.1875,1004.0,202.0,0.0,3,31,20.75,0.5,0.5,3.0625,8,2.9728002548217773,8.0,8,8,5.229189991950989e-05,0.8085493743419647,21.827366709709167,10.034584630964673,5.39049506187439e-06,0.2920884173363447,0.05094896552327555,21.827366709709167,0.047072649002075195,286,3499,129.0,4096.0,2072.0859375,80.0,2231.0,1009.2265625,3.0,31.0,20.75,23.70596369355917,7.786042988300323e-05,2.547767546027899,0.0029319152235984802,29.68064234033227,55.96548881754279,3.773532807826996e-05,9.041893127402725e-06,0.08937990360543674,0.09153375030556521,324259,55.96548881754279,2896.9549525167254,
375,True,13024,0.05659909546375275,0.0022737713006790727,0.00016662548080148554,0.0,0.0021652659816027153,-0.02702502065221779,-0.0032397383547504432,0.2,814.0,1.0,0.0,1.0690714828670025,1.0690714828670025,8029703.0625,0.19550127169350162,0.19550127169350162,0.17337981950282189,-0.0054050041304435584,0.25103431738516324,0.0022737713006790727,0.00016662548080148554,0.0,0.14837868115864694,-0.9305867105722427,0.0,0.0,0.2,0.2,0.2,3.0,0.99609375,0.15292029500762327,190.00599718093872,199.314453125,131.67333221435547,5e-06,375,0,0.5088439583778381,0.9938775300979614,0.0,0.5088439583778381,0.9938775300979614,0.0,-0.032061513513326645,0.7240725755691528,-1.6158406734466553,-0.032061513513326645,0.7240725755691528,-1.6158406734466553,1255.4453125,4029.0,146.0,0.0,604.515625,1843.0,114.0,1255.4453125,4029.0,146.0,0.0,0.0,556.0625,986.0,219.0,0.0,3,31,12.25,0.4375,0.5625,4.375,8,4.070751667022705,8.0,8,8,2.989545464515686e-05,1.1251628194004297,16.959400691092014,5.839559702129918,3.259629011154175e-06,0.09783527441322803,0.025457525785895996,16.959400691092014,0.07043160125613213,219,4029,146.0,4029.0,1255.4453125,114.0,1843.0,604.515625,3.0,31.0,12.25,18.883269626647234,8.012354373931885e-05,2.087147030979395,0.0029880590736865997,22.225021805614233,43.22773312404752,3.538839519023895e-05,1.2886619285930659e-05,0.11750853859528948,0.0958499773825078,231873,43.22773312404752,2681.993517154956,
376,True,11864,0.05963199958205223,0.0017986226712309872,-0.00028271578294436495,2.743153117990005e-06,0.002037860859218199,-0.009650144085753709,0.00010783202742459252,0.2,741.5,1.0,0.0,1.0312737748026848,1.0312737748026848,7393158.125,0.07049694727174938,0.07049694727174938,0.17019140048038342,-0.0019300288171507421,0.25954375149086456,0.0017986226712309872,-0.00028271578294436495,2.743153117990005e-06,0.15155449323356152,-0.9013630524277687,0.0,0.0,0.2,0.2,0.2,3.0,0.4931640625,0.15642947103491744,190.00599718093872,199.314453125,131.8884506225586,5e-06,376,0,0.5072269439697266,0.9906250238418579,0.0,0.5072269439697266,0.9906250238418579,0.0,-0.037785887718200684,0.725203812122345,-2.4725303649902344,-0.037785887718200684,0.725203812122345,-2.4725303649902344,1519.6484375,4096.0,136.0,0.015625,714.921875,2098.0,81.0,1519.6484375,4096.0,136.0,0.015625,0.0,544.3125,970.0,254.0,0.0,3,31,14.46875,0.4375,0.5625,4.25,8,4.057815074920654,8.0,8,8,3.213435411453247e-05,0.8076647575944662,20.113554058596492,6.913828248681966,4.559755325317383e-06,0.14422749914228916,0.037406935647595674,20.113554058596492,0.055740563198924065,257,3559,136.0,4096.0,1519.6484375,81.0,2098.0,714.921875,3.0,31.0,14.46875,21.91509799659252,8.19675624370575e-05,2.2327620685100555,0.0029805265367031097,24.972658513113856,49.152819104492664,3.795698285102844e-05,1.128188191206649e-05,0.11266533684596315,0.09452644722531334,264187,49.152819104492664,2687.4043525191496,
