step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1056,0.0018447937909513712,0.0,0.00013995766380503483,0.0,-4.653363430406898e-05,0.00402069091796875,0.2859379315219799,168.38508558273315,172.716796875,174.34389114379883,5e-06,1056,21,0.8760406970977783,1.2703125476837158,0.0,0.8760406970977783,1.2703125476837158,0.0,0.005965707823634148,0.10573447495698929,-0.0560341477394104,0.005965707823634148,0.10573447495698929,-0.0560341477394104,827.828125,2819.0,279.0,0.0,82.953125,245.0,45.0,827.828125,2819.0,279.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.03125,0.0625,0.9375,7.5,8,7.008325576782227,8.0,8,8,3.0236318707466125e-05,0.4505376070737839,2.5933622531592846,0.8762126512156101,0.0,0.0,0.0,2.5933622531592846,0.0,130,2819,18.349064629524946,9.419210255146027e-05,0.9688575472682714,0.0030415374785661697,6.0994056183844805,25.444300876930356,3.6207959055900574e-05,0.17316646184032905,2.4808220735111742e-05,0.04974964208075301,122602,25.444300876930356,2409.223200767128,
1057,0.0032444323878735304,2.8988868507440202e-05,6.448882049880922e-05,0.0,0.0007531145965913311,1.134765625,0.29382654906044614,168.38508558273315,172.716796875,174.33241653442383,5e-06,1057,21,0.8526280522346497,0.9959183931350708,0.0,0.8526280522346497,0.9959183931350708,0.0,-0.020031576976180077,0.5400605201721191,-2.474391222000122,-0.020031576976180077,0.5400605201721191,-2.474391222000122,906.640625,3148.0,262.0,0.0,93.6328125,263.0,44.0,906.640625,3148.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.34375,0.0625,0.9375,7.375,8,6.8210248947143555,8.0,8,8,4.4737011194229126e-05,0.4492531009018421,2.7267998568713665,0.9695609227055684,0.0,0.0,0.0,2.7267998568713665,0.0,130,2975,5.86233308725059,9.73045825958252e-05,1.039629628881812,0.0030600521713495255,6.459093393757939,13.39821140281856,3.8722530007362366e-05,0.050515580243434645,2.306166381301926e-05,0.04867807215131464,132690,13.39821140281856,4951.780353759988,
1058,0.003338949754834175,0.0002398534597887192,5.173436420591315e-05,0.0,0.004820634581847116,1.490234375,0.2968217568105319,168.38508558273315,172.716796875,174.3620147705078,5e-06,1058,21,0.8187850713729858,0.9959183931350708,0.0,0.8187850713729858,0.9959183931350708,0.0,-0.03138405829668045,0.7230933308601379,-1.2716721296310425,-0.03138405829668045,0.7230933308601379,-1.2716721296310425,1038.1875,3089.0,262.0,0.0,105.90625,232.0,45.0,1038.1875,3089.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.546875,0.125,0.875,7.0,8,6.5502800941467285,8.0,8,8,4.5416876673698425e-05,0.4565367866307497,2.4829617869108915,1.1289366909477394,0.0,0.0,0.0,2.4829617869108915,0.0,130,3030,6.702718630433083,8.817575871944427e-05,1.1465077251195908,0.003006143495440483,7.191147048026323,15.066932883113623,3.7064775824546814e-05,0.05043885550563695,2.0104217908622352e-05,0.04809231079146597,149528,15.066932883113623,4962.124712441794,
1059,0.00256576226092875,0.000310711155179888,-5.822079401696101e-06,0.0,0.005904314137296751,1.765625,0.29857603851587744,168.38508558273315,172.716796875,173.75607299804688,5e-06,1059,21,0.7932141423225403,0.9938775300979614,0.0,0.7932141423225403,0.9938775300979614,0.0,-0.03444860503077507,0.7245673537254333,-2.4744367599487305,-0.03444860503077507,0.7245673537254333,-2.4744367599487305,1081.0625,3191.0,360.0,0.0,107.625,252.0,45.0,1081.0625,3191.0,360.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.34375,0.125,0.875,6.8125,8,6.345712661743164,8.0,8,8,4.803948104381561e-05,0.46271464973688126,2.659129463136196,1.1248554770863848,0.0,0.0,0.0,2.659129463136196,0.0,130,1915,7.13022767752409,9.388849139213562e-05,1.1668793857097626,0.002975739538669586,7.658215422183275,15.98267718963325,3.71783971786499e-05,0.05152792158700996,1.919633804684411e-05,0.049402741795577715,155016,15.98267718963325,4849.500436026672,
1060,0.0024899509735405445,0.0001891975334729068,5.164525475720438e-06,0.0,0.0018706930277403444,2.53125,0.28969144562478616,168.38508558273315,172.716796875,173.75736236572266,5e-06,1060,21,0.9292490482330322,0.9955000281333923,0.559183657169342,0.9292490482330322,0.9955000281333923,0.559183657169342,-0.007699186913669109,0.9805372357368469,-2.4737608432769775,-0.007699186913669109,0.9805372357368469,-2.4737608432769775,1086.125,2219.0,368.0,0.0,97.734375,172.0,45.0,1086.125,2219.0,368.0,0.0,0.0,130.0,130.0,130.0,0.0,7,27,15.34375,0.0,1.0,8.0,8,7.433992385864258,8.0,8,8,4.2788684368133545e-05,0.4511847048997879,1.8368955329060555,1.0209772280941252,0.0,0.0,0.0,1.8368955329060555,0.0,130,2219,8.850901864469051,0.00011199712753295898,1.162849884480238,0.0029951445758342743,7.641390074044466,17.685281675308943,4.2183324694633484e-05,0.06366456053968417,1.9241087058242587e-05,0.04908899985895561,155664,17.685281675308943,4400.9477162393205,
1061,0.003404798451811075,0.0,-2.5282843921559106e-05,0.0,-0.004351024501374923,0.0611572265625,0.30927745859737565,168.38508558273315,172.716796875,173.94025039672852,5e-06,1061,21,0.8326011896133423,1.2703125476837158,0.0,0.8326011896133423,1.2703125476837158,0.0,0.02366756461560726,0.10573447495698929,-0.10573447495698929,0.02366756461560726,0.10573447495698929,-0.10573447495698929,1191.140625,3631.0,287.0,0.0,105.3984375,255.0,45.0,1191.140625,3631.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.078125,0.125,0.875,7.0,8,6.660809516906738,8.0,8,8,3.246963024139404e-05,0.4355436023324728,2.8138223625719547,1.1123111800989136,0.0,0.0,0.0,2.8138223625719547,0.0,130,3520,8.15123213455081,9.962916374206543e-05,1.269229056313634,0.003020951524376869,8.07996704801917,17.53292176872492,3.646872937679291e-05,0.0534626220570541,1.7864248012352426e-05,0.047780487079223506,169106,17.53292176872492,4822.527649146587,
1062,0.001670044381171465,2.6030820663436316e-05,5.683928657163051e-05,0.0,-0.0018752904215944,0.29345703125,0.30028589745859724,168.38508558273315,172.716796875,174.37095642089844,5e-06,1062,21,0.9455146193504333,2.924999952316284,0.0,0.9455146193504333,2.924999952316284,0.0,0.011903153732419014,2.4741415977478027,-0.35341471433639526,0.011903153732419014,2.4741415977478027,-0.35341471433639526,1083.4765625,3508.0,293.0,0.0,110.9921875,241.0,46.0,1083.4765625,3508.0,293.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,18.84375,0.125,0.875,7.0,8,7.564116477966309,8.0,8,8,2.8120353817939758e-05,0.4923367816954851,2.633331513032317,1.2399539244070183,0.0,0.0,0.0,2.633331513032317,0.0,130,3508,7.556687859818339,9.097717702388763e-05,1.1841834858059883,0.0030239131301641464,7.441405272111297,16.21019898355007,3.6597251892089844e-05,0.05448814118194714,1.9468296347427308e-05,0.04790861272886719,155325,16.21019898355007,4790.965248410031,
1063,0.0029373366851359606,0.0,-0.00013843950273439987,0.0,-0.010607467935187742,0.010009765625,0.29633935435616643,168.38508558273315,172.716796875,174.21917724609375,5e-06,1063,21,1.1245675086975098,5.276562690734863,0.0,1.1245675086975098,5.276562690734863,0.0,0.05607589706778526,0.3158363401889801,-0.0560341477394104,0.05607589706778526,0.3158363401889801,-0.0560341477394104,967.9765625,2783.0,262.0,0.0,90.34375,260.0,45.0,967.9765625,2783.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,14.5,0.0625,0.9375,7.5,8,8.996540069580078,8.0,8,8,3.1463801860809326e-05,0.44707357324659824,2.659452112391591,0.936878609150881,0.0,0.0,0.0,2.659452112391591,0.0,130,2765,6.774374779313803,0.00010075606405735016,1.0712862387299538,0.0029591992497444153,6.817654702812433,14.700596047565341,3.5569071769714355e-05,0.05467570705090195,2.1055771979311484e-05,0.048510076794760486,140541,14.700596047565341,4780.112301068088,
1064,0.004350580740720034,0.0,-8.393974042064656e-06,0.0,-0.0047969800943974406,1.66796875,0.3079604443868608,168.38508558273315,172.716796875,173.99543380737305,5e-06,1064,21,0.7266834378242493,0.9959183931350708,0.0,0.7266834378242493,0.9959183931350708,0.0,-0.008268908597528934,1.2074803113937378,-0.7244958281517029,-0.008268908597528934,1.2074803113937378,-0.7244958281517029,1361.4765625,3209.0,279.0,0.0,120.9921875,269.0,44.0,1361.4765625,3209.0,279.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,19.9375,0.1875,0.8125,6.5,8,5.813467025756836,8.0,8,8,3.0582770705223083e-05,0.43451517075300217,2.86454576253891,1.2561355950310826,0.0,0.0,0.0,2.86454576253891,0.0,130,3032,7.982215542346239,9.575113654136658e-05,1.414051864296198,0.0030444785952568054,9.074295736849308,18.499721236526966,3.993511199951172e-05,0.04580399005185225,1.594727642623871e-05,0.047532047922566815,190909,18.499721236526966,5159.780451801018,
1065,0.002912463853135705,0.0001723686327750329,-0.00023193336789972818,0.0,0.0015192130813375115,2.3359375,0.3033166673729758,168.38508558273315,172.716796875,174.0737533569336,5e-06,1065,21,0.8714123964309692,0.9865000247955322,0.0,0.8714123964309692,0.9865000247955322,0.0,-0.01791268214583397,2.4740169048309326,-2.4748661518096924,-0.01791268214583397,2.4740169048309326,-2.4748661518096924,1175.1796875,3942.0,341.0,0.0,111.6015625,255.0,45.0,1175.1796875,3942.0,341.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.78125,0.0625,0.9375,7.4375,8,6.971299648284912,8.0,8,8,3.4458935260772705e-05,0.44714683666825294,2.656101655215025,1.1541962725459598,0.0,0.0,0.0,2.656101655215025,0.0,130,2189,10.015290275216103,9.443238377571106e-05,1.2527976054698229,0.0030493028461933136,8.03409306704998,19.33140780776739,3.69194895029068e-05,0.06658084385510263,1.8252412839427724e-05,0.048090199906921226,167063,19.33140780776739,4321.02518505853,
1066,0.0032968632876873016,0.0005869416709174402,0.00012212384287124678,0.0,-0.002514358318876475,1.59765625,0.30673247337516196,168.38508558273315,172.716796875,174.17366409301758,5e-06,1066,21,0.9722767472267151,3.8375000953674316,0.0,0.9722767472267151,3.8375000953674316,0.0,-0.034256525337696075,1.6201815605163574,-1.0712822675704956,-0.034256525337696075,1.6201815605163574,-1.0712822675704956,1314.765625,3319.0,299.0,0.0,125.0859375,281.0,45.0,1314.765625,3319.0,299.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,20.71875,0.125,0.875,6.625,8,7.778214454650879,8.0,8,8,4.818663001060486e-05,0.4319933373481035,2.9451768714934587,1.2986321426578797,0.0,0.0,0.0,2.9451768714934587,0.0,130,2360,8.488831158727407,9.472109377384186e-05,1.3840091954916716,0.0030091088265180588,8.839663507416844,18.751219861209393,3.9579346776008606e-05,0.05044168494103873,1.6271609941697176e-05,0.047800051410895175,184930,18.751219861209393,4931.1458499445225,
1067,0.0018438106635585427,0.0,1.8722065419751743e-05,0.0,-0.003621145966462791,0.00194549560546875,0.30161428527129974,168.38508558273315,172.716796875,174.47708129882812,5e-06,1067,21,0.8292406797409058,0.996874988079071,0.0,0.8292406797409058,0.996874988079071,0.0,0.015557014383375645,0.10573447495698929,-0.0560341477394104,0.015557014383375645,0.10573447495698929,-0.0560341477394104,1030.9375,2800.0,283.0,0.0,105.75,278.0,45.0,1030.9375,2800.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.625,0.125,0.875,7.0,8,6.633925914764404,8.0,8,8,5.00604510307312e-05,0.4460593741387129,2.891808468848467,1.0839572695549577,0.0,0.0,0.0,2.891808468848467,0.0,130,2438,8.699617499485612,9.158998727798462e-05,1.187725042924285,0.0029840264469385147,7.12760846875608,17.04048583470285,3.784894943237305e-05,0.0659261708054381,2.0080931675225535e-05,0.047965063719758276,148600,17.04048583470285,4360.204322853782,
1068,0.0031020604074001312,0.00019977221927547362,-0.00046714083873666823,4.324089968577027e-05,0.006471073487773538,2.12109375,0.3078074083518611,168.38508558273315,172.716796875,174.51374053955078,5e-06,1068,21,1.0365233421325684,2.825000047683716,0.0,1.0365233421325684,2.825000047683716,0.0,-0.030203092843294144,0.35355278849601746,-2.4748666286468506,-0.030203092843294144,0.35355278849601746,-2.4748666286468506,1533.2890625,3838.0,457.0,0.0,131.1640625,247.0,45.0,1533.2890625,3838.0,457.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,21.21875,0.0,1.0,7.9375,8,8.292186737060547,8.0,8,8,4.676729440689087e-05,0.4358706772327423,2.628880813717842,1.3935894011083292,0.0,0.0,0.0,2.628880813717842,0.0,130,3073,9.004312293604016,9.211152791976929e-05,1.5199418980628252,0.003011120483279228,10.14744277112186,20.708124600350857,3.709085285663605e-05,0.04587927450488898,1.4143289525550505e-05,0.047662729489865524,212901,20.708124600350857,5140.518615490483,
1069,0.004142996855080128,0.00046471763198496774,0.0004038035508191484,5.144534770806786e-05,0.008654240780742839,3.5703125,0.2935937002284737,168.38508558273315,172.716796875,174.16770553588867,5e-06,1069,21,0.87154221534729,0.995312511920929,0.0,0.87154221534729,0.995312511920929,0.0,-0.031201107427477837,0.9191514253616333,-2.474553346633911,-0.031201107427477837,0.9191514253616333,-2.474553346633911,998.6953125,2605.0,287.0,0.0,105.2578125,254.0,45.0,998.6953125,2605.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.09375,0.0625,0.9375,7.5,8,6.97233772277832,8.0,8,8,3.158487379550934e-05,0.4466632045805454,2.555421842262149,1.1115329395834124,0.0,0.0,0.0,2.555421842262149,0.0,130,2474,8.159676855430007,9.541958570480347e-05,1.1149026714265347,0.0029634516686201096,7.078438680619001,16.37886919826269,3.978051245212555e-05,0.06383075462071615,2.0512148765652472e-05,0.04899488956842456,144473,16.37886919826269,4410.347205633838,
1070,0.0032702486496418715,0.0001473738593631424,-3.1599399790138705e-06,0.0,0.0059046955648227595,0.875,0.294884085976614,168.38508558273315,172.716796875,174.21120834350586,5e-06,1070,21,0.9137322306632996,1.693750023841858,0.0,0.9137322306632996,1.693750023841858,0.0,-0.03709964081645012,0.5448929667472839,-1.6201488971710205,-0.03709964081645012,0.5448929667472839,-1.6201488971710205,963.46875,3673.0,262.0,0.0,89.453125,254.0,45.0,963.46875,3673.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.078125,0.0625,0.9375,7.375,8,7.309858322143555,8.0,8,8,3.242865204811096e-05,0.4471740387380123,2.5769566148519516,0.9255234268057393,0.0,0.0,0.0,2.5769566148519516,0.0,130,3574,9.17265977151692,0.00011980347335338593,1.0803090650588274,0.003067929297685623,6.852276224642992,17.13268969208002,3.904104232788086e-05,0.07437854571305601,2.1919417119299412e-05,0.04895741922667966,139964,17.13268969208002,4084.7059777397817,
1071,0.0019664671272039413,2.8735632440657355e-05,3.7507451452256646e-05,0.0,-0.0042780070052685915,0.0149993896484375,0.2946604248703153,168.38508558273315,172.716796875,174.32820510864258,5e-06,1071,21,0.877642035484314,0.9906250238418579,0.0,0.877642035484314,0.9906250238418579,0.0,0.02388862892985344,0.10573447495698929,-0.10573447495698929,0.02388862892985344,0.10573447495698929,-0.10573447495698929,926.5390625,2425.0,287.0,0.0,98.03125,225.0,45.0,926.5390625,2425.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,15.890625,0.0625,0.9375,7.5,8,7.021136283874512,8.0,8,8,3.2998621463775635e-05,0.4536927156150341,2.4474842492491007,1.0460227255098289,0.0,0.0,0.0,2.4474842492491007,0.0,130,2425,8.37171801738441,9.382516145706177e-05,1.0563698206096888,0.0029767733067274094,6.524097595363855,15.9784514028579,5.254708230495453e-05,0.07058962720291753,2.20115301783344e-05,0.0482419574181907,135237,15.9784514028579,4231.855659548195,
1072,0.004906827118247747,0.00023839208370191045,0.00020942351581965113,5.595344555331394e-05,-0.0007473534788005054,2.27734375,0.3078541138514507,168.38508558273315,172.716796875,174.64202880859375,5e-06,1072,21,0.7324695587158203,0.9825510382652283,0.0,0.7324695587158203,0.9825510382652283,0.0,-0.013237101025879383,2.474367141723633,-2.4748356342315674,-0.013237101025879383,2.474367141723633,-2.4748356342315674,1249.125,3247.0,287.0,0.0,127.6171875,267.0,45.0,1249.125,3247.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,20.875,0.1875,0.8125,6.4375,8,5.859755516052246,8.0,8,8,2.9863789677619934e-05,0.4272009264677763,2.8607552126049995,1.3505148891126737,0.0,0.0,0.0,2.8607552126049995,0.0,130,2732,9.775762477889657,0.0001469384878873825,1.3503232933580875,0.0030535105615854263,8.308985941112041,19.473919175565243,3.858096897602081e-05,0.061141314406895186,1.7297599030099623e-05,0.047068940570969144,176528,19.473919175565243,4532.4209885162,
1073,0.0021966223139315844,0.00026086198340635747,0.00016284507652386537,7.344300684053451e-05,0.0009532876865705475,1.306640625,0.28416532568095454,168.38508558273315,172.716796875,174.64595413208008,5e-06,1073,21,0.9215268492698669,0.9979591965675354,0.5218750238418579,0.9215268492698669,0.9979591965675354,0.5218750238418579,-0.024720409885048866,0.35354843735694885,-2.4748470783233643,-0.024720409885048866,0.35354843735694885,-2.4748470783233643,826.6015625,2687.0,287.0,0.0,86.5546875,185.0,45.0,826.6015625,2687.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,31,13.71875,0.0,1.0,8.0,8,7.372214317321777,8.0,8,8,3.123283386230469e-05,0.45103408209979534,2.146271975710988,0.9366644569818163,0.0,0.0,0.0,2.146271975710988,0.0,130,1909,6.2076012175530195,8.478574454784393e-05,0.9674005303531885,0.00293881818652153,6.071189027279615,13.272652117535472,3.59024852514267e-05,0.058670206677879304,2.400112855993736e-05,0.04958298850324321,122445,13.272652117535472,4612.680228325617,
1074,0.004363879561424255,0.0003459006729826797,0.0002095126208772058,0.0,0.0023791385465301573,1.037109375,0.30477925875497214,168.38508558273315,172.716796875,174.73030471801758,5e-06,1074,21,0.8316385746002197,0.995312511920929,0.0,0.8316385746002197,0.995312511920929,0.0,-0.002204821677878499,1.2074580192565918,-0.7244865894317627,-0.002204821677878499,1.2074580192565918,-0.7244865894317627,1155.4765625,3966.0,287.0,0.0,107.8515625,242.0,45.0,1155.4765625,3966.0,287.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.984375,0.125,0.875,7.0,8,6.653108596801758,8.0,8,8,4.4615939259529114e-05,0.46120671182870865,2.6546192038804293,1.1593153904541396,0.0,0.0,0.0,2.6546192038804293,0.0,130,3728,8.812217690050602,8.98316502571106e-05,1.2313794661313295,0.002942880615592003,7.8604027684777975,17.929826522246003,3.664195537567139e-05,0.05958186685722613,1.788539400873948e-05,0.0477716968322655,164541,17.929826522246003,4588.471611698242,
1075,0.003658437170088291,7.841907063266262e-05,-7.290116741387465e-05,0.0,-0.00036508638731902465,1.2578125,0.2912541332536508,168.38508558273315,172.716796875,174.40674591064453,5e-06,1075,21,0.8688437342643738,0.9984375238418579,0.0,0.8688437342643738,0.9984375238418579,0.0,-0.003284225706011057,0.7245315313339233,-1.2075482606887817,-0.003284225706011057,0.7245315313339233,-1.2075482606887817,874.5234375,3096.0,283.0,0.0,88.2734375,273.0,44.0,874.5234375,3096.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,13.5625,0.0625,0.9375,7.5,8,6.950750350952148,8.0,8,8,5.20218163728714e-05,0.44013892486691475,3.0233905725181103,0.9269065343105467,0.0,0.0,0.0,3.0233905725181103,0.0,130,2941,7.785106565803289,9.289383888244629e-05,1.0204464178532362,0.0030093546956777573,6.350656133145094,15.182694444432855,3.5258010029792786e-05,0.06954775874184413,2.340471379990323e-05,0.04939108356065216,128579,15.182694444432855,4234.393324274103,
1076,0.004146976862102747,0.0002763270531431772,0.00011785846572820446,0.0,-0.004067590241902508,1.82421875,0.313454656412007,168.38508558273315,172.716796875,174.48265075683594,5e-06,1076,21,1.1473865509033203,3.8375000953674316,0.0,1.1473865509033203,3.8375000953674316,0.0,0.01940075494349003,1.025814414024353,-2.4748713970184326,0.01940075494349003,1.025814414024353,-2.4748713970184326,1575.1875,4096.0,287.0,0.0078125,135.3046875,255.0,45.0,1575.1875,4096.0,287.0,0.0078125,0.0,130.0,130.0,130.0,0.0,7,41,22.40625,0.0625,0.9375,7.3125,8,9.179092407226562,8.0,8,8,4.821270704269409e-05,0.448375953361392,2.912118485197425,1.4894178617978469,0.0,0.0,0.0,2.912118485197425,0.0,130,2997,9.173762381076813,9.504333138465881e-05,1.601508516818285,0.002987472340464592,10.514583600685,21.31853326410055,3.974325954914093e-05,0.0454993571255248,1.3687425963349852e-05,0.04817369607761702,218264,21.31853326410055,5119.113901882423,
1077,0.0043328809551894665,0.0,2.251818725085286e-05,0.0,-0.0005950116174062714,0.03662109375,0.3037750552836291,168.38508558273315,172.716796875,174.84639358520508,5e-06,1077,21,0.829729437828064,0.9877551198005676,0.0,0.829729437828064,0.9877551198005676,0.0,-0.0039194002747535706,0.10573447495698929,-0.0560341477394104,-0.0039194002747535706,0.10573447495698929,-0.0560341477394104,1136.9609375,3451.0,318.0,0.0,104.828125,264.0,45.0,1136.9609375,3451.0,318.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,16.59375,0.125,0.875,7.0,8,6.63783597946167,8.0,8,8,3.173947334289551e-05,0.4368687830865383,2.7963264901190996,1.088952934325789,0.0,0.0,0.0,2.7963264901190996,0.0,130,2906,8.130596658214927,0.00012738630175590515,1.2106751296669245,0.0029670577496290207,7.776994690299034,17.15134882181883,3.999657928943634e-05,0.05586848615219388,1.829585899839688e-05,0.04795552034765176,162171,17.15134882181883,4727.645670458775,
1078,0.004930413793772459,0.00023732238332740963,1.6367393072869163e-05,0.0,0.0029888245335314423,1.05078125,0.31160191214680955,168.38508558273315,172.716796875,174.99530029296875,5e-06,1078,21,0.9327413439750671,3.2593750953674316,0.0,0.9327413439750671,3.2593750953674316,0.0,-0.014865171164274216,1.2203165292739868,-2.2954843044281006,-0.014865171164274216,1.2203165292739868,-2.2954843044281006,1337.53125,4096.0,287.0,0.015625,112.484375,257.0,45.0,1337.53125,4096.0,287.0,0.015625,0.0,130.0,130.0,130.0,0.0,7,41,18.296875,0.125,0.875,7.0,8,7.461930751800537,8.0,8,8,3.32612544298172e-05,0.418124595656991,3.021455392241478,1.2480968735326314,0.0,0.0,0.0,3.021455392241478,0.0,130,3411,8.494610492140055,8.784793317317963e-05,1.4036618322134018,0.003077307716012001,9.066457392647862,18.991317061707377,3.9497390389442444e-05,0.049616892666877264,1.6382251847341416e-05,0.04826588761231587,187844,18.991317061707377,4945.523245956282,
1079,0.0029640053398907185,0.00019590907686506398,-0.00022192938536136353,0.0,-0.0005130835634190589,0.0572509765625,0.2898339652146851,168.38508558273315,172.716796875,175.00758743286133,5e-06,1079,21,0.8816784620285034,0.9979591965675354,0.0,0.8816784620285034,0.9979591965675354,0.0,0.003269149689003825,0.10573447495698929,-0.0560341477394104,0.003269149689003825,0.10573447495698929,-0.0560341477394104,824.4375,2895.0,283.0,0.0,87.1015625,251.0,45.0,824.4375,2895.0,283.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,13.71875,0.0625,0.9375,7.5,8,7.053427219390869,8.0,8,8,3.094226121902466e-05,0.451263340190053,2.5036701634526253,0.9181212330877315,0.0,0.0,0.0,2.5036701634526253,0.0,130,2735,7.114045912399888,9.465590119361877e-05,1.0448144935071468,0.0030081402510404587,6.03274517506361,14.218370258808136,3.754720091819763e-05,0.06741382298915821,2.462298024884142e-05,0.04938073124765577,122168,14.218370258808136,4296.132319536347,
1080,0.0027161946054548025,2.4056966140051372e-05,5.317172144714277e-05,0.0,0.0014002370298840106,0.0289306640625,0.30102814288261426,168.38508558273315,172.716796875,174.77378845214844,5e-06,1080,21,0.7754039764404297,0.9918367266654968,0.0,0.7754039764404297,0.9918367266654968,0.0,-0.014814120717346668,0.0560341477394104,-0.0560341477394104,-0.014814120717346668,0.0560341477394104,-0.0560341477394104,1074.8671875,2805.0,300.0,0.0,111.671875,270.0,45.0,1074.8671875,2805.0,300.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.984375,0.1875,0.8125,6.5,8,6.2032318115234375,8.0,8,8,3.175996243953705e-05,0.4506188537925482,2.922435475513339,1.1774448972282698,0.0,0.0,0.0,2.922435475513339,0.0,130,2805,9.185546651482582,9.452179074287415e-05,1.1783247254788876,0.002992101013660431,7.38253390789032,17.772880110889673,3.965198993682861e-05,0.06676367466534806,1.9401133512254532e-05,0.04786921475973311,154223,17.772880110889673,4338.717164515884,
1081,0.003726365976035595,0.00011435076885391027,0.0004055013060906276,0.0,0.004392364760860801,2.078125,0.30702212381835203,168.38508558273315,172.716796875,174.67303085327148,5e-06,1081,21,0.7805346846580505,0.9981632828712463,0.0,0.7805346846580505,0.9981632828712463,0.0,-0.05558304116129875,0.9802638292312622,-1.6201815605163574,-0.05558304116129875,0.9802638292312622,-1.6201815605163574,1214.2578125,3841.0,262.0,0.0,111.7734375,292.0,45.0,1214.2578125,3841.0,262.0,0.0,0.0,130.0,130.0,130.0,0.0,7,41,17.546875,0.125,0.875,6.625,8,6.244277477264404,8.0,8,8,3.2275915145874023e-05,0.44326349161565304,3.080695765092969,1.1659846773254685,0.0,0.0,0.0,3.080695765092969,0.0,130,2902,9.358599238097668,9.329989552497864e-05,1.2887242659926414,0.0039366912096738815,8.331071510910988,19.016746651381254,3.64985316991806e-05,0.0602129595502504,2.2879093422101424e-05,0.04841816471049306,172065,19.016746651381254,4524.038815743026,
