step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
79,0.15105955302715302,0.002265186652948614,4.1037807932298165e-05,1.604209501238074e-05,0.022785847657360137,2.25,0.3330784023864515,232.65587043762207,237.357421875,230.9262466430664,5e-06,79,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.16604340076446533,2.4748666286468506,-2.4748666286468506,-0.16604340076446533,2.4748666286468506,-2.4748666286468506,2122.8125,4096.0,509.0,0.0859375,166.765625,856.0,47.0,2122.8125,4096.0,509.0,0.0859375,0.0,540.5625,874.0,302.0,0.0,10,32,17.4453125,0.0625,0.9375,6.75,8,6.75,8.0,8,8,4.546903073787689e-05,0.41606825962662697,7.62151113897562,1.5613171124568908,1.9155819434672594,82.0816492959857,33.88243822743243,7.62151113897562,82.0816492959857,358,2929,509.0,4096.0,2122.8125,47.0,856.0,166.765625,10.0,32.0,17.4453125,95.11533714458346,9.253621101379395e-05,2.63876586034894,0.003030015155673027,15.654094761237502,113.43713122420013,3.586895763874054e-05,0.045918286130255025,8.887968612642052e-06,0.3500490841475911,340912,113.43713122420013,1502.6473092228177,
80,0.14361734688282013,0.00073923993477365,-2.0500336631812388e-05,1.5723269825684838e-05,0.0012770220719175995,1.12109375,0.3328757326293735,232.65587043762207,237.357421875,231.06949615478516,5e-06,80,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.004002546425908804,2.4748666286468506,-2.4748666286468506,-0.004002546425908804,2.4748666286468506,-2.4748666286468506,2051.8828125,4096.0,568.0,0.0234375,160.1015625,674.0,40.0,2051.8828125,4096.0,568.0,0.0234375,0.0,483.1875,846.0,305.0,0.0,10,32,18.65625,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.5785138607025146e-05,0.36455233208835125,8.015704728662968,1.5186789862200385,4.454263532534242,72.37284753471613,30.39541135019681,1.2921424563974142,72.37284753471613,495,1879,568.0,4096.0,2051.8828125,40.0,674.0,160.1015625,10.0,32.0,18.65625,87.85089593566954,9.093247354030609e-05,2.6223044991493225,0.002992182970046997,14.8217953722924,105.32373633235693,4.0160492062568665e-05,0.045677343060296034,9.22121541884932e-06,0.3344904106200842,324489,105.32373633235693,1540.4362364056792,
81,0.14441053569316864,0.0008195416885428131,0.0001498511844602035,0.0,0.013016359996981919,0.830078125,0.33242321338183134,232.65587043762207,237.357421875,231.8234100341797,5e-06,81,0,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.07331710308790207,0.935412585735321,-2.4748666286468506,-0.07331710308790207,0.935412585735321,-2.4748666286468506,1858.921875,4096.0,578.0,0.125,173.046875,833.0,45.0,1858.921875,4096.0,578.0,0.125,0.0,440.4375,844.0,278.0,0.0,10,32,19.671875,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.147125244140625e-05,0.4222304094582796,7.79716114141047,1.6830053631128976,1.4928281102329493,54.45344666019082,18.803573562428937,1.3659831248223782,54.45344666019082,652,4096,578.0,4096.0,1858.921875,45.0,833.0,173.046875,10.0,32.0,19.671875,67.49395422451198,0.00013112463057041168,2.3480358328670263,0.0047408174723386765,13.412477994337678,83.31037897057831,3.620237112045288e-05,0.04557138195536011,1.6107806767981153e-05,0.28365716949723874,294318,83.31037897057831,1766.3945575373064,
82,0.10018988698720932,0.0012569636237458326,-4.7224505578924436e-05,0.0,0.017814306018408388,1.83984375,0.3340236980639043,232.65587043762207,237.357421875,232.71472930908203,5e-06,82,0,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.09632568061351776,2.4748666286468506,-2.4748666286468506,-0.09632568061351776,2.4748666286468506,-2.4748666286468506,2155.0234375,4096.0,866.0,0.0703125,139.453125,582.0,45.0,2155.0234375,4096.0,866.0,0.0703125,0.0,506.875,650.0,302.0,0.0,10,32,19.2578125,0.0,1.0,7.125,8,7.125,8.0,8,8,6.231293082237244e-05,0.4327428974211216,5.775033716112375,1.3152029337070417,2.480329290032387,88.23854712583125,33.65464279727894,1.5335367117077112,88.23854712583125,333,2224,866.0,4096.0,2155.0234375,45.0,582.0,139.453125,10.0,32.0,19.2578125,101.63819481246173,9.713880717754364e-05,2.61244086176157,0.0030234716832637787,15.446393078193069,119.73076408170164,3.799609839916229e-05,0.04533416610617149,8.873694124739975e-06,0.3684639262640768,340723,119.73076408170164,1422.8715677764244,
83,0.14951679110527039,0.0013854897551937029,0.00014856633924864582,0.0,0.0010251343192066997,1.5625,0.3400337780956459,232.65587043762207,237.357421875,233.70969772338867,5e-06,83,0,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.005499028135091066,0.5400605201721191,-2.4748666286468506,-0.005499028135091066,0.5400605201721191,-2.4748666286468506,2514.2890625,4096.0,772.0,0.1875,192.6015625,886.0,77.0,2514.2890625,4096.0,772.0,0.1875,0.0,529.0625,872.0,360.0,0.0,10,32,21.609375,0.1875,0.8125,6.1875,8,6.1875,8.0,8,8,3.5045668482780457e-05,0.7519474718719721,8.19821511209011,1.79774383197946,1.6694480571895838,101.93438161350787,37.21074935805518,2.182617772370577,101.24820687808096,695,3732,772.0,4096.0,2514.2890625,77.0,886.0,192.6015625,10.0,32.0,21.609375,121.48555898480117,8.852779865264893e-05,2.8934441953897476,0.003001417964696884,17.664024118334055,142.07269337959588,4.351697862148285e-05,0.04534480673377176,7.704853470800553e-06,0.377484810209152,389549,142.07269337959588,1370.9495847987705,
84,0.14120124280452728,0.0005145788636582438,-0.00010003501733990561,0.0,0.012179063749499619,0.9921875,0.33759981532571676,232.65587043762207,237.357421875,234.99541854858398,5e-06,84,0,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.08387219905853271,0.35355237126350403,-2.4748666286468506,-0.08387219905853271,0.35355237126350403,-2.4748666286468506,2091.4375,4096.0,687.0,0.203125,140.984375,816.0,37.0,2091.4375,4096.0,687.0,0.203125,0.0,530.4375,872.0,302.0,0.0,8,31,17.1796875,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.641657531261444e-05,0.3601212091743946,10.499077567830682,1.3972415425960207,1.6201683152467012,108.70500081032515,34.11050183944462,1.0405515134334564,108.70500081032515,609,1556,687.0,4096.0,2091.4375,37.0,816.0,140.984375,8.0,31.0,17.1796875,129.92512154206634,0.00018494389951229095,2.7400798238813877,0.0031366366893053055,15.718524536117911,148.4157831389457,4.178285598754883e-05,0.046837081454463386,9.34635485490258e-06,0.48533126715352154,335600,148.4157831389457,1130.6075166069566,
85,0.13511569797992706,0.001179122416942846,-0.0004726985534944106,0.0,0.004327713308157399,1.1328125,0.3325710568712824,232.65587043762207,237.357421875,235.9672622680664,5e-06,85,0,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.07482022047042847,0.35355237126350403,-2.4748666286468506,-0.07482022047042847,0.35355237126350403,-2.4748666286468506,1972.703125,4096.0,470.0,0.0546875,159.5546875,692.0,40.0,1972.703125,4096.0,470.0,0.0546875,0.0,491.9375,833.0,281.0,0.0,10,32,18.3828125,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.4848228096961975e-05,0.3702739328145981,6.065638335421681,1.5145057377230842,2.4011323396116495,98.54667150601745,32.813727519940585,1.0588463507592678,98.54667150601745,641,2254,470.0,4096.0,1972.703125,40.0,692.0,159.5546875,10.0,32.0,18.3828125,116.54118476621807,9.448826313018799e-05,2.388969823718071,0.0030428674072027206,14.444229518994689,133.4044059086591,3.794953227043152e-05,0.04578580015784087,9.645382526619375e-06,0.4615382793526414,315474,133.4044059086591,1182.3972298786086,
86,0.22235240042209625,0.0017010773844958749,0.000272825487627415,0.0,0.0020744772627949715,1.625,0.3339323845663838,232.65587043762207,237.357421875,236.80487823486328,5e-06,86,0,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.122798852622509,2.4748666286468506,-2.4748666286468506,-0.122798852622509,2.4748666286468506,-2.4748666286468506,2210.9765625,4096.0,626.0,0.1328125,234.5859375,1394.0,43.0,2210.9765625,4096.0,626.0,0.1328125,0.0,482.4375,697.0,298.0,0.0,10,32,20.3359375,0.1875,0.8125,5.625,8,5.625,8.0,8,8,5.6881457567214966e-05,0.3844965845346451,12.680931970477104,2.1959166521119187,4.465008636936545,95.89922596514225,29.164707129166345,1.3523409087210894,95.89922596514225,455,2262,626.0,4096.0,2210.9765625,43.0,1394.0,234.5859375,10.0,32.0,20.3359375,110.44612949900329,8.882395923137665e-05,2.6280422024428844,0.003116665408015251,15.783638328313828,128.8875222094357,3.826431930065155e-05,0.04578192271168918,9.040180208132833e-06,0.39026211374005154,344757,128.8875222094357,1337.4335780921729,
87,0.20761993527412415,0.0007538016870967112,0.00021465967438416556,0.0,0.025179890915751457,1.12109375,0.3323073462840581,232.65587043762207,237.357421875,237.0474510192871,5e-06,87,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.24269817769527435,1.6201815605163574,-2.4748666286468506,-0.24269817769527435,1.6201815605163574,-2.4748666286468506,2025.4765625,4096.0,596.0,0.046875,195.1484375,2578.0,47.0,2025.4765625,4096.0,596.0,0.046875,0.0,443.6875,712.0,296.0,0.0,10,32,20.71875,0.1875,0.8125,5.875,8,5.875,8.0,8,8,5.155615508556366e-05,0.4457458555698395,24.624350471422076,1.8705765784252435,3.7644085437059402,60.1414932589978,22.474164146071416,2.5921536292880774,60.1414932589978,357,2067,596.0,4096.0,2025.4765625,47.0,2578.0,195.1484375,10.0,32.0,20.71875,71.30074568465352,8.854083716869354e-05,2.6133363284170628,0.0029574912041425705,14.500875135883689,88.45089306123555,3.884918987751007e-05,0.04588115011053111,9.357579912681007e-06,0.27501531539511737,316053,88.45089306123555,1786.6015201293274,
88,0.1231730580329895,0.0007004014041740447,7.706519522798772e-05,0.0,0.005882964498596266,1.19921875,0.3292837587285157,232.65587043762207,237.357421875,238.18828964233398,5e-06,88,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.04227477312088013,0.7245674133300781,-2.4748666286468506,-0.04227477312088013,0.7245674133300781,-2.4748666286468506,1806.734375,4096.0,583.0,0.03125,141.5625,829.0,43.0,1806.734375,4096.0,583.0,0.03125,0.0,462.75,849.0,301.0,0.0,10,32,17.0859375,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.3661723136901855e-05,0.38769982382655144,7.345153782516718,1.3050554758374346,3.754654809832573,84.90949735604227,30.2181058308488,1.2848046272993088,84.90949735604227,546,2346,583.0,4096.0,1806.734375,43.0,829.0,141.5625,10.0,32.0,17.0859375,100.35964163765311,9.01985913515091e-05,2.464441742748022,0.0030943751335144043,13.211857108399272,116.06479601748288,4.111975431442261e-05,0.04548065401832489,1.0652113756271746e-05,0.4339651202430711,290494,116.06479601748288,1251.4302784637764,
89,0.1552208811044693,0.0007638012848474318,0.00011212407980565331,0.0,0.01385834690881893,0.96484375,0.33391048804290047,232.65587043762207,237.357421875,239.26094818115234,5e-06,89,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.07312959432601929,2.4748666286468506,-0.935412585735321,-0.07312959432601929,2.4748666286468506,-0.935412585735321,1917.8828125,3710.0,627.0,0.0,170.5546875,940.0,43.0,1917.8828125,3710.0,627.0,0.0,0.0,482.25,872.0,278.0,0.0,10,32,18.734375,0.0,1.0,7.3125,8,7.3125,8.0,8,8,3.2398849725723267e-05,0.38820599764585495,8.915113024413586,1.6120562877767952,1.3275971673429012,103.87497204355896,29.875564749498153,1.3998016398400068,103.87497204355896,603,2783,627.0,3710.0,1917.8828125,43.0,940.0,170.5546875,10.0,32.0,18.734375,120.45991371572018,0.00012050941586494446,2.5587686356157064,0.0029254574328660965,13.81617726944387,136.867809869349,3.891997039318085e-05,0.04497204669482441,9.522446455977685e-06,0.4906937325734358,307217,136.867809869349,1122.3128370844195,
90,0.14404267072677612,0.0,0.00015205839463305892,0.0,0.0,0.0,0.34058824833039625,232.65587043762207,237.357421875,239.98047637939453,5e-06,90,0,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225.5703125,4096.0,639.0,0.1328125,151.421875,608.0,45.0,2225.5703125,4096.0,639.0,0.1328125,0.0,505.0,872.0,295.0,0.0,10,32,18.921875,0.125,0.875,7.0,8,7.0,8.0,8,8,3.254041075706482e-05,0.414947722107172,5.558642530813813,1.4391414988349425,1.2630183938890696,92.37045215256512,37.10579588923429,1.4987483695149422,92.37045215256512,339,1125,639.0,4096.0,2225.5703125,45.0,608.0,151.421875,10.0,32.0,18.921875,103.4794137943536,9.541958570480347e-05,2.806908044964075,0.0031319037079811096,15.781083934009075,122.10020944662392,3.657303750514984e-05,0.04515163651712261,8.96076457236529e-06,0.36324753063418996,349513,122.10020944662392,1431.2547111263946,
91,0.10140705853700638,0.0001575560454512015,-0.00042433873841218883,0.0,-0.002789322112221271,0.44140625,0.33771239338429154,232.65587043762207,237.357421875,241.0537223815918,5e-06,91,0,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.0030342196114361286,0.5400605201721191,-1.6201815605163574,-0.0030342196114361286,0.5400605201721191,-1.6201815605163574,2046.78125,4096.0,583.0,0.125,139.0546875,538.0,47.0,2046.78125,4096.0,583.0,0.125,0.0,483.4375,872.0,305.0,0.0,10,32,18.9609375,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.306753933429718e-05,0.42987913079559803,5.237351153045893,1.3640580740902806,1.2735655773431063,73.30759217776358,29.43190555385081,1.4165694769471884,73.30759217776358,455,1913,583.0,4096.0,2046.78125,47.0,538.0,139.0546875,10.0,32.0,18.9609375,90.5930389109999,9.901449084281921e-05,2.524337751790881,0.0030723344534635544,14.659098960459232,107.80692380666733,4.017166793346405e-05,0.04526257290148836,9.486378566155207e-06,0.3457907954219273,323868,107.80692380666733,1502.0742108401128,
92,0.16163040697574615,0.0006198692535690498,8.6606483819196e-05,0.0,-0.009677683730842546,0.892578125,0.3391793840432795,232.65587043762207,237.357421875,242.03239822387695,5e-06,92,0,0.8515625,1.0,0.0,0.8515625,1.0,0.0,0.012658325955271721,0.7245674133300781,-1.20761239528656,0.012658325955271721,0.7245674133300781,-1.20761239528656,2188.140625,4096.0,646.0,0.09375,143.25,522.0,30.0,2188.140625,4096.0,646.0,0.09375,0.0,523.3125,847.0,302.0,0.0,8,32,18.4609375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.258511424064636e-05,0.27088032104074955,4.616217315196991,1.3416521859035129,4.685935121029615,103.89398818276823,34.10572756975307,0.9989902209490538,103.89398818276823,380,1448,646.0,4096.0,2188.140625,30.0,522.0,143.25,8.0,32.0,18.4609375,113.90124860778451,0.00012141838669776917,2.6371894385665655,0.0030766092240810394,15.681746577844024,132.25297470390797,4.622526466846466e-05,0.04518375922113956,8.864622936504987e-06,0.40667107706951716,347066,132.25297470390797,1312.129276400104,
93,0.213422030210495,0.001102117194022867,4.341587418821291e-05,3.4365534702374134e-05,0.04432645294582471,1.40234375,0.33419286196342024,232.65587043762207,237.357421875,242.68108749389648,5e-06,93,0,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.2751290798187256,2.4748666286468506,-2.4748666286468506,-0.2751290798187256,2.4748666286468506,-2.4748666286468506,2384.8515625,4096.0,818.0,0.109375,206.78125,2123.0,45.0,2384.8515625,4096.0,818.0,0.109375,0.0,513.3125,845.0,302.0,0.0,10,32,19.9453125,0.0,1.0,6.5,8,6.5,8.0,8,8,3.3585354685783386e-05,0.4265396259725094,19.968489607796073,1.9594227140332805,4.831184566020966,80.59690207615495,36.8329375442554,7.579366741701961,77.73504111729562,416,3226,818.0,4096.0,2384.8515625,45.0,2123.0,206.78125,10.0,32.0,19.9453125,105.41183122433722,9.137578308582306e-05,2.870746461674571,0.00298476405441761,16.99210910871625,125.3029464520514,5.866587162017822e-05,0.04580515441811559,8.045945181937946e-06,0.34531706056239486,370965,125.3029464520514,1480.2724536966655,
94,0.12346808612346649,0.0009729533194331452,-0.00026529960086918436,0.0,-0.0029360358057601843,1.6484375,0.3298615061189407,232.65587043762207,237.357421875,242.8083953857422,5e-06,94,0,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.020092623308300972,0.935412585735321,-2.4748666286468506,-0.020092623308300972,0.935412585735321,-2.4748666286468506,1728.34375,3100.0,558.0,0.0,141.8515625,455.0,51.0,1728.34375,3100.0,558.0,0.0,0.0,445.25,687.0,279.0,0.0,10,32,18.59375,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,5.077198147773743e-05,0.46216252259910107,4.220725242048502,1.3436819694034057,2.9889243729412556,58.0703730545938,21.556776684097713,2.2093595787882805,58.0703730545938,556,2725,558.0,3100.0,1728.34375,51.0,455.0,141.8515625,10.0,32.0,18.59375,71.7755983080715,9.838677942752838e-05,2.221773114055395,0.0030167661607265472,12.449324326589704,86.47556321881711,4.174746572971344e-05,0.04474633141610849,1.0843095969831599e-05,0.3244417447523437,278220,86.47556321881711,1608.662549534336,
95,0.19642367959022522,0.0013244438796391478,-5.5604367389605613e-05,0.0,0.008969222224550322,1.3828125,0.34227066566046593,232.65587043762207,237.357421875,244.18697357177734,5e-06,95,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.05706081539392471,1.20761239528656,-1.6201815605163574,-0.05706081539392471,1.20761239528656,-1.6201815605163574,2624.3515625,4096.0,711.0,0.25,176.484375,991.0,49.0,2624.3515625,4096.0,711.0,0.25,0.0,537.75,846.0,370.0,0.0,10,32,21.2578125,0.3125,0.6875,4.8125,8,4.8125,8.0,8,8,5.023553967475891e-05,0.4531782940030098,8.489497512578964,1.6743788561434485,4.521003549918532,115.30582916177809,37.13600124971708,0.8196184542030096,115.30582916177809,379,1295,711.0,4096.0,2624.3515625,49.0,991.0,176.484375,10.0,32.0,21.2578125,127.52970295026898,9.51029360294342e-05,3.0705667436122894,0.003120746463537216,18.502079842612147,149.1316518895328,3.598630428314209e-05,0.04571247820899409,7.71032532146396e-06,0.37964646906905275,404749,149.1316518895328,1357.0190998079072,
96,0.21057358384132385,0.0005931044324825052,-0.00014475736088570557,0.0,0.02611374162370339,1.19140625,0.3350814955497608,232.65587043762207,237.357421875,244.69209671020508,5e-06,96,0,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.1516091525554657,1.20761239528656,-2.4748666286468506,-0.1516091525554657,1.20761239528656,-2.4748666286468506,2162.3359375,4096.0,637.0,0.1875,160.296875,1251.0,45.0,2162.3359375,4096.0,637.0,0.1875,0.0,462.8125,683.0,281.0,0.0,10,32,19.890625,0.1875,0.8125,6.125,8,6.125,8.0,8,8,3.2588839530944824e-05,0.41942025534808636,11.20211453922093,1.5463918010646012,4.916059114038944,73.1979939378798,28.66625619668048,2.7545746322721243,73.1979939378798,646,4096,637.0,4096.0,2162.3359375,45.0,1251.0,160.296875,10.0,32.0,19.890625,88.625492984429,0.00013828091323375702,2.671693705022335,0.003513071686029434,15.49047876149416,106.82437228038907,4.240497946739197e-05,0.046100008515870115,1.0454979289949181e-05,0.3202030969995159,336019,106.82437228038907,1572.7637468256237,
97,0.12399192154407501,0.00041838601464405656,0.0006445597500714939,0.0,0.0008382410742342472,0.5400390625,0.3364299663889987,232.65587043762207,237.357421875,245.48539352416992,5e-06,97,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.004661487881094217,0.7245674133300781,-1.20761239528656,-0.004661487881094217,0.7245674133300781,-1.20761239528656,2029.09375,4096.0,634.0,0.03125,138.03125,613.0,49.0,2029.09375,4096.0,634.0,0.03125,0.0,502.6875,845.0,305.0,0.0,10,32,18.3359375,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.781169652938843e-05,0.4354605861008167,5.542286502197385,1.2946655145933619,5.1829854268580675,84.0458669681102,33.57876904105069,0.9101123847067356,84.0458669681102,367,875,634.0,4096.0,2029.09375,49.0,613.0,138.03125,10.0,32.0,18.3359375,101.15134148299694,0.00012090057134628296,2.591644925996661,0.0031177587807178497,14.682443654164672,118.4617910888046,3.8295984268188477e-05,0.04530667530939393,9.620693128349142e-06,0.3894570447205377,324068,118.4617910888046,1367.8165635578782,
98,0.11354076862335205,0.00012749444067594595,0.000104056815871445,0.0,-0.0017676690476946533,0.7109375,0.3423581779385134,232.65587043762207,237.357421875,246.61682891845703,5e-06,98,0,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.001273613073863089,0.35355237126350403,-2.4748666286468506,-0.001273613073863089,0.35355237126350403,-2.4748666286468506,2248.6953125,4096.0,597.0,0.1875,134.4609375,541.0,45.0,2248.6953125,4096.0,597.0,0.1875,0.0,494.5,874.0,295.0,0.0,10,32,19.78125,0.25,0.75,5.9375,8,5.9375,8.0,8,8,3.485940396785736e-05,0.40911771543323994,4.7775763012468815,1.2950517091230722,3.1258805617690086,125.84813033603132,34.833574595322716,1.2901308424770832,125.84813033603132,609,2067,597.0,4096.0,2248.6953125,45.0,541.0,134.4609375,10.0,32.0,19.78125,157.18267047218978,9.76119190454483e-05,2.805803783237934,0.0030170585960149765,15.885770397260785,175.90714836493134,4.5299530029296875e-05,0.04524197772687755,8.59245062645061e-06,0.5460898176101759,351129,175.90714836493134,998.0521066476474,
99,0.1161879450082779,0.00046007046694285236,-0.00017270779062528163,0.0,0.014130148570984602,0.884765625,0.3320700748459404,232.65587043762207,237.357421875,247.56230926513672,5e-06,99,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.09813714027404785,0.5400605201721191,-2.4748666286468506,-0.09813714027404785,0.5400605201721191,-2.4748666286468506,1761.328125,4096.0,589.0,0.015625,134.21875,653.0,45.0,1761.328125,4096.0,589.0,0.015625,0.0,503.1875,874.0,318.0,0.0,10,32,16.3828125,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.240257501602173e-05,0.4045747499912977,5.6654136180877686,1.2548503604630241,3.693210070952773,94.94781689718366,31.251028144004522,3.378023434430361,94.94781689718366,374,2204,589.0,4096.0,1761.328125,45.0,653.0,134.21875,10.0,32.0,16.3828125,108.77910271473229,0.00017445161938667297,2.450804879888892,0.003074789419770241,13.169662460684776,124.43162121623755,3.964826464653015e-05,0.04543487659710885,1.0607916358252112e-05,0.48249768336541266,289858,124.43162121623755,1164.728053716684,
100,0.1600504368543625,0.0010134246986126527,0.00030357031232597365,0.0,0.00535585341276601,1.41796875,0.3386263771272254,232.65587043762207,237.357421875,248.28622436523438,5e-06,100,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.023219522088766098,2.4748666286468506,-2.4748666286468506,-0.023219522088766098,2.4748666286468506,-2.4748666286468506,2329.7578125,4096.0,921.0,0.015625,178.5546875,613.0,76.0,2329.7578125,4096.0,921.0,0.015625,0.0,502.1875,680.0,298.0,0.0,12,32,20.4296875,0.0625,0.9375,6.875,8,6.875,8.0,8,8,3.4866854548454285e-05,0.6833856590092182,6.027249867096543,1.697604737128131,3.7397272903472185,100.91314094141126,35.020520781356026,0.8549511451274157,100.91314094141126,680,3117,921.0,4096.0,2329.7578125,76.0,613.0,178.5546875,12.0,32.0,20.4296875,113.74497739225626,8.96211713552475e-05,2.787015598267317,0.0029962658882141113,16.284531274810433,132.84964180365205,3.554299473762512e-05,0.04492420811337843,8.26581189557231e-06,0.38142704409409595,362489,132.84964180365205,1364.28294076904,
101,0.15195105969905853,0.0004939565988024697,-0.0001973819639715657,0.0,0.006173211499117315,1.13671875,0.33661206167465596,232.65587043762207,237.357421875,249.33358001708984,5e-06,101,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.023424390703439713,0.5400605201721191,-1.6201815605163574,-0.023424390703439713,0.5400605201721191,-1.6201815605163574,2205.515625,4096.0,847.0,0.1171875,152.5625,876.0,45.0,2205.515625,4096.0,847.0,0.1171875,0.0,526.25,845.0,296.0,0.0,10,32,18.5078125,0.125,0.875,6.75,8,6.75,8.0,8,8,3.285147249698639e-05,0.4094232954084873,8.182087762281299,1.4633034844009671,2.131056133657694,89.43533295206726,39.387168625573395,2.655194215476513,88.77713527344167,650,4096,847.0,4096.0,2205.515625,45.0,876.0,152.5625,10.0,32.0,18.5078125,109.75584775023162,0.00010100379586219788,2.68083862029016,0.00382116436958313,15.91087269037962,128.37757566571236,3.77800315618515e-05,0.045503059177556926,1.0928040957894477e-05,0.38878326266615526,349666,128.37757566571236,1361.8655679809285,
102,0.09959554672241211,0.0006191352113091853,0.00042444651126061217,0.0,0.007009169494267553,1.65234375,0.32746420026524725,232.65587043762207,237.357421875,249.24596405029297,5e-06,102,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.03227740153670311,2.4748666286468506,-2.4748666286468506,-0.03227740153670311,2.4748666286468506,-2.4748666286468506,1683.53125,4096.0,533.0,0.0234375,127.34375,413.0,49.0,1683.53125,4096.0,533.0,0.0234375,0.0,448.8125,696.0,282.0,0.0,10,32,18.09375,0.0625,0.9375,6.875,8,6.875,8.0,8,8,5.261413753032684e-05,0.46225197426974773,3.7671455200761557,1.1828221523755929,1.48647091537714,80.77572611905634,25.41422254104691,0.5914962943643332,80.77572611905634,424,1052,533.0,4096.0,1683.53125,49.0,413.0,127.34375,10.0,32.0,18.09375,93.93699629418552,9.37003642320633e-05,2.2274855617433786,0.0030883830040693283,12.414655584841967,108.61448857560754,3.643333911895752e-05,0.04548492556914328,1.1315245123724366e-05,0.4359187176052267,272940,108.61448857560754,1256.4622067432742,
