step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
429,True,10904,0.09401634335517883,0.003063501650103717,0.00012170249834753122,2.164169973184471e-05,-0.0018294806504854932,-0.031873737258138135,-0.03370321771944873,1.0,681.5,1.0,0.0,1.0437928065657616,1.0437928065657616,7074090.28125,0.229473014944233,0.229473014944233,0.117681551549985,-0.031873737258138135,0.5489188801419094,0.003063501650103717,0.00012170249834753122,2.164169973184471e-05,0.3171891556121409,-0.9298082441091537,0.0,0.0,0.2,0.2,0.2,3.0,0.83203125,0.16467341131000338,189.78957223892212,199.23046875,133.34760284423828,5e-06,429,1,0.47511622309684753,0.9879999756813049,0.0,0.47511622309684753,0.9879999756813049,0.0,-0.05263675004243851,2.4748663902282715,-2.474763870239258,-0.05263675004243851,2.4748663902282715,-2.474763870239258,2260.7421875,4096.0,98.0,0.375,1331.5078125,3082.0,87.0,2260.7421875,4096.0,98.0,0.375,0.0,519.75,932.0,248.0,0.0,3,41,18.2421875,0.4375,0.5625,4.0625,8,3.8009297847747803,8.0,8,8,3.386661410331726e-05,0.9045088067650795,30.389858646318316,13.254916759440675,0.0,0.0,0.0,30.389858646318316,0.0,333,4096,32.14930919185281,9.6101313829422e-05,2.8228921238332987,0.0031592771410942078,32.784934954717755,67.78653551079333,6.894022226333618e-05,8.876792668491718e-06,0.11109912463707233,0.0921176133798191,355903,67.78653551079333,2625.174729156436,
430,True,8224,0.09119731187820435,0.005093491286970675,0.0002097370961564593,4.086495346200536e-05,-0.003056134097278118,-0.09862353780772537,-0.10167967132292688,1.0,514.0,1.0,0.0,1.2088355645537376,1.2088355645537376,6484426.328125,0.7153657313901931,0.7153657313901931,0.0733618681131761,-0.09862353780772537,0.639036835817745,0.005093491286970675,0.0002097370961564593,4.086495346200536e-05,0.4660163689404726,-1.1009790934622288,0.0,0.0,0.2,0.2,0.2,3.0,1.43359375,0.1614454646218799,189.78957223892212,199.23046875,133.38320922851562,5e-06,430,1,0.5711925029754639,0.9937499761581421,0.0,0.5711925029754639,0.9937499761581421,0.0,-0.19965147972106934,2.4748666286468506,-2.4677798748016357,-0.19965147972106934,2.4748666286468506,-2.4677798748016357,2348.4453125,4096.0,185.0,0.3125,1397.0546875,3214.0,97.0,2348.4453125,4096.0,185.0,0.3125,0.0,466.375,959.0,215.0,0.0,3,41,18.828125,0.1875,0.8125,4.9375,8,4.569540023803711,8.0,8,8,6.649456918239594e-05,0.9627222362905741,32.571164863184094,13.961151751500438,0.0,0.0,0.0,32.571164863184094,0.0,261,4096,34.37576398067176,0.0001530759036540985,2.824670212343335,0.0031077805906534195,33.779746763408184,71.00902856141329,3.870762884616852e-05,8.625607736543517e-06,0.11435678517593675,0.0937552817908786,360297,71.00902856141329,2536.980207301325,
431,True,9192,0.09256038069725037,0.0037531584457610734,-3.783008332902682e-05,1.1877519227709854e-05,-0.0010616263243719004,-0.014633689293987118,-0.015695315683842637,1.0,574.5,1.0,0.0,1.0738370977342129,1.0738370977342129,6559782.03125,0.10686233849264681,0.10686233849264681,0.10566046148560257,-0.014633689293987118,0.29641638756204247,0.0037531584457610734,-3.783008332902682e-05,1.1877519227709854e-05,0.18809957802295685,-0.9564714916050434,0.0,0.0,0.2,0.2,0.2,3.0,1.111328125,0.1622414592242855,189.78957223892212,199.23046875,133.50777053833008,5e-06,431,1,0.46852344274520874,0.9828125238418579,0.0,0.46852344274520874,0.9828125238418579,0.0,-0.07126359641551971,2.4748666286468506,-2.474490165710449,-0.07126359641551971,2.4748666286468506,-2.474490165710449,2109.2265625,4096.0,139.0,0.265625,1225.453125,2970.0,128.0,2109.2265625,4096.0,139.0,0.265625,0.0,493.125,944.0,220.0,0.0,3,41,18.3515625,0.375,0.625,4.0625,8,3.74818754196167,8.0,8,8,3.1322240829467773e-05,1.392639996483922,30.01640223711729,12.194618514564354,0.0,0.0,0.0,30.01640223711729,0.0,329,4096,31.816767141222954,9.610317647457123e-05,2.6493100468069315,0.0030789803713560104,30.95168316923082,65.44700211659074,4.670768976211548e-05,9.243383752543554e-06,0.11784817132028903,0.09291981461848153,333101,65.44700211659074,2544.814806082304,
432,True,7040,0.09016157686710358,0.004124751234485302,0.0004949665844264928,1.992466718547803e-05,-0.004913369839414372,-0.00957451990689151,-0.014487889702650136,1.0,440.0,1.0,0.0,0.9733820296823978,0.9733820296823978,6571152.1875,0.0704973004758358,0.0704973004758358,0.09315643019276568,-0.00957451990689151,0.19861017656122576,0.004124751234485302,0.0004949665844264928,1.992466718547803e-05,0.13195562362670898,-0.8492922782897949,0.0,0.0,0.2,0.2,0.2,3.0,1.125,0.15307117297976378,189.78957223892212,199.23046875,133.5583839416504,5e-06,432,1,0.563257098197937,0.996874988079071,0.0,0.563257098197937,0.996874988079071,0.0,-0.08486083149909973,2.4748666286468506,-2.474745750427246,-0.08486083149909973,2.4748666286468506,-2.474745750427246,1483.5859375,4096.0,171.0,0.1875,869.9921875,2999.0,93.0,1483.5859375,4096.0,171.0,0.1875,0.0,467.9375,880.0,249.0,0.0,3,41,13.0078125,0.3125,0.6875,4.875,8,4.506056785583496,8.0,8,8,3.3585354685783386e-05,0.9813195206224918,30.383282657712698,8.451687444467098,0.0,0.0,0.0,30.383282657712698,0.0,307,4096,32.16216012276709,9.050779044628143e-05,2.190517656505108,0.003112349659204483,24.413274224847555,58.794287445023656,3.661215305328369e-05,1.24596155215456e-05,0.16936455759518002,0.09773323815467705,249795,58.794287445023656,2124.3135247924724,
433,True,10048,0.08508078753948212,0.003193483775248751,-0.00011005128096996941,1.2686474292422645e-05,-0.0004752636523335241,-0.03308367542922497,-0.033558939161594026,1.0,628.0,1.0,0.0,0.9900653250515461,0.9900653250515461,5408030.125,0.23822853015735745,0.23822853015735745,0.10330260149800866,-0.03308367542922497,0.4314175771059981,0.003193483775248751,-0.00011005128096996941,1.2686474292422645e-05,0.22075873054564,-0.8872519917786121,0.0,0.0,0.2,0.2,0.2,3.0,1.328125,0.16334056052630802,189.78957223892212,199.23046875,133.56176376342773,5e-06,433,1,0.4692167639732361,0.9918367266654968,0.0,0.4692167639732361,0.9918367266654968,0.0,-0.08154580742120743,0.935412585735321,-2.474743604660034,-0.08154580742120743,0.935412585735321,-2.474743604660034,2232.109375,4096.0,252.0,0.2734375,1311.609375,3153.0,116.0,2232.109375,4096.0,252.0,0.2734375,0.0,503.8125,1016.0,220.0,0.0,3,41,20.28125,0.4375,0.5625,4.0625,8,3.7537338733673096,8.0,8,8,5.705095827579498e-05,1.1262534633278847,32.467785984277725,12.954835273863864,0.0,0.0,0.0,32.467785984277725,0.0,258,4096,34.27378875203431,9.892508387565613e-05,2.7742110062390566,0.0030552614480257034,32.54572115465999,69.62247584015131,4.077516496181488e-05,8.72438291488159e-06,0.11996006003302057,0.09293519995733839,350198,69.62247584015131,2514.9780711909175,
434,True,11888,0.08548170328140259,0.0030667636292491807,-5.597290964942658e-06,6.865201839900692e-06,-0.0028654299858317245,-0.027375137105991598,-0.030240566928114276,1.0,743.0,1.0,0.0,1.1710751242935658,1.1710751242935658,7585510.90625,0.20088026934536174,0.20088026934536174,0.09647429884492982,-0.027375137105991598,0.5078162182381605,0.0030667636292491807,-5.597290964942658e-06,6.865201839900692e-06,0.20204018196091056,-1.0493981651961803,0.0,0.0,0.2,0.2,0.2,3.0,1.1015625,0.16474754454616458,189.78957223892212,199.23046875,133.57965850830078,5e-06,434,1,0.5102918148040771,0.981249988079071,0.0,0.5102918148040771,0.981249988079071,0.0,-0.028093012049794197,2.4748663902282715,-1.9830111265182495,-0.028093012049794197,2.4748663902282715,-1.9830111265182495,2332.671875,4096.0,261.0,0.2734375,1351.3671875,3476.0,82.0,2332.671875,4096.0,261.0,0.2734375,0.0,519.0625,970.0,263.0,0.0,3,41,19.859375,0.375,0.625,4.4375,8,4.082334518432617,8.0,8,8,3.5021454095840454e-05,0.8071208093315363,34.110897867009044,13.40600438824913,0.0,0.0,0.0,34.110897867009044,0.0,458,4096,35.94732832163572,9.770691394805908e-05,2.8056920804083347,0.003045804798603058,33.708826664835215,72.49073220789433,4.0102750062942505e-05,8.344167744966216e-06,0.12039348762362005,0.09234738362300139,365022,72.49073220789433,2517.7149470166937,
435,True,7136,0.08992283046245575,0.0034294455108465627,0.0001896557823783951,3.0224186048144475e-05,0.002732131715220021,-0.06581870221998543,-0.06308657005865825,1.0,446.0,1.0,0.0,0.9753859303891659,0.9753859303891659,6947214.5,0.48074581287801266,0.48074581287801266,0.09795849281192051,-0.06581870221998543,0.6953021036330909,0.0034294455108465627,0.0001896557823783951,3.0224186048144475e-05,0.34437364898622036,-0.8600423708558083,0.0,0.0,0.2,0.2,0.2,3.0,1.01171875,0.16457772979775548,189.78957223892212,199.23046875,133.3501319885254,5e-06,435,1,0.5192826986312866,0.977959156036377,0.0,0.5192826986312866,0.977959156036377,0.0,-0.08932536840438843,2.4748663902282715,-2.2675585746765137,-0.08932536840438843,2.4748663902282715,-2.2675585746765137,2533.53125,4096.0,228.0,0.421875,1415.0859375,3346.0,16.0,2533.53125,4096.0,228.0,0.421875,0.0,448.875,844.0,252.0,0.0,3,41,19.421875,0.25,0.75,4.4375,8,4.154261589050293,8.0,8,8,6.617605686187744e-05,0.1849791631102562,33.451258670538664,14.31943885407236,0.0,0.0,0.0,33.451258670538664,0.0,265,4096,35.27492651715875,8.689053356647491e-05,2.908829828724265,0.0031189527362585068,35.349508319050074,73.68970645219088,4.295073449611664e-05,8.17018749609299e-06,0.10877519802264239,0.09259906618777328,381748,73.68970645219088,2590.2396574728805,
436,True,9056,0.0914500430226326,0.0026646100141078932,0.0005539536589367344,5.505778165115771e-05,-0.005119805867707328,-0.014619227964431047,-0.019739033224141167,1.0,566.0,1.0,0.0,0.9095986485481262,0.9095986485481262,6156566.96875,0.10537060128990561,0.10537060128990561,0.12248383704600155,-0.014619227964431047,0.312642913049344,0.0026646100141078932,0.0005539536589367344,5.505778165115771e-05,0.12738407403230667,-0.79679149761796,0.0,0.0,0.2,0.2,0.2,3.0,1.091796875,0.1650249738461333,189.78957223892212,199.23046875,133.35516357421875,5e-06,436,1,0.31892669200897217,0.9775510430335999,0.0,0.31892669200897217,0.9775510430335999,0.0,-0.0269706379622221,2.4744908809661865,-2.187542676925659,-0.0269706379622221,2.4744908809661865,-2.187542676925659,2357.7890625,4096.0,122.0,0.328125,1403.734375,3262.0,76.0,2357.7890625,4096.0,122.0,0.328125,0.0,527.25,1004.0,218.0,0.0,3,41,19.671875,0.5625,0.4375,2.75,8,2.5514135360717773,8.0,8,8,6.166473031044006e-05,0.8001406695693731,32.9552360586822,13.95001103739196,0.0,0.0,0.0,32.9552360586822,0.0,820,4096,34.836696518585086,9.600818157196045e-05,2.94072799757123,0.003140036016702652,34.162359891459346,71.96828679740429,3.900378942489624e-05,8.503015331526198e-06,0.11543089069336371,0.09250947071085841,369285,71.96828679740429,2565.6092178459303,
437,True,8384,0.08528413623571396,0.0039023093704599887,0.0003587310920352138,5.0291039087824174e-05,0.0003167257038967364,-0.04762763604230713,-0.0473109101492355,1.0,524.0,1.0,0.0,1.0819013826549053,1.0819013826549053,7769041.4375,0.34773092716932297,0.34773092716932297,0.09693333490369649,-0.04762763604230713,0.5604353580936348,0.0039023093704599887,0.0003587310920352138,5.0291039087824174e-05,0.21967758098617196,-0.943670742213726,0.0,0.0,0.2,0.2,0.2,3.0,1.02734375,0.16091528867370808,189.78957223892212,199.23046875,133.43115997314453,5e-06,437,1,0.44047874212265015,0.987500011920929,0.0,0.44047874212265015,0.987500011920929,0.0,-0.07836233079433441,2.4748663902282715,-2.4748663902282715,-0.07836233079433441,2.4748663902282715,-2.4748663902282715,2074.390625,4096.0,169.0,0.1953125,1109.109375,3174.0,118.0,2074.390625,4096.0,169.0,0.1953125,0.0,460.375,774.0,216.0,0.0,3,41,18.4609375,0.375,0.625,3.8125,8,3.523829936981201,8.0,8,8,3.5114586353302e-05,1.1359389126300812,30.482074359431863,10.943017797821085,0.0,0.0,0.0,30.482074359431863,0.0,335,4096,32.33871318399906,9.523145854473114e-05,2.6354214306920767,0.003013545647263527,30.381218127906322,65.38374533690512,3.9519742131233215e-05,9.288166581179001e-06,0.12179297076701388,0.09363913739530381,324450,65.38374533690512,2481.121250612022,
438,True,14672,0.08234177529811859,0.0031780366334714927,0.00013935185165792063,1.1289011581538944e-05,0.00034360477366135456,-0.02150138487922959,-0.021157779745408334,1.0,917.0,1.0,0.0,1.165795959532261,1.165795959532261,7629359.0,0.1556429114425555,0.1556429114425555,0.14497248793064332,-0.02150138487922959,0.3754557497676165,0.0031780366334714927,0.00013935185165792063,1.1289011581538944e-05,0.1730181099846959,-1.0483615398406982,0.0,0.0,0.2,0.2,0.2,3.0,1.05078125,0.1601295376601067,189.78957223892212,199.23046875,133.37457656860352,5e-06,438,1,0.5575991868972778,0.995312511920929,0.0,0.5575991868972778,0.995312511920929,0.0,-0.135537251830101,2.4748666286468506,-2.4748663902282715,-0.135537251830101,2.4748666286468506,-2.4748663902282715,1809.7421875,4096.0,154.0,0.1875,1029.296875,2866.0,69.0,1809.7421875,4096.0,154.0,0.1875,0.0,539.75,1002.0,258.0,0.0,3,41,17.09375,0.3125,0.6875,4.8125,8,4.460793495178223,8.0,8,8,6.0599297285079956e-05,0.6943720504641533,28.508057048544288,10.193808802679996,0.0,0.0,0.0,28.508057048544288,0.0,341,4096,30.327526984736323,9.28044319152832e-05,2.447503564879298,0.0030690133571624756,28.476059924811125,61.28287762776017,3.8860365748405457e-05,1.0205042170557055e-05,0.13092130260584564,0.09468821362598674,300735,61.28287762776017,2453.6625207672346,
439,True,10832,0.08709166944026947,0.0030281508661573753,4.893105483461113e-05,3.414398634049576e-05,0.0025699575562612154,-0.04809142783051357,-0.04552147008507745,1.0,677.0,1.0,0.0,1.0521037802100182,1.0521037802100182,7368850.75,0.34967004135251045,0.34967004135251045,0.08873722420899063,-0.04809142783051357,0.5474696784726363,0.0030281508661573753,4.893105483461113e-05,3.414398634049576e-05,0.18255033530294895,-0.9309596493840218,0.0,0.0,0.2,0.2,0.2,3.0,0.822265625,0.16296341498132083,189.78957223892212,199.23046875,133.44640731811523,5e-06,439,1,0.3635827898979187,0.989062488079071,0.0,0.3635827898979187,0.989062488079071,0.0,-0.043627843260765076,1.6279762983322144,-2.4722132682800293,-0.043627843260765076,1.6279762983322144,-2.4722132682800293,2248.9609375,4096.0,118.0,0.2109375,1234.3671875,2979.0,107.0,2248.9609375,4096.0,118.0,0.2109375,0.0,483.9375,1012.0,216.0,0.0,3,41,22.3203125,0.5,0.5,3.1875,8,2.9086623191833496,8.0,8,8,3.3134594559669495e-05,1.0342370886355639,29.84145693667233,12.3368733276875,0.0,0.0,0.0,29.84145693667233,0.0,870,4096,31.59625593200326,9.114854037761688e-05,2.7904057148844004,0.003058008849620819,32.70433517545462,67.12022306025028,3.565661609172821e-05,8.74188876170509e-06,0.10975990972220942,0.09349144302338867,349811,67.12022306025028,2605.8539740399337,
440,True,12208,0.09138906002044678,0.002740907515544677,-0.00013360310776988626,1.652370417559723e-05,0.006550366729243251,-0.024536129785701632,-0.01798576317014522,1.0,763.0,1.0,0.0,1.0997278951108456,1.0997278951108456,7445799.875,0.1795543497428298,0.1795543497428298,0.13023788849626897,-0.024536129785701632,0.4965306566658221,0.002740907515544677,-0.00013360310776988626,1.652370417559723e-05,0.15455311257392168,-0.9627227485179901,0.0,0.0,0.2,0.2,0.2,3.0,0.783203125,0.15889869314395627,189.78957223892212,199.23046875,133.5213851928711,5e-06,440,1,0.5014476180076599,0.995312511920929,0.0,0.5014476180076599,0.995312511920929,0.0,-0.16229023039340973,2.4748663902282715,-2.474865436553955,-0.16229023039340973,2.4748663902282715,-2.474865436553955,1732.0078125,4096.0,145.0,0.1875,960.15625,3055.0,109.0,1732.0078125,4096.0,145.0,0.1875,0.0,575.25,962.0,296.0,0.0,3,41,16.09375,0.3125,0.6875,4.3125,8,4.011580944061279,8.0,8,8,3.338046371936798e-05,1.0917775761336088,28.991548160091043,9.388479318091413,0.0,0.0,0.0,28.991548160091043,0.0,346,4096,30.936268804594874,8.932501077651978e-05,2.438046993687749,0.002996787428855896,28.091618986800313,61.495096646249294,3.796815872192383e-05,1.0147284651544197e-05,0.13954301954737716,0.09511974437593435,295329,61.495096646249294,2401.240229760763,
441,True,10912,0.08178358525037766,0.002442490709654521,0.00046788508052486577,1.4114992723079922e-05,-0.0033596941248106305,-0.045013766663032584,-0.0483734602930781,1.0,682.0,1.0,0.0,1.1154254116117954,1.1154254116117954,6481002.4375,0.3269260262604803,0.3269260262604803,0.12769305968577582,-0.045013766663032584,0.5845679583078258,0.002442490709654521,0.00046788508052486577,1.4114992723079922e-05,0.21989060984924436,-0.9943192936480045,0.0,0.0,0.2,0.2,0.2,3.0,1.015625,0.16193776094807516,189.78957223892212,199.23046875,133.36144256591797,5e-06,441,1,0.44083625078201294,0.9921875,0.0,0.44083625078201294,0.9921875,0.0,-0.09821616858243942,1.6201815605163574,-1.6199673414230347,-0.09821616858243942,1.6201815605163574,-1.6199673414230347,2054.703125,4096.0,111.0,0.265625,1132.90625,2994.0,92.0,2054.703125,4096.0,111.0,0.265625,0.0,532.8125,1016.0,258.0,0.0,3,41,18.8125,0.4375,0.5625,3.6875,8,3.5266895294189453,8.0,8,8,5.757436156272888e-05,0.9065134674310684,29.53212666325271,11.169366160931531,0.0,0.0,0.0,29.53212666325271,0.0,1016,4096,31.518617436289787,9.409710764884949e-05,2.6516041979193687,0.00306815467774868,31.129411900416017,65.33161270804703,3.7921592593193054e-05,9.263696106148756e-06,0.11984174050497634,0.09398920266307575,331202,65.33161270804703,2534.7759397894456,
442,True,9280,0.08324161916971207,0.0024728713051445084,-6.508565792273657e-05,6.478728801084799e-05,-0.003378615678229835,-0.026643559638614533,-0.030022175305930432,1.0,580.0,1.0,0.0,0.9838894382119179,0.9838894382119179,6497900.3125,0.19212973298272118,0.19212973298272118,0.08836536717783867,-0.026643559638614533,0.3300452860996314,0.0024728713051445084,-6.508565792273657e-05,6.478728801084799e-05,0.1723957845242694,-0.8766901195049286,0.0,0.0,0.2,0.2,0.2,3.0,1.21484375,0.16744929456732607,189.78957223892212,199.23046875,133.3899803161621,5e-06,442,1,0.317508339881897,0.9937499761581421,0.0,0.317508339881897,0.9937499761581421,0.0,-0.04318687692284584,2.4748663902282715,-1.6115728616714478,-0.04318687692284584,2.4748663902282715,-1.6115728616714478,2784.765625,4096.0,96.0,0.390625,1358.640625,2688.0,85.0,2784.765625,4096.0,96.0,0.390625,0.0,466.8125,919.0,216.0,0.0,3,41,25.3671875,0.5,0.5,2.8125,8,2.540066719055176,8.0,8,8,3.717467188835144e-05,0.9334075134247541,27.37656282261014,14.123617484467104,0.0,0.0,0.0,27.37656282261014,0.0,281,4096,29.467802045866847,9.083747863769531e-05,3.1351519599556923,0.003008415922522545,38.07218036428094,70.70348277129233,4.005059599876404e-05,7.228259168679019e-06,0.08267022596680276,0.09147524606869006,416202,70.70348277129233,2943.292067706954,
443,True,9152,0.08320693671703339,0.003206845805834746,1.5260993734500516e-05,5.891457601592265e-05,-0.0061990401009097695,-0.03921230051491875,-0.04541134006285574,1.0,572.0,1.0,0.0,1.0974867157638073,1.0974867157638073,8483087.65625,0.28243039979133755,0.28243039979133755,0.08843416654471553,-0.03921230051491875,0.47140121543736735,0.003206845805834746,1.5260993734500516e-05,5.891457601592265e-05,0.2882959353737533,-0.9589670449495316,0.0,0.0,0.2,0.2,0.2,3.0,1.162109375,0.16282922671909245,189.78957223892212,199.23046875,133.50957870483398,5e-06,443,1,0.468330979347229,0.995312511920929,0.0,0.468330979347229,0.995312511920929,0.0,-0.0408497117459774,2.4748659133911133,-2.4738035202026367,-0.0408497117459774,2.4748659133911133,-2.4738035202026367,2271.7578125,4096.0,214.0,0.28125,1183.0234375,2986.0,111.0,2271.7578125,4096.0,214.0,0.28125,0.0,457.0625,985.0,219.0,0.0,3,41,21.8671875,0.3125,0.6875,4.1875,8,3.746647834777832,8.0,8,8,6.0070306062698364e-05,1.1512085534632206,29.688069440424442,11.803321670900914,0.0,0.0,0.0,29.688069440424442,0.0,242,4096,31.472283923998475,9.152851998806e-05,2.801875215023756,0.0033029671758413315,32.89027792774141,67.19321982935071,4.2183324694633484e-05,9.456258788113372e-06,0.10823214376256848,0.09416350909344814,349289,67.19321982935071,2599.1387292280556,
444,True,9344,0.0902717113494873,0.003153882484184578,-1.5267855197009794e-05,1.0088254271067854e-05,0.00021809127065353096,-0.015592749594361521,-0.01537465857109055,1.0,584.0,1.0,0.0,1.032684065401554,1.032684065401554,8234428.5625,0.11471712018828839,0.11471712018828839,0.11259458779344164,-0.015592749594361521,0.42643676982594014,0.003153882484184578,-1.5267855197009794e-05,1.0088254271067854e-05,0.13003321341238916,-0.8832510448992252,0.0,0.0,0.2,0.2,0.2,3.0,0.978515625,0.15627782685635494,189.78957223892212,199.23046875,133.2783203125,5e-06,444,1,0.4988076090812683,0.989062488079071,0.0,0.4988076090812683,0.989062488079071,0.0,-0.031372372061014175,2.4748663902282715,-1.620042324066162,-0.031372372061014175,2.4748663902282715,-1.620042324066162,1629.3828125,4096.0,115.0,0.125,955.609375,3016.0,75.0,1629.3828125,4096.0,115.0,0.125,0.0,512.25,988.0,209.0,0.0,3,41,15.921875,0.375,0.625,4.4375,8,3.9904608726501465,8.0,8,8,5.395524203777313e-05,0.7900960668921471,30.65991549938917,9.359917328969459,0.0,0.0,0.0,30.65991549938917,0.0,290,4096,32.38266461901367,8.474476635456085e-05,2.9611378721892834,0.0030805468559265137,26.280859110876918,61.65781915560365,3.824010491371155e-05,1.1237581050988817e-05,0.15526711426879267,0.09587040813221848,274129,61.65781915560365,2222.986506449331,
445,True,7848,0.08719315379858017,0.0020797072847926756,-4.4269742829783354e-05,2.3979368961590808e-05,-0.0016190064234251622,-0.057324957102537155,-0.05894396314397454,1.0,490.5,1.0,0.0,1.049787450581789,1.049787450581789,7229678.375,0.41461058519780636,0.41461058519780636,0.08987045076704253,-0.057324957102537155,0.7107084135062572,0.0020797072847926756,-4.4269742829783354e-05,2.3979368961590808e-05,0.337760366499424,-0.9181438498198986,0.0,0.0,0.2,0.2,0.2,3.0,1.36328125,0.16164971637762154,189.78957223892212,199.23046875,133.36109161376953,5e-06,445,1,0.4606375992298126,0.9937499761581421,0.0,0.4606375992298126,0.9937499761581421,0.0,-0.07937715947628021,2.4748663902282715,-2.4748384952545166,-0.07937715947628021,2.4748663902282715,-2.4748384952545166,2177.2421875,4096.0,136.0,0.3203125,1177.265625,2881.0,125.0,2177.2421875,4096.0,136.0,0.3203125,0.0,459.8125,902.0,214.0,0.0,3,41,18.4296875,0.375,0.625,4.125,8,3.6851003170013428,8.0,8,8,3.4732744097709656e-05,1.22866490483284,29.160950103774667,11.667098587829969,0.0,0.0,0.0,29.160950103774667,0.0,301,4096,30.842672614380717,8.369609713554382e-05,2.7009638119488955,0.0030497051775455475,31.802791483700275,65.37549339607358,3.568083047866821e-05,9.03501236152297e-06,0.11067137187734166,0.0942184891516052,337543,65.37549339607358,2581.5713386284947,
446,True,7680,0.08600892871618271,0.003509091566229472,0.00010678166381694609,1.1627464914454322e-05,-0.006038002044078894,-0.03237186709884554,-0.03840986921568401,1.0,480.0,1.0,0.0,1.072963573038578,1.072963573038578,7426308.0,0.233686953317374,0.233686953317374,0.08301234220369205,-0.03237186709884554,0.40103980125587424,0.003509091566229472,0.00010678166381694609,1.1627464914454322e-05,0.23331438610330224,-0.9448535591363907,0.0,0.0,0.2,0.2,0.2,3.0,1.58984375,0.1617326146423685,189.78957223892212,199.23046875,133.30020904541016,5e-06,446,1,0.4794512987136841,0.9906250238418579,0.0,0.4794512987136841,0.9906250238418579,0.0,-0.1078486517071724,1.6201813220977783,-2.471355676651001,-0.1078486517071724,1.6201813220977783,-2.471355676651001,2096.703125,4096.0,127.0,0.2578125,1186.0234375,3074.0,90.0,2096.703125,4096.0,127.0,0.2578125,0.0,435.375,943.0,220.0,0.0,3,41,19.9609375,0.375,0.625,4.125,8,3.835610866546631,8.0,8,8,5.410797894001007e-05,0.8890086598694324,32.367942625656724,11.740257878875127,0.0,0.0,0.0,32.367942625656724,0.0,321,4096,34.1147830709815,8.777156472206116e-05,2.594635244458914,0.002980351448059082,30.465640192851424,67.21146474964917,3.91155481338501e-05,9.195607141055958e-06,0.12711467806966853,0.09399900092207927,324106,67.21146474964917,2411.0916285431185,
