step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1246,True,32952,0.045491766184568405,0.0006018952335580252,6.348529262822922e-05,1.896352000585466e-05,0.0017678248550510034,-0.03525840773363598,-0.0334905824274756,1.0,2059.5,1.0,0.0,0.9624782465398312,0.9624782465398312,6916569.1875,0.254128159256652,0.254128159256652,0.11501039894687418,-0.03525840773363598,0.36561026957584375,0.0006018952335580252,6.348529262822922e-05,1.896352000585466e-05,0.153236327576451,-0.8566856533288956,0.0,0.0,0.2,0.2,0.2,3.0,0.443359375,0.17502830800497451,241.24926805496216,247.677734375,159.15083694458008,5e-06,1246,1,0.18343418836593628,0.9714285731315613,0.0,0.18343418836593628,0.9714285731315613,0.0,-0.009431732818484306,2.4748661518096924,-2.471355676651001,-0.009431732818484306,2.4748661518096924,-2.471355676651001,3329.234375,4096.0,644.0,0.4375,1777.265625,3500.0,317.0,3329.234375,4096.0,644.0,0.4375,0.0,992.3125,3220.0,218.0,0.0,5,41,31.0390625,0.75,0.25,1.5625,8,1.4674735069274902,8.0,8,8,2.9239803552627563e-05,3.1721742395311594,35.53461682982743,18.83518414494756,0.0,0.0,0.0,35.53461682982743,0.0,265,4096,37.47231253422797,7.58003443479538e-05,3.750956743955612,0.00299895741045475,50.60392055660486,91.86383430659771,3.586895763874054e-05,5.421520452483287e-06,0.08793386367508475,0.09148185610007423,553158,91.86383430659771,3010.749573949973,
1247,True,62248,0.053984176367521286,0.0012731706556223799,3.4257231959600176e-05,1.678486546552449e-05,-0.0005508369067683816,-0.014047888180357404,-0.014598725116229616,1.0,3890.5,1.0,0.0,1.1177704334259033,1.1177704334259033,9369398.59375,0.10269824950955808,0.10269824950955808,0.238418535240303,-0.014047888180357404,0.3268384043549195,0.0012731706556223799,3.4257231959600176e-05,1.678486546552449e-05,0.12156407930888236,-0.9861702769994736,0.0,0.0,0.2,0.2,0.2,3.0,0.4501953125,0.17540165582016248,241.24926805496216,247.677734375,159.01808547973633,5e-06,1247,1,0.3529548943042755,0.9632652997970581,0.0,0.3529548943042755,0.9632652997970581,0.0,-0.012278897687792778,2.4748663902282715,-1.7044156789779663,-0.012278897687792778,2.4748663902282715,-1.7044156789779663,2764.75,4096.0,303.0,0.4296875,1436.203125,2949.0,194.0,2764.75,4096.0,303.0,0.4296875,0.0,1589.3125,3751.0,268.0,0.0,3,41,24.875,0.5625,0.4375,3.0625,8,2.823639392852783,8.0,8,8,3.091990947723389e-05,1.987585550174117,31.784411795437336,14.950210094582872,0.0,0.0,0.0,31.784411795437336,0.0,3496,4096,34.43121728114784,8.396990597248077e-05,3.921356087550521,0.003040524199604988,52.6857205349952,91.08019642531872,3.4848228096961975e-05,5.455616521217592e-06,0.09729410796960575,0.09453405679859901,557320,91.08019642531872,3059.501526530935,
1248,True,42424,0.05156891047954559,0.002160647759865242,7.509921169912559e-05,3.599768092499289e-06,-0.0021003875590395182,-0.01982910663355142,-0.021929494323558174,1.0,2651.5,1.0,0.0,0.9892966318875551,1.1675873845815659,7876398.375,0.14461208786815405,0.14461208786815405,0.18784390535098144,-0.01982910663355142,0.3971293080709424,0.002160647759865242,7.509921169912559e-05,3.599768092499289e-06,0.13170088781043887,-0.8771232608705759,0.0,0.0,0.2,0.2,0.2,3.0,0.890625,0.17227269440156368,241.24926805496216,247.677734375,159.19648361206055,5e-06,1248,1,0.28232622146606445,0.9897959232330322,0.0,0.28232622146606445,0.9897959232330322,0.0,-0.018165146932005882,2.474863290786743,-2.474365711212158,-0.018165146932005882,2.474863290786743,-2.474365711212158,2317.6328125,4096.0,190.0,0.296875,1246.0625,3621.0,179.0,2317.6328125,4096.0,190.0,0.296875,0.0,1308.0,5552.0,252.0,0.0,3,41,20.84375,0.625,0.375,2.4375,8,2.2586095333099365,8.0,8,8,3.27136367559433e-05,1.8000472467392683,33.89500242471695,12.414836213705712,0.0,0.0,0.0,33.89500242471695,0.0,261,4096,35.79045876301825,7.918290793895721e-05,3.3341848123818636,0.0029780790209770203,44.110684936866164,83.27476403303444,3.711320459842682e-05,6.417153516254749e-06,0.12064592698981737,0.09504953862982145,464081,83.27476403303444,2786.4444011867913,
1249,True,53696,0.05696556717157364,0.0016111322183860466,-6.001354924478619e-05,0.0,0.0007015143746684771,-0.007247966452268884,-0.0065464520594105124,1.0,3356.0,1.0,0.0,0.8940453007817268,1.035895675420761,7059960.53125,0.0537947416305542,0.0537947416305542,0.18811745631094914,-0.007247966452268884,0.2980167046535329,0.0016111322183860466,-6.001354924478619e-05,0.0,0.08892789017409086,-0.7925382107496262,0.0,0.0,0.2,0.2,0.2,3.0,0.4287109375,0.17579399860243133,241.24926805496216,247.677734375,159.6186866760254,5e-06,1249,1,0.40117213129997253,0.996874988079071,0.0,0.40117213129997253,0.996874988079071,0.0,-0.014668844640254974,2.474864959716797,-2.474259853363037,-0.014668844640254974,2.474864959716797,-2.474259853363037,2838.375,4096.0,690.0,0.453125,1345.8828125,3334.0,473.0,2838.375,4096.0,690.0,0.453125,0.0,1742.6875,5333.0,216.0,0.0,5,41,23.1484375,0.5,0.5,3.5625,8,3.209376811981201,8.0,8,8,3.0448660254478455e-05,4.822085348889232,36.5611386410892,14.535823296013405,0.0,0.0,0.0,36.5611386410892,0.0,254,4096,38.46934629417956,7.882900536060333e-05,4.167151875793934,0.00302278995513916,56.35286414436996,99.03584193997085,3.6230310797691345e-05,5.155036964574198e-06,0.10588515186445688,0.09610363340991097,586376,99.03584193997085,2960.4231584935856,
1250,True,44792,0.048802733421325684,0.0015886499782027386,6.256797632886446e-06,9.467300515098032e-06,0.0027124946791445836,-0.022467876609880477,-0.01975538200349547,1.0,2799.5,1.0,0.0,0.7842467427253723,0.7842467427253723,6229835.125,0.16271125432103872,0.16271125432103872,0.1478162953963521,-0.022467876609880477,0.33939819240913854,0.0015886499782027386,6.256797632886446e-06,9.467300515098032e-06,0.12408658629283309,-0.7020082250237465,0.0,0.0,0.2,0.2,0.2,3.0,0.58203125,0.17530238795677025,241.24926805496216,247.677734375,159.75594329833984,5e-06,1250,1,0.3035070300102234,0.9837499856948853,0.0,0.3035070300102234,0.9837499856948853,0.0,-0.05250633880496025,2.4748661518096924,-2.4747955799102783,-0.05250633880496025,2.4748661518096924,-2.4747955799102783,3264.3671875,4096.0,838.0,0.3828125,1637.25,3108.0,532.0,3264.3671875,4096.0,838.0,0.3828125,0.0,1308.8125,3349.0,216.0,0.0,5,41,29.0234375,0.5625,0.4375,2.6875,8,2.428056240081787,8.0,8,8,6.831996142864227e-05,5.351835262030363,35.23504317179322,17.854546682123328,0.0,0.0,0.0,35.23504317179322,0.0,263,4096,37.1888073887676,7.634423673152924e-05,4.035011058673263,0.003012901172041893,54.39771359413862,95.66507339291275,3.622658550739288e-05,5.147029422638948e-06,0.08900271968094793,0.0929292454035479,585367,95.66507339291275,3059.460361232349,
1251,True,30848,0.0526999905705452,0.0024657543472130783,-0.00012380685654989065,2.5083823629756807e-05,0.0013488813128788024,-0.03389905043877661,-0.03255016915500164,1.0,1928.0,1.0,0.0,0.9757009167224169,1.0589604154229164,6896170.78125,0.24776498437859118,0.24776498437859118,0.13168768033312306,-0.03389905043877661,0.3803056793977262,0.0024657543472130783,-0.00012380685654989065,2.5083823629756807e-05,0.16791074955835938,-0.8682334441691637,0.0,0.0,0.2,0.2,0.2,3.0,0.576171875,0.17152410066446203,241.24926805496216,247.677734375,159.22444534301758,5e-06,1251,1,0.3386630713939667,0.9906250238418579,0.0,0.3386630713939667,0.9906250238418579,0.0,-0.06992501765489578,2.4748666286468506,-2.4748661518096924,-0.06992501765489578,2.4748666286468506,-2.4748661518096924,2767.9140625,4096.0,311.0,0.34375,1506.7421875,3342.0,214.0,2767.9140625,4096.0,311.0,0.34375,0.0,968.25,4435.0,256.0,0.0,3,41,24.7578125,0.4375,0.5625,2.9375,8,2.7093048095703125,8.0,8,8,7.436983287334442e-05,2.1442517414689064,32.70558327436447,15.180379209690727,0.0,0.0,0.0,32.70558327436447,0.0,1507,4096,35.135662795975804,7.719732820987701e-05,3.344067122787237,0.0030737295746803284,44.634964030236006,83.151696132496,3.6383047699928284e-05,6.427317403754955e-06,0.09917120235504456,0.09333387149302114,478229,83.151696132496,2875.6418825057876,
1252,True,49952,0.04947401210665703,0.0006973392701183911,-3.097464855272847e-05,7.054429829622677e-06,-0.0017542820569360629,-0.004116971569601446,-0.005871253626537509,1.0,3122.0,1.0,0.0,1.0108949467539787,1.0108949467539787,7303701.28125,0.03017895156517625,0.03017895156517625,0.15251264335034093,-0.004116971569601446,0.12809545791455043,0.0006973392701183911,-3.097464855272847e-05,7.054429829622677e-06,0.01733090286143124,-0.8991753458976746,0.0,0.0,0.2,0.2,0.2,3.0,0.4931640625,0.17626204735599205,241.24926805496216,247.677734375,158.90629959106445,5e-06,1252,1,0.14342285692691803,0.996874988079071,0.0,0.14342285692691803,0.996874988079071,0.0,-0.020717963576316833,2.4748663902282715,-0.5400605201721191,-0.020717963576316833,2.4748663902282715,-0.5400605201721191,3356.5,4096.0,309.0,0.6171875,1731.5234375,3115.0,252.0,3356.5,4096.0,309.0,0.6171875,0.0,1419.0625,4181.0,225.0,0.0,3,41,29.3984375,0.75,0.25,1.1875,8,1.1473827362060547,8.0,8,8,3.595277667045593e-05,2.5982051882892847,33.6930944211781,19.136472453028546,0.0,0.0,0.0,33.6930944211781,0.0,356,4096,35.92354420945048,8.60113650560379e-05,4.25710323639214,0.003220435231924057,57.716034807264805,97.93888333253562,3.575161099433899e-05,5.268416076515949e-06,0.0836146846823572,0.09441956249797931,611272,97.93888333253562,3120.6808736246508,
1253,True,62376,0.051600996404886246,0.0019549477437976748,4.953083407599479e-05,1.0795385605888441e-05,0.00493980293686036,-0.021909040515311062,-0.016969237534794956,1.0,3898.5,1.0,0.0,1.0973944067955017,1.0973944067955017,8022848.09375,0.16009808564558625,0.16009808564558625,0.27959675704417053,-0.021909040515311062,0.5689998715483913,0.0019549477437976748,4.953083407599479e-05,1.0795385605888441e-05,0.19244721182622015,-0.9815141148865223,0.0,0.0,0.2,0.2,0.2,3.0,0.828125,0.17519929491959713,241.24926805496216,247.677734375,159.14827346801758,5e-06,1253,1,0.3323562741279602,0.9859374761581421,0.0,0.3323562741279602,0.9859374761581421,0.0,-0.05473381653428078,2.4748637676239014,-2.4748666286468506,-0.05473381653428078,2.4748637676239014,-2.4748666286468506,2577.796875,4096.0,350.0,0.28125,1169.8203125,2509.0,201.0,2577.796875,4096.0,350.0,0.28125,0.0,1857.9375,3566.0,571.0,0.0,3,41,23.421875,0.5625,0.4375,2.8125,8,2.6588501930236816,8.0,8,8,5.592033267021179e-05,2.0666948705911636,25.219263434410095,12.256458639050834,0.0,0.0,0.0,25.219263434410095,0.0,3154,4096,28.533997651189566,7.578730583190918e-05,3.96020726300776,0.0030546244233846664,53.6283098552376,86.16536530293524,4.072114825248718e-05,5.380000534340541e-06,0.0864776657974335,0.0944536203757791,567774,86.16536530293524,3294.676451517688,
1254,True,35536,0.05031714588403702,0.001842485946326633,-0.00012609997850177024,1.8572665112515097e-05,0.0004831010883208364,-0.03567695225865464,-0.0351938504318241,1.0,2221.0,1.0,0.0,0.9877736866474152,0.9877736866474152,7762348.90625,0.26212313809082843,0.26212313809082843,0.15226749757802888,-0.03567695225865464,0.2974345893021486,0.001842485946326633,-0.00012609997850177024,1.8572665112515097e-05,0.11304296972230077,-0.8920351155102253,0.0,0.0,0.2,0.2,0.2,3.0,0.8828125,0.17307872787979942,241.24926805496216,247.677734375,159.16127014160156,5e-06,1254,1,0.26208409667015076,0.9937499761581421,0.0,0.26208409667015076,0.9937499761581421,0.0,-0.051529210060834885,2.4748661518096924,-2.47453236579895,-0.051529210060834885,2.4748661518096924,-2.47453236579895,3145.109375,4096.0,483.0,0.515625,1663.703125,3621.0,167.0,3145.109375,4096.0,483.0,0.515625,0.0,1080.9375,3853.0,218.0,0.0,3,41,26.7421875,0.5,0.5,2.4375,8,2.096672534942627,8.0,8,8,2.9500573873519897e-05,1.6785711273550987,37.98801074363291,17.215512132199365,0.0,0.0,0.0,37.98801074363291,0.0,253,4096,40.29240712337196,7.688254117965698e-05,3.711179008707404,0.0029769856482744217,50.1772434245795,94.21863549016416,3.528781235218048e-05,5.503417511700913e-06,0.10008695823220565,0.09276038005483017,540934,94.21863549016416,2870.631681226535,
1255,True,64760,0.048480745404958725,0.0012741921418637503,-7.611532612372685e-05,3.518669359436899e-06,-0.0029044134134892374,-0.010629647062160075,-0.013534060548408888,1.0,4047.5,1.0,0.0,1.0011175256222486,1.1491151377558708,8880684.9375,0.07866446813568473,0.07866446813568473,0.2121418461774104,-0.010629647062160075,0.24360971050913283,0.0012741921418637503,-7.611532612372685e-05,3.518669359436899e-06,0.09987617563456297,-0.8984724506735802,0.0,0.0,0.2,0.2,0.2,3.0,0.3701171875,0.1790411264557647,241.24926805496216,247.677734375,159.1201171875,5e-06,1255,1,0.25310906767845154,0.9979591965675354,0.0,0.25310906767845154,0.9979591965675354,0.0,-0.007285851985216141,0.7255603075027466,-2.4748663902282715,-0.007285851985216141,0.7255603075027466,-2.4748663902282715,3290.9453125,4096.0,457.0,0.5,1645.3125,3040.0,258.0,3290.9453125,4096.0,457.0,0.5,0.0,1966.25,4931.0,242.0,0.0,3,41,30.0546875,0.6875,0.3125,2.25,8,2.0248725414276123,8.0,8,8,3.180466592311859e-05,2.608353801071644,35.54780005291104,19.23489146211068,0.0,0.0,0.0,35.54780005291104,0.0,312,4096,37.53234091773629,7.826089859008789e-05,4.683064240962267,0.003026481717824936,64.08357725664973,106.34647078625858,3.614090383052826e-05,4.49752900834561e-06,0.08909944881371067,0.09523194737071622,672921,106.34647078625858,3163.8144407842005,
1256,True,55240,0.050301261246204376,0.001031511081237113,0.00017656674799582106,2.568211812103982e-06,-0.0017775909072952345,-0.022274731076322496,-0.024052322027273476,1.0,3452.5,1.0,0.0,0.956316564232111,1.1967682167887688,8400030.09375,0.163900310639292,0.163900310639292,0.20426088208141652,-0.022274731076322496,0.31548357623731965,0.001031511081237113,0.00017656674799582106,2.568211812103982e-06,0.06384081963915378,-0.8468931363895535,0.0,0.0,0.2,0.2,0.2,3.0,0.5498046875,0.17714609776224555,241.24926805496216,247.677734375,158.43385314941406,5e-06,1256,1,0.18199463188648224,0.9624999761581421,0.0,0.18199463188648224,0.9624999761581421,0.0,-0.028585050255060196,1.6201814413070679,-2.4747023582458496,-0.028585050255060196,1.6201814413070679,-2.4747023582458496,2913.078125,4096.0,201.0,0.515625,1455.1015625,2892.0,190.0,2913.078125,4096.0,201.0,0.515625,0.0,1866.4375,4974.0,216.0,0.0,3,41,25.2890625,0.75,0.25,1.625,8,1.455957055091858,8.0,8,8,3.252364695072174e-05,1.9805333632975817,30.247150473296642,16.020890711559332,0.0,0.0,0.0,30.247150473296642,0.0,734,4096,32.53319106809795,8.256547152996063e-05,4.329536395147443,0.0030305013060569763,59.135223960503936,96.04188414476812,3.491714596748352e-05,4.953596412517247e-06,0.08724982452007367,0.09666124633527838,611778,96.04188414476812,3184.95417623128,
1257,True,53792,0.04577257111668587,0.0009043170175573323,9.621485332900193e-06,0.0,0.003325127123389393,-0.007687023520702496,-0.004361896368209273,1.0,3362.0,1.0,0.0,1.1183022037148476,1.1183022037148476,7734042.59375,0.05553873023018241,0.05553873023018241,0.19585396379810083,-0.007687023520702496,0.08888159712473373,0.0009043170175573323,9.621485332900193e-06,0.0,0.08502691611647606,-1.0057073459029198,0.0,0.0,0.2,0.2,0.2,3.0,0.640625,0.17786798652823083,241.24926805496216,247.677734375,158.55440139770508,5e-06,1257,1,0.16738176345825195,0.981249988079071,0.0,0.16738176345825195,0.981249988079071,0.0,-0.02414240501821041,0.9021393060684204,-2.305392265319824,-0.02414240501821041,0.9021393060684204,-2.305392265319824,3333.7890625,4096.0,278.0,0.515625,1654.609375,2961.0,267.0,3333.7890625,4096.0,278.0,0.515625,0.0,1507.6875,3808.0,313.0,0.0,3,41,30.3125,0.8125,0.1875,1.375,8,1.3390541076660156,8.0,8,8,3.140978515148163e-05,2.657261621206999,30.325692001730204,18.364035119273467,0.0,0.0,0.0,30.325692001730204,0.0,332,4096,32.2860485073179,7.753819227218628e-05,4.237606035545468,0.0029854383319616318,57.54046366922557,94.10481870733202,3.6500394344329834e-05,4.81748422559884e-06,0.07566008203718531,0.09285077942909588,619709,94.10481870733202,3292.6528551492574,
1258,True,11704,0.052949078381061554,0.0017014949098665966,3.0583045031562506e-05,1.2332971436990192e-05,0.0017195624304804369,-0.021485359611688182,-0.019765797536820173,1.0,731.5,1.0,0.0,0.784625880420208,0.784625880420208,5860247.0625,0.15765900956466794,0.15765900956466794,0.059268450043817145,-0.021485359611688182,0.36852929117198685,0.0017014949098665966,3.0583045031562506e-05,1.2332971436990192e-05,0.19067684700712562,-0.6925491467118263,0.0,0.0,0.2,0.2,0.2,3.0,0.4697265625,0.1688077443686151,241.24926805496216,247.677734375,159.08037567138672,5e-06,1258,1,0.4782591164112091,0.987500011920929,0.0,0.4782591164112091,0.987500011920929,0.0,-0.021953903138637543,1.6344871520996094,-2.4726626873016357,-0.021953903138637543,1.6344871520996094,-2.4726626873016357,2763.78125,4096.0,407.0,0.3671875,1553.3125,3760.0,228.0,2763.78125,4096.0,407.0,0.3671875,0.0,541.3125,1772.0,209.0,0.0,3,41,23.8671875,0.4375,0.5625,3.9375,8,3.8260726928710938,8.0,8,8,3.1031668186187744e-05,2.185202892869711,36.73066873475909,15.319498659941019,0.0,0.0,0.0,36.73066873475909,0.0,321,4096,38.533417545259,7.669813930988312e-05,2.9057507161051035,0.002989664673805237,38.78142155148089,80.25339028425515,3.6757439374923706e-05,7.066896442530083e-06,0.10892407804428658,0.09167057844303038,423052,80.25339028425515,2635.726655917976,
1259,True,30664,0.0498722568154335,0.002868684157874668,5.296037409152632e-05,3.504148935462581e-06,-0.0001896476387628354,-0.014088241994613782,-0.014277889640652575,1.0,1916.5,1.0,0.0,1.0255753211677074,1.0965907983481884,6870352.84375,0.10538974171504378,0.10538974171504378,0.1280146547457554,-0.014088241994613782,0.41495264517328445,0.002868684157874668,5.296037409152632e-05,3.504148935462581e-06,0.26754861371591687,-0.9124413635581732,0.0,0.0,0.2,0.2,0.2,3.0,0.5859375,0.16940485137561864,241.24926805496216,247.677734375,158.79055786132812,5e-06,1259,1,0.563244104385376,0.9897959232330322,0.0,0.563244104385376,0.9897959232330322,0.0,-0.04717112332582474,1.6190762519836426,-2.474388837814331,-0.04717112332582474,1.6190762519836426,-2.474388837814331,2468.6328125,4096.0,322.0,0.234375,1348.3984375,3552.0,196.0,2468.6328125,4096.0,322.0,0.234375,0.0,1004.5,4639.0,248.0,0.0,3,41,21.140625,0.375,0.625,4.8125,8,4.505952835083008,8.0,8,8,5.0049275159835815e-05,1.909443948417902,34.68001407198608,13.412050643542898,0.0,0.0,0.0,34.68001407198608,0.0,252,4096,36.629156075417995,8.42120498418808e-05,3.202945701777935,0.003037692978978157,42.21687116473913,82.08648181147873,3.798864781856537e-05,6.833017243928633e-06,0.1159205534294919,0.09496305605921151,444561,82.08648181147873,2707.881920320246,
1260,True,24672,0.04668357968330383,0.0023953585223353002,-3.0217270655441553e-05,8.004291203178582e-06,0.004917645221212297,-0.058545444160699844,-0.05362780003451917,1.0,1542.0,1.0,0.0,0.8771322630345821,0.8771322630345821,5492488.84375,0.4247917179018259,0.4247917179018259,0.10487791330723234,-0.058545444160699844,0.559054791884362,0.0023953585223353002,-3.0217270655441553e-05,8.004291203178582e-06,0.2826920300722122,-0.7884724922478199,0.0,0.0,0.2,0.2,0.2,3.0,0.953125,0.17237947709392615,241.24926805496216,247.677734375,158.66843032836914,5e-06,1260,1,0.42143604159355164,0.9898437261581421,0.0,0.42143604159355164,0.9898437261581421,0.0,-0.09183352440595627,1.620181679725647,-2.4737608432769775,-0.09183352440595627,1.620181679725647,-2.4737608432769775,3289.734375,4096.0,983.0,0.4765625,1632.84375,2960.0,491.0,3289.734375,4096.0,983.0,0.4765625,0.0,822.1875,2563.0,221.0,0.0,7,41,27.234375,0.375,0.625,3.6875,8,3.371488094329834,8.0,8,8,3.071688115596771e-05,4.936564862728119,28.878867221996188,17.004138740128838,0.0,0.0,0.0,28.878867221996188,0.0,264,4096,30.884168608114123,7.572025060653687e-05,3.5584040824323893,0.002977948635816574,48.09077892266214,82.5682032275945,3.928877413272858e-05,5.657992642994217e-06,0.07334408792530296,0.09137070736133525,526326,82.5682032275945,3187.219652516918,
1261,True,42256,0.05282744765281677,0.0020120790195505833,-5.027681969238529e-05,1.922485353134107e-06,9.169613622361794e-05,-0.04545597003016155,-0.045364273799350485,1.0,2641.0,1.0,0.0,0.9157149773091078,1.0781639255583286,8057897.78125,0.33335454436019063,0.33335454436019063,0.13093699891299443,-0.04545597003016155,0.4489801788366539,0.0020120790195505833,-5.027681969238529e-05,1.922485353134107e-06,0.1659218998393044,-0.8005702067166567,0.0,0.0,0.2,0.2,0.2,3.0,0.599609375,0.17296760048132792,241.24926805496216,247.677734375,158.68377494812012,5e-06,1261,1,0.3675175905227661,0.9755101799964905,0.0,0.3675175905227661,0.9755101799964905,0.0,-0.04595665633678436,2.474865674972534,-2.474799156188965,-0.04595665633678436,2.474865674972534,-2.474799156188965,2755.6796875,4096.0,450.0,0.3359375,1519.796875,3019.0,238.0,2755.6796875,4096.0,450.0,0.3359375,0.0,1266.0,5249.0,209.0,0.0,3,41,24.03125,0.5,0.5,3.25,8,2.94014048576355,8.0,8,8,7.776729762554169e-05,2.4163516964763403,30.417261824011803,15.660258941075881,0.0,0.0,0.0,30.417261824011803,0.0,253,4096,32.3260911796242,9.070336818695068e-05,3.6468042191118,0.003227267414331436,48.9802973382175,84.99642634950578,3.888271749019623e-05,6.269277673413503e-06,0.09164620564806267,0.0951489433989947,514775,84.99642634950578,3028.2155503999797,
1262,True,40488,0.05360269919037819,0.0016672469100740273,-5.0164948333986104e-05,3.710769874487596e-06,-0.0029430859576677904,-0.03358930851391051,-0.03653239388222573,1.0,2530.5,1.0,0.0,1.0350457914173603,1.2081810422241688,7881684.90625,0.2431723999325186,0.2431723999325186,0.1597943744582173,-0.03358930851391051,0.4361246536265073,0.0016672469100740273,-5.0164948333986104e-05,3.710769874487596e-06,0.15714728482998908,-0.9329239930957556,0.0,0.0,0.2,0.2,0.2,3.0,0.625,0.17351619421992007,241.24926805496216,247.677734375,158.72120666503906,5e-06,1262,1,0.29581278562545776,1.2999999523162842,0.0,0.29581278562545776,1.2999999523162842,0.0,-0.025029238313436508,2.1117725372314453,-2.474865436553955,-0.025029238313436508,2.1117725372314453,-2.474865436553955,2842.1328125,4096.0,281.0,0.4609375,1531.53125,3218.0,234.0,2842.1328125,4096.0,281.0,0.4609375,0.0,1175.8125,4584.0,259.0,0.0,3,41,23.1640625,0.625,0.375,2.6875,8,2.366502285003662,8.0,8,8,2.9208138585090637e-05,2.3665951061993837,32.36558506079018,15.604385863844072,0.0,0.0,0.0,32.36558506079018,0.0,3235,4096,34.98936510272324,7.582269608974457e-05,3.57868711091578,0.003063233569264412,47.68946319259703,86.29705727286637,3.6306679248809814e-05,5.9561567912401045e-06,0.09617932478833634,0.09272747691041758,514297,86.29705727286637,2979.806126956463,
1263,True,36216,0.050340455025434494,0.0015656720352126285,0.00010777565059783001,0.0,0.001948614532011561,-0.008051641983911395,-0.006103027306380682,1.0,2263.5,1.0,0.0,1.0665121041238308,1.0665121041238308,7273001.90625,0.05861686449497938,0.05861686449497938,0.13750141645712705,-0.008051641983911395,0.16114769047053146,0.0015656720352126285,0.00010777565059783001,0.0,0.060798960039392114,-0.9546565376222134,0.0,0.0,0.2,0.2,0.2,3.0,0.40234375,0.1745002253356754,241.24926805496216,247.677734375,158.9489860534668,5e-06,1263,1,0.3111206293106079,0.9984375238418579,0.0,0.3111206293106079,0.9984375238418579,0.0,-0.04181996360421181,0.9476848840713501,-2.474865436553955,-0.04181996360421181,0.9476848840713501,-2.474865436553955,2861.359375,4096.0,164.0,0.4296875,1484.71875,3657.0,153.0,2861.359375,4096.0,164.0,0.4296875,0.0,1260.5625,3558.0,248.0,0.0,3,41,23.65625,0.625,0.375,2.625,8,2.488964796066284,8.0,8,8,3.154389560222626e-05,1.560440756380558,38.210878347977996,15.26661177308415,0.0,0.0,0.0,38.210878347977996,0.0,3088,4096,40.922372344881296,8.011423051357269e-05,3.6825121324509382,0.00301363505423069,49.560795556753874,94.20399673655629,3.581494092941284e-05,5.711904440492887e-06,0.11173221956587859,0.09393523871364971,527606,94.20399673655629,2800.3376622940036,
