step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
450,True,9688,0.08747153729200363,0.0014376124545378843,-1.730623489493155e-05,2.192520923927077e-06,-0.0010352947429055348,-0.006401916871254798,-0.0023156780007411726,0.2,605.5,1.0,0.0,1.1012615002691746,1.1012615002691746,6449551.3125,0.04621646017767489,0.04621646017767489,0.08486570348763159,-0.0012803833742509596,0.09215301725380082,0.0014376124545378843,-1.730623489493155e-05,2.192520923927077e-06,0.0877268232870847,-0.9802271462976933,0.0,0.0,0.2,0.2,0.2,3.0,0.4150390625,0.16719238656936936,190.45920419692993,199.95703125,269.00684356689453,5e-06,450,1,0.24575379490852356,0.981249988079071,0.0,0.24575379490852356,0.981249988079071,0.0,-0.01198143046349287,1.6252890825271606,-2.4748117923736572,-0.01198143046349287,1.6252890825271606,-2.4748117923736572,2724.703125,4096.0,125.0,0.3671875,1913.1953125,3440.0,114.0,2724.703125,4096.0,125.0,0.3671875,0.0,481.4375,952.0,218.0,0.0,3,31,19.953125,0.6875,0.3125,2.0625,8,1.9660303592681885,8.0,8,8,3.1460076570510864e-05,1.1488530449569225,36.62751096487045,19.71372347176657,3.976747393608093e-06,0.10126518085598946,0.0416674933367176,36.62751096487045,0.04227530397474766,218,4096,125.0,4096.0,2724.703125,114.0,3440.0,1913.1953125,3.0,31.0,19.953125,39.388347152620554,0.00012163445353507996,3.0245308186858892,0.004746047779917717,37.64492492377758,80.09159983694553,4.485622048377991e-05,1.156483842021345e-05,0.09173052912082182,0.11293761118648406,410386,80.09159983694553,2561.9790392218674,
451,True,6952,0.08258169144392014,0.0013786567651550286,4.184535374918141e-05,1.2373104368634813e-05,-0.0007372092659352347,-0.03266156290192157,-0.007269521986017935,0.2,434.5,1.0,0.0,0.8418632112443447,0.8418632112443447,4069264.96875,0.23530349228531122,0.23530349228531122,0.03176843716885959,-0.0065323125803843154,0.17724681763064723,0.0013786567651550286,4.184535374918141e-05,1.2373104368634813e-05,0.13664176315069199,-0.766092162579298,0.0,0.0,0.2,0.2,0.2,3.0,0.5625,0.1702934433323867,190.45920419692993,199.95703125,269.2648162841797,5e-06,451,1,0.1740161031484604,0.9921875,0.0,0.1740161031484604,0.9921875,0.0,-0.038382720202207565,1.6194149255752563,-2.4748663902282715,-0.038382720202207565,1.6194149255752563,-2.4748663902282715,3366.9609375,4096.0,164.0,0.4609375,2334.5390625,3396.0,153.0,3366.9609375,4096.0,164.0,0.4609375,0.0,397.875,706.0,214.0,0.0,3,31,23.796875,0.75,0.25,1.5,8,1.3921289443969727,8.0,8,8,3.042258322238922e-05,1.519353836774826,36.55658651702106,24.14549489719502,4.056841135025024e-06,0.1252436414361,0.04237315649515949,36.55658651702106,0.024901723489165306,220,4096,164.0,4096.0,3366.9609375,153.0,3396.0,2334.5390625,3.0,31.0,23.796875,38.67217071168125,8.999742567539215e-05,3.4905145280063152,0.0030390452593564987,43.61301497742534,85.80645764991641,3.659166395664215e-05,6.3063946166240204e-06,0.09050239775850404,0.0897326518760688,481899,85.80645764991641,2808.0578851425726,
452,True,7632,0.08685989677906036,0.004132932004722534,-0.0004378047138970942,3.647423989150411e-05,-0.0046892562131688464,-0.018082293798215687,-0.00830571494589094,0.2,477.0,1.0,0.0,1.151982381939888,1.151982381939888,6961700.46875,0.12898760323878378,0.12898760323878378,0.09761359702307769,-0.0036164587596431374,0.26861327213862374,0.004132932004722534,-0.0004378047138970942,3.647423989150411e-05,0.19949756748974323,-1.0297830626368523,0.0,0.0,0.2,0.2,0.2,3.0,0.892578125,0.16114930372897848,190.45920419692993,199.95703125,269.8157138824463,5e-06,452,1,0.41368305683135986,0.9937499761581421,0.0,0.41368305683135986,0.9937499761581421,0.0,-0.04547284170985222,2.4748666286468506,-2.4748125076293945,-0.04547284170985222,2.4748666286468506,-2.4748125076293945,2100.546875,4096.0,130.0,0.2421875,1466.21875,3315.0,119.0,2100.546875,4096.0,130.0,0.2421875,0.0,474.125,982.0,209.0,0.0,3,31,14.9609375,0.375,0.625,3.75,8,3.309464454650879,8.0,8,8,2.9772520065307617e-05,1.1949269659817219,33.27070060558617,14.704174275757396,4.336237907409668e-06,0.10607984662055969,0.0297168316465104,33.27070060558617,0.04223226197063923,209,4096,130.0,4096.0,2100.546875,119.0,3315.0,1466.21875,3.0,31.0,14.9609375,35.849416023120284,9.380467236042023e-05,2.5856800880283117,0.003051741048693657,31.095837714150548,69.56574553623796,3.633834421634674e-05,9.260103073491334e-06,0.09435619136586139,0.13333364087893884,329558,69.56574553623796,2368.680141782767,
453,True,9608,0.08664356917142868,0.0022835721174487844,4.3840884353940623e-05,8.388778496737359e-06,-0.0012114749624743126,-0.030942548171879025,-0.007399984562653117,0.2,600.5,1.0,0.0,1.235727734863758,1.235727734863758,8040698.75,0.22546398031408899,0.22546398031408899,0.08947085008881502,-0.006188509634375805,0.2806616215679204,0.0022835721174487844,4.3840884353940623e-05,8.388778496737359e-06,0.18173041054978967,-1.0915523581206799,0.0,0.0,0.2,0.2,0.2,3.0,0.84765625,0.16231087168441052,190.45920419692993,199.95703125,269.34557342529297,5e-06,453,1,0.3447445333003998,0.9937499761581421,0.0,0.3447445333003998,0.9937499761581421,0.0,-0.04436447471380234,2.4748663902282715,-2.4747517108917236,-0.04436447471380234,2.4748663902282715,-2.4747517108917236,2186.4296875,4096.0,153.0,0.2578125,1496.125,3371.0,142.0,2186.4296875,4096.0,153.0,0.2578125,0.0,505.8125,982.0,216.0,0.0,3,31,15.3515625,0.5,0.5,3.0625,8,2.757956027984619,8.0,8,8,5.545094609260559e-05,1.4260457009077072,33.96081334166229,14.816599066209164,4.1835010051727295e-06,0.08261105418205261,0.02513528378040064,33.96081334166229,0.03587988018989563,342,4096,153.0,4096.0,2186.4296875,142.0,3371.0,1496.125,3.0,31.0,15.3515625,36.00033635646105,9.099580347537994e-05,2.8343540355563164,0.0030843205749988556,32.27292364090681,71.13910609483719,3.69437038898468e-05,8.950255145713394e-06,0.09365138735111826,0.12863556939095575,344607,71.13910609483719,2422.0644517278333,
454,True,8552,0.08620775490999222,0.0035549877466110047,-0.00013234911102699698,8.397826263717434e-06,-0.0006002010923111811,-0.05458792982972227,-0.011517787395860069,0.2,534.5,1.0,0.0,1.0512908920645714,1.0512908920645714,7817930.84375,0.3954952780622989,0.3954952780622989,0.05286803834844095,-0.010917585965944453,0.23069540197808508,0.0035549877466110047,-0.00013234911102699698,8.397826263717434e-06,0.2735629128292203,-0.9294272288680077,0.0,0.0,0.2,0.2,0.2,3.0,0.81640625,0.16458493495394855,190.45920419692993,199.95703125,269.8347930908203,5e-06,454,1,0.3727484345436096,0.9921875,0.0,0.3727484345436096,0.9921875,0.0,-0.0863054022192955,2.4748666286468506,-2.474363088607788,-0.0863054022192955,2.4748666286468506,-2.474363088607788,2692.171875,4096.0,214.0,0.21875,1886.9609375,3527.0,203.0,2692.171875,4096.0,214.0,0.21875,0.0,449.5,839.0,237.0,0.0,3,31,19.8984375,0.375,0.625,3.4375,8,2.981987476348877,8.0,8,8,3.139488399028778e-05,2.0539401043206453,35.54491010122001,19.19926723583194,3.3918768167495728e-06,0.1568332500755787,0.04105651497957297,35.54491010122001,0.04693061113357544,571,4096,214.0,4096.0,2692.171875,203.0,3527.0,1886.9609375,3.0,31.0,19.8984375,38.07610206119716,9.196065366268158e-05,2.986833456903696,0.0034443121403455734,36.958695478737354,78.05373258329928,3.601238131523132e-05,8.56508561908611e-06,0.09190641795704256,0.11049426305781566,402134,78.05373258329928,2576.007493112779,
455,True,3952,0.08280589431524277,0.002227416232926771,-1.4619206211818891e-05,8.832123057800345e-06,-0.004805101967576775,-0.022679096553474665,-0.00934092135685205,0.2,247.0,1.0,0.0,0.9296153783798218,0.9296153783798218,5409806.03125,0.16206354647874832,0.16206354647874832,0.02071599948923058,-0.004535819310694933,0.12643410458322119,0.002227416232926771,-1.4619206211818891e-05,8.832123057800345e-06,0.11690098512917757,-0.8332246840000153,0.0,0.0,0.2,0.2,0.2,3.0,0.765625,0.16762728245289366,190.45920419692993,199.95703125,269.5354881286621,5e-06,455,1,0.3137621283531189,0.979687511920929,0.0,0.3137621283531189,0.979687511920929,0.0,-0.03682355955243111,2.4748663902282715,-1.60235595703125,-0.03682355955243111,2.4748663902282715,-1.60235595703125,3071.375,4096.0,359.0,0.40625,2110.8125,3168.0,196.0,3071.375,4096.0,359.0,0.40625,0.0,396.75,889.0,218.0,0.0,3,31,21.5078125,0.5,0.5,2.875,8,2.510097026824951,8.0,8,8,5.358085036277771e-05,1.9632304087281227,33.765150932595134,21.6054345073062,0.004323465749621391,0.09942727908492088,0.04129108176857699,33.765150932595134,0.04826299659907818,261,4096,359.0,4096.0,3071.375,196.0,3168.0,2110.8125,3.0,31.0,21.5078125,35.92475077137351,0.0001005716621875763,3.280544623732567,0.003116222098469734,40.652205066755414,79.88839499466121,3.616325557231903e-05,7.01978306557428e-06,0.09157552051440668,0.09137995699038885,443920,79.88839499466121,2778.376008365585,
456,True,10552,0.08417977392673492,0.003090243746555643,0.0002538750420768565,2.738635794230504e-05,-5.225896165939048e-05,-0.054093910119263455,-0.010871041384234559,0.2,659.5,1.0,0.0,1.0081366710364819,1.0081366710364819,6639629.71875,0.39280917681753635,0.39280917681753635,0.08088838771251992,-0.010818782023852691,0.27261959033516725,0.003090243746555643,0.0002538750420768565,2.738635794230504e-05,0.20471795019693673,-0.8902493044734001,0.0,0.0,0.2,0.2,0.2,3.0,0.90234375,0.165453075765539,190.45920419692993,199.95703125,270.0531539916992,5e-06,456,1,0.3233599066734314,0.9897959232330322,0.0,0.3233599066734314,0.9897959232330322,0.0,-0.07729906588792801,2.4748666286468506,-2.4748661518096924,-0.07729906588792801,2.4748666286468506,-2.4748661518096924,2636.0390625,4096.0,125.0,0.421875,1752.4609375,3273.0,114.0,2636.0390625,4096.0,125.0,0.421875,0.0,564.0,1011.0,260.0,0.0,3,31,17.34375,0.4375,0.5625,2.875,8,2.586879253387451,8.0,8,8,3.0502676963806152e-05,1.171130619943142,33.065239533782005,17.935088016311056,5.343928933143616e-06,0.12995940446853638,0.03885429764341097,33.065239533782005,0.043336499482393265,260,4096,125.0,4096.0,2636.0390625,114.0,3273.0,1752.4609375,3.0,31.0,17.34375,35.42790772020817,0.00010460242629051208,3.136613193899393,0.0030634310096502304,38.12477898970246,76.72270667552948,3.8135796785354614e-05,7.478988317159777e-06,0.09307693751224341,0.10499864474755913,409605,76.72270667552948,2669.3857512892105,
457,True,14320,0.08580412715673447,0.002351878851186484,-0.00010677131558622932,1.359242287435336e-05,0.0011543736482053646,-0.022849123713967856,-0.0034154508757637814,0.2,895.0,1.0,0.0,1.0301442928612232,1.0301442928612232,6753024.0625,0.16578487632796168,0.16578487632796168,0.10034998765712003,-0.0045698247427935716,0.2227851056226242,0.002351878851186484,-0.00010677131558622932,1.359242287435336e-05,0.10008467035368085,-0.912509061396122,0.0,0.0,0.2,0.2,0.2,3.0,0.60546875,0.1638286051696794,190.45920419692993,199.95703125,270.0523262023926,5e-06,457,1,0.37112554907798767,0.9918367266654968,0.0,0.37112554907798767,0.9918367266654968,0.0,-0.030306540429592133,1.0143802165985107,-2.474616527557373,-0.030306540429592133,1.0143802165985107,-2.474616527557373,2261.2109375,4096.0,243.0,0.28125,1582.671875,3551.0,156.0,2261.2109375,4096.0,243.0,0.28125,0.0,560.9375,929.0,216.0,0.0,3,31,15.578125,0.5625,0.4375,3.1875,8,2.9690043926239014,8.0,8,8,5.6687742471694946e-05,1.5854785032570362,36.31366665288806,16.00561971939169,5.763024091720581e-06,0.08959904313087463,0.031191704445518553,36.31366665288806,0.02659655548632145,583,4096,243.0,4096.0,2261.2109375,156.0,3551.0,1582.671875,3.0,31.0,15.578125,38.56846254505217,0.00010454468429088593,2.815100997686386,0.0031062010675668716,33.63969462364912,75.0687446128577,3.7303194403648376e-05,8.598837509009016e-06,0.09312412867980434,0.13325431459585804,361235,75.0687446128577,2406.027980506071,
458,True,2496,0.0845659077167511,0.0022883092060510535,0.00017316833475433668,2.173499660784728e-05,9.402144314663019e-06,-0.023187573038740084,-0.004628112365026027,0.2,156.0,1.0,0.0,0.5225095972418785,0.5225095972418785,3900460.6875,0.17163814138621092,0.17163814138621092,0.021995328721932092,-0.004637514607748017,0.2252472554407673,0.0022883092060510535,0.00017316833475433668,2.173499660784728e-05,0.1986311338841915,-0.44689882174134254,0.0,0.0,0.2,0.2,0.2,3.0,0.49609375,0.16691464571977596,190.45920419692993,199.95703125,270.4661674499512,5e-06,458,1,0.4014686346054077,0.9944897890090942,0.0,0.4014686346054077,0.9944897890090942,0.0,-0.011028961278498173,2.4748666286468506,-2.4746272563934326,-0.011028961278498173,2.4748666286468506,-2.4746272563934326,2824.0546875,4096.0,304.0,0.4140625,1912.734375,3447.0,186.0,2824.0546875,4096.0,304.0,0.4140625,0.0,367.3125,796.0,215.0,0.0,3,31,18.96875,0.5,0.5,3.5625,8,3.2117490768432617,8.0,8,8,3.650784492492676e-05,1.8793696761131287,35.27572163939476,19.488116908585653,0.00459805503487587,0.17244622111320496,0.04935668731923215,35.2685306314379,0.04698683321475983,358,4096,304.0,4096.0,2824.0546875,186.0,3447.0,1912.734375,3.0,31.0,18.96875,37.755076630041,9.391643106937408e-05,2.999421948567033,0.003054847940802574,37.26263278722763,78.05049929954112,3.534369170665741e-05,7.478299467074442e-06,0.09121931183301542,0.10444611341195754,408495,78.05049929954112,2616.8634644621784,
459,True,10624,0.08740639686584473,0.002078476671158569,3.5489134688759805e-06,4.701322836808686e-06,-0.0023808831788301177,-0.04099814465735108,-0.010580512239812379,0.2,664.0,1.0,0.0,1.1074520125985146,1.1074520125985146,6544443.875,0.2978138979524374,0.2978138979524374,0.08067182230780409,-0.008199628931470214,0.31447342211875573,0.002078476671158569,3.5489134688759805e-06,4.701322836808686e-06,0.1795617826282978,-0.9825481474399567,0.0,0.0,0.2,0.2,0.2,3.0,0.703125,0.16014890802426673,190.45920419692993,199.95703125,270.4656677246094,5e-06,459,1,0.38768044114112854,0.9937499761581421,0.0,0.38768044114112854,0.9937499761581421,0.0,-0.054093413054943085,2.4748666286468506,-2.4050796031951904,-0.054093413054943085,2.4748666286468506,-2.4050796031951904,2104.734375,4096.0,148.0,0.1640625,1466.890625,3301.0,137.0,2104.734375,4096.0,148.0,0.1640625,0.0,542.125,870.0,219.0,0.0,3,31,15.4765625,0.5,0.5,3.3125,8,3.101443290710449,8.0,8,8,3.3173710107803345e-05,1.3794134724885225,32.173028241842985,14.503878990581143,3.1534582376480103e-06,0.1121053546667099,0.0292067493282957,32.173028241842985,0.053987739607691765,870,4096,148.0,4096.0,2104.734375,137.0,3301.0,1466.890625,3.0,31.0,15.4765625,34.49462426826358,9.518302977085114e-05,2.64316033013165,0.0031061340123414993,32.12620435282588,69.30208635702729,3.6794692277908325e-05,9.168100202307863e-06,0.09482406729917496,0.12803955468053266,338798,69.30208635702729,2444.356424239496,
460,True,3504,0.08339323103427887,0.001562344155900064,5.814080736854521e-05,1.0777113629956148e-05,0.0039010314849292627,-0.013038466218858957,0.0012933381131006172,0.2,219.0,1.0,0.0,0.794345073401928,0.794345073401928,4983278.5,0.09607969038188457,0.09607969038188457,0.04950811225221249,-0.0026076932437717913,0.08835280098918158,0.001562344155900064,5.814080736854521e-05,1.0777113629956148e-05,0.07055981922894716,-0.6944273598492146,0.0,0.0,0.2,0.2,0.2,3.0,0.443359375,0.1672531310116425,190.45920419692993,199.95703125,271.16477966308594,5e-06,460,1,0.19688571989536285,0.9906250238418579,0.0,0.19688571989536285,0.9906250238418579,0.0,-0.04189198091626167,2.4748666286468506,-2.4601376056671143,-0.04189198091626167,2.4748666286468506,-2.4601376056671143,2883.0703125,4096.0,133.0,0.4375,1987.8203125,3408.0,122.0,2883.0703125,4096.0,133.0,0.4375,0.0,379.375,839.0,264.0,0.0,3,31,20.5703125,0.625,0.375,1.6875,8,1.5750857591629028,8.0,8,8,4.029087722301483e-05,1.2512937113642693,36.12472553178668,20.563140522834146,3.729015588760376e-06,0.12440948933362961,0.043512612479389645,36.12472553178668,0.02752716653048992,290,4096,133.0,4096.0,2883.0703125,122.0,3408.0,1987.8203125,3.0,31.0,20.5703125,39.01611281372607,9.936653077602386e-05,3.0792539846152067,0.003011837601661682,38.411939926445484,80.54266366735101,3.67630273103714e-05,7.2123756903532435e-06,0.09198415664641285,0.10572526796716301,417593,80.54266366735101,2592.3714276740307,
461,True,13720,0.08541620522737503,0.0017600789287826046,-6.24325079030541e-05,1.023626839469216e-05,-0.0006701253732899204,-0.03996315326367039,-0.008662756183184683,0.2,857.5,1.0,0.0,1.0833081156015396,1.0833081156015396,7818571.625,0.29189734160900116,0.29189734160900116,0.10585641198643783,-0.00799263065273408,0.2563959120456519,0.0017600789287826046,-6.24325079030541e-05,1.023626839469216e-05,0.18180713849142194,-0.9480259977281094,0.0,0.0,0.2,0.2,0.2,3.0,0.91015625,0.16346510507540601,190.45920419692993,199.95703125,270.84222412109375,5e-06,461,1,0.25732776522636414,0.992968738079071,0.0,0.25732776522636414,0.992968738079071,0.0,-0.0631653442978859,2.4748663902282715,-1.2076122760772705,-0.0631653442978859,2.4748663902282715,-1.2076122760772705,2278.9375,4096.0,142.0,0.25,1632.421875,3559.0,131.0,2278.9375,4096.0,142.0,0.25,0.0,542.375,935.0,218.0,0.0,3,31,16.71875,0.5625,0.4375,2.1875,8,2.058622121810913,8.0,8,8,6.165169179439545e-05,1.329132055863738,35.24444863386452,16.12710154148226,2.766028046607971e-06,0.10830851830542088,0.030405384473851882,35.24444863386452,0.030363084748387337,898,4096,142.0,4096.0,2278.9375,131.0,3559.0,1632.421875,3.0,31.0,16.71875,37.35219970531762,8.819065988063812e-05,2.861679345369339,0.0030258800834417343,33.690475760027766,73.93665600381792,3.669224679470062e-05,8.378968353164902e-06,0.09329233889376555,0.12804829452224725,361128,73.93665600381792,2442.1445296454317,
462,True,10368,0.09039809554815292,0.0027310051664244384,0.00011873345485469144,1.479359980294248e-06,-0.0060587484476855025,-0.02606193647807231,-0.01127113572874805,0.2,648.0,1.0,0.0,1.0400452874600887,1.0400452874600887,6397904.78125,0.19002960808575153,0.19002960808575153,0.0802900555908856,-0.005212387295614462,0.17737035028312564,0.0027310051664244384,0.00011873345485469144,1.479359980294248e-06,0.1252368614077568,-0.9299908205866814,0.0,0.0,0.2,0.2,0.2,3.0,0.77734375,0.16192253078920937,190.45920419692993,199.95703125,271.19533920288086,5e-06,462,1,0.26388421654701233,0.9897959232330322,0.0,0.26388421654701233,0.9897959232330322,0.0,-0.06668340414762497,1.72024405002594,-1.20761239528656,-0.06668340414762497,1.72024405002594,-1.20761239528656,2244.625,4096.0,204.0,0.296875,1603.53125,3306.0,190.0,2244.625,4096.0,204.0,0.296875,0.0,494.0,990.0,209.0,0.0,3,31,15.2109375,0.5625,0.4375,2.3125,8,2.1110737323760986,8.0,8,8,2.942606806755066e-05,1.9445942845195532,33.56697066500783,16.037058795118355,3.4552067518234253e-06,0.14278525859117508,0.03194613679079339,33.56697066500783,0.04027591831982136,906,4096,204.0,4096.0,2244.625,190.0,3306.0,1603.53125,3.0,31.0,15.2109375,36.10417411848903,9.339675307273865e-05,2.764960875734687,0.0030348636209964752,33.030569007620215,71.93177737295628,5.0105154514312744e-05,8.657582560239157e-06,0.09422659925036576,0.1256619080250356,350544,71.93177737295628,2436.6421406666905,
463,True,9960,0.08550913631916046,0.003483411386696389,1.4144159877105267e-05,2.452648561757087e-05,-0.0016015948536960423,-0.029945699920062907,-0.007590734843688551,0.2,622.5,1.0,0.0,1.139464221894741,1.139464221894741,7268912.875,0.2174490496981889,0.2174490496981889,0.06694777519561185,-0.005989139984012581,0.2855267220004174,0.003483411386696389,1.4144159877105267e-05,2.452648561757087e-05,0.19044233346357942,-1.0152279622852802,0.0,0.0,0.2,0.2,0.2,3.0,0.744140625,0.1646657216839285,190.45920419692993,199.95703125,271.3333625793457,5e-06,463,1,0.41575899720191956,0.9938775300979614,0.0,0.41575899720191956,0.9938775300979614,0.0,-0.05440766364336014,2.4748666286468506,-1.2076106071472168,-0.05440766364336014,2.4748666286468506,-1.2076106071472168,2515.6484375,4096.0,244.0,0.2109375,1725.1171875,3373.0,155.0,2515.6484375,4096.0,244.0,0.2109375,0.0,518.5,1021.0,202.0,0.0,3,31,18.71875,0.375,0.625,3.4375,8,3.3260717391967773,8.0,8,8,5.8591365814208984e-05,1.589482432231307,34.803917206823826,17.494665701931808,6.025657057762146e-06,0.07881678827106953,0.0322596998012159,34.803917206823826,0.028650155290961266,234,4096,244.0,4096.0,2515.6484375,155.0,3373.0,1725.1171875,3.0,31.0,18.71875,37.012953631579876,0.00011586025357246399,2.9838810060173273,0.002972729504108429,35.91421548835933,75.94275520555675,3.857910633087158e-05,7.654354995889057e-06,0.09247398875909718,0.1149459900422663,388371,75.94275520555675,2556.998353225291,
464,True,7872,0.07945916056632996,0.0027010187550331466,-2.824069818530006e-05,5.976864827061945e-06,-0.0005899868283449905,-0.07673342758789659,-0.015936672485622694,0.2,492.0,1.0,0.0,0.9796147830784321,0.9796147830784321,6063936.21875,0.5582537120208144,0.5582537120208144,0.06952024523593063,-0.015346685517579318,0.2676579567907514,0.0027010187550331466,-2.824069818530006e-05,5.976864827061945e-06,0.25962166022509336,-0.8603478670120239,0.0,0.0,0.2,0.2,0.2,3.0,0.705078125,0.16364705254233364,190.45920419692993,199.95703125,271.6176109313965,5e-06,464,1,0.4171115756034851,0.9921875,0.0,0.4171115756034851,0.9921875,0.0,-0.09731530398130417,1.449798583984375,-2.4605789184570312,-0.09731530398130417,1.449798583984375,-2.4605789184570312,2561.328125,4096.0,191.0,0.328125,1714.4375,3372.0,180.0,2561.328125,4096.0,191.0,0.328125,0.0,489.8125,858.0,258.0,0.0,3,31,17.1328125,0.4375,0.5625,3.5625,8,3.3368923664093018,8.0,8,8,3.0312687158584595e-05,1.853539764881134,35.467237781733274,17.769120218625176,4.725530743598938e-06,0.12288612872362137,0.03785858662740793,35.467237781733274,0.032682210206985474,296,4096,191.0,4096.0,2561.328125,180.0,3372.0,1714.4375,3.0,31.0,17.1328125,37.96427742950618,9.478442370891571e-05,2.9161393344402313,0.002996770665049553,36.42437996715307,77.3365672212094,4.340335726737976e-05,7.673284747634216e-06,0.09326527468506417,0.11579770452800421,390546,77.3365672212094,2524.9763083154635,
465,True,15344,0.08622140437364578,0.0009268056892324239,-3.5223054055677494e-06,1.0109419349646487e-05,-0.0014450083299379912,-0.011085499430919299,-0.0036621082290366758,0.2,959.0,1.0,0.0,1.0995081961154938,1.0995081961154938,7236653.0625,0.08125294517958537,0.08125294517958537,0.10284662565133378,-0.00221709988618386,0.1395791173839296,0.0009268056892324239,-3.5223054055677494e-06,1.0109419349646487e-05,0.06412896967958659,-0.9712643921375275,0.0,0.0,0.2,0.2,0.2,3.0,0.5009765625,0.16791590729597455,190.45920419692993,199.95703125,271.2973213195801,5e-06,465,1,0.20221957564353943,0.98828125,0.0,0.20221957564353943,0.98828125,0.0,-0.02125430479645729,2.4748663902282715,-0.5400604605674744,-0.02125430479645729,2.4748663902282715,-0.5400604605674744,2679.578125,4096.0,266.0,0.4453125,1793.3359375,3182.0,166.0,2679.578125,4096.0,266.0,0.4453125,0.0,618.25,1007.0,258.0,0.0,3,31,18.0,0.6875,0.3125,1.6875,8,1.617756724357605,8.0,8,8,5.82374632358551e-05,1.929847663268447,35.468738086521626,18.866808402497554,3.1813979148864746e-06,0.12308439612388611,0.039260538687813096,35.468738086521626,0.03006448969244957,281,4096,266.0,4096.0,2679.578125,166.0,3182.0,1793.3359375,3.0,31.0,18.0,37.90724062733352,8.324161171913147e-05,3.238320594653487,0.0029549747705459595,38.84631976112723,80.02892631851137,3.655441105365753e-05,7.000286103415504e-06,0.09202628567363756,0.11052124759416863,422122,80.02892631851137,2637.308904532683,
