step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
519,0.06388135999441147,0.0015725362673038035,2.176110069740389e-05,1.77213719325664e-05,-0.00025806868325162213,0.587890625,0.3343636611935331,203.80106258392334,207.833984375,137.72168350219727,5e-06,519,0,0.2968168258666992,0.9921875,0.0,0.2968168258666992,0.9921875,0.0,-0.0450306236743927,2.4747517108917236,-2.4744293689727783,-0.0450306236743927,2.4747517108917236,-2.4744293689727783,2228.59375,4096.0,111.0,0.1796875,1284.5078125,3364.0,100.0,2228.59375,4096.0,111.0,0.1796875,0.0,1100.625,3458.0,263.0,0.0,3,41,22.3046875,0.625,0.375,2.5625,8,2.3745346069335938,8.0,8,8,3.138743340969086e-05,1.0747512187808752,33.62866196408868,13.007374688153504,0.0,0.0,0.0,33.62866196408868,0.0,1331,4096,35.99383633583784,9.736791253089905e-05,3.050602586939931,0.0031719133257865906,20.46026880480349,59.53786734864116,3.752298653125763e-05,0.04801302108415894,7.443359754509294e-06,0.1261790518679024,426140,59.53786734864116,3578.730805930739,
520,0.061972666531801224,0.0021472832913786988,1.769700361364812e-05,9.737328582559712e-06,0.0037102581045473926,0.810546875,0.3393772159933339,203.80106258392334,207.833984375,137.9789161682129,5e-06,520,0,0.4866972267627716,1.75,0.0,0.4866972267627716,1.75,0.0,-0.13277024030685425,2.4748661518096924,-2.4744973182678223,-0.13277024030685425,2.4748661518096924,-2.4744973182678223,2415.0078125,4096.0,144.0,0.1875,1304.3671875,3531.0,133.0,2415.0078125,4096.0,144.0,0.1875,0.0,1626.0,3927.0,216.0,0.0,3,41,22.84375,0.375,0.625,4.125,8,3.893577814102173,8.0,8,8,3.232806921005249e-05,1.4884620495140553,35.91329151764512,13.485239600850036,0.0,0.0,0.0,35.91329151764512,0.0,269,4096,37.832550102844834,0.00011775083839893341,3.6105078607797623,0.003246072679758072,25.176924319937825,66.65563905611634,5.3727999329566956e-05,0.04867466987841025,6.275648052984292e-06,0.1223875120190632,517249,66.65563905611634,3880.0093084737823,
521,0.061892297118902206,0.0011653092878987081,-0.00014257395571348752,2.0649042426157393e-05,-0.00122879991249647,1.19921875,0.33314392854349256,203.80106258392334,207.833984375,137.3457794189453,5e-06,521,0,0.29168155789375305,0.992968738079071,0.0,0.29168155789375305,0.992968738079071,0.0,-0.04444543644785881,2.4748661518096924,-1.8663592338562012,-0.04444543644785881,2.4748661518096924,-1.8663592338562012,2252.7890625,4096.0,101.0,0.28125,1356.1328125,3135.0,90.0,2252.7890625,4096.0,101.0,0.28125,0.0,1113.4375,4014.0,229.0,0.0,3,41,20.765625,0.5625,0.4375,2.4375,8,2.3334527015686035,8.0,8,8,6.434135138988495e-05,0.9439771138131618,33.005580238997936,13.72945585034904,0.0,0.0,0.0,33.005580238997936,0.0,237,4096,34.80870148725808,9.905733168125153e-05,2.990846237167716,0.0032208282500505447,20.466333335265517,58.2961348798126,4.069320857524872e-05,0.04749924766294213,7.47505262534446e-06,0.1207139118774924,430877,58.2961348798126,3695.588059897335,
522,0.06376192718744278,0.001586468773894012,-7.601877541674185e-05,2.068714366032509e-06,0.002298902385518886,0.80859375,0.3409690311050143,203.80106258392334,207.833984375,137.03960418701172,5e-06,522,0,0.29612064361572266,0.9632652997970581,0.0,0.29612064361572266,0.9632652997970581,0.0,-0.0576031468808651,0.981442391872406,-2.474688768386841,-0.0576031468808651,0.981442391872406,-2.474688768386841,2284.796875,4096.0,144.0,0.2109375,1290.515625,3019.0,124.0,2284.796875,4096.0,144.0,0.2109375,0.0,1732.5,5651.0,264.0,0.0,3,41,22.21875,0.625,0.375,2.625,8,2.3689651489257812,8.0,8,8,5.8457255363464355e-05,1.3397796526551247,30.540531059727073,13.428502425580518,0.0,0.0,0.0,30.540531059727073,0.0,1296,4096,32.89403888583183,9.980984032154083e-05,3.7028872556984425,0.00343373604118824,25.74307792261243,62.37509311363101,4.364177584648132e-05,0.05006296585198464,6.677640128795093e-06,0.11247594112520887,514214,62.37509311363101,4121.949758561782,
523,0.05812523886561394,0.0017523706610518275,-7.505285634579195e-05,8.0924261283144e-06,-0.001182565902126953,0.623046875,0.34187967712673006,203.80106258392334,207.833984375,137.01363372802734,5e-06,523,0,0.29472073912620544,0.9906250238418579,0.0,0.29472073912620544,0.9906250238418579,0.0,-0.06978697329759598,2.4748661518096924,-2.4741547107696533,-0.06978697329759598,2.4748661518096924,-2.4741547107696533,3240.78125,4096.0,211.0,0.4140625,1934.09375,3423.0,114.0,3240.78125,4096.0,211.0,0.4140625,0.0,1003.4375,2710.0,202.0,0.0,3,41,30.59375,0.5625,0.4375,2.4375,8,2.3577656745910645,8.0,8,8,5.469284951686859e-05,1.177034918218851,35.48125705309212,20.30825475459278,0.0,0.0,0.0,35.48125705309212,0.0,1714,4096,37.900741290301085,0.00011505559086799622,3.732408909127116,0.0032950323075056076,25.63895383104682,67.30695282109082,4.1075050830841064e-05,0.04719462841189637,6.065295268390103e-06,0.09136671638373532,543260,67.30695282109082,4035.690053032441,
524,0.05817021057009697,0.0023907068971311674,3.2951223829513765e-05,3.24043687669473e-05,-0.0016205857100430876,1.0625,0.34483138632507604,203.80106258392334,207.833984375,137.2501449584961,5e-06,524,0,0.44299545884132385,0.9862244725227356,0.0,0.44299545884132385,0.9862244725227356,0.0,-0.073981873691082,1.869673728942871,-2.474778890609741,-0.073981873691082,1.869673728942871,-2.474778890609741,2714.4140625,4096.0,226.0,0.328125,1549.734375,3638.0,108.0,2714.4140625,4096.0,226.0,0.328125,0.0,1641.625,4513.0,268.0,0.0,3,41,24.9296875,0.5,0.5,3.8125,8,3.54396390914917,8.0,8,8,3.181956708431244e-05,1.2115324828773737,38.95362854003906,16.477406255202368,0.0,0.0,0.0,38.95362854003906,0.0,4513,4096,41.85946685448289,0.0001061558723449707,3.993292236700654,0.0036818087100982666,27.35889909043908,73.24779103510082,3.980286419391632e-05,0.049067833432463695,6.60327653975043e-06,0.1204779658780034,557573,73.24779103510082,3806.0738223000294,
525,0.061857469379901886,0.0009225337580573978,-4.44534412054054e-05,1.680557159033924e-05,0.004439841254679777,0.546875,0.3388079837434388,203.80106258392334,207.833984375,137.04901123046875,5e-06,525,0,0.2526206970214844,0.9765625,0.0,0.2526206970214844,0.9765625,0.0,-0.05012986436486244,0.9391503930091858,-2.4748640060424805,-0.05012986436486244,0.9391503930091858,-2.4748640060424805,2745.78125,4096.0,158.0,0.3046875,1603.796875,3555.0,147.0,2745.78125,4096.0,158.0,0.3046875,0.0,1317.9375,3365.0,254.0,0.0,3,41,25.765625,0.625,0.375,2.25,8,2.020965576171875,8.0,8,8,6.0360878705978394e-05,1.6140317395329475,34.56823202036321,16.683024207493872,0.0,0.0,0.0,34.56823202036321,0.0,943,4096,36.75740323960781,0.0001072511076927185,3.624611772596836,0.003696996718645096,25.10552423633635,65.52130722813308,3.908760845661163e-05,0.04826537468824035,7.107476831268112e-06,0.10458488374098848,520156,65.52130722813308,3969.3652492990786,
526,0.062083058059215546,0.0024916654510889202,-0.00015845720998619583,2.0716820927191293e-05,0.003937782890716335,0.9296875,0.3381204376351349,203.80106258392334,207.833984375,137.23304748535156,5e-06,526,0,0.3545183837413788,0.9906250238418579,0.0,0.3545183837413788,0.9906250238418579,0.0,-0.11734148114919662,2.4748663902282715,-2.4745562076568604,-0.11734148114919662,2.4748663902282715,-2.4745562076568604,2622.28125,4096.0,132.0,0.3203125,1471.8671875,3282.0,121.0,2622.28125,4096.0,132.0,0.3203125,0.0,1482.125,4839.0,216.0,0.0,3,41,22.90625,0.4375,0.5625,3.25,8,2.8361473083496094,8.0,8,8,3.4304335713386536e-05,1.3047697637230158,33.77691428549588,15.290210063481936,0.0,0.0,0.0,33.77691428549588,0.0,3068,4096,37.03024432249367,0.00010368973016738892,3.6941752787679434,0.003075169399380684,25.81444820202887,66.57472972013056,3.589130938053131e-05,0.04913630968629154,5.853407160332044e-06,0.11032332392625002,525364,66.57472972013056,3945.671294562859,
527,0.05680914968252182,0.0016865018551470712,-7.037715512581144e-05,1.5067097706378263e-05,-0.006978405770496465,1.064453125,0.34269218375993826,203.80106258392334,207.833984375,137.4186248779297,5e-06,527,0,0.21523314714431763,0.9937499761581421,0.0,0.21523314714431763,0.9937499761581421,0.0,-0.05297371745109558,1.6201814413070679,-1.2046537399291992,-0.05297371745109558,1.6201814413070679,-1.2046537399291992,3139.1953125,4096.0,187.0,0.4765625,1729.0078125,3224.0,176.0,3139.1953125,4096.0,187.0,0.4765625,0.0,1212.4375,3464.0,219.0,0.0,3,41,28.7578125,0.625,0.375,1.8125,8,1.7218652963638306,8.0,8,8,3.26056033372879e-05,1.794037964195013,33.68961615674198,18.531915084662614,0.0,0.0,0.0,33.68961615674198,0.0,3464,4096,36.52023342251778,9.190104901790619e-05,3.8332254979759455,0.003135940060019493,26.32711285352707,66.7140956223011,3.458186984062195e-05,0.047265148056004604,5.6299629988375285e-06,0.09088772606066388,557009,66.7140956223011,4174.597547971584,
528,0.06134013831615448,0.0011543124783202074,-6.160792713671981e-05,1.3604899322672281e-05,-0.005715476974728517,0.783203125,0.34646377626024705,203.80106258392334,207.833984375,137.69805908203125,5e-06,528,0,0.13748937845230103,0.989062488079071,0.0,0.13748937845230103,0.989062488079071,0.0,-0.0158768929541111,1.6219244003295898,-0.54006028175354,-0.0158768929541111,1.6219244003295898,-0.54006028175354,2876.25,4096.0,167.0,0.453125,1705.2421875,3416.0,156.0,2876.25,4096.0,167.0,0.453125,0.0,1464.0625,3950.0,214.0,0.0,3,41,25.5546875,0.8125,0.1875,1.125,8,1.0999151468276978,8.0,8,8,3.237277269363403e-05,1.636043569073081,35.015478905290365,18.036634224132285,0.0,0.0,0.0,35.015478905290365,0.0,3921,4096,37.904250813648105,8.532032370567322e-05,3.8464752789586782,0.0031329169869422913,26.427511796355247,68.20977240987122,3.7398189306259155e-05,0.047569140680314,5.639205462852422e-06,0.10295591811616717,555560,68.20977240987122,4072.436986460317,
529,0.059567537158727646,0.000953837254201062,4.195483052171767e-05,9.44466933106014e-06,0.003198673752194736,0.599609375,0.3476090499155225,203.80106258392334,207.833984375,137.20967483520508,5e-06,529,0,0.30222538113594055,0.9921875,0.0,0.30222538113594055,0.9921875,0.0,-0.026135597378015518,2.4748663902282715,-2.4745545387268066,-0.026135597378015518,2.4748663902282715,-2.4745545387268066,2728.9765625,4096.0,128.0,0.359375,1591.6640625,3519.0,117.0,2728.9765625,4096.0,128.0,0.359375,0.0,1609.75,5219.0,258.0,0.0,3,41,25.9140625,0.625,0.375,2.5625,8,2.4178028106689453,8.0,8,8,6.010383367538452e-05,1.258363576605916,35.83929559402168,16.827335235648206,0.0,0.0,0.0,35.83929559402168,0.0,3021,4096,38.55643192306161,8.526444435119629e-05,3.932911030948162,0.0030792057514190674,27.1365648470819,69.65627619996667,3.835558891296387e-05,0.048863280461184246,5.54455197543034e-06,0.11037915405289188,555357,69.65627619996667,3986.4103444584202,
530,0.06353577971458435,0.0009839175363595132,-5.3601736453856574e-06,1.7740561588652781e-06,-0.00044693207564705517,0.5625,0.34180625418198696,203.80106258392334,207.833984375,137.08587265014648,5e-06,530,0,0.2650415897369385,0.9921875,0.0,0.2650415897369385,0.9921875,0.0,-0.022003525868058205,0.7432376742362976,-2.470374822616577,-0.022003525868058205,0.7432376742362976,-2.470374822616577,2838.2109375,4096.0,412.0,0.2578125,1640.9453125,3492.0,401.0,2838.2109375,4096.0,412.0,0.2578125,0.0,1381.0625,4318.0,242.0,0.0,3,41,27.8125,0.6875,0.3125,2.3125,8,2.120332717895508,8.0,8,8,5.212239921092987e-05,4.114834617823362,37.24421234242618,17.50146952336945,0.0,0.0,0.0,37.24421234242618,0.0,3893,4096,39.7849571891129,9.061954915523529e-05,3.733762351796031,0.003112213686108589,25.866873782128096,69.4189746696502,3.7943944334983826e-05,0.047895675503461785,5.7626436832996445e-06,0.10951264190170662,540067,69.4189746696502,3889.909081559195,
531,0.0582374632358551,0.0010333750269637676,-5.2100695370427275e-05,0.0,-0.0015146390960580902,0.650390625,0.34702739541195315,203.80106258392334,207.833984375,137.18517684936523,5e-06,531,0,0.22430828213691711,0.981249988079071,0.0,0.22430828213691711,0.981249988079071,0.0,-0.009941908530890942,2.47477650642395,-2.474668502807617,-0.009941908530890942,2.47477650642395,-2.474668502807617,2967.171875,4096.0,176.0,0.3203125,1798.296875,3388.0,165.0,2967.171875,4096.0,176.0,0.3203125,0.0,1595.8125,4312.0,216.0,0.0,3,41,28.71875,0.75,0.25,1.9375,8,1.7944663763046265,8.0,8,8,6.099604070186615e-05,1.7795238513499498,36.2495834287256,19.707322453294182,0.0,0.0,0.0,36.2495834287256,0.0,357,4096,38.24077692069113,9.200349450111389e-05,4.055459186434746,0.0030432306230068207,28.088912712410092,70.41492609865963,3.578700125217438e-05,0.048092347580239926,5.210458175684808e-06,0.10068714664292897,584062,70.41492609865963,4147.28831200973,
532,0.06316539645195007,0.0009464126051170751,-7.655403160811147e-05,1.4402017768588848e-05,0.002425022696115775,0.3408203125,0.34351866397491204,203.80106258392334,207.833984375,137.36437225341797,5e-06,532,0,0.2930355668067932,0.989062488079071,0.0,0.2930355668067932,0.989062488079071,0.0,-0.014345715753734112,1.2604156732559204,-1.1734981536865234,-0.014345715753734112,1.2604156732559204,-1.1734981536865234,2711.9296875,4096.0,122.0,0.328125,1520.3828125,3244.0,111.0,2711.9296875,4096.0,122.0,0.328125,0.0,1484.25,3308.0,249.0,0.0,3,41,24.453125,0.6875,0.3125,2.5,8,2.3442845344543457,8.0,8,8,3.192014992237091e-05,1.2245604880154133,33.77267802879214,15.971717329506646,0.0,0.0,0.0,33.77267802879214,0.0,3308,4096,36.635595014318824,8.63838940858841e-05,3.7259163800626993,0.003008030354976654,25.711964501067996,66.10227666981518,3.6697834730148315e-05,0.047870858167246615,5.600388662635198e-06,0.10553945678186608,537111,66.10227666981518,4062.7269366447204,
533,0.061489179730415344,0.0025710420595714822,8.593452321292716e-05,4.425087558956875e-05,0.0055863297820906155,1.24609375,0.33565925476903513,203.80106258392334,207.833984375,137.24290466308594,5e-06,533,0,0.4410225749015808,0.9937499761581421,0.0,0.4410225749015808,0.9937499761581421,0.0,-0.0910099670290947,2.4748659133911133,-2.4748623371124268,-0.0910099670290947,2.4748659133911133,-2.4748623371124268,2741.0078125,4096.0,186.0,0.40625,1395.3984375,3003.0,122.0,2741.0078125,4096.0,186.0,0.40625,0.0,1504.5,4415.0,229.0,0.0,3,41,22.40625,0.3125,0.6875,3.8125,8,3.5281805992126465,8.0,8,8,5.289353430271149e-05,1.3431021850556135,30.786444744095206,14.791415153173148,0.0,0.0,0.0,30.786444744095206,0.0,876,4096,33.069227362051606,8.926540613174438e-05,3.8068865090608597,0.003051767125725746,26.813195187598467,63.722705317661166,3.5114586353302e-05,0.04934111457440947,5.615801859917645e-06,0.09425487136076091,543425,63.722705317661166,4263.982494865815,
534,0.05912443622946739,0.0014769619301659986,0.00011399312201376688,1.2652972372961813e-05,0.003016079524968518,0.71875,0.351058415847049,203.80106258392334,207.833984375,137.39699172973633,5e-06,534,0,0.23429137468338013,0.9762499928474426,0.0,0.23429137468338013,0.9762499928474426,0.0,-0.039419692009687424,1.6621129512786865,-2.060516119003296,-0.039419692009687424,1.6621129512786865,-2.060516119003296,3435.5625,4096.0,1012.0,0.4296875,1919.921875,3155.0,521.0,3435.5625,4096.0,1012.0,0.4296875,0.0,2085.625,4689.0,215.0,0.0,7,41,31.8125,0.625,0.375,2.0,8,1.874330997467041,8.0,8,8,3.076903522014618e-05,5.680677270516753,35.66866350732744,23.20458381329081,0.0,0.0,0.0,35.66866350732744,0.0,249,4096,38.609715005382895,9.747408330440521e-05,4.876752393320203,0.003090817481279373,34.64269499666989,78.16113325953484,3.654509782791138e-05,0.049019536949521006,4.373517757275062e-06,0.08779883890325205,706712,78.16113325953484,4520.865873664828,
535,0.06307192146778107,0.0018584899389679777,3.7784962273690326e-05,0.0,0.005561857826251071,1.34765625,0.33939125998028963,203.80106258392334,207.833984375,137.61650466918945,5e-06,535,0,0.27610889077186584,0.987500011920929,0.0,0.27610889077186584,0.987500011920929,0.0,-0.051338933408260345,0.9350132346153259,-2.474165439605713,-0.051338933408260345,0.9350132346153259,-2.474165439605713,2178.3671875,4096.0,134.0,0.3046875,1207.1328125,2980.0,123.0,2178.3671875,4096.0,134.0,0.3046875,0.0,1501.1875,3962.0,310.0,0.0,3,41,18.9609375,0.6875,0.3125,2.3125,8,2.2088708877563477,8.0,8,8,3.180280327796936e-05,1.3234657663851976,29.673357903957367,12.25197238571127,0.0,0.0,0.0,29.673357903957367,0.0,1845,4096,32.48027225024998,8.330121636390686e-05,3.334186188876629,0.0032429248094558716,22.87555392086506,58.72081602923572,3.745220601558685e-05,0.04856980808408171,6.885439197287103e-06,0.11648730682832964,470983,58.72081602923572,4010.358096569269,
536,0.06315531581640244,0.001012250348139787,5.203767648254143e-05,1.047382590968482e-05,0.0012324408744461834,0.59765625,0.3376914424212263,203.80106258392334,207.833984375,137.81768417358398,5e-06,536,0,0.3388606905937195,0.9921875,0.0,0.3388606905937195,0.9921875,0.0,-0.020624883472919464,2.474865674972534,-0.9354078769683838,-0.020624883472919464,2.474865674972534,-0.9354078769683838,2897.3671875,4096.0,692.0,0.2890625,1798.78125,3329.0,384.0,2897.3671875,4096.0,692.0,0.2890625,0.0,1117.125,3708.0,216.0,0.0,5,41,26.9140625,0.5,0.5,2.9375,8,2.710885524749756,8.0,8,8,3.088079392910004e-05,3.9477939531207085,34.00277611799538,18.713065156523953,0.0,0.0,0.0,34.00277611799538,0.0,2098,4096,36.6233991291374,9.251013398170471e-05,3.544531185179949,0.0031565967947244644,24.656909689307213,64.85760321840644,3.896094858646393e-05,0.0479841778114589,6.142971839768932e-06,0.09875182784245772,513855,64.85760321840644,3961.409106266273,
537,0.06158560514450073,0.0023547180117020616,-4.444272656201065e-05,2.4285598556161858e-05,0.005153777739906218,0.875,0.3377880151852576,203.80106258392334,207.833984375,137.2401008605957,5e-06,537,0,0.3129799962043762,0.9937499761581421,-0.25,0.3129799962043762,0.9937499761581421,-0.25,-0.11762942373752594,2.4748661518096924,-2.4748661518096924,-0.11762942373752594,2.4748661518096924,-2.4748661518096924,2748.0859375,4096.0,231.0,0.3203125,1594.5078125,3312.0,119.0,2748.0859375,4096.0,231.0,0.3203125,0.0,1392.5,3051.0,259.0,0.0,3,41,25.1875,0.4375,0.5,2.8125,8,2.5038399696350098,8.0,8,8,5.97834587097168e-05,1.2519921455532312,34.596906781196594,16.579369982719072,0.0,0.0,0.0,34.596906781196594,0.0,1195,4096,37.37802688404918,9.494461119174957e-05,3.657068667933345,0.0031041987240314484,25.668800560757518,66.73383961431682,3.966689109802246e-05,0.048432156078373416,5.857033979625182e-06,0.10626153681980122,529995,66.73383961431682,3970.9613822842057,
538,0.05895315110683441,0.002194542710640235,-0.00010149991612706799,6.590360044356203e-06,-0.001475136166845914,0.91796875,0.33803101664068025,203.80106258392334,207.833984375,137.21322631835938,5e-06,538,0,0.31065377593040466,0.9906250238418579,0.0,0.31065377593040466,0.9906250238418579,0.0,-0.037237148731946945,1.6201814413070679,-1.620133638381958,-0.037237148731946945,1.6201814413070679,-1.620133638381958,2923.46875,4096.0,123.0,0.5078125,1664.578125,3191.0,112.0,2923.46875,4096.0,123.0,0.5078125,0.0,874.625,3765.0,249.0,0.0,3,41,23.5078125,0.5625,0.4375,2.6875,8,2.4852304458618164,8.0,8,8,5.405396223068237e-05,1.1324161998927593,34.028586177155375,17.32353178646008,0.0,0.0,0.0,34.028586177155375,0.0,277,4096,36.154169926419854,9.334087371826172e-05,3.370396176353097,0.0030484236776828766,23.062573678791523,62.61881002411246,3.739073872566223e-05,0.047438628092199876,6.27046396153267e-06,0.09661620379905039,486156,62.61881002411246,3881.868721337863,
539,0.06083455681800842,0.0011409519356675446,0.00022082742924567356,0.0,0.0015780647663632408,0.869140625,0.3408709423102668,203.80106258392334,207.833984375,137.25152969360352,5e-06,539,0,0.3301374912261963,0.9959183931350708,0.0,0.3301374912261963,0.9959183931350708,0.0,0.0030708161648362875,0.35353296995162964,-2.4747517108917236,0.0030708161648362875,0.35353296995162964,-2.4747517108917236,2608.296875,4096.0,278.0,0.390625,1493.703125,3342.0,115.0,2608.296875,4096.0,278.0,0.390625,0.0,1312.625,5172.0,215.0,0.0,3,41,21.8671875,0.625,0.375,3.0,8,2.6410999298095703,8.0,8,8,5.589984357357025e-05,1.2577991504222155,36.89193697832525,15.612810297534452,0.0,0.0,0.0,36.89193697832525,0.0,285,4096,38.734363263472915,0.00010531768202781677,3.5599153880029917,0.0030648745596408844,24.563835015520453,66.88929554447532,3.862753510475159e-05,0.04894383697934648,6.106811933658946e-06,0.11601908352394975,501878,66.88929554447532,3751.556926371699,
540,0.060540035367012024,0.0021738665491284337,-0.00022008155983144206,4.709355960130779e-05,-0.0019219449241063558,1.111328125,0.34411817599005057,203.80106258392334,207.833984375,137.47732543945312,5e-06,540,0,0.27945369482040405,0.9906250238418579,0.0,0.27945369482040405,0.9906250238418579,0.0,-0.04463225603103638,1.277476191520691,-2.4748661518096924,-0.04463225603103638,1.277476191520691,-2.4748661518096924,2849.703125,4096.0,118.0,0.390625,1701.953125,3313.0,107.0,2849.703125,4096.0,118.0,0.390625,0.0,1351.75,3701.0,202.0,0.0,3,41,25.7890625,0.625,0.375,2.375,8,2.2356295585632324,8.0,8,8,3.15885990858078e-05,1.1660900749266148,34.88535651937127,17.87738292152062,0.0,0.0,0.0,34.88535651937127,0.0,2100,4096,37.61845494247973,0.00019390136003494263,3.759211853146553,0.0031677745282649994,25.83603142015636,67.24841607920825,4.577264189720154e-05,0.0480414726678574,5.8903997654550315e-06,0.10313150751032106,537786,67.24841607920825,3998.503097579065,
541,0.05872366204857826,0.0012550981373351533,-0.00011124961429231917,2.4858378992576036e-05,0.004654755219235085,0.595703125,0.3374837509844554,203.80106258392334,207.833984375,137.31729888916016,5e-06,541,0,0.3766200840473175,0.995312511920929,0.0,0.3766200840473175,0.995312511920929,0.0,-0.0634373351931572,1.6255886554718018,-1.2075824737548828,-0.0634373351931572,1.6255886554718018,-1.2075824737548828,2347.328125,4096.0,127.0,0.2421875,1307.171875,3224.0,101.0,2347.328125,4096.0,127.0,0.2421875,0.0,1594.375,3871.0,256.0,0.0,3,41,23.90625,0.5,0.5,3.125,8,3.01296067237854,8.0,8,8,5.817599594593048e-05,1.1499160788953304,32.46066345833242,13.522106509946752,0.0,0.0,0.0,32.46066345833242,0.0,3869,4096,34.97786997258663,9.71667468547821e-05,3.5767509546130896,0.0035331640392541885,24.846748504787683,63.43306394293904,3.571994602680206e-05,0.04924653545379671,7.002770929551765e-06,0.11641517274489822,504538,63.43306394293904,3976.932286085496,
542,0.05657556280493736,0.0025659027969595627,3.793781174010746e-05,2.2542019451066153e-06,-0.004138411371968687,1.0546875,0.3480352978424027,203.80106258392334,207.833984375,137.48152923583984,5e-06,542,0,0.3455665707588196,1.065000057220459,0.0,0.3455665707588196,1.065000057220459,0.0,-0.06614307314157486,2.474867105484009,-2.474865674972534,-0.06614307314157486,2.474867105484009,-2.474865674972534,2818.4375,4096.0,316.0,0.203125,1464.9765625,3195.0,106.0,2818.4375,4096.0,316.0,0.203125,0.0,2121.5,4781.0,202.0,0.0,3,41,29.1015625,0.5,0.5,2.9375,8,2.7645323276519775,8.0,8,8,3.094971179962158e-05,1.1757060419768095,33.668027674779296,16.520229727597325,0.0,0.0,0.0,33.668027674779296,0.0,4484,4096,37.25221932865679,8.968636393547058e-05,4.46332274377346,0.0031565185636281967,31.216690588742495,72.9632832556963,3.977678716182709e-05,0.0493691256669848,4.992026979763466e-06,0.10326039286133937,632312,72.9632832556963,4333.083516705883,
543,0.06166284903883934,0.00092857594427187,1.1810818932644906e-05,1.227214033860946e-05,0.00177552842797013,0.3203125,0.3432260739295768,203.80106258392334,207.833984375,137.67332458496094,5e-06,543,0,0.15770703554153442,0.9937499761581421,0.0,0.15770703554153442,0.9937499761581421,0.0,-0.025052247568964958,0.5809738039970398,-1.618932843208313,-0.025052247568964958,0.5809738039970398,-1.618932843208313,2362.7421875,4096.0,119.0,0.3203125,1310.140625,3173.0,108.0,2362.7421875,4096.0,119.0,0.3203125,0.0,1575.6875,4918.0,263.0,0.0,3,41,21.578125,0.8125,0.1875,1.375,8,1.2616562843322754,8.0,8,8,6.783381104469299e-05,1.2021596413105726,35.07082079164684,13.689039387740195,0.0,0.0,0.0,35.07082079164684,0.0,562,4096,37.32792368531227,9.185820817947388e-05,3.6070098876953125,0.003093782812356949,24.722145803272724,65.68817804567516,3.42298299074173e-05,0.04904029763463136,6.137008945024784e-06,0.12342624825269986,504119,65.68817804567516,3837.2125319830716,
544,0.057565879076719284,0.001138920587436587,-2.4490852581493527e-06,2.190395969137171e-05,0.001945397531017079,0.62890625,0.3449985601701506,203.80106258392334,207.833984375,137.90743255615234,5e-06,544,0,0.27189159393310547,0.995312511920929,0.0,0.27189159393310547,0.995312511920929,0.0,-0.019643634557724,0.7638494372367859,-1.6194149255752563,-0.019643634557724,0.7638494372367859,-1.6194149255752563,2668.3203125,4096.0,152.0,0.2421875,1553.171875,3432.0,141.0,2668.3203125,4096.0,152.0,0.2421875,0.0,1508.3125,2825.0,262.0,0.0,3,41,26.9140625,0.6875,0.3125,2.3125,8,2.1751327514648438,8.0,8,8,3.123655915260315e-05,1.547313617542386,36.00545676611364,16.097095093296957,0.0,0.0,0.0,36.00545676611364,0.0,2130,4096,38.6440584231168,0.00010588765144348145,3.732503727078438,0.003062412142753601,25.390400364995003,67.8011739589274,4.2732805013656616e-05,0.04749340240249417,5.728321339060138e-06,0.1131448518441693,534609,67.8011739589274,3942.475983703878,
