step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
761,True,5264,0.03969898074865341,0.0011832724976557074,-0.00012938520990246616,0.0,0.002830463068676181,0.0,0.002830463068676181,1.0,329.0,1.0,0.0,1.3204154446721077,1.3204154446721077,9150026.8125,0.0,0.0,0.11672711581253058,0.0,0.0,0.0011832724976557074,-0.00012938520990246616,0.0,0.0,-1.149271484464407,0.0,0.0,0.2,0.2,0.2,3.0,0.869140625,0.15696541206884868,188.00459575653076,197.076171875,260.457462310791,5e-06,761,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.09332802891731262,0.7245674133300781,-2.4748666286468506,-0.09332802891731262,0.7245674133300781,-2.4748666286468506,1607.8125,3656.0,373.0,0.0,378.1875,1209.0,138.0,1607.8125,3656.0,373.0,0.0,0.0,538.75,850.0,350.0,0.0,5,31,15.296875,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.320164978504181e-05,1.220318017527461,10.496265266090631,3.337425889854785,0.25121787190437317,4.3944799937307835,1.5597874810482608,10.496265266090631,2.714562263339758,404,3629,373.0,3656.0,1607.8125,138.0,1209.0,378.1875,5.0,31.0,15.296875,86.47574675641954,0.00010062754154205322,2.22151898406446,0.0032303370535373688,25.093842001631856,113.82623708620667,3.707408905029297e-05,0.09133004076878679,1.1756940797559212e-05,0.42019313292720867,274760,113.82623708620667,1206.9273615357663,
762,True,5792,0.03132670372724533,0.0008063724426392582,0.00014046287181201933,8.14226132206386e-06,0.00034656832576729357,0.0,0.00034656832576729357,1.0,362.0,1.0,0.0,1.2284426763653755,1.2284426763653755,9128083.90625,0.0,0.0,0.10293264235321506,0.0,0.0,0.0008063724426392582,0.00014046287181201933,8.14226132206386e-06,0.0,-1.0509115681052208,0.0,0.0,0.2,0.2,0.2,3.0,0.79296875,0.1668231618759259,188.00459575653076,197.076171875,261.02995681762695,5e-06,762,0,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.024054836481809616,2.4748666286468506,-1.6201815605163574,-0.024054836481809616,2.4748666286468506,-1.6201815605163574,2260.2578125,4096.0,412.0,0.0625,407.0390625,925.0,97.0,2260.2578125,4096.0,412.0,0.0625,0.0,711.6875,1009.0,325.0,0.0,5,31,17.3828125,0.0,1.0,7.125,8,7.125,8.0,8,8,3.324821591377258e-05,0.8270912673324347,8.022536419332027,3.575206272347714,0.26574041321873665,6.932267874479294,2.5490492007229477,4.305889151990414,6.932267874479294,703,4096,412.0,4096.0,2260.2578125,97.0,925.0,407.0390625,5.0,31.0,17.3828125,138.09713876992464,0.00011099502444267273,2.901591319590807,0.003013700246810913,33.846824526786804,174.88074299693108,4.47053462266922e-05,0.08897482585003721,7.922263266144895e-06,0.47732780334767066,380409,174.88074299693108,1087.6240387618768,
763,True,5072,0.03076869621872902,0.0,-0.00015650442742298765,0.0,0.0,0.0,0.0,1.0,317.0,1.0,0.0,1.185203231871128,1.185203231871128,8119686.0,0.0,0.0,0.09306894084620962,0.0,0.0,0.0,-0.00015650442742298765,0.0,0.0,-1.0334729850292206,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.16621651200623105,188.00459575653076,197.076171875,261.6160888671875,5e-06,763,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.9140625,4096.0,647.0,0.0078125,412.90625,841.0,171.0,2221.9140625,4096.0,647.0,0.0078125,0.0,654.1875,1010.0,322.0,0.0,7,29,16.9375,0.0,1.0,8.0,8,8.0,8.0,8,8,5.371682345867157e-05,1.5112295672297478,7.3195243533700705,3.633412065668381,0.495007524266839,5.832366589456797,2.367939242089051,7.3195243533700705,3.5695239678025246,482,3554,647.0,4096.0,2221.9140625,171.0,841.0,412.90625,7.0,29.0,16.9375,128.05774089880288,8.998997509479523e-05,2.8860067520290613,0.0029753874987363815,32.90049598366022,163.875980226323,3.699958324432373e-05,0.08936927966094572,8.082195405391905e-06,0.4502654344994036,368141,163.875980226323,1123.2305048353462,
764,True,5232,0.033364538103342056,0.0008698296742295497,-0.00019635645139715052,0.0,0.003283847967395559,-0.018732808995991945,-0.015448961203219369,1.0,327.0,1.0,0.0,1.1628878712654114,1.1628878712654114,9021879.0625,0.1370231695473194,0.1370231695473194,0.09351067544325947,-0.018732808995991945,0.16611051105523478,0.0008698296742295497,-0.00019635645139715052,0.0,0.061974091455340385,-1.0001729540526867,0.0,0.0,0.2,0.2,0.2,3.0,0.740234375,0.1633702980001182,188.00459575653076,197.076171875,261.38615798950195,5e-06,764,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.05531961843371391,0.935412585735321,-1.6201815605163574,-0.05531961843371391,0.935412585735321,-1.6201815605163574,2078.296875,4096.0,753.0,0.046875,435.1015625,1169.0,179.0,2078.296875,4096.0,753.0,0.046875,0.0,612.25,960.0,330.0,0.0,9,31,17.5859375,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.363005816936493e-05,1.5991499815136194,10.525567138567567,3.856991857290268,0.19211800768971443,4.881049832329154,2.146167007376789,10.525567138567567,3.7354497238993645,470,4096,753.0,4096.0,2078.296875,179.0,1169.0,435.1015625,9.0,31.0,17.5859375,114.95648396201432,9.318068623542786e-05,2.724813248962164,0.002950705587863922,31.271334687247872,148.9835239239037,3.658421337604523e-05,0.09080209845595945,8.56791889388171e-06,0.4321314927412557,344390,148.9835239239037,1155.7989465194287,
765,True,3256,0.03474816679954529,0.0009405980599694885,-8.71466500598217e-05,1.0048231160908472e-05,0.007687004545005038,-0.03008025838062167,-0.0223932535154745,1.0,203.5,1.0,0.0,0.8259651474654675,0.8259651474654675,6645435.75,0.22718311566859484,0.22718311566859484,0.06053231863951209,-0.03008025838062167,0.30435701330988285,0.0009405980599694885,-8.71466500598217e-05,1.0048231160908472e-05,0.06922492757439613,-0.7087104506790638,0.0,0.0,0.2,0.2,0.2,3.0,1.3828125,0.16190114998784283,188.00459575653076,197.076171875,261.70557403564453,5e-06,765,0,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.09821533411741257,0.5400605201721191,-2.4748666286468506,-0.09821533411741257,0.5400605201721191,-2.4748666286468506,1947.2578125,4096.0,666.0,0.0078125,338.8984375,1270.0,182.0,1947.2578125,4096.0,666.0,0.0078125,0.0,599.875,968.0,326.0,0.0,9,31,14.7578125,0.0,1.0,7.75,8,7.75,8.0,8,8,6.375275552272797e-05,1.563188711181283,11.08226795308292,2.9783814558177255,0.48114784620702267,5.468788230791688,2.1368844145617913,11.08226795308292,3.619130838662386,423,3818,666.0,4096.0,1947.2578125,182.0,1270.0,338.8984375,9.0,31.0,14.7578125,115.16663680039346,7.894821465015411e-05,2.5561912078410387,0.003080252557992935,29.56921872124076,147.3236169088632,3.627873957157135e-05,0.09069394423644465,9.447671119159518e-06,0.4620545590971015,326033,147.3236169088632,1106.5198059917623,
766,True,1680,0.03356378898024559,0.0010951377080345992,-0.00011353518357282155,3.6925755921402015e-05,0.006031256300047971,-0.019695425289683044,-0.013664168771356344,1.0,105.0,1.0,0.0,0.9279347658157349,0.9279347658157349,7033489.90625,0.14591290894895792,0.14591290894895792,0.03224939083429459,-0.019695425289683044,0.24572657078971682,0.0010951377080345992,-0.00011353518357282155,3.6925755921402015e-05,0.1040873946622014,-0.7967369258403778,0.0,0.0,0.2,0.2,0.2,3.0,0.998046875,0.16601261669361478,188.00459575653076,197.076171875,262.354061126709,5e-06,766,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.06700128316879272,1.6201815605163574,-2.4748666286468506,-0.06700128316879272,1.6201815605163574,-2.4748666286468506,2283.0078125,4096.0,740.0,0.1015625,420.9765625,1097.0,177.0,2283.0078125,4096.0,740.0,0.1015625,0.0,571.1875,941.0,361.0,0.0,9,31,17.703125,0.0,1.0,7.3125,8,7.3125,8.0,8,8,5.2228569984436035e-05,1.494625747203827,9.94221424125135,3.7095443766447715,0.17113791964948177,6.0017775148153305,2.558834906987613,9.94221424125135,4.3620166052132845,590,4096,740.0,4096.0,2283.0078125,177.0,1097.0,420.9765625,9.0,31.0,17.703125,132.10329483263195,9.115971624851227e-05,2.834384383633733,0.003072943538427353,32.9171735662967,167.8851041123271,3.945454955101013e-05,0.09010084816565718,8.411257382710628e-06,0.4520602098815363,365337,167.8851041123271,1088.0566263805142,
767,True,5032,0.03754579648375511,0.0004500869586081535,-0.00019091459331121996,0.0,0.00021208368707448244,-0.011029113782569766,-0.010817029979079962,1.0,314.5,1.0,0.0,0.9174092188477516,0.9174092188477516,7105577.09375,0.08180219540372491,0.08180219540372491,0.07002108783982133,-0.011029113782569766,0.16312860695730938,0.0004500869586081535,-0.00019091459331121996,0.0,0.03234375221654773,-0.783454205840826,0.0,0.0,0.2,0.2,0.2,3.0,0.5419921875,0.16485621980825468,188.00459575653076,197.076171875,262.41296768188477,5e-06,767,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.03556746244430542,0.7245674133300781,-2.4748666286468506,-0.03556746244430542,0.7245674133300781,-2.4748666286468506,2200.2421875,4096.0,778.0,0.0703125,435.234375,1414.0,182.0,2200.2421875,4096.0,778.0,0.0703125,0.0,625.5,1005.0,329.0,0.0,9,31,18.0,0.0625,0.9375,7.25,8,7.25,8.0,8,8,3.108382225036621e-05,1.5149883795529604,12.302940394729376,3.846856071264483,0.22655589506030083,5.887053230777383,2.36226506868843,12.302940394729376,2.2768564745783806,647,3388,778.0,4096.0,2200.2421875,182.0,1414.0,435.234375,9.0,31.0,18.0,112.38465746492147,9.842216968536377e-05,2.8155209980905056,0.0031557194888591766,32.40196584537625,147.63552095741034,4.1952356696128845e-05,0.08958367089779028,8.724808163948013e-06,0.39904931440403035,361695,147.63552095741034,1224.9592701486156,
768,True,5208,0.0356333889067173,0.0009610025217625662,-0.00013531617105400073,0.0,0.008065593312494457,-0.020038896705955267,-0.011973303524428047,1.0,325.5,1.0,0.0,1.3337978646159172,1.3337978646159172,10178776.0625,0.1477417629212141,0.1477417629212141,0.11604252488502574,-0.020038896705955267,0.2138261309325576,0.0009610025217625662,-0.00013531617105400073,0.0,0.06032495014369488,-1.134499914944172,0.0,0.0,0.2,0.2,0.2,3.0,1.02734375,0.161974942525844,188.00459575653076,197.076171875,262.9400215148926,5e-06,768,0,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.1434514969587326,0.35355237126350403,-2.4748666286468506,-0.1434514969587326,0.35355237126350403,-2.4748666286468506,1845.7890625,4096.0,182.0,0.0703125,355.578125,1371.0,59.0,1845.7890625,4096.0,182.0,0.0703125,0.0,616.5,986.0,322.0,0.0,3,31,14.9140625,0.0,1.0,7.75,8,7.75,8.0,8,8,3.2767653465270996e-05,0.4807888697832823,11.999893315136433,3.114941131643718,0.12751933559775352,6.095957173034549,1.9881790246581659,11.999893315136433,2.237542290240526,342,3039,182.0,4096.0,1845.7890625,59.0,1371.0,355.578125,3.0,31.0,14.9140625,103.06671718508005,0.00010637566447257996,2.5187111906707287,0.0030864961445331573,28.40152403153479,134.01867683045566,4.242919385433197e-05,0.09011407713076562,9.793022068937241e-06,0.4362409250154704,315173,134.01867683045566,1175.854766864767,
769,True,3688,0.035918936133384705,0.0006005857067066245,9.027205533129745e-05,0.0,0.007124691823264584,0.0,0.007124691823264584,1.0,230.5,1.0,0.0,1.0670921504497528,1.0670921504497528,9017130.9375,0.0,0.0,0.0713169463686854,0.0,0.0,0.0006005857067066245,9.027205533129745e-05,0.0,0.0,-0.896265909075737,0.0,0.0,0.2,0.2,0.2,3.0,0.759765625,0.1652416549316818,188.00459575653076,197.076171875,263.30176544189453,5e-06,769,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.08762288838624954,0.5400605201721191,-1.6201815605163574,-0.08762288838624954,0.5400605201721191,-1.6201815605163574,2146.3203125,4096.0,619.0,0.0703125,436.2578125,1203.0,145.0,2146.3203125,4096.0,619.0,0.0703125,0.0,587.4375,981.0,357.0,0.0,7,31,17.890625,0.125,0.875,6.75,8,6.75,8.0,8,8,3.00481915473938e-05,1.2907564379274845,10.464720722287893,3.853788607768365,0.33721106313169,5.710510024800897,2.2736445265472867,10.464720722287893,3.935739802196622,443,4096,619.0,4096.0,2146.3203125,145.0,1203.0,436.2578125,7.0,31.0,17.890625,116.65401937067509,9.080208837985992e-05,2.7283314801752567,0.002980804070830345,31.14815534465015,150.560803797096,3.724731504917145e-05,0.08901482147299004,8.51850580796907e-06,0.4246148727315831,349921,150.560803797096,1162.0587535902528,
770,True,3928,0.03437888249754906,0.00037401657755253837,-3.974747910717724e-05,6.2864614847057965e-06,0.0003220111539121717,0.0,0.0003220111539121717,1.0,245.5,1.0,0.0,1.2614720165729523,1.2614720165729523,10172607.625,0.0,0.0,0.0795506136771528,0.0,0.0,0.00037401657755253837,-3.974747910717724e-05,6.2864614847057965e-06,0.0,-1.067251019179821,0.0,0.0,0.2,0.2,0.2,3.0,0.482421875,0.1637989197405868,188.00459575653076,197.076171875,263.9277534484863,5e-06,770,0,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.006478867493569851,1.20761239528656,-1.6201815605163574,-0.006478867493569851,1.20761239528656,-1.6201815605163574,2020.359375,4096.0,765.0,0.0625,403.3984375,947.0,161.0,2020.359375,4096.0,765.0,0.0625,0.0,605.25,1010.0,325.0,0.0,9,31,16.84375,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.102608025074005e-05,1.4133162945508957,8.826260825619102,3.5952597561699804,0.36966538801789284,8.028068197891116,2.1205525149416644,7.930591998621821,8.028068197891116,571,4096,765.0,4096.0,2020.359375,161.0,947.0,403.3984375,9.0,31.0,16.84375,100.33855942636728,8.829683065414429e-05,2.643653903156519,0.0030113551765680313,30.22563742287457,133.2384130731225,3.686733543872833e-05,0.0899363761474258,8.960286530412677e-06,0.3879978013904058,336078,133.2384130731225,1261.1903438671145,
771,True,5792,0.029888257384300232,0.0004103609662706731,-4.585971873893868e-05,0.0,0.004797420609975234,-0.011902836849913001,-0.0071054161817301065,1.0,362.0,1.0,0.0,1.150779701769352,1.150779701769352,8874504.28125,0.08702825638465583,0.08702825638465583,0.12693217651194577,-0.011902836849913001,0.24954747844934388,0.0004103609662706731,-4.585971873893868e-05,0.0,0.043669881764799356,-0.9919221177697182,0.0,0.0,0.2,0.2,0.2,3.0,0.796875,0.15792953291597106,188.00459575653076,197.076171875,263.62392807006836,5e-06,771,0,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.07008963823318481,0.35355237126350403,-2.4748666286468506,-0.07008963823318481,0.35355237126350403,-2.4748666286468506,1556.2734375,3687.0,801.0,0.0,325.671875,1451.0,178.0,1556.2734375,3687.0,801.0,0.0,0.0,612.0625,941.0,340.0,0.0,9,31,13.46875,0.0,1.0,7.9375,8,7.9375,8.0,8,8,5.790404975414276e-05,1.5702033899724483,12.55630698427558,2.852688654602389,0.19137138687074184,5.658351760357618,1.6092785605287645,12.55630698427558,3.0620595533400774,839,3687,801.0,3687.0,1556.2734375,178.0,1451.0,325.671875,9.0,31.0,13.46875,97.56959452107549,8.774362504482269e-05,2.2539437655359507,0.0029671471565961838,25.1854463852942,125.04441033117473,6.173178553581238e-05,0.09074299626835887,1.0690611523800235e-05,0.48979982490763435,277547,125.04441033117473,1109.7937095505858,
772,True,3656,0.03480283543467522,0.0008028534921322716,0.00018089181094183004,1.1935560451092897e-05,0.00306276127230376,-0.03437078511342406,-0.03130802360828966,1.0,228.5,1.0,0.0,1.1796533167362213,1.1796533167362213,7928363.6875,0.2486026044934988,0.2486026044934988,0.06327095913562125,-0.03437078511342406,0.3565531978669382,0.0008028534921322716,0.00018089181094183004,1.1935560451092897e-05,0.15074740955606103,-1.0335855036973953,0.0,0.0,0.2,0.2,0.2,3.0,0.716796875,0.16604029083063068,188.00459575653076,197.076171875,264.1783981323242,5e-06,772,0,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.07844040542840958,1.6201815605163574,-1.6201815605163574,-0.07844040542840958,1.6201815605163574,-1.6201815605163574,2270.9375,4096.0,777.0,0.0625,465.6171875,1391.0,181.0,2270.9375,4096.0,777.0,0.0625,0.0,576.75,952.0,306.0,0.0,9,31,19.21875,0.0625,0.9375,6.8125,8,6.8125,8.0,8,8,6.24433159828186e-05,1.5891967453062534,12.082247348502278,4.118227346581989,0.5077724866569042,6.298388911411166,2.425385975424433,12.082247348502278,1.7329772431403399,323,2919,777.0,4096.0,2270.9375,181.0,1391.0,465.6171875,9.0,31.0,19.21875,120.90403845906258,8.815154433250427e-05,2.867415251210332,0.0029599498957395554,32.56829083152115,156.36956049129367,3.616698086261749e-05,0.08934961161337367,8.120486731941364e-06,0.41593518115818967,364504,156.36956049129367,1165.5209583462852,
773,True,3584,0.03997236117720604,0.0006982137656450504,-0.00012410306590027176,0.0,0.0027105655753985047,-0.048854576889425516,-0.046144011605065316,1.0,224.0,1.0,0.0,1.183380052447319,1.183380052447319,8726197.4375,0.35707748122513294,0.35707748122513294,0.05660718923430589,-0.048854576889425516,0.38136116804438946,0.0006982137656450504,-0.00012410306590027176,0.0,0.14809615537524223,-1.0215646959841251,0.0,0.0,0.2,0.2,0.2,3.0,0.888671875,0.16528307292352418,188.00459575653076,197.076171875,264.4220314025879,5e-06,773,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.05776731297373772,1.6201815605163574,-1.20761239528656,-0.05776731297373772,1.6201815605163574,-1.20761239528656,2264.2734375,4052.0,962.0,0.0,457.703125,1340.0,177.0,2264.2734375,4052.0,962.0,0.0,0.0,599.125,978.0,306.0,0.0,9,31,18.453125,0.0,1.0,7.1875,8,7.1875,8.0,8,8,5.198456346988678e-05,1.557462902739644,11.656679697334766,4.041978985871538,0.2924667112529278,6.098975790664554,2.4369049082743004,11.647015292197466,3.2094593811780214,750,4052,962.0,4052.0,2264.2734375,177.0,1340.0,457.703125,9.0,31.0,18.453125,122.18509500473738,9.042210876941681e-05,2.82406971976161,0.003009980544447899,32.956752644851804,157.99651617743075,3.651343286037445e-05,0.08991924653793652,8.212434810165748e-06,0.42157940773198277,366515,157.99651617743075,1159.8831697921812,
774,True,3016,0.036194752901792526,0.0009591318530510762,7.239867841235537e-05,6.860592748125782e-06,0.00652799331874121,-0.03813299164175987,-0.031604998861439526,1.0,188.5,1.0,0.0,0.8671183064579964,0.8671183064579964,6939765.40625,0.28177620843052864,0.28177620843052864,0.0711491999853407,-0.03813299164175987,0.24153788550265276,0.0009591318530510762,7.239867841235537e-05,6.860592748125782e-06,0.11782786808907986,-0.7350037805736065,0.0,0.0,0.2,0.2,0.2,3.0,1.05859375,0.16507296252413556,188.00459575653076,197.076171875,265.2070770263672,5e-06,774,0,0.875,1.0,0.0,0.875,1.0,0.0,-0.11028381437063217,0.7245674133300781,-2.4748666286468506,-0.11028381437063217,0.7245674133300781,-2.4748666286468506,2192.96875,4096.0,764.0,0.0859375,384.25,1100.0,152.0,2192.96875,4096.0,764.0,0.0859375,0.0,581.9375,813.0,348.0,0.0,7,31,16.4765625,0.0625,0.9375,7.0,8,7.0,8.0,8,8,5.479156970977783e-05,1.321691958233714,10.544042168185115,3.4340518277022056,0.21965460292994976,5.815123977139592,2.504778101851116,10.544042168185115,4.347943242639303,578,4096,764.0,4096.0,2192.96875,152.0,1100.0,384.25,7.0,31.0,16.4765625,122.2445426210761,9.665451943874359e-05,2.8079964350908995,0.003109397366642952,32.11549722403288,157.19869469106197,3.639422357082367e-05,0.09041830586628175,8.754229778717051e-06,0.4354989049557396,355188,157.19869469106197,1129.7422052328127,
775,True,5984,0.03580833598971367,0.0006128231070761103,-8.121678752104344e-05,0.0,0.004537801403785124,-0.02320919104386121,-0.018671389523660764,1.0,374.0,1.0,0.0,1.1000295989215374,1.1000295989215374,9382602.34375,0.173169425688684,0.173169425688684,0.14024270278553674,-0.02320919104386121,0.1791192539261632,0.0006128231070761103,-8.121678752104344e-05,0.0,0.05954381497576833,-0.9307960011065006,0.0,0.0,0.2,0.2,0.2,3.0,0.7890625,0.15830148914087944,188.00459575653076,197.076171875,265.2554359436035,5e-06,775,0,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.05832428112626076,0.5400605201721191,-1.6201815605163574,-0.05832428112626076,0.5400605201721191,-1.6201815605163574,1680.6171875,3635.0,253.0,0.0,347.7421875,1230.0,67.0,1680.6171875,3635.0,253.0,0.0,0.0,608.6875,963.0,325.0,0.0,5,31,15.03125,0.0,1.0,7.75,8,7.75,8.0,8,8,3.1851232051849365e-05,0.5863312873989344,10.436894532293081,3.0493952464457834,0.2039243746548891,4.898294564336538,1.7497357363026822,10.436894532293081,2.0122662037611008,768,2996,253.0,3635.0,1680.6171875,67.0,1230.0,347.7421875,5.0,31.0,15.03125,100.24355142563581,9.039975702762604e-05,2.409825863316655,0.0030721742659807205,26.676157873123884,129.36521560698748,4.47053462266922e-05,0.09103527569821583,1.0484127160541787e-05,0.46599115571212124,293031,129.36521560698748,1132.5726109027269,
776,True,6496,0.0453304797410965,0.001294437734031817,0.00021607154531011474,0.0,0.004209710838040337,-0.02314146625576541,-0.018931755446828902,1.0,406.0,1.0,0.0,1.3091052025556564,1.3091052025556564,9629411.4375,0.1717347390949726,0.1717347390949726,0.11626899489051669,-0.02314146625576541,0.17793265713884118,0.001294437734031817,0.00021607154531011474,0.0,0.07571528013795614,-1.1233368963003159,0.0,0.0,0.2,0.2,0.2,3.0,0.875,0.1643913557400299,188.00459575653076,197.076171875,265.4850730895996,5e-06,776,0,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.10040013492107391,1.6201815605163574,-2.4748666286468506,-0.10040013492107391,1.6201815605163574,-2.4748666286468506,2119.7265625,4096.0,621.0,0.046875,450.09375,1480.0,125.0,2119.7265625,4096.0,621.0,0.046875,0.0,677.25,962.0,351.0,0.0,7,31,17.109375,0.0,1.0,7.25,8,7.25,8.0,8,8,2.976134419441223e-05,1.0983330756425858,13.37028875388205,4.013527743503801,0.5099482275545597,6.281147234141827,2.2020974184124498,13.37028875388205,3.5766910146921873,962,4096,621.0,4096.0,2119.7265625,125.0,1480.0,450.09375,7.0,31.0,17.109375,120.13828469999135,9.164400398731232e-05,2.8126902766525745,0.0030615273863077164,32.31275005824864,155.2978882715106,3.954395651817322e-05,0.09025580092971104,8.551441948498285e-06,0.4427836900395885,358013,155.2978882715106,1152.6653838784925,
777,True,4616,0.029965871945023537,0.00012240886917425087,0.00015188943893917894,0.0,0.0008448492735624313,-0.017229815217433497,-0.016384966089390218,1.0,288.5,1.0,0.0,1.2815484926104546,1.2815484926104546,9240890.21875,0.12749289814382792,0.12749289814382792,0.0960187680401409,-0.017229815217433497,0.2275236013215987,0.00012240886917425087,0.00015188943893917894,0.0,0.06109603890217841,-1.10558645054698,0.0,0.0,0.2,0.2,0.2,3.0,0.3994140625,0.16464456270152844,188.00459575653076,197.076171875,266.27513122558594,5e-06,777,0,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.011859100311994553,0.35355237126350403,-2.4748666286468506,-0.011859100311994553,0.35355237126350403,-2.4748666286468506,2017.625,4096.0,712.0,0.0625,354.4921875,793.0,197.0,2017.625,4096.0,712.0,0.0625,0.0,650.625,918.0,319.0,0.0,9,31,15.359375,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.0588358640670776e-05,1.7660026382654905,6.807037705555558,3.128822152648354,0.505512086674571,6.0817518047988415,2.368211697321385,5.426617544144392,5.549415180459619,627,4096,712.0,4096.0,2017.625,197.0,793.0,354.4921875,9.0,31.0,15.359375,124.5037237945944,8.860975503921509e-05,2.6639061085879803,0.002958180382847786,30.762830339372158,157.96358203329146,3.77800315618515e-05,0.09007199926031856,8.661401383303036e-06,0.48209421579593276,341536,157.96358203329146,1081.0593036818445,
