step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1569,0.023017020896077156,0.0014677991421194747,1.5556283869955223e-06,4.509226255322574e-05,0.014150604416499846,0.81640625,0.3082787888003732,179.07517623901367,184.537109375,138.27025604248047,5e-06,1569,32,0.8071015477180481,0.9937499761581421,0.0,0.8071015477180481,0.9937499761581421,0.0,-0.07638592272996902,2.4748663902282715,-2.4748661518096924,-0.07638592272996902,2.4748663902282715,-2.4748661518096924,1778.765625,4096.0,552.0,0.0546875,708.375,1685.0,287.0,1778.765625,4096.0,552.0,0.0546875,0.0,130.0,130.0,130.0,0.0,7,41,17.6640625,0.0,1.0,7.125,8,6.456812381744385,8.0,8,8,4.912354052066803e-05,2.8472383935004473,16.14819935336709,7.005161254302948,0.0,0.0,0.0,16.14819935336709,0.0,130,3617,19.28246109560132,9.394623339176178e-05,1.7064504362642765,0.003026096150279045,11.732073664665222,32.747255470603704,3.742240369319916e-05,1.2385688355035752e-05,0.08469031849509984,0.04801889991349621,244322,32.747255470603704,3730.4194884258472,
1570,0.02335462160408497,0.0011869782538269646,-2.2796272332925582e-05,9.27574910747353e-06,0.0032821568456711248,0.748046875,0.30304193771571647,179.07517623901367,184.537109375,138.35779190063477,5e-06,1570,32,0.8121282458305359,0.9921875,0.0,0.8121282458305359,0.9921875,0.0,-0.025540564209222794,2.1307036876678467,-2.4748666286468506,-0.025540564209222794,2.1307036876678467,-2.4748666286468506,1335.28125,4096.0,562.0,0.0546875,601.3828125,1945.0,296.0,1335.28125,4096.0,562.0,0.0546875,0.0,130.0,130.0,130.0,0.0,7,41,14.1171875,0.0625,0.9375,7.125,8,6.497025489807129,8.0,8,8,3.1614676117897034e-05,2.885329185053706,17.946685407310724,5.787555438830168,0.0,0.0,0.0,17.946685407310724,0.0,130,2988,20.402810299769044,8.715689182281494e-05,1.3873193711042404,0.0030111968517303467,9.017069341614842,30.833429163321853,3.830157220363617e-05,1.6054921472682008e-05,0.11937331964104615,0.048076677587573,187556,30.833429163321853,3041.4391958567603,
1571,0.024580180644989014,0.0016451431001769379,-9.215947216034692e-05,2.6958633043250302e-05,-0.0010230077532469295,0.865234375,0.3101252491215519,179.07517623901367,184.537109375,138.48537063598633,5e-06,1571,32,0.7532001733779907,2.9625000953674316,0.0,0.7532001733779907,2.9625000953674316,0.0,-0.03866953030228615,2.474864959716797,-2.4748666286468506,-0.03866953030228615,2.474864959716797,-2.4748666286468506,1857.6484375,4096.0,555.0,0.0859375,752.0546875,2183.0,291.0,1857.6484375,4096.0,555.0,0.0859375,0.0,130.0,130.0,130.0,0.0,7,41,18.640625,0.0625,0.9375,6.625,8,6.025601863861084,8.0,8,8,3.4613534808158875e-05,2.8316442016512156,19.67057996429503,7.267895000841236,0.0,0.0,0.0,19.67057996429503,0.0,130,4095,29.03112881630659,9.030476212501526e-05,1.806196941062808,0.0030832961201667786,12.224311619997025,43.088214648887515,3.881193697452545e-05,1.2118969574468804e-05,0.12209290482467582,0.048047950899881786,254419,43.088214648887515,2952.303803640757,
1572,0.02491222880780697,0.0016102982335723937,8.121631435642485e-05,3.1748582841828465e-05,0.00837236101506278,0.900390625,0.3123392868514433,179.07517623901367,184.537109375,138.34334182739258,5e-06,1572,32,0.69252610206604,0.9877551198005676,0.0,0.69252610206604,0.9877551198005676,0.0,-0.08509819954633713,2.4748659133911133,-2.4728941917419434,-0.08509819954633713,2.4748659133911133,-2.4728941917419434,2077.9921875,4096.0,556.0,0.0625,890.484375,1902.0,287.0,2077.9921875,4096.0,556.0,0.0625,0.0,130.0,130.0,130.0,0.0,7,41,21.75,0.125,0.875,6.0625,8,5.54020881652832,8.0,8,8,5.128234624862671e-05,2.8242091182619333,17.962387127801776,8.6391647560813,0.0,0.0,0.0,17.962387127801776,0.0,130,2979,20.15482898801565,9.723752737045288e-05,1.9949659779667854,0.0031133629381656647,13.553890416398644,35.730275044217706,3.714859485626221e-05,1.1015957435048332e-05,0.07577487654480043,0.047957492548018545,282623,35.730275044217706,3954.951363378007,
1573,0.022196412086486816,0.00109312964923447,-6.71323782626132e-05,3.289193318778416e-05,-0.002519131943699904,0.560546875,0.3163264535006889,179.07517623901367,184.537109375,138.36613845825195,5e-06,1573,32,0.6411755681037903,0.9918367266654968,0.0,0.6411755681037903,0.9918367266654968,0.0,-0.05149317532777786,1.637472152709961,-2.4748666286468506,-0.05149317532777786,1.637472152709961,-2.4748666286468506,2068.921875,4096.0,549.0,0.125,944.5,2295.0,295.0,2068.921875,4096.0,549.0,0.125,0.0,130.0,130.0,130.0,0.0,7,41,22.703125,0.25,0.75,5.5,8,5.129404544830322,8.0,8,8,4.367716610431671e-05,2.8899404387921095,22.2175758369267,9.29639965754177,0.0,0.0,0.0,22.2175758369267,0.0,130,3270,24.88450638949871,8.868426084518433e-05,1.9806228913366795,0.003086172044277191,13.464734580367804,40.35645565018058,3.6580488085746765e-05,1.0964791141529554e-05,0.09396691509579533,0.04783855220373551,281462,40.35645565018058,3487.199203515046,
1574,0.022581936791539192,0.0010780917582451366,9.983944136138234e-05,2.581482385721756e-05,0.004439287295099348,0.7109375,0.31534447193044496,179.07517623901367,184.537109375,138.4192657470703,5e-06,1574,32,0.5822766423225403,0.9959183931350708,0.0,0.5822766423225403,0.9959183931350708,0.0,-0.04576164856553078,2.4748666286468506,-2.1840360164642334,-0.04576164856553078,2.4748666286468506,-2.1840360164642334,2105.8203125,4096.0,634.0,0.15625,821.171875,1765.0,296.0,2105.8203125,4096.0,634.0,0.15625,0.0,130.0,130.0,130.0,0.0,7,41,20.84375,0.1875,0.8125,5.1875,8,4.658213138580322,8.0,8,8,4.527531564235687e-05,2.8973777294158936,16.9480490796268,8.005678556175553,0.0,0.0,0.0,16.9480490796268,0.0,130,4096,20.204715384170413,0.00010146014392375946,2.0213003922253847,0.00305100716650486,13.860430102795362,36.11377536691725,3.7573277950286865e-05,1.0660961149273582e-05,0.0749585983200223,0.04843171411078625,286185,36.11377536691725,3962.2692046504435,
1575,0.021904045715928078,0.001499809673987329,-2.4369933271373156e-05,1.1771396202675533e-05,0.012955707614310086,1.001953125,0.3103968128282987,179.07517623901367,184.537109375,138.3634796142578,5e-06,1575,32,0.7826374173164368,0.995312511920929,0.0,0.7826374173164368,0.995312511920929,0.0,-0.1328970044851303,1.6199318170547485,-2.474776029586792,-0.1328970044851303,1.6199318170547485,-2.474776029586792,1824.96875,4096.0,651.0,0.0546875,722.4921875,1679.0,274.0,1824.96875,4096.0,651.0,0.0546875,0.0,130.0,130.0,130.0,0.0,7,41,18.0234375,0.0625,0.9375,6.8125,8,6.261099338531494,8.0,8,8,4.694238305091858e-05,2.7000099550932646,16.136058693751693,7.11437034784467,0.0,0.0,0.0,16.136058693751693,0.0,130,3945,19.185954364016652,9.567104279994965e-05,1.7536551859229803,0.0031603872776031494,11.931564999744296,32.907160675153136,3.808736801147461e-05,1.2629626742767425e-05,0.08213306034357032,0.04768124890001557,250236,32.907160675153136,3802.151186336521,
1576,0.021286552771925926,0.0010618168162181973,0.00016449688791908557,1.5266346963471733e-05,-0.0003701501991599798,0.646484375,0.3161062724715893,179.07517623901367,184.537109375,138.3966064453125,5e-06,1576,32,0.6200240254402161,0.995312511920929,0.0,0.6200240254402161,0.995312511920929,0.0,-0.06365320086479187,0.9070901274681091,-2.4748661518096924,-0.06365320086479187,0.9070901274681091,-2.4748661518096924,2387.9140625,4096.0,536.0,0.1328125,986.7734375,1741.0,311.0,2387.9140625,4096.0,536.0,0.1328125,0.0,130.0,130.0,130.0,0.0,7,41,25.5234375,0.3125,0.6875,5.25,8,4.96019172668457,8.0,8,8,4.8333778977394104e-05,3.0899362694472075,16.906907243654132,9.838250633489224,0.0,0.0,0.0,16.906907243654132,0.0,130,3649,20.667482495307922,8.996576070785522e-05,2.2518917340785265,0.0031546875834465027,15.66144929267466,38.607151148840785,3.667175769805908e-05,9.788259699858522e-06,0.06761746979518579,0.048593823920080985,322293,38.607151148840785,4174.006504099139,
1577,0.022162865847349167,0.0012392803910188377,2.5786821197471e-05,3.141162778774742e-05,0.010233552195131779,0.732421875,0.31095970799500394,179.07517623901367,184.537109375,138.4276885986328,5e-06,1577,32,0.7485737800598145,0.9984375238418579,0.0,0.7485737800598145,0.9984375238418579,0.0,-0.12955239415168762,1.6944464445114136,-2.47477650642395,-0.12955239415168762,1.6944464445114136,-2.47477650642395,1856.59375,4096.0,451.0,0.0859375,738.9375,1848.0,218.0,1856.59375,4096.0,451.0,0.0859375,0.0,130.0,130.0,130.0,0.0,5,41,18.671875,0.0625,0.9375,6.3125,8,5.988590717315674,8.0,8,8,4.793331027030945e-05,2.0968405567109585,17.009709311649203,7.116776774040773,0.0,0.0,0.0,17.009709311649203,0.0,130,3670,21.00516676530242,0.00010117143392562866,1.8196471743285656,0.003215041011571884,12.457871999591589,35.31145676970482,3.954954445362091e-05,1.264350494554075e-05,0.08838921565578099,0.04899196174195619,254284,35.31145676970482,3600.587787391441,
1578,0.02113420143723488,0.0011119759583380073,1.8909285245172214e-05,1.4457750694418792e-05,0.004455593414604664,1.0,0.31690867561002123,179.07517623901367,184.537109375,138.41339874267578,5e-06,1578,32,0.6964817047119141,1.1549999713897705,0.0,0.6964817047119141,1.1549999713897705,0.0,-0.08978401124477386,2.0075876712799072,-2.474806547164917,-0.08978401124477386,2.0075876712799072,-2.474806547164917,2294.25,4096.0,494.0,0.15625,909.234375,2118.0,232.0,2294.25,4096.0,494.0,0.15625,0.0,130.0,130.0,130.0,0.0,5,41,23.125,0.0625,0.9375,6.0625,8,5.5718536376953125,8.0,8,8,3.287568688392639e-05,2.2409210298210382,19.894851222634315,8.912641004702891,0.0,0.0,0.0,19.894851222634315,0.0,130,3982,22.951856650412083,9.465031325817108e-05,2.15930363163352,0.0031144563108682632,14.91275829449296,40.06193424761295,3.7671998143196106e-05,1.0036790730600518e-05,0.07815686175497195,0.04805854353953852,310304,40.06193424761295,3872.8035206948243,
1579,0.02250680886209011,0.0013750391444773413,3.854537681036163e-06,4.0432752030028496e-05,0.01522877166280523,1.142578125,0.32067351397636457,179.07517623901367,184.537109375,138.42512130737305,5e-06,1579,32,0.5342977643013,2.370312452316284,0.0,0.5342977643013,2.370312452316284,0.0,-0.10752685368061066,2.4748647212982178,-2.4747838973999023,-0.10752685368061066,2.4748647212982178,-2.4747838973999023,2615.015625,4096.0,765.0,0.296875,999.7421875,1729.0,382.0,2615.015625,4096.0,765.0,0.296875,0.0,130.0,130.0,130.0,0.0,9,41,25.9140625,0.25,0.75,4.75,8,4.274381637573242,8.0,8,8,2.9517337679862976e-05,3.7130200434476137,16.89897481352091,9.946126081544207,0.0,0.0,0.0,16.89897481352091,0.0,130,3485,23.974233508110046,8.88332724571228e-05,2.4352337270975113,0.003064662218093872,16.886052008718252,43.32251175120473,3.680214285850525e-05,8.722235808351136e-06,0.071624313633732,0.04805884531827077,351362,43.32251175120473,4055.1896207891177,
1580,0.020396269857883453,0.001354861626168713,6.017363375576679e-05,1.2693813459918601e-05,-0.0019640560494735837,0.6953125,0.3112515075343276,179.07517623901367,184.537109375,138.42409133911133,5e-06,1580,32,0.7312528491020203,0.9859374761581421,0.0,0.7312528491020203,0.9859374761581421,0.0,-0.05751366168260574,1.663665771484375,-2.474733591079712,-0.05751366168260574,1.663665771484375,-2.474733591079712,2094.7421875,4096.0,474.0,0.0625,856.7421875,1762.0,232.0,2094.7421875,4096.0,474.0,0.0625,0.0,130.0,130.0,130.0,0.0,5,41,22.3046875,0.0,1.0,6.6875,8,5.850022792816162,8.0,8,8,5.214102566242218e-05,2.265199875459075,16.86147867515683,8.364075064760982,0.0,0.0,0.0,16.86147867515683,0.0,130,4096,19.307766620069742,9.054876863956451e-05,2.016625063493848,0.003087066113948822,13.839261209592223,35.19032318145037,3.558211028575897e-05,1.0840673652315128e-05,0.072009781260633,0.048598542701900935,284767,35.19032318145037,4046.0981067390035,
1581,0.02305711805820465,0.001499406986113172,4.833846196561353e-05,2.4774374651315156e-05,0.01546231983229518,1.23046875,0.3014739931605789,179.07517623901367,184.537109375,138.34206008911133,5e-06,1581,32,0.8264964818954468,0.9859374761581421,0.0,0.8264964818954468,0.9859374761581421,0.0,-0.14638933539390564,2.474865436553955,-2.474860906600952,-0.14638933539390564,2.474865436553955,-2.474860906600952,1434.1796875,4096.0,508.0,0.09375,570.484375,1605.0,232.0,1434.1796875,4096.0,508.0,0.09375,0.0,130.0,130.0,130.0,0.0,5,41,14.0546875,0.0,1.0,7.1875,8,6.611971855163574,8.0,8,8,4.573911428451538e-05,2.281434044241905,14.741004388779402,5.5429423520108685,0.0,0.0,0.0,14.741004388779402,0.0,130,3527,17.272839576005936,9.551458060741425e-05,1.4729017727077007,0.0030677057802677155,9.77448177523911,28.555662935599685,3.608688712120056e-05,1.5322057689322554e-05,0.09409145894596724,0.0488199274541823,200215,28.555662935599685,3505.6969339415436,
1582,0.021366411820054054,0.001513176190201193,0.0001271410601475509,1.2265662917343434e-05,0.023107509303372353,1.076171875,0.3060785116114577,179.07517623901367,184.537109375,138.37194442749023,5e-06,1582,32,0.7984451055526733,0.9909999966621399,0.0,0.7984451055526733,0.9909999966621399,0.0,-0.11736937612295151,2.474771738052368,-2.4748663902282715,-0.11736937612295151,2.474771738052368,-2.4748663902282715,1589.4375,4096.0,473.0,0.109375,648.890625,1813.0,231.0,1589.4375,4096.0,473.0,0.109375,0.0,130.0,130.0,130.0,0.0,5,41,15.6015625,0.0,1.0,7.0,8,6.387560844421387,8.0,8,8,4.2535364627838135e-05,2.258602200075984,16.725736934691668,6.241743170816335,0.0,0.0,0.0,16.725736934691668,0.0,130,4096,19.352224269881845,9.510479867458344e-05,1.5830759070813656,0.0030645430088043213,10.749613873660564,31.71138360723853,3.666616976261139e-05,1.3924171280598312e-05,0.0951212313214278,0.04884234430618918,220088,31.71138360723853,3470.17340406683,
1583,0.024144096300005913,0.001957717235200107,0.00012984680142835714,6.613673917854612e-05,0.005692205537343398,1.3046875,0.31001440688803517,179.07517623901367,184.537109375,138.50745391845703,5e-06,1583,32,0.8201422691345215,6.053124904632568,0.0,0.8201422691345215,6.053124904632568,0.0,-0.05297461524605751,2.4747912883758545,-2.4747517108917236,-0.05297461524605751,2.4747912883758545,-2.4747517108917236,1958.8671875,4096.0,818.0,0.0625,779.9921875,1861.0,327.0,1958.8671875,4096.0,818.0,0.0625,0.0,130.0,130.0,130.0,0.0,7,41,18.71875,0.0,1.0,7.125,8,6.561138153076172,8.0,8,8,5.1002949476242065e-05,3.2186212092638016,17.939290648326278,7.632125995718525,0.0,0.0,0.0,17.939290648326278,0.0,130,4096,20.43799739703536,9.934976696968079e-05,1.8599228598177433,0.0030876193195581436,12.784397419542074,35.10899212770164,3.718771040439606e-05,1.1547898343368466e-05,0.08151234329884284,0.047814483102541654,267375,35.10899212770164,3807.785182603351,
1584,0.023302774876356125,0.0014117878454271704,-7.607826061928336e-05,1.1587969083848293e-05,0.013478015083819628,0.826171875,0.302340766646495,179.07517623901367,184.537109375,138.40070724487305,5e-06,1584,32,0.7620901465415955,0.9937499761581421,0.0,0.7620901465415955,0.9937499761581421,0.0,-0.09331037104129791,1.6478283405303955,-2.4746272563934326,-0.09331037104129791,1.6478283405303955,-2.4746272563934326,1680.5390625,4096.0,556.0,0.0859375,700.296875,1738.0,282.0,1680.5390625,4096.0,556.0,0.0859375,0.0,130.0,130.0,130.0,0.0,7,41,17.484375,0.0625,0.9375,6.625,8,6.0967206954956055,8.0,8,8,4.7596171498298645e-05,2.7652330305427313,17.03044133633375,6.880512950141565,0.0,0.0,0.0,17.03044133633375,0.0,130,4096,21.027223646640778,9.2335045337677e-05,1.6616729516535997,0.0031672250479459763,11.42550784535706,34.140934091061354,3.724917769432068e-05,1.3666617970070966e-05,0.09775148248860242,0.04930121746094723,231749,34.140934091061354,3394.0049704245735,
1585,0.023617960512638092,0.0014115863159531727,0.00010872367511183256,3.749352367776737e-05,-0.0014478971133939922,0.67578125,0.3122033784930609,179.07517623901367,184.537109375,138.4095916748047,5e-06,1585,32,0.7371801137924194,1.173437476158142,0.0,0.7371801137924194,1.173437476158142,0.0,-0.03471262380480766,2.4746272563934326,-2.206340789794922,-0.03471262380480766,2.4746272563934326,-2.206340789794922,1845.2890625,4096.0,584.0,0.078125,775.9375,2342.0,319.0,1845.2890625,4096.0,584.0,0.078125,0.0,130.0,130.0,130.0,0.0,7,41,19.0390625,0.125,0.875,6.4375,8,5.897440433502197,8.0,8,8,4.6193599700927734e-05,3.124705059453845,21.581415196880698,7.520785402302863,0.0,0.0,0.0,21.581415196880698,0.0,130,3443,24.104408657178283,9.95788723230362e-05,1.7705192286521196,0.0030714496970176697,12.026097021996975,37.927050011232495,3.8798898458480835e-05,1.2147943920461283e-05,0.10205213722942409,0.04756462472659055,252837,37.927050011232495,3333.201500315997,
1586,0.02347777597606182,0.001655173720791936,0.00014483709742307838,1.435022750229109e-05,0.011051564884837717,1.037109375,0.3103785046645102,179.07517623901367,184.537109375,138.46839904785156,5e-06,1586,32,0.7821597456932068,0.995312511920929,0.0,0.7821597456932068,0.995312511920929,0.0,-0.08826598525047302,2.3383185863494873,-2.474487066268921,-0.08826598525047302,2.3383185863494873,-2.474487066268921,2054.8359375,4096.0,652.0,0.0625,796.9375,1779.0,295.0,2054.8359375,4096.0,652.0,0.0625,0.0,130.0,130.0,130.0,0.0,7,41,20.1484375,0.0,1.0,6.9375,8,6.2572784423828125,8.0,8,8,2.8543174266815186e-05,2.9061897974461317,18.197830632328987,8.075140747241676,0.0,0.0,0.0,18.197830632328987,0.0,130,3886,20.78348239324987,9.221211075782776e-05,1.9520461056381464,0.003058783710002899,13.45812558569014,36.22017703577876,3.978610038757324e-05,1.0937547906567996e-05,0.07901893929050703,0.04812334158990106,279659,36.22017703577876,3860.5415943128774,
1587,0.022416967898607254,0.0016454525321023539,9.144654745796288e-05,1.0708013178373221e-05,0.0015742121904622763,1.201171875,0.30910030204267464,179.07517623901367,184.537109375,138.57533264160156,5e-06,1587,32,0.7642326951026917,0.9877551198005676,0.0,0.7642326951026917,0.9877551198005676,0.0,-0.09133873134851456,2.474534511566162,-2.4747672080993652,-0.09133873134851456,2.474534511566162,-2.4747672080993652,1924.7578125,4096.0,572.0,0.015625,765.34375,1723.0,303.0,1924.7578125,4096.0,572.0,0.015625,0.0,130.0,130.0,130.0,0.0,7,41,19.8125,0.0,1.0,6.875,8,6.113861560821533,8.0,8,8,2.6667490601539612e-05,3.0005046781152487,16.551395634189248,7.699337801881484,0.0,0.0,0.0,16.551395634189248,0.0,130,4096,19.258112382143736,9.938888251781464e-05,1.8517637960612774,0.003069678321480751,12.73137586005032,33.8679184243083,4.053488373756409e-05,1.1671381289160261e-05,0.07816775804644147,0.04840661673193815,263009,33.8679184243083,3882.8633739005995,
1588,0.025660600513219833,0.0014145663226372562,6.82853460602928e-05,5.339284098226926e-05,0.019250489509431645,0.931640625,0.3054492015766117,179.07517623901367,184.537109375,138.51503372192383,5e-06,1588,32,0.7691511511802673,1.256250023841858,0.0,0.7691511511802673,1.256250023841858,0.0,-0.10181793570518494,2.4748594760894775,-2.3914694786071777,-0.10181793570518494,2.4748594760894775,-2.3914694786071777,1642.390625,4096.0,562.0,0.09375,672.921875,1736.0,232.0,1642.390625,4096.0,562.0,0.09375,0.0,130.0,130.0,130.0,0.0,5,41,16.3359375,0.0,1.0,6.9375,8,6.1532087326049805,8.0,8,8,5.6026503443717957e-05,2.239702709019184,16.111648535355926,6.503197049620212,0.0,0.0,0.0,16.111648535355926,0.0,130,4046,20.005453303456306,0.00016935355961322784,1.639944052323699,0.003138601779937744,11.151527302339673,32.83375961333513,4.350021481513977e-05,1.3834606243058651e-05,0.09516165128697833,0.04915468735879185,226866,32.83375961333513,3454.7673289881254,
1589,0.02543993480503559,0.0012984923378098756,1.5485589756281115e-05,4.9520728907737066e-05,0.006658056838205084,0.87109375,0.31323575846124185,179.07517623901367,184.537109375,138.4297332763672,5e-06,1589,32,0.6539077162742615,0.9828125238418579,0.0,0.6539077162742615,0.9828125238418579,0.0,-0.10238242894411087,1.620181679725647,-2.4748663902282715,-0.10238242894411087,1.620181679725647,-2.4748663902282715,2159.625,4096.0,572.0,0.2109375,840.8046875,1743.0,303.0,2159.625,4096.0,572.0,0.2109375,0.0,130.0,130.0,130.0,0.0,7,41,21.03125,0.125,0.875,5.875,8,5.23126220703125,8.0,8,8,5.056150257587433e-05,2.9541689045727253,16.771425884217024,8.247029809223022,0.0,0.0,0.0,16.771425884217024,0.0,130,4096,26.034337375313044,8.982047438621521e-05,2.047910323366523,0.00313752144575119,14.156733635812998,42.26524107903242,3.923103213310242e-05,1.070563358407214e-05,0.09417989731765151,0.04830462697157353,293072,42.26524107903242,3467.0570014255945,
1590,0.02501607872545719,0.0014118445324129425,1.544945735076908e-05,1.4291555089585017e-05,0.013223039219155908,0.984375,0.3102329742583453,179.07517623901367,184.537109375,138.48500061035156,5e-06,1590,32,0.7481046915054321,0.9959183931350708,0.0,0.7481046915054321,0.9959183931350708,0.0,-0.17274093627929688,1.2076117992401123,-2.4748661518096924,-0.17274093627929688,1.2076117992401123,-2.4748661518096924,1835.2421875,4096.0,584.0,0.15625,720.3984375,1932.0,218.0,1835.2421875,4096.0,584.0,0.15625,0.0,130.0,130.0,130.0,0.0,5,41,17.0625,0.0625,0.9375,6.625,8,5.984836578369141,8.0,8,8,5.1587820053100586e-05,2.123213216662407,17.799360809847713,6.983661778867827,0.0,0.0,0.0,17.799360809847713,0.0,130,3964,21.83191718533635,9.701214730739594e-05,1.7898639012128115,0.0030964016914367676,12.2146414835006,35.86331507191062,3.744103014469147e-05,1.2309240239302439e-05,0.0929369726634187,0.048557316343407896,251551,35.86331507191062,3507.079581120812,
1591,0.018504410982131958,0.0007610706488776486,2.0526644448182196e-05,1.5142642268983764e-05,0.009029531560372561,0.626953125,0.31112500253545367,179.07517623901367,184.537109375,138.3888816833496,5e-06,1591,32,0.8107388615608215,0.9984375238418579,0.0,0.8107388615608215,0.9984375238418579,0.0,-0.08856227248907089,1.7047733068466187,-2.4748666286468506,-0.08856227248907089,1.7047733068466187,-2.4748666286468506,1737.9296875,4096.0,541.0,0.046875,697.265625,1705.0,225.0,1737.9296875,4096.0,541.0,0.046875,0.0,130.0,130.0,130.0,0.0,5,41,17.3515625,0.0625,0.9375,6.875,8,6.485910415649414,8.0,8,8,4.793703556060791e-05,2.203781748190522,15.99876788444817,6.699087512984988,0.0,0.0,0.0,15.99876788444817,0.0,130,3799,18.963214064016938,0.00010472722351551056,1.6997907273471355,0.0030614305287599564,11.419546466320753,32.11632449179888,4.2401254177093506e-05,1.2804243203579984e-05,0.0852451689735764,0.04776154443347102,239095,32.11632449179888,3722.3281895326245,
1592,0.028620075434446335,0.0019556442857719958,-1.6377859935801098e-05,6.9882710249657976e-06,0.012555403052829206,1.3203125,0.311947027154621,179.07517623901367,184.537109375,138.4394416809082,5e-06,1592,32,0.767262876033783,2.9625000953674316,0.0,0.767262876033783,2.9625000953674316,0.0,-0.08110781013965607,2.319870948791504,-2.47463321685791,-0.08110781013965607,2.319870948791504,-2.47463321685791,2092.9609375,4096.0,688.0,0.171875,789.375,1778.0,297.0,2092.9609375,4096.0,688.0,0.171875,0.0,130.0,130.0,130.0,0.0,7,41,19.46875,0.0625,0.9375,6.75,8,6.138103008270264,8.0,8,8,5.6648626923561096e-05,2.9258548580110073,18.04572642594576,7.930980982229812,0.0,0.0,0.0,18.04572642594576,0.0,130,4096,21.138230418786407,9.694509208202362e-05,1.9833309352397919,0.0031821001321077347,13.758899239823222,36.90801997855306,3.685615956783295e-05,1.1183353185706475e-05,0.07890373020722886,0.04835505586166825,284539,36.90801997855306,3854.7042101600578,
1593,0.02595776692032814,0.0013664127836818807,-0.00010303854287485592,3.0779785902268486e-05,0.017391655354003888,0.71875,0.3105556588377708,179.07517623901367,184.537109375,138.46754455566406,5e-06,1593,32,0.7451909780502319,0.9959183931350708,0.0,0.7451909780502319,0.9959183931350708,0.0,-0.09647032618522644,2.4748663902282715,-2.0591611862182617,-0.09647032618522644,2.4748663902282715,-2.0591611862182617,1637.109375,4096.0,534.0,0.125,645.9140625,1662.0,300.0,1637.109375,4096.0,534.0,0.125,0.0,130.0,130.0,130.0,0.0,7,41,15.3046875,0.0625,0.9375,6.5625,8,5.9615278244018555,8.0,8,8,4.335865378379822e-05,2.95767973177135,16.41493283584714,6.288680023208144,0.0,0.0,0.0,16.41493283584714,0.0,130,4096,19.531543431803584,9.918212890625e-05,1.626373540610075,0.003125486895442009,10.967044396325946,32.151661057025194,3.734417259693146e-05,1.3817971154524996e-05,0.09320707913053489,0.04848598256477274,226190,32.151661057025194,3517.5476563842585,
1594,0.022419504821300507,0.0008951976051321253,1.593651086295722e-05,1.5402306416945066e-05,0.0020102299749851227,0.509765625,0.31354141645841715,179.07517623901367,184.537109375,138.43517684936523,5e-06,1594,32,0.7118719816207886,0.9938775300979614,0.0,0.7118719816207886,0.9938775300979614,0.0,-0.032040201127529144,1.5098282098770142,-2.474379062652588,-0.032040201127529144,1.5098282098770142,-2.474379062652588,1675.3984375,4096.0,398.0,0.046875,731.203125,1930.0,232.0,1675.3984375,4096.0,398.0,0.046875,0.0,130.0,130.0,130.0,0.0,5,41,18.375,0.25,0.75,6.0,8,5.69497537612915,8.0,8,8,2.9573217034339905e-05,2.2282339576631784,17.82957350462675,7.026497028506128,0.0,0.0,0.0,17.82957350462675,0.0,130,3850,20.24122910387814,0.0001078285276889801,1.6660519074648619,0.0030305907130241394,11.049417844042182,32.99185914546251,3.639794886112213e-05,1.3114274086936053e-05,0.09438626587835049,0.04781414180579158,231091,32.99185914546251,3502.2427651183575,
