step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
565,True,4040,0.06559108197689056,0.0019455372948868899,-0.0002009657011967647,1.3278987808007514e-05,-0.0009739027045725379,-0.032447258243337274,-0.007463354504579911,0.2,252.5,1.0,0.0,0.5531269200146198,0.5531269200146198,3722014.875,0.23254912346601486,0.23254912346601486,0.06819966435961271,-0.006489451648667455,0.10431065840636804,0.0019455372948868899,-0.0002009657011967647,1.3278987808007514e-05,0.14461109042167664,-0.4831179082393646,0.0,0.0,0.2,0.2,0.2,3.0,0.580078125,0.16347380553113292,188.79405784606934,198.16015625,309.67663192749023,5e-06,565,1,0.283479779958725,0.985156238079071,0.0,0.283479779958725,0.985156238079071,0.0,-0.052611690014600754,0.9409888982772827,-2.474672555923462,-0.052611690014600754,0.9409888982772827,-2.474672555923462,2380.1796875,4096.0,118.0,0.21875,1477.9375,3398.0,107.0,2380.1796875,4096.0,118.0,0.21875,0.0,431.0,1017.0,216.0,0.0,3,31,17.765625,0.625,0.375,2.375,8,2.2678382396698,8.0,8,8,4.6700239181518555e-05,1.0811589062213898,34.3319676797837,14.611508041416528,3.4384429454803467e-06,0.11326470226049423,0.03857955036801286,34.3319676797837,0.028643010184168816,281,4096,118.0,4096.0,2380.1796875,107.0,3398.0,1477.9375,3.0,31.0,17.765625,36.48891552723944,8.923560380935669e-05,2.8109139930456877,0.003032449632883072,33.21388705261052,72.54413086362183,3.933161497116089e-05,0.11976812257228296,8.427427411432233e-06,0.09230412902893446,359831,72.54413086362183,2480.083472751631,
566,True,12880,0.06881269812583923,0.0016677189687470673,4.543175788285225e-05,1.8156253645429388e-05,-0.0024404881933151046,-0.0008112277500913478,-0.0026027337244158844,0.2,805.0,1.0,0.0,1.004920769482851,1.004920769482851,7453220.78125,0.005922053300309926,0.005922053300309926,0.15822960615469964,-0.00016224555001826958,0.05230939000882555,0.0016677189687470673,4.543175788285225e-05,1.8156253645429388e-05,0.04206938575953245,-0.871657732874155,0.0,0.0,0.2,0.2,0.2,3.0,0.337890625,0.15395692987240084,188.79405784606934,198.16015625,309.8045997619629,5e-06,566,1,0.33756279945373535,0.9897959232330322,0.0,0.33756279945373535,0.9897959232330322,0.0,-0.01674656569957733,0.35355234146118164,-2.4748663902282715,-0.01674656569957733,0.35355234146118164,-2.4748663902282715,1371.1875,4096.0,156.0,0.1328125,898.953125,3414.0,108.0,1371.1875,4096.0,156.0,0.1328125,0.0,544.75,1021.0,253.0,0.0,3,31,10.328125,0.625,0.375,2.9375,8,2.700502395629883,8.0,8,8,3.197789192199707e-05,1.0705569237470627,33.467041455209255,8.607207956985803,4.507601261138916e-06,0.09725632704794407,0.017185259799589403,33.467041455209255,0.026677224785089493,256,4096,156.0,4096.0,1371.1875,108.0,3414.0,898.953125,3.0,31.0,10.328125,35.559458607807755,9.264983236789703e-05,2.140896847471595,0.003002336248755455,23.725110614672303,61.45738936774433,3.989413380622864e-05,0.2026041444904494,1.2242441073052745e-05,0.09674241809929988,245240,61.45738936774433,1995.2035265649704,
567,True,7120,0.07073485106229782,0.001361041056952672,0.00023187056513052084,1.1656915717139782e-05,-0.0009845232925727032,-0.030469032702967525,-0.007078330025251489,0.2,445.0,1.0,0.0,0.6605186350643635,0.6605186350643635,4851282.125,0.22332757525146008,0.22332757525146008,0.10683953786433636,-0.006093806540593504,0.11995965167530744,0.001361041056952672,0.00023187056513052084,1.1656915717139782e-05,0.08744571264833212,-0.5680950693786144,0.0,0.0,0.2,0.2,0.2,3.0,0.5068359375,0.16139348085315858,188.79405784606934,198.16015625,309.552433013916,5e-06,567,1,0.27399149537086487,0.981249988079071,0.0,0.27399149537086487,0.981249988079071,0.0,-0.025952985510230064,2.4748663902282715,-1.2067569494247437,-0.025952985510230064,2.4748663902282715,-1.2067569494247437,2110.5390625,4096.0,140.0,0.2265625,1393.71875,3689.0,129.0,2110.5390625,4096.0,140.0,0.2265625,0.0,545.4375,1008.0,209.0,0.0,3,31,15.0859375,0.5625,0.4375,2.375,8,2.191931962966919,8.0,8,8,3.526359796524048e-05,1.3119782153517008,37.125141229480505,13.655456752618193,4.854053258895874e-06,0.0996019821614027,0.02840977208688855,37.125141229480505,0.013630049303174019,347,4096,140.0,4096.0,2110.5390625,129.0,3689.0,1393.71875,3.0,31.0,15.0859375,39.139460276812315,9.154155850410461e-05,2.684690671041608,0.003007909283041954,31.67250989563763,73.5325636472553,3.8294121623039246e-05,0.14488101113390134,8.847702801882412e-06,0.09316403128450762,339965,73.5325636472553,2311.6629091762234,
568,True,12376,0.07628564536571503,0.0030588103745685657,-7.268999524967512e-05,1.6124871763167903e-05,-0.006005596929753665,-0.04252813709899783,-0.014511224617308471,0.2,773.5,1.0,0.0,1.019798282533884,1.019798282533884,8068301.75,0.3106709886342287,0.3106709886342287,0.15126880112999913,-0.008505627419799568,0.25327495235231684,0.0030588103745685657,-7.268999524967512e-05,1.6124871763167903e-05,0.16926281619817019,-0.8926893100142479,0.0,0.0,0.2,0.2,0.2,3.0,1.109375,0.15562915425604165,188.79405784606934,198.16015625,309.77587509155273,5e-06,568,1,0.4855889081954956,0.9921875,0.0,0.4855889081954956,0.9921875,0.0,-0.029347410425543785,1.145613670349121,-2.4748666286468506,-0.029347410425543785,1.145613670349121,-2.4748666286468506,1496.3125,4096.0,133.0,0.1015625,955.09375,3334.0,122.0,1496.3125,4096.0,133.0,0.1015625,0.0,550.0,977.0,258.0,0.0,3,31,10.7890625,0.4375,0.5625,4.4375,8,3.884711265563965,8.0,8,8,2.9573217034339905e-05,1.2393232882022858,31.929573291912675,9.239971253977274,4.740431904792786e-06,0.09683018736541271,0.02476449028472416,31.929573291912675,0.04139413498342037,264,4096,133.0,4096.0,1496.3125,122.0,3334.0,955.09375,3.0,31.0,10.7890625,34.55034686997533,9.222328662872314e-05,2.1683473214507103,0.003075571730732918,24.812803788110614,61.564087860286236,3.6714598536491394e-05,0.18039318987289235,1.1742050222705926e-05,0.09473139102390968,261928,61.564087860286236,2127.279141976572,
569,True,10752,0.07263722270727158,0.0010362533466832247,-0.000219486091282306,0.0,-0.0021813514176756144,-0.010411188821308315,-0.004263589245965704,0.2,672.0,1.0,0.0,1.0792439319193363,1.0792439319193363,8408598.65625,0.07580406870692968,0.07580406870692968,0.1758333260098749,-0.0020822377642616633,0.063758057239101,0.0010362533466832247,-0.000219486091282306,0.0,0.10481933830305934,-0.9417588077485561,0.0,0.0,0.2,0.2,0.2,3.0,0.458984375,0.1573836743865003,188.79405784606934,198.16015625,310.0023727416992,5e-06,569,1,0.27027344703674316,0.9879999756813049,0.0,0.27027344703674316,0.9879999756813049,0.0,-0.052395258098840714,0.4636555314064026,-2.471196413040161,-0.052395258098840714,0.4636555314064026,-2.471196413040161,1495.1640625,4096.0,125.0,0.1328125,890.8046875,3156.0,114.0,1495.1640625,4096.0,125.0,0.1328125,0.0,591.0625,975.0,220.0,0.0,3,31,10.6171875,0.6875,0.3125,2.375,8,2.1621875762939453,8.0,8,8,3.26056033372879e-05,1.1394327767193317,30.66451078094542,8.61068295466248,3.866851329803467e-06,0.2089543230831623,0.029236017464427277,30.66451078094542,0.032169342041015625,290,4096,125.0,4096.0,1495.1640625,114.0,3156.0,890.8046875,3.0,31.0,10.6171875,33.089896980673075,9.312853217124939e-05,2.246889913454652,0.003046734258532524,25.298706013709307,60.667880438268185,4.9913302063941956e-05,0.17290063789338062,1.1409408653229793e-05,0.0947385793493385,267037,60.667880438268185,2200.8103634980293,
570,True,7632,0.07001139968633652,0.001539224303996889,-7.131468180432421e-07,1.5732769043097505e-06,0.0005146837065694854,0.0,0.0005146837065694854,0.2,477.0,1.0,0.0,0.9631630554795265,0.9631630554795265,7381747.0625,0.0,0.0,0.11266694021616376,0.0,0.0,0.001539224303996889,-7.131468180432421e-07,1.5732769043097505e-06,0.0,-0.8440430909395218,0.0,0.0,0.2,0.2,0.2,3.0,0.4482421875,0.15948748854800898,188.79405784606934,198.16015625,309.8821907043457,5e-06,570,1,0.2110065072774887,0.9938775300979614,0.0,0.2110065072774887,0.9938775300979614,0.0,-0.025528522208333015,1.3480381965637207,-2.4747791290283203,-0.025528522208333015,1.3480381965637207,-2.4747791290283203,1831.6015625,4096.0,91.0,0.09375,1175.84375,3391.0,80.0,1831.6015625,4096.0,91.0,0.09375,0.0,471.875,990.0,228.0,0.0,3,31,14.796875,0.75,0.25,2.0,8,1.6880520582199097,8.0,8,8,5.661509931087494e-05,0.8251225836575031,36.19397750496864,11.4463977633568,3.4812837839126587e-06,0.09378876350820065,0.024851363443303853,36.19397750496864,0.019738441333174706,286,4096,91.0,4096.0,1831.6015625,80.0,3391.0,1175.84375,3.0,31.0,14.796875,38.49704994820058,9.312480688095093e-05,2.394181588664651,0.0029970351606607437,27.768111357465386,68.69184201583266,3.964640200138092e-05,0.1642050372078764,1.0164782040260964e-05,0.09417867475271884,294845,68.69184201583266,2146.1427685404165,
571,True,8024,0.06639145314693451,0.0018779013935272815,1.2684556509157119e-05,5.904158797420678e-06,0.0007941812659737479,-0.047633885566028766,-0.008732595948458766,0.2,501.5,1.0,0.0,0.8642295114696026,0.8642295114696026,5519997.28125,0.3445685406913981,0.3445685406913981,0.1809148632155897,-0.009526777113205754,0.2934567395635139,0.0018779013935272815,1.2684556509157119e-05,5.904158797420678e-06,0.20154388202354312,-0.7572452798485756,0.0,0.0,0.2,0.2,0.2,3.0,0.4072265625,0.15947235777294846,188.79405784606934,198.16015625,310.06868743896484,5e-06,571,1,0.2763279676437378,0.9944897890090942,0.0,0.2763279676437378,0.9944897890090942,0.0,-0.06765247136354446,1.620180368423462,-2.4748663902282715,-0.06765247136354446,1.620180368423462,-2.4748663902282715,1885.0625,4096.0,93.0,0.203125,1174.84375,3350.0,82.0,1885.0625,4096.0,93.0,0.203125,0.0,521.125,959.0,254.0,0.0,3,31,13.6015625,0.625,0.375,2.4375,8,2.2106237411499023,8.0,8,8,3.3020973205566406e-05,0.8346065487712622,31.84996872395277,11.376571685657836,5.668029189109802e-06,0.10774909518659115,0.03032737976172939,31.84996872395277,0.041011933237314224,363,4096,93.0,4096.0,1885.0625,82.0,3350.0,1174.84375,3.0,31.0,13.6015625,34.01368550397456,0.0001031048595905304,2.5361701790243387,0.0031963810324668884,29.02881622686982,65.60996458120644,4.4383108615875244e-05,0.14096716581004673,1.0378130056842023e-05,0.09425185143403017,307992,65.60996458120644,2347.143471010365,
572,True,8656,0.07163172960281372,0.002853901816706639,-2.6723962491814746e-06,2.6255734951519116e-05,0.0021729261461587157,-0.04237567353993654,-0.00630220866878517,0.2,541.0,1.0,0.0,0.7690902054309845,0.7690902054309845,5574287.46875,0.3074110671877861,0.3074110671877861,0.10179011457531954,-0.00847513470798731,0.18730726366622624,0.002853901816706639,-2.6723962491814746e-06,2.6255734951519116e-05,0.13851472362875938,-0.6631589606404305,0.0,0.0,0.2,0.2,0.2,3.0,0.9375,0.15519257403346978,188.79405784606934,198.16015625,310.2382354736328,5e-06,572,1,0.41038641333580017,0.9918367266654968,0.0,0.41038641333580017,0.9918367266654968,0.0,-0.044275008141994476,2.474367141723633,-2.1436288356781006,-0.044275008141994476,2.474367141723633,-2.1436288356781006,1599.671875,4096.0,136.0,0.0234375,982.2734375,3018.0,125.0,1599.671875,4096.0,136.0,0.0234375,0.0,481.8125,789.0,216.0,0.0,3,31,12.3203125,0.4375,0.5625,3.875,8,3.2830913066864014,8.0,8,8,3.3054500818252563e-05,1.2516258247196674,29.19545880332589,9.49378979584435,5.448237061500549e-06,0.10986258089542389,0.0283608047029702,29.19545880332589,0.0343850813806057,265,4096,136.0,4096.0,1599.671875,125.0,3018.0,982.2734375,3.0,31.0,12.3203125,31.64456018805504,0.0001061800867319107,2.1637601982802153,0.003003038465976715,25.1444691400975,58.98403088748455,4.0801241993904114e-05,0.15454614807751121,1.1271397612794036e-05,0.09437551754718874,266430,58.98403088748455,2258.4926461556233,
573,True,6912,0.0628303810954094,0.0019479597467579879,2.84847579905545e-05,5.413016424427042e-05,0.0016566784479437047,-0.003177814302034676,0.0010211157068624743,0.2,432.0,1.0,0.0,0.7710879147052765,0.7710879147052765,5886585.84375,0.023381503066048026,0.023381503066048026,0.12695745011003773,-0.0006355628604069353,0.07890877198922824,0.0019479597467579879,2.84847579905545e-05,5.413016424427042e-05,0.12997773103415966,-0.6621884405612946,0.0,0.0,0.2,0.2,0.2,3.0,0.357421875,0.15857888918799062,188.79405784606934,198.16015625,310.57447814941406,5e-06,573,1,0.3569113612174988,0.9862244725227356,0.0,0.3569113612174988,0.9862244725227356,0.0,-0.026509488001465797,2.4748661518096924,-0.35355234146118164,-0.026509488001465797,2.4748661518096924,-0.35355234146118164,1737.6015625,4096.0,137.0,0.2578125,1087.0,3616.0,123.0,1737.6015625,4096.0,137.0,0.2578125,0.0,465.125,971.0,216.0,0.0,3,31,13.0625,0.5625,0.4375,3.0625,8,2.8552908897399902,8.0,8,8,3.182701766490936e-05,1.2589036338031292,36.953672863543034,10.652063206915045,4.250556230545044e-06,0.19920234940946102,0.033047871926100925,36.953672863543034,0.013545569032430649,289,4096,137.0,4096.0,1737.6015625,123.0,3616.0,1087.0,3.0,31.0,13.0625,39.2657589558512,9.27317887544632e-05,2.340029262006283,0.003050670027732849,26.867334900423884,68.50496659614146,3.972463309764862e-05,0.17654435197515972,1.0819935618614889e-05,0.09529147079941366,281949,68.50496659614146,2057.872691641315,
574,True,7504,0.06740333139896393,0.0020694939521490596,0.00010048565474107818,1.705298541310185e-05,-0.0013466974887705874,0.0,-0.0013466974887705874,0.2,469.0,1.0,0.0,1.0381609722971916,1.0381609722971916,7889684.9375,0.0,0.0,0.13625362286766318,0.0,0.0,0.0020694939521490596,0.00010048565474107818,1.705298541310185e-05,0.0,-0.8911439217627048,0.0,0.0,0.2,0.2,0.2,3.0,0.66015625,0.15429503573652387,188.79405784606934,198.16015625,310.3367614746094,5e-06,574,1,0.3873611092567444,0.9959183931350708,0.0,0.3873611092567444,0.9959183931350708,0.0,-0.08844631910324097,2.159083127975464,-2.4748647212982178,-0.08844631910324097,2.159083127975464,-2.4748647212982178,1411.296875,4096.0,101.0,0.0859375,907.28125,3598.0,90.0,1411.296875,4096.0,101.0,0.0859375,0.0,522.0,959.0,216.0,0.0,3,31,11.0390625,0.5625,0.4375,3.375,8,3.098888635635376,8.0,8,8,3.2885000109672546e-05,0.9143124856054783,34.976664094254375,8.719674330888665,5.891546607017517e-06,0.08605854772031307,0.018796190808643587,34.976664094254375,0.009144626557826996,216,4096,101.0,4096.0,1411.296875,90.0,3598.0,907.28125,3.0,31.0,11.0390625,37.25793853215873,8.58847051858902e-05,2.1546524446457624,0.002976648509502411,23.824750021100044,63.277830854058266,3.872811794281006e-05,0.20624834500713402,1.2028709496821375e-05,0.09627639807768483,247462,63.277830854058266,1955.3609586486739,
575,True,6592,0.06209896132349968,0.002923744777945103,-0.0002006884229501793,3.514670322601887e-05,0.0007712848164374009,-0.03712523065041751,-0.0066537611091916915,0.2,412.0,1.0,0.0,0.9042485952377319,0.9042485952377319,7260305.03125,0.270581575576216,0.270581575576216,0.09726732156376247,-0.007425046130083502,0.26350727201466995,0.002923744777945103,-0.0002006884229501793,3.514670322601887e-05,0.21939222165383399,-0.7827769070863724,0.0,0.0,0.2,0.2,0.2,3.0,0.7421875,0.16370493388846877,188.79405784606934,198.16015625,310.36849212646484,5e-06,575,1,0.3811663091182709,0.9937499761581421,0.0,0.3811663091182709,0.9937499761581421,0.0,-0.02295469120144844,2.4748661518096924,-1.9101817607879639,-0.02295469120144844,2.4748661518096924,-1.9101817607879639,2212.7890625,4096.0,109.0,0.2265625,1371.390625,3497.0,98.0,2212.7890625,4096.0,109.0,0.2265625,0.0,487.875,975.0,218.0,0.0,3,31,16.6484375,0.4375,0.5625,3.375,8,3.049330472946167,8.0,8,8,3.37548553943634e-05,0.9842998161911964,33.81614073179662,13.421163019433152,6.157904863357544e-06,0.11618741415441036,0.029565221731900238,33.81614073179662,0.023855431005358696,218,4096,109.0,4096.0,2212.7890625,98.0,3497.0,1371.390625,3.0,31.0,16.6484375,35.85132481344044,0.0019137877970933914,2.7003404833376408,0.002937356010079384,32.10495411232114,70.68973818607628,3.771297633647919e-05,0.12657712379894026,8.497204131158088e-06,0.09287343712432168,345685,70.68973818607628,2445.0861530287107,
576,True,9928,0.06659559160470963,0.00406452522292966,0.00025344186428810644,3.0252990313783812e-05,-0.0024374214008275885,-0.009279986843466759,-0.00429341876952094,0.2,620.5,1.0,0.0,1.3946426957845688,1.3946426957845688,10660752.84375,0.06696473900228739,0.06696473900228739,0.11580364818493319,-0.0018559973686933517,0.04916109181998098,0.00406452522292966,0.00025344186428810644,3.0252990313783812e-05,0.08868724666535854,-1.2501837573945522,0.0,0.0,0.2,0.2,0.2,3.0,0.873046875,0.1529995398490715,188.79405784606934,198.16015625,310.644775390625,5e-06,576,1,0.6005256175994873,0.9921875,0.0,0.6005256175994873,0.9921875,0.0,-0.13229669630527496,2.4748659133911133,-2.47432017326355,-0.13229669630527496,2.4748659133911133,-2.47432017326355,1533.390625,4096.0,135.0,0.1171875,926.4453125,3202.0,102.0,1533.390625,4096.0,135.0,0.1171875,0.0,509.5625,952.0,220.0,0.0,3,31,11.4765625,0.25,0.75,5.1875,8,4.804204940795898,8.0,8,8,3.197602927684784e-05,1.0350838135927916,30.850530456751585,8.96772356380825,5.103647708892822e-06,0.15072512067854404,0.027573890227358788,30.850530456751585,0.03705270029604435,313,4096,135.0,4096.0,1533.390625,102.0,3202.0,926.4453125,3.0,31.0,11.4765625,33.23618592880666,9.025633335113525e-05,2.223127977922559,0.003014232963323593,25.399075085297227,60.89373017475009,4.0100887417793274e-05,0.16933565285675464,1.1526791651651611e-05,0.09712913706910656,261498,60.89373017475009,2147.166869639656,
577,True,9360,0.06275860965251923,0.0010742976928668213,0.0001464044412387011,8.677471328155661e-06,0.000788959332567174,-0.06294151581823826,-0.01179934389074333,0.2,585.0,1.0,0.0,1.0369980335235596,1.0369980335235596,6863137.40625,0.4586752010509372,0.4586752010509372,0.10954949687982118,-0.012588303163647653,0.3081129375429076,0.0010742976928668213,0.0001464044412387011,8.677471328155661e-06,0.22265413822606206,-0.9168411381542683,0.0,0.0,0.2,0.2,0.2,3.0,0.5146484375,0.1595076497390907,188.79405784606934,198.16015625,310.96889877319336,5e-06,577,1,0.3045920729637146,0.9877551198005676,0.0,0.3045920729637146,0.9877551198005676,0.0,-0.06348692625761032,2.4748663902282715,-1.6198722124099731,-0.06348692625761032,2.4748663902282715,-1.6198722124099731,2137.2109375,4096.0,131.0,0.1328125,1332.1171875,3422.0,120.0,2137.2109375,4096.0,131.0,0.1328125,0.0,495.375,842.0,215.0,0.0,3,31,16.953125,0.5625,0.4375,2.625,8,2.436736583709717,8.0,8,8,3.2356008887290955e-05,1.2273539919406176,32.77903627790511,13.074411065259483,5.576759576797485e-06,0.11884937807917595,0.0352542859618552,32.77903627790511,0.01289864256978035,410,4096,131.0,4096.0,2137.2109375,120.0,3422.0,1332.1171875,3.0,31.0,16.953125,35.21370751783252,8.796900510787964e-05,2.659640919417143,0.0030331984162330627,31.802170200273395,69.70745368488133,3.659166395664215e-05,0.12872247898229117,9.001363370239762e-06,0.09437657899425587,336971,69.70745368488133,2417.037075570907,
578,True,9064,0.07292981445789337,0.002500891529052751,0.00011402133480942211,2.059715370705817e-06,-6.981513070059009e-05,-0.053257063758792356,-0.010721228114562109,0.2,566.5,1.0,0.0,1.151416353881359,1.151416353881359,9008363.46875,0.38871471607126296,0.38871471607126296,0.11580138372751501,-0.01065141275175847,0.2674742502133549,0.002500891529052751,0.00011402133480942211,2.059715370705817e-06,0.2362111983820796,-1.00936970859766,0.0,0.0,0.2,0.2,0.2,3.0,0.806640625,0.15246936476303508,188.79405784606934,198.16015625,310.6465606689453,5e-06,578,1,0.5543515682220459,0.9906250238418579,0.0,0.5543515682220459,0.9906250238418579,0.0,-0.11229391396045685,0.9349584579467773,-2.4748666286468506,-0.11229391396045685,0.9349584579467773,-2.4748666286468506,1371.078125,4096.0,127.0,0.015625,840.84375,3110.0,116.0,1371.078125,4096.0,127.0,0.015625,0.0,494.0,904.0,258.0,0.0,3,31,10.2109375,0.375,0.625,4.75,8,4.434812068939209,8.0,8,8,5.5266544222831726e-05,1.1975254397839308,29.643163302913308,8.174518468120368,3.6992132663726807e-06,0.09833702631294727,0.021493619671673514,29.643163302913308,0.037537578493356705,290,4096,127.0,4096.0,1371.078125,116.0,3110.0,840.84375,3.0,31.0,10.2109375,32.069086516276,8.902139961719513e-05,2.0350529551506042,0.002998700365424156,22.712571006268263,56.84844944626093,3.849901258945465e-05,0.1827319201146224,1.2561053765442785e-05,0.09513915723314315,238730,56.84844944626093,2099.7054653678147,
579,True,5824,0.06908336281776428,0.00028261690295039443,-0.0001170382661257463,0.0,0.0005566762083617505,-0.0019688559405039996,0.00016290500934701413,0.2,364.0,1.0,0.0,0.5035127028822899,0.5035127028822899,3662150.65625,0.014489538327325135,0.014489538327325135,0.09516757646937507,-0.0003937711881007999,0.20797441411836337,0.00028261690295039443,-0.0001170382661257463,0.0,0.06199889862909913,-0.43320905044674873,0.0,0.0,0.2,0.2,0.2,3.0,0.0518798828125,0.16455610240867363,188.79405784606934,198.16015625,310.8236503601074,5e-06,579,1,0.10634566098451614,0.9265305995941162,0.0,0.10634566098451614,0.9265305995941162,0.0,-0.0012490364024415612,0.0,-0.10573447495698929,-0.0012490364024415612,0.0,-0.10573447495698929,2322.5078125,4096.0,125.0,0.3203125,1432.5859375,3401.0,114.0,2322.5078125,4096.0,125.0,0.3203125,0.0,459.4375,940.0,248.0,0.0,3,31,17.484375,0.875,0.125,1.0,8,0.8507652878761292,8.0,8,8,3.104656934738159e-05,1.129294816404581,32.70966929756105,14.246444964112015,5.494803190231323e-06,0.12749779038131237,0.03930578521976713,32.70966929756105,0.024869533255696297,278,4096,125.0,4096.0,2322.5078125,114.0,3401.0,1432.5859375,3.0,31.0,17.484375,34.8925543371588,9.175203740596771e-05,2.765801465138793,0.0029577892273664474,32.97809324041009,70.66744973324239,4.022940993309021e-05,0.11737229872463696,8.306320126054014e-06,0.09261194038684174,356089,70.66744973324239,2519.4697229359163,
580,True,13392,0.06685697287321091,0.0030438765497819986,-8.082607337200898e-06,3.359742481734429e-05,-0.0041119015113508794,-0.041047962004086,-0.012321494148636702,0.2,837.0,1.0,0.0,0.817513220012188,0.817513220012188,6237269.6875,0.29945073765702546,0.29945073765702546,0.16500810776693509,-0.0082095924008172,0.22699556045949038,0.0030438765497819986,-8.082607337200898e-06,3.359742481734429e-05,0.23187626851722598,-0.7163565866649151,0.0,0.0,0.2,0.2,0.2,3.0,0.736328125,0.16074696873393762,188.79405784606934,198.16015625,311.01356506347656,5e-06,580,1,0.38657471537590027,0.9837499856948853,0.0,0.38657471537590027,0.9837499856948853,0.0,-0.06524813175201416,1.1901376247406006,-2.4748647212982178,-0.06524813175201416,1.1901376247406006,-2.4748647212982178,1996.6640625,4096.0,120.0,0.140625,1183.765625,3465.0,109.0,1996.6640625,4096.0,120.0,0.140625,0.0,518.3125,861.0,221.0,0.0,3,31,14.6484375,0.5,0.5,3.75,8,3.092597484588623,8.0,8,8,3.382936120033264e-05,1.1022103615105152,34.53097683750093,11.576273817379843,5.809590220451355e-06,0.14247511327266693,0.03622857388108969,34.53097683750093,0.03523363173007965,221,4096,120.0,4096.0,1996.6640625,109.0,3465.0,1183.765625,3.0,31.0,14.6484375,36.548092832788825,8.960440754890442e-05,2.5356097240000963,0.002960026264190674,29.823445303365588,68.94393953122199,3.832019865512848e-05,0.14300451468969266,9.19499828897099e-06,0.0926432754510187,321917,68.94393953122199,2334.628701150857,
