step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1287,0.05560474842786789,0.004073689138749614,-0.00011496222583673443,0.0001094411886697344,0.0018471754156053066,1.12890625,0.31524095950185177,205.23416471481323,209.826171875,163.69478225708008,5e-06,1287,25,0.8027783632278442,0.995312511920929,0.0,0.8027783632278442,0.995312511920929,0.0,-0.07150299102067947,1.3322097063064575,-2.474339008331299,-0.07150299102067947,1.3322097063064575,-2.474339008331299,1681.984375,4096.0,256.0,0.140625,989.7265625,2726.0,132.0,1681.984375,4096.0,256.0,0.140625,0.0,258.0,392.0,167.0,0.0,4,42,13.3046875,0.0625,0.9375,6.875,8,6.422226428985596,8.0,8,8,2.9455870389938354e-05,1.3803568594157696,28.020519234240055,9.786137993462035,0.0,0.0,0.0,28.020519234240055,0.0,210,4096,30.358467428013682,9.46633517742157e-05,1.779877444729209,0.003050796687602997,11.812991552054882,43.97790124081075,6.25457614660263e-05,0.0475720308316549,1.2285845921773681e-05,0.14100935199315207,248318,43.97790124081075,2823.2133980232447,
1288,0.05783438682556152,0.004091399081517011,-6.213208735061926e-05,5.80599273689586e-05,0.01946954394225031,1.091796875,0.3127747787742171,205.23416471481323,209.826171875,164.29265975952148,5e-06,1288,25,0.8719816207885742,0.995312511920929,0.0,0.8719816207885742,0.995312511920929,0.0,-0.14702986180782318,2.4375295639038086,-2.473165273666382,-0.14702986180782318,2.4375295639038086,-2.473165273666382,1576.578125,4096.0,346.0,0.078125,928.4921875,3455.0,120.0,1576.578125,4096.0,346.0,0.078125,0.0,316.3125,495.0,177.0,0.0,4,39,12.203125,0.0,1.0,7.375,8,6.975852966308594,8.0,8,8,2.8034672141075134e-05,1.1803134512156248,33.15932138636708,9.027936436570599,0.0,0.0,0.0,33.15932138636708,0.0,177,4096,35.31410734541714,8.974038064479828e-05,1.7399645131081343,0.003094201907515526,11.564913973212242,48.64558536186814,3.61856073141098e-05,0.047731701569244465,1.2770654618496537e-05,0.17499384220878456,242290,48.64558536186814,2490.359589648643,
1289,0.052889131009578705,0.0031839238508837298,0.0003118423096566403,2.6887360490945866e-05,-0.003588535822927952,0.865234375,0.32142567603981953,205.23416471481323,209.826171875,163.31393814086914,5e-06,1289,25,0.6710634231567383,0.9918367266654968,0.0,0.6710634231567383,0.9918367266654968,0.0,-0.07020354270935059,1.6450115442276,-2.474003314971924,-0.07020354270935059,1.6450115442276,-2.474003314971924,2056.71875,4096.0,295.0,0.171875,1262.1015625,3019.0,156.0,2056.71875,4096.0,295.0,0.171875,0.0,251.25,482.0,160.0,0.0,4,42,19.1640625,0.125,0.875,5.625,8,5.368507385253906,8.0,8,8,5.391053855419159e-05,1.6145520452409983,27.924594547599554,12.394371173344553,0.0,0.0,0.0,27.924594547599554,0.0,160,4021,30.262698020786047,0.00010218098759651184,2.094948371872306,0.0030158255249261856,14.143537553027272,46.52765651606023,3.880448639392853e-05,0.04787603260790492,1.0208603090265336e-05,0.11495365046260748,295420,46.52765651606023,3174.6709604644293,
1290,0.06061644107103348,0.004781492694746703,0.00017574645789864007,5.1788917062367545e-05,0.01325921813804598,0.98828125,0.30975060553285383,205.23416471481323,209.826171875,163.62211227416992,5e-06,1290,25,0.8512782454490662,0.995312511920929,0.0,0.8512782454490662,0.995312511920929,0.0,-0.10295988619327545,1.2962744235992432,-2.474586009979248,-0.10295988619327545,1.2962744235992432,-2.474586009979248,1432.6328125,4096.0,317.0,0.09375,881.4453125,2814.0,153.0,1432.6328125,4096.0,317.0,0.09375,0.0,268.875,482.0,160.0,0.0,4,42,11.0546875,0.0625,0.9375,7.1875,8,6.810225486755371,8.0,8,8,4.589185118675232e-05,1.4940076358616352,25.314530186355114,8.681831587746274,0.0,0.0,0.0,25.314530186355114,0.0,326,4096,27.256742279976606,9.923428297042847e-05,1.586618173867464,0.0030736755579710007,10.416626745834947,39.28649192862213,3.629736602306366e-05,0.04782810625610073,1.4112829879615051e-05,0.14863773690253743,217793,39.28649192862213,2771.856041456926,
1291,0.05345480889081955,0.004586301336530596,-0.0001996439864342392,4.4709848680213327e-05,0.020596188493072987,0.998046875,0.31176511804589774,205.23416471481323,209.826171875,163.42474365234375,5e-06,1291,25,0.7704932689666748,0.9979591965675354,0.0,0.7704932689666748,0.9979591965675354,0.0,-0.1988573968410492,1.6396853923797607,-2.474865198135376,-0.1988573968410492,1.6396853923797607,-2.474865198135376,1646.0625,4096.0,237.0,0.171875,1014.9296875,2962.0,134.0,1646.0625,4096.0,237.0,0.171875,0.0,248.6875,445.0,174.0,0.0,4,41,13.4765625,0.0625,0.9375,6.6875,8,6.163946628570557,8.0,8,8,3.061071038246155e-05,1.3132259715348482,29.991160882636905,9.937964777971501,0.0,0.0,0.0,29.991160882636905,0.0,178,4096,31.89561752974987,0.00010138005018234253,1.7565553542226553,0.003078758716583252,11.835423298180103,45.51667604036629,3.647245466709137e-05,0.04880023460458217,1.2694446482811271e-05,0.15138216923790612,242528,45.51667604036629,2664.166423146925,
1292,0.05555955320596695,0.004664084670366719,-0.0002098340296470269,8.100587410808657e-05,0.010728215653216466,1.0546875,0.3151754710122655,205.23416471481323,209.826171875,163.88679122924805,5e-06,1292,25,0.8578692078590393,0.995312511920929,0.0,0.8578692078590393,0.995312511920929,0.0,-0.07969893515110016,0.6821463704109192,-2.474747657775879,-0.07969893515110016,0.6821463704109192,-2.474747657775879,1550.9296875,4096.0,220.0,0.0859375,915.75,3212.0,117.0,1550.9296875,4096.0,220.0,0.0859375,0.0,282.4375,554.0,174.0,0.0,4,41,11.6484375,0.0625,0.9375,7.3125,8,6.862953186035156,8.0,8,8,2.9724091291427612e-05,1.1878847405314445,30.23355541564524,8.999868266080739,0.0,0.0,0.0,30.23355541564524,0.0,266,4096,32.750391628593206,9.895302355289459e-05,1.6885465402156115,0.0030940212309360504,11.0974629111588,45.56276814639568,4.3896958231925964e-05,0.04728945166279089,1.3184506099756895e-05,0.16497358755883923,234671,45.56276814639568,2575.249590257435,
1293,0.052389901131391525,0.0035370520199649036,0.00015661472025385592,4.941651604895014e-05,-0.0072543242713436484,1.2265625,0.3184835657677546,205.23416471481323,209.826171875,163.48125457763672,5e-06,1293,25,0.6409081220626831,0.9981632828712463,0.0,0.6409081220626831,0.9981632828712463,0.0,-0.1411629170179367,2.4748663902282715,-2.474787950515747,-0.1411629170179367,2.4748663902282715,-2.474787950515747,2311.0625,4096.0,233.0,0.1796875,1419.5078125,3185.0,134.0,2311.0625,4096.0,233.0,0.1796875,0.0,238.0625,368.0,160.0,0.0,4,42,20.375,0.0625,0.9375,5.5625,8,5.127265453338623,8.0,8,8,5.142576992511749e-05,1.3077037036418915,30.109670028090477,14.086631914484315,0.0,0.0,0.0,30.109670028090477,0.0,160,4096,32.104679476469755,9.959936141967773e-05,2.260212603956461,0.003921438008546829,15.675534198060632,50.06788027100265,3.735348582267761e-05,0.048042018701455864,1.201833352298224e-05,0.10852921909724206,326288,50.06788027100265,3258.456302063313,
1294,0.05923815071582794,0.00462369027081877,-6.143621874343808e-05,1.5747419183753664e-05,0.008294053579447791,1.19921875,0.3126374545604977,205.23416471481323,209.826171875,163.56771087646484,5e-06,1294,25,0.8194817304611206,0.9921875,0.0,0.8194817304611206,0.9921875,0.0,-0.10746972262859344,1.6199318170547485,-2.474552631378174,-0.10746972262859344,1.6199318170547485,-2.474552631378174,1589.28125,4096.0,232.0,0.1171875,951.140625,3017.0,130.0,1589.28125,4096.0,232.0,0.1171875,0.0,260.375,406.0,174.0,0.0,4,42,13.203125,0.0,1.0,7.125,8,6.555853843688965,8.0,8,8,2.9070302844047546e-05,1.3434210363775492,27.162472957745194,9.289355419183266,0.0,0.0,0.0,27.162472957745194,0.0,254,4096,29.362962244078517,0.00010010041296482086,1.7268314324319363,0.0031634215265512466,11.401159342378378,42.519612438976765,3.746151924133301e-05,0.04815573561970289,1.3361526324786898e-05,0.14434080974142457,236756,42.519612438976765,2784.079938872763,
1295,0.05941193550825119,0.00480027130106464,8.686266733093362e-05,1.8786005739457323e-05,0.014070400939090177,1.28125,0.3147481237982559,205.23416471481323,209.826171875,162.9317512512207,5e-06,1295,25,0.8521157503128052,0.9918367266654968,0.0,0.8521157503128052,0.9918367266654968,0.0,-0.12302462756633759,1.2412408590316772,-2.4715206623077393,-0.12302462756633759,1.2412408590316772,-2.4715206623077393,1701.484375,4096.0,272.0,0.0625,1028.0546875,3092.0,173.0,1701.484375,4096.0,272.0,0.0625,0.0,267.9375,441.0,178.0,0.0,4,35,11.78125,0.0,1.0,7.5,8,6.8169264793396,8.0,8,8,3.1754374504089355e-05,1.8094162195920944,30.04147468879819,10.127058142024907,0.0,0.0,0.0,30.04147468879819,0.0,441,4096,32.080199379473925,9.706057608127594e-05,1.7758653294295073,0.0030857212841510773,11.875413462519646,45.7578558344394,4.168972373008728e-05,0.047108579859729,1.224074833251778e-05,0.1472987711992007,252086,45.7578558344394,2754.56525882785,
1296,0.05847720429301262,0.0037017921858932823,-8.633237840172114e-05,2.922968496932299e-05,0.007219141538371332,1.14453125,0.3176274996560979,205.23416471481323,209.826171875,163.4013442993164,5e-06,1296,25,0.8096796870231628,0.9921875,0.0,0.8096796870231628,0.9921875,0.0,-0.02814091369509697,2.4748642444610596,-2.47049617767334,-0.02814091369509697,2.4748642444610596,-2.47049617767334,1748.9453125,4096.0,271.0,0.1484375,1058.765625,3565.0,130.0,1748.9453125,4096.0,271.0,0.1484375,0.0,267.1875,444.0,174.0,0.0,4,42,12.7734375,0.0625,0.9375,6.9375,8,6.4774370193481445,8.0,8,8,2.9578804969787598e-05,1.2660679444670677,34.788749961182475,10.333856839570217,0.0,0.0,0.0,34.788749961182475,0.0,222,4096,36.943717235699296,9.503774344921112e-05,1.845394404605031,0.0030135735869407654,12.270613456144929,51.086225936189294,3.9031729102134705e-05,0.04754853798905287,1.1677575753940928e-05,0.16502676718423737,258065,51.086225936189294,2525.7786739065773,
1297,0.057526059448719025,0.0041970087622758,3.988794969700393e-05,6.768441835447447e-05,0.004668688925448805,1.234375,0.3106976449026498,205.23416471481323,209.826171875,162.92918014526367,5e-06,1297,25,0.8359678983688354,0.9906250238418579,0.0,0.8359678983688354,0.9906250238418579,0.0,-0.15265600383281708,2.1831276416778564,-2.4748647212982178,-0.15265600383281708,2.1831276416778564,-2.4748647212982178,1632.2265625,4096.0,272.0,0.0703125,1032.25,2753.0,131.0,1632.2265625,4096.0,272.0,0.0703125,0.0,210.4375,292.0,160.0,0.0,4,42,13.859375,0.0,1.0,7.1875,8,6.687743186950684,8.0,8,8,5.1626935601234436e-05,1.3653474058955908,27.152143344283104,10.06330064991198,0.0,0.0,0.0,27.152143344283104,0.0,160,3728,29.198399778455496,0.00010058842599391937,1.7040398586541414,0.0030756723135709763,11.360286794602871,42.28886759467423,4.6271830797195435e-05,0.04816517692455671,1.304019025430646e-05,0.1397554135620701,235861,42.28886759467423,2788.6890027495538,
1298,0.056345678865909576,0.0033250622800551355,-0.00016092887472041184,5.9736127013820806e-05,0.01750467868987471,1.125,0.31486867188777035,205.23416471481323,209.826171875,163.30023574829102,5e-06,1298,25,0.8317874670028687,0.9955000281333923,0.0,0.8317874670028687,0.9955000281333923,0.0,-0.14549484848976135,1.7481396198272705,-2.4398105144500732,-0.14549484848976135,1.7481396198272705,-2.4398105144500732,1555.3203125,4096.0,318.0,0.03125,926.71875,2649.0,181.0,1555.3203125,4096.0,318.0,0.03125,0.0,245.4375,444.0,174.0,0.0,4,42,12.578125,0.0625,0.9375,7.25,8,6.654298782348633,8.0,8,8,4.7480687499046326e-05,1.7696821987628937,25.308130787685513,9.06668660818832,0.0,0.0,0.0,25.308130787685513,0.0,216,4096,27.16255429200828,0.00010033324360847473,1.6494631357491016,0.0030680615454912186,10.847262941300869,39.68574000149965,4.1151419281959534e-05,0.047060321571651124,1.3310635476779388e-05,0.13643971193638912,230497,39.68574000149965,2904.0279958404444,
1299,0.052717726677656174,0.0031975134916137904,-0.0001309915769525105,5.750685249950038e-05,0.015548984290944645,0.783203125,0.31972660506930545,205.23416471481323,209.826171875,163.15087127685547,5e-06,1299,25,0.6859862208366394,0.9959183931350708,0.0,0.6859862208366394,0.9959183931350708,0.0,-0.10090798884630203,2.4748666286468506,-2.4690864086151123,-0.10090798884630203,2.4748666286468506,-2.4690864086151123,2019.609375,4096.0,255.0,0.25,1192.59375,3573.0,152.0,2019.609375,4096.0,255.0,0.25,0.0,274.6875,377.0,174.0,0.0,4,42,15.296875,0.0,1.0,6.0625,8,5.487890243530273,8.0,8,8,2.703070640563965e-05,1.5057010892778635,36.08537802286446,11.793875281946384,0.0,0.0,0.0,36.08537802286446,0.0,377,4096,38.11948346346617,9.287334978580475e-05,2.1055445354431868,0.0030720755457878113,14.149075623601675,54.40041418373585,3.8504600524902344e-05,0.04818018736541586,1.046097846490214e-05,0.14745844827459736,293670,54.40041418373585,2699.1522436588252,
1300,0.05524926632642746,0.004974775947630405,-5.965261334495153e-05,5.02474497352523e-05,0.014078492094995454,1.33203125,0.309304877225708,205.23416471481323,209.826171875,163.55088424682617,5e-06,1300,25,0.8811994791030884,0.9984375238418579,0.0,0.8811994791030884,0.9984375238418579,0.0,-0.11239335685968399,1.619821548461914,-2.4748072624206543,-0.11239335685968399,1.619821548461914,-2.4748072624206543,1493.828125,4096.0,212.0,0.0703125,886.2265625,2458.0,109.0,1493.828125,4096.0,212.0,0.0703125,0.0,223.8125,330.0,174.0,0.0,4,41,12.2109375,0.0,1.0,7.5625,8,7.049595832824707,8.0,8,8,2.8856098651885986e-05,1.1224008426070213,24.448921846225858,8.730538390285801,0.0,0.0,0.0,24.448921846225858,0.0,221,4096,26.51359928585589,0.00010019354522228241,1.6029192842543125,0.003066902980208397,10.564972694963217,38.70829685591161,3.9694830775260925e-05,0.04805361958611111,1.3949471841863371e-05,0.13866220012476277,219858,38.70829685591161,2839.933784976422,
1301,0.05647744610905647,0.0041207017784472555,-9.93001658571302e-05,2.5175899509122246e-05,-0.0030110725783742964,1.24609375,0.30473824918261405,205.23416471481323,209.826171875,162.59239959716797,5e-06,1301,26,0.8811889886856079,0.9979591965675354,0.0,0.8811889886856079,0.9979591965675354,0.0,-0.06334981322288513,1.2075659036636353,-2.474492073059082,-0.06334981322288513,1.2075659036636353,-2.474492073059082,1100.21875,4096.0,221.0,0.0546875,689.0,2518.0,122.0,1100.21875,4096.0,221.0,0.0546875,0.0,240.9375,358.0,178.0,0.0,4,42,9.3828125,0.0625,0.9375,7.5,8,7.049510955810547,8.0,8,8,0.00011911243200302124,1.2066329792141914,22.7705886233598,6.657681347394828,0.0,0.0,0.0,22.7705886233598,0.0,218,4096,24.748805886134505,0.0001401454210281372,1.356754794716835,0.0033998023718595505,8.305438507348299,34.44832131266594,4.434958100318909e-05,0.048380819415082016,1.98045201893163e-05,0.1757378212154863,171668,34.44832131266594,2491.6743901956293,
1302,0.05804095417261124,0.004979844990884885,0.00010995659295076621,5.645128067044425e-05,0.013290803632116877,0.892578125,0.3096494713041626,205.23416471481323,209.826171875,163.2013053894043,5e-06,1302,26,0.8653348684310913,0.996874988079071,0.0,0.8653348684310913,0.996874988079071,0.0,-0.09157513082027435,1.6305309534072876,-2.4748659133911133,-0.09157513082027435,1.6305309534072876,-2.4748659133911133,1436.2890625,4096.0,214.0,0.0703125,889.0625,3318.0,111.0,1436.2890625,4096.0,214.0,0.0703125,0.0,305.75,495.0,210.0,0.0,4,42,10.59375,0.0,1.0,7.4375,8,6.922679424285889,8.0,8,8,4.841014742851257e-05,1.1089658606797457,33.388791816309094,8.651176339844824,0.0,0.0,0.0,33.388791816309094,0.0,304,4096,35.65341607481241,0.00010582990944385529,1.6668934933841228,0.0032595060765743256,10.879985461011529,48.2312477491796,3.92422080039978e-05,0.048793329750120094,1.4617864645751547e-05,0.19393193219729887,222981,48.2312477491796,2311.582328945583,
1303,0.058985576033592224,0.004301960841985419,-4.816871660295874e-05,5.3562356470138184e-05,0.01710406970232725,1.3671875,0.31238271127009815,205.23416471481323,209.826171875,162.69883728027344,5e-06,1303,26,0.7759873867034912,0.9938775300979614,0.0,0.7759873867034912,0.9938775300979614,0.0,-0.1509774625301361,1.6404427289962769,-2.4747021198272705,-0.1509774625301361,1.6404427289962769,-2.4747021198272705,1586.0234375,4096.0,275.0,0.0703125,982.734375,2678.0,134.0,1586.0234375,4096.0,275.0,0.0703125,0.0,253.0625,481.0,160.0,0.0,4,42,14.7890625,0.0,1.0,6.625,8,6.2078986167907715,8.0,8,8,5.2327290177345276e-05,1.390428340062499,25.52189569734037,9.609337224566843,0.0,0.0,0.0,25.52189569734037,0.0,216,4096,27.46155594289303,9.879656136035919e-05,1.686506599187851,0.003101503476500511,11.288017734885216,40.462585965171456,3.9594247937202454e-05,0.047951885638183096,1.317529290833384e-05,0.13527127073357123,235403,40.462585965171456,2908.8971253916557,
1304,0.0576382651925087,0.004669285874115303,0.00021934614051133394,3.556685123839998e-05,0.010373076918767765,1.125,0.305805212448084,205.23416471481323,209.826171875,163.1820068359375,5e-06,1304,26,0.9018128514289856,0.996874988079071,0.0,0.9018128514289856,0.996874988079071,0.0,-0.09744840115308762,0.9267616271972656,-2.4748661518096924,-0.09744840115308762,0.9267616271972656,-2.4748661518096924,1539.734375,4096.0,283.0,0.03125,943.1796875,2629.0,142.0,1539.734375,4096.0,283.0,0.03125,0.0,263.25,451.0,174.0,0.0,4,42,12.3984375,0.0,1.0,7.625,8,7.214503288269043,8.0,8,8,3.292970359325409e-05,1.3759959898889065,26.065498899668455,9.178308298302,0.0,0.0,0.0,26.065498899668455,0.0,221,4096,28.170056402683258,9.454600512981415e-05,1.6521073076874018,0.0030726827681064606,11.18533318862319,41.034523241221905,3.645196557044983e-05,0.048467095304760295,1.3314221941513899e-05,0.1429328131002875,230782,41.034523241221905,2812.0468056049467,
1305,0.05657156556844711,0.004616061458364129,-0.00010033709816070768,7.077399914123816e-05,0.0011392658998374827,0.8359375,0.3084072305268183,205.23416471481323,209.826171875,162.73137664794922,5e-06,1305,26,0.8631192445755005,0.9906250238418579,0.0,0.8631192445755005,0.9906250238418579,0.0,-0.039036594331264496,1.6612268686294556,-2.3401451110839844,-0.039036594331264496,1.6612268686294556,-2.3401451110839844,1415.8046875,4096.0,382.0,0.046875,888.5546875,3120.0,157.0,1415.8046875,4096.0,382.0,0.046875,0.0,254.0,363.0,174.0,0.0,4,42,11.84375,0.0,1.0,7.4375,8,6.904953956604004,8.0,8,8,3.1011179089546204e-05,1.526741562411189,28.04936301521957,8.63003742058936,0.0,0.0,0.0,28.04936301521957,0.0,254,4096,29.91105530783534,9.922683238983154e-05,1.5412589646875858,0.0031284932047128677,10.599599866196513,42.07865295559168,3.9614737033843994e-05,0.04959225146184066,1.4637252694752229e-05,0.16505109896555814,213735,42.07865295559168,2539.708201039234,
1306,0.054375506937503815,0.003751673793885857,8.375280549444142e-05,9.734643776937446e-05,0.01076280843699351,0.9296875,0.3216584045287041,205.23416471481323,209.826171875,163.18986892700195,5e-06,1306,26,0.7602671980857849,0.9959183931350708,0.0,0.7602671980857849,0.9959183931350708,0.0,-0.11719799786806107,2.4019412994384766,-2.474830150604248,-0.11719799786806107,2.4019412994384766,-2.474830150604248,1971.734375,4096.0,347.0,0.1953125,1139.65625,2952.0,145.0,1971.734375,4096.0,347.0,0.1953125,0.0,280.75,430.0,174.0,0.0,4,42,16.3359375,0.125,0.875,6.4375,8,6.082137107849121,8.0,8,8,3.38871031999588e-05,1.485968329012394,28.545781008899212,11.30351006051933,0.0,0.0,0.0,28.545781008899212,0.0,219,4096,30.579108024016023,9.870342910289764e-05,2.072389680892229,0.003071218729019165,13.684637762606144,46.36246111057699,3.672018647193909e-05,0.04746369551192137,1.0652192124734373e-05,0.12116200055477816,288318,46.36246111057699,3109.390583389716,
1307,0.0530850850045681,0.004315549944294617,-0.00010119056071289378,4.278828737369622e-05,0.0009882836893666536,1.2265625,0.32040019059826863,205.23416471481323,209.826171875,162.77478790283203,5e-06,1307,26,0.6568437814712524,0.9938775300979614,0.0,0.6568437814712524,0.9938775300979614,0.0,-0.0474858433008194,2.4748661518096924,-2.474553346633911,-0.0474858433008194,2.4748661518096924,-2.474553346633911,2053.9140625,4096.0,263.0,0.1640625,1228.125,3081.0,161.0,2053.9140625,4096.0,263.0,0.1640625,0.0,275.125,403.0,160.0,0.0,4,42,17.5,0.125,0.875,5.75,8,5.254749774932861,8.0,8,8,5.084089934825897e-05,1.5613819397985935,29.161229498684406,12.179369385587052,0.0,0.0,0.0,29.161229498684406,0.0,260,4096,31.849122846499085,0.00010481104254722595,2.1004990711808205,0.0031001027673482895,14.211702479049563,48.18769774027169,3.9210543036460876e-05,0.04767156008899044,1.0398946612733557e-05,0.12114492849589421,298117,48.18769774027169,3093.2895114312137,
1308,0.055698513984680176,0.003935778746381402,-3.7260328099364415e-05,6.610295349673834e-05,0.014057318476261571,1.001953125,0.3127802099247727,205.23416471481323,209.826171875,163.2004280090332,5e-06,1308,26,0.8535661697387695,0.9979591965675354,0.0,0.8535661697387695,0.9979591965675354,0.0,-0.09160754829645157,1.620181679725647,-1.8858613967895508,-0.09160754829645157,1.620181679725647,-1.8858613967895508,1567.84375,4096.0,267.0,0.09375,931.4453125,2588.0,126.0,1567.84375,4096.0,267.0,0.09375,0.0,293.3125,456.0,212.0,0.0,4,39,11.8203125,0.0,1.0,7.3125,8,6.828529357910156,8.0,8,8,4.786252975463867e-05,1.3073151502758265,26.351015206426382,9.161810582649196,0.0,0.0,0.0,26.351015206426382,0.0,265,4096,28.543330047279596,9.614415466785431e-05,1.7048703525215387,0.0030265599489212036,11.37098372168839,41.645086182281375,4.1015446186065674e-05,0.047731516537469945,1.270446777423814e-05,0.14223022287416834,238228,41.645086182281375,2860.2173970450112,
1309,0.05630729719996452,0.004270311183063313,0.00017817887191995396,2.680824604794907e-05,-0.005303033161908388,1.013671875,0.3150347067017346,205.23416471481323,209.826171875,162.89271545410156,5e-06,1309,26,0.8595412969589233,1.439062476158142,0.0,0.8595412969589233,1.439062476158142,0.0,-0.02304082177579403,2.474865674972534,-1.9847993850708008,-0.02304082177579403,2.474865674972534,-1.9847993850708008,1773.0859375,4096.0,320.0,0.0390625,1116.15625,3290.0,167.0,1773.0859375,4096.0,320.0,0.0390625,0.0,250.5625,404.0,160.0,0.0,4,42,13.5546875,0.0,1.0,7.375,8,6.876330375671387,8.0,8,8,5.216151475906372e-05,1.7270228397101164,33.150077275931835,10.985624468696187,0.0,0.0,0.0,33.150077275931835,0.0,310,4096,35.11103047989309,9.918771684169769e-05,1.8073282316327095,0.0046228766441345215,12.1965741366148,49.151317216455936,3.7359073758125305e-05,0.04708611124174236,1.7847084065114916e-05,0.1547048114379198,259027,49.151317216455936,2634.9955064202977,
1310,0.055481795221567154,0.004148137799347751,-8.823691791803867e-05,1.0255933602820733e-05,7.374945562332869e-05,0.818359375,0.3163779379052095,205.23416471481323,209.826171875,163.2958641052246,5e-06,1310,26,0.7751023173332214,0.995312511920929,0.0,0.7751023173332214,0.995312511920929,0.0,-0.03843449428677559,1.4019578695297241,-2.474829912185669,-0.03843449428677559,1.4019578695297241,-2.474829912185669,1582.890625,4096.0,224.0,0.1484375,967.953125,2880.0,136.0,1582.890625,4096.0,224.0,0.1484375,0.0,245.625,444.0,174.0,0.0,4,42,13.3125,0.125,0.875,6.625,8,6.200818061828613,8.0,8,8,3.227405250072479e-05,1.3246261645108461,29.82521346770227,9.583604019979248,0.0,0.0,0.0,29.82521346770227,0.0,328,4096,31.773063188418746,0.00014276616275310516,1.7086410224437714,0.003346690908074379,11.183271031826735,44.69542372226715,4.051625728607178e-05,0.047781546814042876,1.4299042546782222e-05,0.15681883020788087,234050,44.69542372226715,2618.277001403578,
1311,0.06030659005045891,0.004965242638718337,-2.6703377443482168e-05,6.767630748072406e-05,0.0032148457248695195,0.935546875,0.3114835603020788,205.23416471481323,209.826171875,163.03093338012695,5e-06,1311,26,0.7672669887542725,0.9979591965675354,0.0,0.7672669887542725,0.9979591965675354,0.0,-0.035876430571079254,2.4748661518096924,-2.4748663902282715,-0.035876430571079254,2.4748661518096924,-2.4748663902282715,1566.375,4096.0,251.0,0.1328125,942.1171875,2558.0,121.0,1566.375,4096.0,251.0,0.1328125,0.0,287.3125,527.0,167.0,0.0,4,42,13.890625,0.0,1.0,6.5625,8,6.1381354331970215,8.0,8,8,4.7419220209121704e-05,1.254740847274661,25.40624661743641,9.247649364435347,0.0,0.0,0.0,25.40624661743641,0.0,262,4096,27.68170386366546,0.00010083429515361786,1.7077182177454233,0.003067959100008011,11.502266317605972,40.919012039899826,3.6893412470817566e-05,0.04847713306924531,1.2930135456387651e-05,0.13806611535225372,237272,40.919012039899826,2899.287985846748,
1312,0.05525771528482437,0.004429115331731737,-0.00024947330030045123,6.543841982420417e-05,0.007629965024534613,1.59765625,0.3122531476250614,205.23416471481323,209.826171875,163.37006759643555,5e-06,1312,26,0.8224465847015381,0.9918367266654968,0.0,0.8224465847015381,0.9918367266654968,0.0,-0.14372967183589935,1.2962570190429688,-2.474398612976074,-0.14372967183589935,1.2962570190429688,-2.474398612976074,1582.78125,4096.0,278.0,0.0703125,962.265625,3000.0,126.0,1582.78125,4096.0,278.0,0.0703125,0.0,265.625,477.0,174.0,0.0,4,42,13.2578125,0.0,1.0,7.25,8,6.579572677612305,8.0,8,8,3.392994403839111e-05,1.305872980505228,29.188497038558125,9.422665492151282,0.0,0.0,0.0,29.188497038558125,0.0,249,4096,31.216571746394038,9.87667590379715e-05,1.6848220005631447,0.0031438227742910385,11.345492796972394,44.285592986270785,3.84598970413208e-05,0.04795302032567074,1.3287725803864133e-05,0.15408286316804892,236596,44.285592986270785,2671.2524779034616,
