step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
683,True,39472,0.05836210399866104,0.0004414365776028717,0.0002432814756048174,0.0,0.0022224700514925644,-0.0022941077113500796,-7.163759437389672e-05,1.0,2467.0,1.0,0.0,-1.7456205608323216,3.092902809381485,5098918.2890625,0.01988516957499087,0.01988516957499087,0.4331273345928027,-0.0022941077113500796,0.11506343178267502,0.0004414365776028717,0.0002432814756048174,0.0,0.007496482110582292,1.463007892947644,0.0,1.0,0.2,0.1,0.2,3.0,0.66015625,0.15098167108223248,245.51791524887085,254.05078125,287.8258590698242,5e-06,683,2,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.03351883217692375,0.35355237126350403,-2.4748666286468506,-0.03351883217692375,0.35355237126350403,-2.4748666286468506,439.2265625,2297.0,114.0,0.0,439.2265625,2297.0,114.0,0.0,0.0,1294.5625,1915.0,812.0,0.0,3,61,9.5,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.586895763874054e-05,1.286332443356514,18.952414436265826,4.303108326144866,0.0,0.0,0.0,18.952414436265826,0.0,973,2297,21.192252246662974,8.502602577209473e-05,1.9280736558139324,0.0037561357021331787,20.47387134283781,43.629075545817614,3.876350820064545e-05,0.3769454873919527,1.692524817903877e-05,0.09225581319291568,221925,43.629075545817614,2543.315406338861,,,,,,,
684,True,30192,0.061816032975912094,0.0,-7.214780589492875e-05,0.0,0.0,0.0,0.0,1.0,1887.0,1.0,0.0,-1.7851155367679894,3.0733536444604397,4922992.0546875,0.0,0.0,0.37067372106073637,0.0,0.0,0.0,-7.214780589492875e-05,0.0,0.0,1.492450775753241,0.0,1.0,0.2,0.1,0.2,3.0,0.0,0.15070933862906066,245.51791524887085,254.05078125,287.7646713256836,5e-06,684,2,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.265625,1760.0,101.0,0.0,440.265625,1760.0,101.0,0.0,0.0,1187.5625,1969.0,783.0,0.0,3,51,8.6875,0.125,0.875,7.0,8,7.0,8.0,8,8,3.643333911895752e-05,1.0396590922027826,14.559063078835607,4.308187053960864,0.0,0.0,0.0,14.559063078835607,0.0,1921,1760,17.416565196588635,8.512288331985474e-05,1.8390613961964846,0.003770986571907997,19.20780616812408,38.497193552553654,3.678351640701294e-05,0.3090564147458678,1.8098245226615204e-05,0.09218478498058226,208362,38.497193552553654,2706.197267543138,,,,,,,
685,True,16592,0.0637156292796135,0.0007565217638330068,-0.00018910127926119458,2.7082069209427573e-06,0.0032456148728670087,0.0,0.0032456148728670087,1.0,1037.0,1.0,0.0,-1.7426901063881814,3.0200518369674683,5532912.7578125,0.0,0.0,0.22577838739381703,0.0,0.0,0.0007565217638330068,-0.00018910127926119458,2.7082069209427573e-06,0.0,1.5245247487910092,0.0,1.0,0.2,0.1,0.2,3.0,0.638671875,0.153601034393335,245.51791524887085,254.05078125,286.4671173095703,5e-06,685,2,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.07716742157936096,1.6201815605163574,-2.4748666286468506,-0.07716742157936096,1.6201815605163574,-2.4748666286468506,746.8984375,2705.0,88.0,0.0,746.8984375,2705.0,88.0,0.0,0.0,1120.125,1866.0,784.0,0.0,3,62,16.25,0.125,0.875,6.4375,8,6.4375,8.0,8,8,5.517899990081787e-05,0.9309867061674595,23.630415661260486,7.112860698267468,0.0,0.0,0.0,23.630415661260486,0.0,1075,2705,25.7902155444026,8.245371282100677e-05,2.063866136595607,0.0036881398409605026,21.9202015157789,49.80643514357507,3.577582538127899e-05,0.2697636637386128,1.543290348089373e-05,0.09172438379848814,238979,49.80643514357507,2399.0775419993874,,,,,,,
686,True,29240,0.05645878240466118,0.0007708047851338051,0.00026996136080015276,7.241339517349843e-06,0.006797105190344155,-0.009270067850593477,-0.00247296248562634,1.0,1827.5,1.0,0.0,-1.9712321665138006,3.188731223344803,4613407.0625,0.08761053159832954,0.08761053159832954,0.3248596178942744,-0.009270067850593477,0.08951442171571433,0.0007708047851338051,0.00026996136080015276,7.241339517349843e-06,0.027719312813133,1.6700060404837132,0.0,1.0,0.2,0.1,0.2,3.0,0.763671875,0.15402477293589867,245.51791524887085,254.05078125,287.08659744262695,5e-06,686,2,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.11269731819629669,0.5400605201721191,-2.4748666286468506,-0.11269731819629669,0.5400605201721191,-2.4748666286468506,689.5546875,3700.0,114.0,0.0,689.5546875,3700.0,114.0,0.0,0.0,1213.4375,1770.0,955.0,0.0,3,62,15.53125,0.0,1.0,7.75,8,7.75,8.0,8,8,5.961023271083832e-05,1.196837903931737,25.955086193978786,6.4006785143428715,0.0,0.0,0.0,25.955086193978786,0.0,957,3700,28.112858302891254,8.989498019218445e-05,2.1005356311798096,0.0037562549114227295,22.63497313670814,52.902830908074975,3.668107092380524e-05,0.31851238121173375,1.5420841813356142e-05,0.09292509385592648,243583,52.902830908074975,2302.173587111574,,,,,,,
687,True,15280,0.06109407916665077,0.00033730406721588224,-0.00016566858266742202,5.166997198102763e-06,0.0006844256131444126,0.0,0.0006844256131444126,1.0,955.0,1.0,0.0,-1.4720718944445252,2.9870307855308056,6178280.7421875,0.0,0.0,0.23292957832476274,0.0,0.0,0.00033730406721588224,-0.00016566858266742202,5.166997198102763e-06,0.0,1.30398613284342,0.0,1.0,0.2,0.1,0.2,3.0,0.4912109375,0.14515936915122685,245.51791524887085,254.05078125,287.7983932495117,5e-06,687,2,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.01635524444282055,0.35355237126350403,-2.4748666286468506,-0.01635524444282055,0.35355237126350403,-2.4748666286468506,446.6640625,1812.0,100.0,0.0,446.6640625,1812.0,100.0,0.0,0.0,1038.8125,1522.0,781.0,0.0,3,62,10.140625,0.0,1.0,7.9375,8,7.9375,8.0,8,8,5.7756900787353516e-05,1.0604589711874723,13.803462797775865,4.36081670843123,0.0,0.0,0.0,13.803462797775865,0.0,1078,1812,16.12789343483746,8.882395923137665e-05,1.7149582151323557,0.0037148837000131607,18.02975999005139,35.90493710897863,3.721006214618683e-05,0.2820893329865052,1.95375205769043e-05,0.09482310490662924,190141,35.90493710897863,2647.8392013733965,,,,,,,
688,True,21208,0.05570077523589134,0.0006146633950265823,-0.00010433546412969008,5.74175510337227e-06,0.00547472047037445,-0.016639288485748693,-0.011164567986270413,1.0,1325.5,1.0,0.0,-1.9127032997785136,3.2183211967349052,5169205.453125,0.14875352778472006,0.14875352778472006,0.3100132945694622,-0.016639288485748693,0.24955328297599486,0.0006146633950265823,-0.00010433546412969008,5.74175510337227e-06,0.04727088171057403,1.5659012872492895,0.0,1.0,0.2,0.1,0.2,3.0,0.6328125,0.15261038891329431,245.51791524887085,254.05078125,285.86995697021484,5e-06,688,2,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.14455178380012512,0.5400605201721191,-2.4748666286468506,-0.14455178380012512,0.5400605201721191,-2.4748666286468506,674.375,4793.0,116.0,0.0,674.375,4793.0,116.0,0.0,0.0,1125.3125,1575.0,880.0,0.0,3,62,14.296875,0.3125,0.6875,5.25,8,5.25,8.0,8,8,4.994124174118042e-05,1.262275429442525,33.44943765178323,5.978706000169041,0.0,0.0,0.0,33.44943765178323,0.0,1097,4793,35.870198875665665,8.578039705753326e-05,1.9765115287154913,0.0037302952259778976,21.48756170272827,59.367263635620475,3.68654727935791e-05,0.4155491065299544,1.6193328815670678e-05,0.09327818068557159,230360,59.367263635620475,1940.1264762166295,,,,,,,
689,True,26480,0.05544060468673706,0.0009471057310292963,9.955181872101093e-05,0.0,0.007597303832881153,-0.021276479121297598,-0.013679175288416445,1.0,1655.0,1.0,0.0,-1.5729573080316186,3.051171947270632,5897916.8671875,0.19521711952984333,0.19521711952984333,0.29466670488412605,-0.021276479121297598,0.2210894633816202,0.0009471057310292963,9.955181872101093e-05,0.0,0.05699334340170026,1.2949934098869562,0.0,1.0,0.2,0.1,0.2,3.0,1.10546875,0.15155898054042866,245.51791524887085,254.05078125,286.74706268310547,5e-06,689,2,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.17153163254261017,0.7245674133300781,-2.4748666286468506,-0.17153163254261017,0.7245674133300781,-2.4748666286468506,648.203125,3447.0,12.0,0.0,648.203125,3447.0,12.0,0.0,0.0,1188.5625,1794.0,783.0,0.0,3,62,15.609375,0.125,0.875,6.5,8,6.5,8.0,8,8,3.3350661396980286e-05,0.03127475827932358,28.621991217136383,6.084251800435595,0.0,0.0,0.0,28.621991217136383,0.0,1794,3447,31.350259486585855,8.004531264305115e-05,2.001387784257531,0.004053253680467606,21.975269166752696,55.360942255705595,3.6774203181266785e-05,0.3778505422030355,1.7240111611220494e-05,0.09346962292222527,235106,55.360942255705595,2123.3923269773245,,,,,,,
690,True,38608,0.05669974535703659,0.0013717813308176119,7.23432049198891e-05,1.0851026218006155e-05,0.008211918262531981,-0.01873101684032008,-0.010519098374061286,1.0,2413.0,1.0,0.0,-1.7467472981661558,2.902700573205948,3698965.20703125,0.17348357383161783,0.17348357383161783,0.3936609394611905,-0.01873101684032008,0.2323601365535992,0.0013717813308176119,7.23432049198891e-05,1.0851026218006155e-05,0.04978910507634282,1.4717610161751509,0.0,1.0,0.2,0.1,0.2,3.0,0.953125,0.15487078313490937,245.51791524887085,254.05078125,288.2978210449219,5e-06,690,2,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.2367086261510849,0.7245674133300781,-2.4748666286468506,-0.2367086261510849,0.7245674133300781,-2.4748666286468506,617.4921875,2798.0,98.0,0.0,617.4921875,2798.0,98.0,0.0,0.0,1292.9375,1775.0,785.0,0.0,3,61,13.828125,0.125,0.875,6.5625,8,6.5625,8.0,8,8,3.4011900424957275e-05,1.0741560645401478,20.819117540493608,5.743798816620256,0.0,0.0,0.0,20.819117540493608,0.0,1242,2484,23.210468780249357,8.750148117542267e-05,2.11038751155138,0.0037382468581199646,22.388813769444823,47.75056905299425,3.725104033946991e-05,0.29365843166347444,1.5287164856237203e-05,0.09155668419426595,244535,47.75056905299425,2560.545401339737,,,,,,,
691,True,27472,0.05733281373977661,0.0006790240186091978,-0.00011274024382146308,0.0,0.014277617636253126,-0.007261632039444521,0.007015985858743079,1.0,1717.0,1.0,0.0,-0.7306869029998779,2.376000016927719,7076810.1875,0.06791107077151537,0.06791107077151537,0.3369053658504765,-0.007261632039444521,0.07799964701359953,0.0006790240186091978,-0.00011274024382146308,0.0,0.02296118577942252,0.5647091753780842,0.0,1.0,0.2,0.1,0.2,3.0,0.71875,0.14431206034333527,245.51791524887085,254.05078125,286.55675506591797,5e-06,691,2,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.39675378799438477,0.35355237126350403,-2.4748666286468506,-0.39675378799438477,0.35355237126350403,-2.4748666286468506,424.328125,8192.0,122.0,0.0078125,424.328125,8192.0,122.0,0.0078125,0.0,1117.5625,2018.0,783.0,0.0,3,61,7.6484375,0.125,0.875,6.875,8,6.875,8.0,8,8,3.2924115657806396e-05,1.2889779154211283,66.7454561907798,4.033878780348459,0.0,0.0,0.0,66.7454561907798,0.0,986,8192,69.17354814708233,7.686018943786621e-05,1.8148072063922882,0.003700641915202141,19.27887794189155,90.30380780249834,3.569573163986206e-05,1.273585965811436,1.8750529054236077e-05,0.09768282618686247,197362,90.30380780249834,1092.7667658912374,,,,,,,
692,True,35672,0.06305639445781708,0.00015353670642070938,0.00023853819493524497,0.0,0.003733105637365952,-0.007224945875350386,-0.0034918402088806033,1.0,2229.5,1.0,0.0,-1.8585114886518568,2.9627864062786102,4523112.390625,0.06639482639729977,0.06639482639729977,0.4170899619269183,-0.007224945875350386,0.15515651959796625,0.00015353670642070938,0.00023853819493524497,0.0,0.020476224832236767,1.593994042603299,0.0,1.0,0.2,0.1,0.2,3.0,0.3447265625,0.1519688964601706,245.51791524887085,254.05078125,287.1682434082031,5e-06,692,2,0.6171875,1.0,0.0,0.6171875,1.0,0.0,-0.04901469871401787,0.35355237126350403,-2.4748666286468506,-0.04901469871401787,0.35355237126350403,-2.4748666286468506,588.84375,6611.0,111.0,0.0,588.84375,6611.0,111.0,0.0,0.0,1216.0,1751.0,783.0,0.0,3,62,11.28125,0.375,0.625,4.9375,8,4.9375,8.0,8,8,3.365613520145416e-05,1.1813980676233768,45.61613079532981,5.174081663542893,0.0,0.0,0.0,45.61613079532981,0.0,867,6611,48.06812629289925,9.062327444553375e-05,2.0160896629095078,0.0036228951066732407,21.60718181170523,71.72616156563163,3.927759826183319e-05,0.6377451347038589,1.568217083660826e-05,0.09352948580947637,231020,71.72616156563163,1610.4305246322824,,,,,,,
693,True,25696,0.05619429796934128,0.0003929657286789734,9.48769141473349e-05,0.0,0.004568857897538692,0.0,0.004568857897538692,1.0,1606.0,1.0,0.0,-2.0505045652389526,3.275149319320917,4681964.9375,0.0,0.0,0.35681437684502104,0.0,0.0,0.0003929657286789734,9.48769141473349e-05,0.0,0.0,1.707766579464078,0.0,1.0,0.2,0.1,0.2,3.0,0.5068359375,0.14705095475160224,245.51791524887085,254.05078125,287.07740783691406,5e-06,693,2,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.0785791352391243,0.935412585735321,-0.935412585735321,-0.0785791352391243,0.935412585735321,-0.935412585735321,451.984375,3457.0,111.0,0.0,451.984375,3457.0,111.0,0.0,0.0,1132.0,1697.0,797.0,0.0,3,62,10.4375,0.125,0.875,6.75,8,6.75,8.0,8,8,5.1138922572135925e-05,1.124480478465557,23.88862738199532,4.124797334079631,0.0,0.0,0.0,23.88862738199532,0.0,1158,3457,25.97523588500917,8.846446871757507e-05,1.8476863652467728,0.003634979948401451,19.162253454327583,47.03187412209809,3.7750229239463806e-05,0.44897908329604125,1.7928384455740818e-05,0.09451173097078956,202750,47.03187412209809,2155.453123913865,,,,,,,
694,True,31960,0.05834608152508736,0.000718956180207897,-0.0002000199642679945,5.9129611145181116e-06,0.011595896328799427,-0.01603329018689692,-0.004437393858097494,1.0,1997.5,1.0,0.0,-1.6062155668623745,2.960109908133745,5700054.5546875,0.14448492974042892,0.14448492974042892,0.3572262691658613,-0.01603329018689692,0.14138734647476658,0.000718956180207897,-0.0002000199642679945,5.9129611145181116e-06,0.028197855222970247,1.321348779834807,0.0,1.0,0.2,0.1,0.2,3.0,0.73828125,0.15179120491017245,245.51791524887085,254.05078125,285.687744140625,5e-06,694,2,0.6875,1.0,0.0,0.6875,1.0,0.0,-0.24688109755516052,0.7245674133300781,-1.6201815605163574,-0.24688109755516052,0.7245674133300781,-1.6201815605163574,614.9609375,4328.0,104.0,0.0,614.9609375,4328.0,104.0,0.0,0.0,1206.25,1732.0,818.0,0.0,3,62,13.03125,0.25,0.75,5.5,8,5.5,8.0,8,8,5.3942203521728516e-05,1.1486994754523039,34.52878426760435,5.648955293218023,0.0,0.0,0.0,34.52878426760435,0.0,1493,4328,37.070023307576776,8.205510675907135e-05,2.012074427679181,0.003615438938140869,21.86134660989046,60.97708054073155,3.929436206817627e-05,0.4709397612599476,1.5509250533603026e-05,0.09377923604182682,233115,60.97708054073155,1911.4968930357657,,,,,,,
695,True,18360,0.05311081185936928,0.0012664369605772663,-5.809640333609423e-05,0.0,0.005213561831624247,-0.001990937329537701,0.003222624392947182,1.0,1147.5,1.0,0.0,-1.5469359047710896,2.9817641153931618,5728724.7578125,0.01812402077484876,0.01812402077484876,0.241356479757385,-0.001990937329537701,0.0716939534137278,0.0012664369605772663,-5.809640333609423e-05,0.0,0.007415729865897447,1.1907908022403717,0.0,1.0,0.2,0.1,0.2,3.0,0.67578125,0.1477007989982526,245.51791524887085,254.05078125,285.7786407470703,5e-06,695,2,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.27058830857276917,0.5400605201721191,-2.4748666286468506,-0.27058830857276917,0.5400605201721191,-2.4748666286468506,691.2109375,8192.0,106.0,0.0078125,691.2109375,8192.0,106.0,0.0078125,0.0,1111.1875,1643.0,789.0,0.0,3,62,14.6484375,0.0,1.0,7.6875,8,7.6875,8.0,8,8,5.568377673625946e-05,1.0508372243493795,66.5397420860827,6.451401617916417,0.0,0.0,0.0,66.5397420860827,0.0,1106,8192,68.69737756438553,9.978935122489929e-05,2.020494056865573,0.0036801323294639587,22.214706538245082,92.96702583134174,4.4094398617744446e-05,0.7764608936353268,1.595154169342048e-05,0.09628969445333294,230707,92.96702583134174,1240.8001543393589,,,,,,,
696,True,29808,0.0612332783639431,0.0010735162177297752,0.00010132296461051737,1.0832235147972824e-05,0.012892472397652455,-0.005960183960269205,0.006932288713869639,1.0,1863.0,1.0,0.0,-1.339132595807314,2.7477171383798122,5483177.28125,0.05453500151634216,0.05453500151634216,0.3943183691404494,-0.005960183960269205,0.06129892825617381,0.0010735162177297752,0.00010132296461051737,1.0832235147972824e-05,0.019247213378548622,1.0914371833205223,0.0,1.0,0.2,0.1,0.2,3.0,1.19921875,0.14905543513372235,245.51791524887085,254.05078125,285.025447845459,5e-06,696,2,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.2456071823835373,0.35355237126350403,-2.4748666286468506,-0.2456071823835373,0.35355237126350403,-2.4748666286468506,454.140625,3513.0,111.0,0.0,454.140625,3513.0,111.0,0.0,0.0,1177.8125,1867.0,819.0,0.0,3,62,11.34375,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,6.977468729019165e-05,1.1662184856832027,24.222444254904985,4.26920966898615,0.0,0.0,0.0,24.222444254904985,0.0,819,3513,26.399738976731896,8.894503116607666e-05,1.8362013176083565,0.0037137139588594437,19.450996857136488,47.722089529037476,3.766454756259918e-05,0.4541499909983123,1.7778323322607323e-05,0.0931159790183182,208890,47.722089529037476,2188.609112273852,,,,,,,
697,True,42616,0.06407652795314789,0.0008490900254400913,-4.855574303519461e-05,0.0,0.008696078337379731,-0.005847817796166055,0.002848260395694524,1.0,2663.5,1.0,0.0,-1.6532091933768243,2.9779522866010666,5472668.71875,0.05382458586245775,0.05382458586245775,0.4389156856916488,-0.005847817796166055,0.0916186666417926,0.0008490900254400913,-4.855574303519461e-05,0.0,0.015295789111405611,1.4192155867931433,0.0,1.0,0.2,0.1,0.2,3.0,0.744140625,0.15114753747948495,245.51791524887085,254.05078125,285.47813415527344,5e-06,697,2,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.17179012298583984,0.5400605201721191,-2.4748666286468506,-0.17179012298583984,0.5400605201721191,-2.4748666286468506,457.8984375,3236.0,127.0,0.0,457.8984375,3236.0,127.0,0.0,0.0,1298.9375,1951.0,780.0,0.0,3,62,10.0,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,3.526359796524048e-05,1.3937299437820911,25.450579680502415,4.3278196385654155,0.0,0.0,0.0,25.450579680502415,0.0,1075,3236,27.665023097768426,9.09026712179184e-05,1.9679131265729666,0.0037529077380895615,20.9309224113822,50.59867073409259,3.898516297340393e-05,0.4720107675652766,1.668886153680739e-05,0.09307803184605758,224875,50.59867073409259,2222.1433561147164,,,,,,,
698,True,19872,0.05823895335197449,0.0006155948249215726,3.0021606505670206e-05,0.0,0.005658008099999279,0.0,0.005658008099999279,1.0,1242.0,1.0,0.0,-1.7955373637378216,3.1924361810088158,5250696.0,0.0,0.0,0.29385371467934923,0.0,0.0,0.0006155948249215726,3.0021606505670206e-05,0.0,0.0,1.5265984442085028,0.0,1.0,0.2,0.1,0.2,3.0,0.599609375,0.1497669882969187,245.51791524887085,254.05078125,285.65105056762695,5e-06,698,2,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.11600012332201004,0.5400605201721191,-1.6201815605163574,-0.11600012332201004,0.5400605201721191,-1.6201815605163574,588.6171875,3105.0,109.0,0.0,588.6171875,3105.0,109.0,0.0,0.0,1092.4375,1663.0,787.0,0.0,3,62,13.90625,0.125,0.875,6.75,8,6.75,8.0,8,8,3.431178629398346e-05,1.2030167859047651,24.623779194429517,5.56151388422586,0.0,0.0,0.0,24.623779194429517,0.0,1023,3105,26.856434021145105,8.95131379365921e-05,1.9049204774200916,0.003647126257419586,20.02878548949957,48.82274862937629,3.5082921385765076e-05,0.3564555966864222,1.694958177027808e-05,0.09308137789938221,215175,48.82274862937629,2203.634637957794,,,,,,,
699,True,28544,0.05792490020394325,0.0005765558253187919,0.00011773872711273725,3.900399406120414e-06,0.014118262508418411,0.0,0.014118262508418411,1.0,1784.0,1.0,0.0,-1.8282145392149687,3.2263937667012215,5218021.6640625,0.0,0.0,0.33714520865950226,0.0,0.0,0.0005765558253187919,0.00011773872711273725,3.900399406120414e-06,0.0,1.5228406516835093,0.0,1.0,0.2,0.1,0.2,3.0,0.73046875,0.1499047250063403,245.51791524887085,254.05078125,284.0679054260254,5e-06,699,2,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.2745649814605713,0.935412585735321,-0.935412585735321,-0.2745649814605713,0.935412585735321,-0.935412585735321,488.7890625,6069.0,89.0,0.0,488.7890625,6069.0,89.0,0.0,0.0,1152.5,1851.0,793.0,0.0,3,62,7.9375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,3.454647958278656e-05,0.8805356081575155,45.93570844642818,4.550708447364741,0.0,0.0,0.0,45.93570844642818,0.0,969,6069,48.105463007465005,7.996708154678345e-05,1.8522887099534273,0.0036642588675022125,19.819967603310943,69.82161231711507,3.6207959055900574e-05,0.7688877648440023,1.7441791977067438e-05,0.09434261181574573,210085,69.82161231711507,1504.4410536227533,,,,,,,
700,True,25536,0.05761849507689476,0.0010935055906884372,-3.803339245678217e-05,3.595673661038745e-06,0.006659868085989729,0.0,0.006659868085989729,1.0,1596.0,1.0,0.0,-2.067140777595341,3.128023773431778,4025303.787109375,0.0,0.0,0.3583456621330552,0.0,0.0,0.0010935055906884372,-3.803339245678217e-05,3.595673661038745e-06,0.0,1.683065203949809,0.0,1.0,0.2,0.1,0.2,3.0,0.712890625,0.15114177994884387,245.51791524887085,254.05078125,285.33605194091797,5e-06,700,2,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.1469818502664566,0.7245674133300781,-2.4748666286468506,-0.1469818502664566,0.7245674133300781,-2.4748666286468506,594.40625,3461.0,112.0,0.0,594.40625,3461.0,112.0,0.0,0.0,1190.0625,1599.0,891.0,0.0,3,62,13.65625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.3818185329437256e-05,1.215626634657383,27.84078335016966,5.47960986669932,0.0,0.0,0.0,27.84078335016966,0.0,1015,3461,30.05258026905358,7.776916027069092e-05,1.9530843943357468,0.0036419741809368134,21.166769517585635,53.206179505214095,5.710683763027191e-05,0.3949921175155562,1.5944758510659744e-05,0.09266925344371414,228412,53.206179505214095,2146.4799965351403,,,,,,,
701,True,37320,0.06755494326353073,0.0003928823753085453,-7.806132629184503e-05,0.0,0.00610478413727833,-0.0034064091451000422,0.0026983747957274318,1.0,2332.5,1.0,0.0,-2.006570789963007,3.2178250439465046,4504819.7890625,0.025548574747517705,0.025548574747517705,0.46212399549074845,-0.0034064091451000422,0.145205577620877,0.0003928823753085453,-7.806132629184503e-05,0.0,0.015956750023178756,1.6590715795755386,0.0,1.0,0.2,0.1,0.2,3.0,0.904296875,0.1487213187970317,245.51791524887085,254.05078125,286.1499671936035,5e-06,701,2,0.6171875,1.0,0.0,0.6171875,1.0,0.0,-0.12638796865940094,0.35355237126350403,-2.4748666286468506,-0.12638796865940094,0.35355237126350403,-2.4748666286468506,355.7265625,2965.0,109.0,0.0,355.7265625,2965.0,109.0,0.0,0.0,1253.5,1928.0,804.0,0.0,3,61,7.296875,0.375,0.625,4.9375,8,4.9375,8.0,8,8,7.36769288778305e-05,1.2264970112591982,19.603591732680798,3.574382747421623,0.0,0.0,0.0,19.603591732680798,0.0,935,2965,22.361056188121438,7.723458111286163e-05,1.8704242035746574,0.0036421623080968857,19.14360035210848,43.41033130697906,3.779865801334381e-05,0.49109560512422723,1.7682030420751846e-05,0.09293867080997023,205981,43.41033130697906,2372.4882280141055,,,,,,,
702,True,31576,0.05336543917655945,0.0010879487399506615,2.1794471649627667e-05,1.3253509905553074e-05,0.0031850241794018075,-0.006206773585290648,-0.0030217493331292644,1.0,1973.5,1.0,0.0,-1.592034138739109,2.744980353862047,4426998.2109375,0.05443589808419347,0.05443589808419347,0.31851937029747646,-0.006206773585290648,0.10164571024235428,0.0010879487399506615,2.1794471649627667e-05,1.3253509905553074e-05,0.012847910868003964,1.3181842342019081,0.0,1.0,0.2,0.1,0.2,3.0,0.7890625,0.15292146066335455,245.51791524887085,254.05078125,287.06531143188477,5e-06,702,2,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.1682431697845459,0.935412585735321,-2.4748666286468506,-0.1682431697845459,0.935412585735321,-2.4748666286468506,637.53125,3000.0,104.0,0.0,637.53125,3000.0,104.0,0.0,0.0,1205.8125,1825.0,798.0,0.0,3,62,14.78125,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,5.684420466423035e-05,1.121253540739417,22.920293495059013,5.831926291270065,0.0,0.0,0.0,22.920293495059013,0.0,963,3000,25.129658175632358,8.277222514152527e-05,2.015719722956419,0.0037756599485874176,21.76539022475481,48.94420956261456,3.5703182220458984e-05,0.3079464018385417,1.6002084987316772e-05,0.09224655527809013,235948,48.94420956261456,2410.3770610305864,,,,,,,
