step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,textcraft_is_prefix_non_terminal,textcraft_is_raw,textcraft_prefix_action_len,textcraft_valid_action_count,textcraft_fail_invalid_action,textcraft_could_not_find_count,textcraft_invalid_action_count,textcraft_not_enough_items_count,textcraft_continuation_success,textcraft_continuation_reward_sum,textcraft_success,textcraft_replay_success,textcraft_max_turn_count,textcraft_is_prefix,textcraft_done,textcraft_replay_done,textcraft_turn_count,textcraft_fail_max_turn,textcraft_fail_could_not_find,textcraft_fail_not_enough_items,textcraft_is_prefix_terminal_like,textcraft_success_raw_mean,textcraft_success_prefix_mean,textcraft_success_prefix_non_terminal_mean,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
511,True,30160,0.06070003658533096,0.002123393140209373,0.00013005252276343526,1.0749583907454507e-05,0.002039258019067347,-0.03003461089247139,-0.027995353419100866,1.0,1885.0,1.0,0.0,-2.433613780885935,3.7629957422614098,5291777.640625,0.267682864330709,0.267682864330709,0.32290965509511826,-0.03003461089247139,0.3892102472125657,0.002123393140209373,0.00013005252276343526,1.0749583907454507e-05,0.09014389308867976,2.0126512199640274,0.0,1.0,0.2,0.2,0.2,3.0,1.041015625,0.1546283802161546,226.42923021316528,235.671875,226.98415756225586,5e-06,511,1,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.1411343514919281,2.4748666286468506,-2.4748666286468506,-0.1411343514919281,2.4748666286468506,-2.4748666286468506,766.8515625,3248.0,100.0,0.0,651.421875,2771.0,83.0,766.8515625,3248.0,100.0,0.0,0.0,1240.8125,1560.0,953.0,0.0,3,32,13.40625,0.0,1.0,6.75,8,6.75,8.0,8,8,0.875,0.125,1.9375,6.125,0.015625,1.78125,0.015625,0.8203125,0.84375,0.84375,0.84375,0.0,0.0,0.875,0.84375,0.0,6.140625,0.0,0.4375,0.234375,0.0,0.875,0.8392857142857143,0.8392857142857143,5.920976400375366e-05,1.0711054019629955,28.003138383850455,7.731784252624493,0.0013237223029136658,0.06465042196214199,0.014381571934791282,28.003138383850455,0.02745543047785759,1001,3248,100.0,3248.0,766.8515625,83.0,2771.0,651.421875,3.0,32.0,13.40625,30.346186922863126,7.785670459270477e-05,2.1659235153347254,0.003952631726861,23.561324136331677,56.108896762132645,4.396215081214905e-05,0.09168508230698642,0.3091596821710436,1.5381027106521492e-05,256981,56.108896762132645,2290.020075509968,
512,True,34624,0.0618901401758194,0.001099076176615199,-0.0002216278643345504,4.771088697452797e-06,-0.0009452108206460252,-0.02058726236282382,-0.021532473212573677,1.0,2164.0,1.0,0.0,-1.482973382808268,2.8295815140008926,5306890.34375,0.17877734848298132,0.17877734848298132,0.36950508258417025,-0.02058726236282382,0.26061106984806953,0.001099076176615199,-0.0002216278643345504,4.771088697452797e-06,0.04170085862278938,1.181712825782597,0.0,1.0,0.2,0.2,0.2,3.0,0.65625,0.1558491654577891,226.42923021316528,235.671875,227.3925552368164,5e-06,512,1,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.11251740902662277,0.7245674133300781,-2.4748666286468506,-0.11251740902662277,0.7245674133300781,-2.4748666286468506,755.9609375,4794.0,106.0,0.0,668.1875,4474.0,95.0,755.9609375,4794.0,106.0,0.0,0.0,1238.8125,2011.0,780.0,0.0,3,32,10.515625,0.3125,0.6875,5.0625,8,5.0625,8.0,8,8,0.75,0.25,2.375,4.3125,0.1171875,1.1015625,0.3203125,0.6171875,0.6328125,0.6328125,0.6328125,0.25,0.0,0.75,0.8828125,0.25,4.6328125,0.0,0.2734375,0.1640625,0.0,0.71875,0.6041666666666666,0.6041666666666666,3.330409526824951e-05,1.2184328846633434,43.87394374422729,7.616810172810801,1.6266480088233948e-05,2.180086838081479,0.09567827255523298,43.87394374422729,0.006066370755434036,788,4794,106.0,4794.0,755.9609375,95.0,4474.0,668.1875,3.0,32.0,10.515625,45.9360488448292,0.00011333264410495758,2.135444412007928,0.0039473045617341995,23.51905258372426,71.62487777881324,3.648735582828522e-05,0.09211201375361495,0.47472741486755476,1.5459558618946384e-05,255331,71.62487777881324,1782.4183992920357,
513,True,31800,0.061925921589136124,0.0013927336112828925,4.6692042872109596e-05,8.757447631069226e-06,0.0035480831829772796,-0.021508740581339225,-0.01796065765665844,1.0,1987.5,1.0,0.0,-1.2029188610613346,2.46994935721159,4950559.046875,0.19185882597230375,0.19185882597230375,0.2507900995937701,-0.021508740581339225,0.3124783145791403,0.0013927336112828925,4.6692042872109596e-05,8.757447631069226e-06,0.04239041940309107,0.9767914097756147,0.0,1.0,0.2,0.2,0.2,3.0,0.908203125,0.15508637335657327,226.42923021316528,235.671875,227.4619255065918,5e-06,513,1,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.06905561685562134,1.20761239528656,-1.20761239528656,-0.06905561685562134,1.20761239528656,-1.20761239528656,795.65625,2977.0,102.0,0.0,688.9765625,2665.0,91.0,795.65625,2977.0,102.0,0.0,0.0,1198.1875,1968.0,787.0,0.0,3,32,13.578125,0.125,0.875,5.8125,8,5.8125,8.0,8,8,0.5625,0.4375,1.625,5.9375,0.0859375,1.578125,0.1328125,0.9375,0.7265625,0.7265625,0.7265625,0.125,0.0,0.5625,0.8515625,0.125,6.0703125,0.0,0.3515625,0.2578125,0.0,0.8928571428571429,0.5972222222222222,0.5972222222222222,3.314390778541565e-05,1.1747789643704891,26.715136785060167,8.200637045854819,1.9917264580726624e-05,1.701310509815812,0.48797065200051293,26.715136785060167,0.9963955655694008,1825,2977,102.0,2977.0,795.65625,91.0,2665.0,688.9765625,3.0,32.0,13.578125,30.27433354780078,8.046440780162811e-05,2.1281836945563555,0.0038871821016073227,23.43964920565486,55.875869223847985,3.5529956221580505e-05,0.09184383651887396,0.2972618273811003,1.5231188586772262e-05,255212,55.875869223847985,2283.740759160081,
514,True,32064,0.06275524199008942,0.0008110404596664011,-0.0001773277108441107,3.938744612241862e-06,0.0017083182465285063,-0.005939568567555398,-0.004231250146403909,1.0,2004.0,1.0,0.0,-1.694453983567655,3.0162467882037163,5069689.0703125,0.04957026243209839,0.04957026243209839,0.3531038834695448,-0.005939568567555398,0.0868605232640126,0.0008110404596664011,-0.0001773277108441107,3.938744612241862e-06,0.010512078297324479,1.3852451760321856,0.0,1.0,0.2,0.2,0.2,3.0,0.693359375,0.15029500648010602,226.42923021316528,235.671875,227.50927734375,5e-06,514,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.035492945462465286,1.20761239528656,-1.20761239528656,-0.035492945462465286,1.20761239528656,-1.20761239528656,511.6171875,2481.0,116.0,0.0,447.203125,2290.0,105.0,511.6171875,2481.0,116.0,0.0,0.0,1207.9375,1824.0,783.0,0.0,3,32,8.859375,0.125,0.875,6.5,8,6.5,8.0,8,8,0.6875,0.3125,2.1875,3.71875,0.046875,0.6484375,0.0546875,0.328125,0.8125,0.8125,0.8125,0.125,0.0,0.6875,0.9375,0.125,3.7734375,0.0,0.2109375,0.140625,0.0,0.925,0.7613636363636364,0.7613636363636364,3.152899444103241e-05,1.3337233662605286,22.71043087914586,5.093638116493821,1.790747046470642e-05,1.1425034422427416,0.19648101803613827,22.71043087914586,0.5725070182234049,1073,2481,116.0,2481.0,511.6171875,105.0,2290.0,447.203125,3.0,32.0,8.859375,28.51416173763573,8.300133049488068e-05,1.905837083235383,0.003960819914937019,20.460316848009825,50.91418172605336,3.842078149318695e-05,0.09295791901068966,0.4354171322191539,1.799530181295584e-05,220103,50.91418172605336,2161.5097457941747,
515,True,25880,0.06301291286945343,0.0019082749058725312,0.00027236490950599546,2.2072797946748324e-05,-0.0011849263100884855,-0.02873877572710626,-0.029923702008090913,1.0,1617.5,1.0,0.0,-0.8341672979295254,2.3486106395721436,5928372.375,0.2703051338903606,0.2703051338903606,0.3517118748875681,-0.02873877572710626,0.18194423648182018,0.0019082749058725312,0.00027236490950599546,2.2072797946748324e-05,0.05338693503290415,0.6675048256292939,0.0,1.0,0.2,0.2,0.2,3.0,1.640625,0.15011710279406892,226.42923021316528,235.671875,227.7877082824707,5e-06,515,1,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.2800428569316864,2.4748666286468506,-2.4748666286468506,-0.2800428569316864,2.4748666286468506,-2.4748666286468506,581.1875,3005.0,82.0,0.0,491.375,2530.0,71.0,581.1875,3005.0,82.0,0.0,0.0,1121.6875,1840.0,789.0,0.0,3,32,10.625,0.125,0.875,5.625,8,5.625,8.0,8,8,0.75,0.25,1.625,4.671875,0.015625,1.6328125,0.015625,0.8984375,0.703125,0.703125,0.703125,0.125,0.0,0.75,0.828125,0.125,4.6875,0.0,0.3125,0.2109375,0.0,0.5,0.7708333333333334,0.7708333333333334,0.00010085850954055786,0.9117587208747864,25.402035366743803,5.591080918427906,2.1591782569885254e-05,4.882112722843885,0.6658965858950978,25.402035366743803,3.2725064177066088,967,3005,82.0,3005.0,581.1875,71.0,2530.0,491.375,3.0,32.0,10.625,30.96801378391683,8.303485810756683e-05,1.9119770508259535,0.003935132175683975,20.43423788063228,53.347250796854496,3.812648355960846e-05,0.09374879744105685,0.4162815058597273,1.805371511269533e-05,217968,53.347250796854496,2042.9168958492235,
516,True,29848,0.05644474923610687,0.0016101563232950866,-5.680720107648085e-05,9.049759682966396e-06,0.0028019653545925394,-0.03021808114135638,-0.02741611542296596,1.0,1865.5,1.0,0.0,-1.1887233415618539,2.3818846195936203,4813027.9296875,0.273652789182961,0.273652789182961,0.28561946090111023,-0.03021808114135638,0.3519237087194877,0.0016101563232950866,-5.680720107648085e-05,9.049759682966396e-06,0.06305149313993752,0.9476084792986512,0.0,1.0,0.2,0.2,0.2,3.0,1.12109375,0.1560822437420753,226.42923021316528,235.671875,227.20041275024414,5e-06,516,1,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.12150447815656662,1.6201815605163574,-2.4748666286468506,-0.12150447815656662,1.6201815605163574,-2.4748666286468506,827.1640625,2727.0,102.0,0.0,707.2578125,2448.0,91.0,827.1640625,2727.0,102.0,0.0,0.0,1218.5625,1925.0,880.0,0.0,3,32,14.75,0.125,0.875,5.8125,8,5.8125,8.0,8,8,0.75,0.25,1.5,6.6328125,0.078125,2.3671875,0.1171875,0.9140625,0.7265625,0.7265625,0.7265625,0.0625,0.0,0.75,0.7890625,0.0625,6.75,0.0,0.3671875,0.25,0.0,0.78125,0.7083333333333334,0.7083333333333334,3.2572075724601746e-05,1.154833897948265,26.0725780967623,8.521416892341222,2.265535295009613e-05,1.3605121355503798,0.2721851225651335,26.0725780967623,0.3854666296392679,905,2727,102.0,2727.0,827.1640625,91.0,2448.0,707.2578125,3.0,32.0,14.75,28.560795905068517,8.23531299829483e-05,2.173054935410619,0.004082556813955307,23.954304648563266,54.7214101459831,4.004873335361481e-05,0.09147997024499725,0.2697544878025305,1.559102555233397e-05,261853,54.7214101459831,2392.600988364896,
517,True,24576,0.06130969524383545,0.000994623913356918,0.0001284791162561305,1.3961804597784067e-05,0.00832493690541014,-0.014415654935874045,-0.006090717884944752,1.0,1536.0,1.0,0.0,-1.7598592438735068,2.9926401153206825,5111628.7109375,0.1302106138318777,0.1302106138318777,0.3257383296632207,-0.014415654935874045,0.13951977335386312,0.000994623913356918,0.0001284791162561305,1.3961804597784067e-05,0.02436184324324131,1.4697595443576574,0.0,1.0,0.2,0.2,0.2,3.0,0.865234375,0.15055775107930497,226.42923021316528,235.671875,226.83919143676758,5e-06,517,1,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.18511337041854858,1.20761239528656,-1.6201815605163574,-0.18511337041854858,1.20761239528656,-1.6201815605163574,544.8046875,3839.0,107.0,0.0,477.71875,3450.0,96.0,544.8046875,3839.0,107.0,0.0,0.0,1135.625,1700.0,786.0,0.0,3,32,9.15625,0.0625,0.9375,6.875,8,6.875,8.0,8,8,0.625,0.375,1.375,3.8125,0.0390625,0.9375,0.078125,0.34375,0.859375,0.859375,0.859375,0.0625,0.0,0.625,0.921875,0.0625,3.890625,0.0,0.1484375,0.078125,0.0,0.8541666666666666,0.8625,0.8625,3.354810178279877e-05,1.27003875374794,33.31011833809316,5.667312713034335,2.1321699023246765e-05,0.05748874507844448,0.008972038034698926,33.31011833809316,0.024793509393930435,973,3839,107.0,3839.0,544.8046875,96.0,3450.0,477.71875,3.0,32.0,9.15625,35.597583113238215,8.258409798145294e-05,1.8683310989290476,0.003979284316301346,19.984310522675514,57.48400812037289,3.626011312007904e-05,0.0929092285858598,0.5104693928907753,1.8500124671895423e-05,215095,57.48400812037289,1870.9116416307115,
518,True,43112,0.06403778493404388,0.0012210696149850264,0.0003692915920235629,6.625772357438109e-06,0.00673033849489002,-0.02556417675805278,-0.018833838199498132,1.0,2694.5,1.0,0.0,-1.6879506260156631,2.8049776777625084,4343011.6484375,0.24453340377658606,0.24453340377658606,0.45434852126639846,-0.02556417675805278,0.31334102599602626,0.0012210696149850264,0.0003692915920235629,6.625772357438109e-06,0.06528689022525214,1.3593610022217035,0.0,1.0,0.2,0.2,0.2,3.0,1.26171875,0.15324968995339636,226.42923021316528,235.671875,227.37112045288086,5e-06,518,1,0.640625,1.0,0.0,0.640625,1.0,0.0,-0.2162591814994812,0.7245674133300781,-2.4748666286468506,-0.2162591814994812,0.7245674133300781,-2.4748666286468506,600.3359375,3638.0,105.0,0.0,527.890625,3334.0,94.0,600.3359375,3638.0,105.0,0.0,0.0,1285.5,2036.0,789.0,0.0,3,32,9.765625,0.3125,0.6875,5.125,8,5.125,8.0,8,8,0.8125,0.1875,2.3125,4.1796875,0.0625,0.9765625,0.109375,0.71875,0.640625,0.640625,0.640625,0.25,0.0,0.8125,0.890625,0.25,4.2890625,0.0,0.1875,0.1640625,0.0,0.6666666666666666,0.6346153846153846,0.6346153846153846,3.1381845474243164e-05,1.2091977149248123,31.279294615611434,5.997989915456856,1.531466841697693e-05,1.779537608847022,0.2590143359702779,31.279294615611434,1.1566371247172356,2036,3638,105.0,3638.0,600.3359375,94.0,3334.0,527.890625,3.0,32.0,9.765625,34.89761475287378,8.35079699754715e-05,2.0591096691787243,0.004385888576507568,22.20831586048007,59.203974545001984,3.904476761817932e-05,0.09200294904232652,0.45414175335259915,1.8169530987615607e-05,241387,59.203974545001984,2038.6046870596288,
519,True,21464,0.060408465564250946,0.0005884251004317775,0.0001048257867068969,3.986478077422362e-06,0.0032581847335677594,-0.015976205875631422,-0.012718021229375154,1.0,1341.5,1.0,0.0,-1.81934311700752,2.9727325178682804,4892684.0625,0.14582432247698307,0.14582432247698307,0.2379755044492651,-0.015976205875631422,0.29003280136896203,0.0005884251004317775,0.0001048257867068969,3.986478077422362e-06,0.059146081330254674,1.478077994834166,0.0,1.0,0.2,0.2,0.2,3.0,0.6875,0.1517308973921786,226.42923021316528,235.671875,227.26906967163086,5e-06,519,1,0.984375,1.0,0.0,0.984375,1.0,0.0,-0.05143049731850624,0.35355237126350403,-2.4748666286468506,-0.05143049731850624,0.35355237126350403,-2.4748666286468506,629.25,3026.0,116.0,0.0,554.890625,2754.0,100.0,629.25,3026.0,116.0,0.0,0.0,1158.75,1827.0,906.0,0.0,3,31,9.6875,0.0,1.0,7.875,8,7.875,8.0,8,8,0.5625,0.4375,1.1875,4.0234375,0.078125,0.484375,0.1015625,0.140625,0.984375,0.984375,0.984375,0.0,0.0,0.5625,0.984375,0.0,4.125,0.0,0.2421875,0.0859375,0.0,1.0,0.9722222222222222,0.9722222222222222,6.322190165519714e-05,1.2670458108186722,28.54325380921364,6.716748769787955,0.0015208292752504349,3.1137778852134943,0.38449814927298576,28.54325380921364,0.5494602862745523,1059,3026,116.0,3026.0,629.25,100.0,2754.0,554.890625,3.0,31.0,9.6875,34.104840056970716,8.187629282474518e-05,1.956425715237856,0.0039049871265888214,21.090604789555073,57.18458090722561,3.6247074604034424e-05,0.09215343955167729,0.4234311687645351,1.706247870608231e-05,228864,57.18458090722561,2001.098865892726,
520,True,31504,0.05188364163041115,0.0013240647240309045,-0.000214116927509167,7.549458359790151e-06,-0.006201136973686516,-0.013464724412187934,-0.01966586132766679,1.0,1969.0,1.0,0.0,-2.2131676860153675,3.321296252310276,4469413.546875,0.12706825137138367,0.12706825137138367,0.3523744578519715,-0.013464724412187934,0.11937635917054513,0.0013240647240309045,-0.000214116927509167,7.549458359790151e-06,0.043071793392300606,1.8813606575131416,0.0,1.0,0.2,0.2,0.2,3.0,1.296875,0.1548223133016585,226.42923021316528,235.671875,227.65226364135742,5e-06,520,1,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.12443751096725464,2.4748666286468506,-2.4748666286468506,-0.12443751096725464,2.4748666286468506,-2.4748666286468506,711.3671875,2828.0,96.0,0.0,611.2421875,2562.0,85.0,711.3671875,2828.0,96.0,0.0,0.0,1217.75,1960.0,878.0,0.0,3,32,12.484375,0.1875,0.8125,5.5625,8,5.5625,8.0,8,8,0.625,0.375,1.8125,5.375,0.0859375,1.3671875,0.1796875,0.7265625,0.6953125,0.6953125,0.6953125,0.125,0.0,0.625,0.8203125,0.125,5.5546875,0.0,0.296875,0.171875,0.0,0.5416666666666666,0.7875,0.7875,2.880766987800598e-05,1.0964975468814373,25.93983421102166,6.97522564161045,2.1317973732948303e-05,2.202894004061818,0.387501529767178,25.93983421102166,0.756808714941144,969,2828,96.0,2828.0,711.3671875,85.0,2562.0,611.2421875,3.0,32.0,12.484375,29.17930762656033,8.135475218296051e-05,2.06807966157794,0.003986993804574013,22.578207498416305,53.85892428085208,3.647059202194214e-05,0.09143677078009413,0.32045804872396166,1.6146447349111328e-05,246927,53.85892428085208,2292.349905768425,
521,True,19528,0.052552226930856705,0.0016698084436939098,0.00012243328728800407,2.0247591237421148e-05,0.0036063859006389976,-0.024841100675985217,-0.021234714688034728,1.0,1220.5,1.0,0.0,-1.95229600276798,3.2148923873901367,4580816.6484375,0.21652308106422424,0.21652308106422424,0.23749197959709123,-0.024841100675985217,0.1672335110592113,0.0016698084436939098,0.00012243328728800407,2.0247591237421148e-05,0.056355138309299946,1.633281801827252,0.0,1.0,0.2,0.2,0.2,3.0,0.94140625,0.15207336639923594,226.42923021316528,235.671875,227.41378021240234,5e-06,521,1,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.19097550213336945,1.6201815605163574,-2.4748666286468506,-0.19097550213336945,1.6201815605163574,-2.4748666286468506,900.1953125,8192.0,76.0,0.0078125,779.578125,7632.0,65.0,900.1953125,8192.0,76.0,0.0078125,0.0,1093.375,1614.0,859.0,0.0,3,32,14.7109375,0.125,0.875,5.375,8,5.375,8.0,8,8,0.625,0.375,1.25,6.265625,0.15625,1.390625,0.3984375,0.765625,0.671875,0.671875,0.671875,0.125,0.0,0.625,0.796875,0.125,6.6640625,0.0,0.3671875,0.2734375,0.0,0.5625,0.7375,0.7375,3.1072646379470825e-05,0.906764367595315,72.99913841485977,9.343616075217142,2.5015324354171753e-05,0.3142081927508116,0.04203761510143522,72.99913841485977,0.0007748939096927643,1030,8192,76.0,8192.0,900.1953125,65.0,7632.0,779.578125,3.0,32.0,14.7109375,75.41049746237695,7.886998355388641e-05,2.1783815193921328,0.003907771781086922,24.133165096864104,101.7561210077256,3.891251981258392e-05,0.09457421749163955,0.654462985136706,1.5313965526230505e-05,255177,101.7561210077256,1253.8656027416093,
522,True,33624,0.04811318963766098,0.0014973539000493474,0.00022167485440149903,9.624911513128609e-06,0.0061806171434000134,-0.028327156411251053,-0.022146539151435718,1.0,2101.5,1.0,0.0,-2.1286761574447155,3.2794081196188927,4176631.44140625,0.2690023756586015,0.2690023756586015,0.33019345087932117,-0.028327156411251053,0.2656853205952845,0.0014973539000493474,0.00022167485440149903,9.624911513128609e-06,0.0634601516649127,1.7311586365103722,0.0,1.0,0.2,0.2,0.2,3.0,1.66015625,0.15596233965024187,226.42923021316528,235.671875,227.8051414489746,5e-06,522,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.3762470483779907,1.20761239528656,-2.4748666286468506,-0.3762470483779907,1.20761239528656,-2.4748666286468506,930.9296875,8192.0,91.0,0.0078125,822.2578125,7652.0,75.0,930.9296875,8192.0,91.0,0.0078125,0.0,1267.875,1811.0,874.0,0.0,3,32,12.4296875,0.0625,0.9375,6.5,8,6.5,8.0,8,8,0.6875,0.3125,1.9375,5.078125,0.1328125,1.078125,0.4765625,0.3203125,0.8125,0.8125,0.8125,0.0625,0.0,0.6875,0.875,0.0625,5.5546875,0.0,0.25,0.1171875,0.0,0.875,0.7840909090909091,0.7840909090909091,3.1268224120140076e-05,0.9341336935758591,72.98871186748147,9.128608951388742,2.4495646357536316e-05,2.4915312007069588,0.49805825322982855,72.98871186748147,0.0033848173916339874,1811,8192,91.0,8192.0,930.9296875,75.0,7652.0,822.2578125,3.0,32.0,12.4296875,75.81729791127145,7.87489116191864e-05,2.3813544679433107,0.003927113488316536,26.65442245453596,104.88806009851396,3.792904317378998e-05,0.09470494428626335,0.6362700082349756,1.3953296671545747e-05,281447,104.88806009851396,1341.654139354168,
523,True,27000,0.05932806059718132,0.0014317441600724123,8.634872386892312e-06,2.1571741399384337e-05,0.0036695048765977845,-0.017882029147585854,-0.014212524256436154,1.0,1687.5,1.0,0.0,-1.9155554382596165,3.263500105589628,5418605.8125,0.15870377141982317,0.15870377141982317,0.3741817766389002,-0.017882029147585854,0.21495161793171502,0.0014317441600724123,8.634872386892312e-06,2.1571741399384337e-05,0.03710102319018915,1.5222603336442262,0.0,1.0,0.2,0.2,0.2,3.0,1.0546875,0.14870715439821552,226.42923021316528,235.671875,227.49221420288086,5e-06,523,1,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.14708198606967926,1.6201815605163574,-2.4748666286468506,-0.14708198606967926,1.6201815605163574,-2.4748666286468506,473.96875,2431.0,83.0,0.0,412.9609375,2160.0,72.0,473.96875,2431.0,83.0,0.0,0.0,1114.1875,1532.0,781.0,0.0,3,32,8.609375,0.3125,0.6875,4.8125,8,4.8125,8.0,8,8,0.6875,0.3125,1.8125,3.6328125,0.015625,0.8125,0.015625,0.4609375,0.6015625,0.6015625,0.6015625,0.3125,0.0,0.6875,0.9140625,0.3125,3.6484375,0.0,0.140625,0.1015625,0.0,0.95,0.4431818181818182,0.4431818181818182,3.189779818058014e-05,0.91306865029037,20.941226214170456,4.709795037168078,1.6201287508010864e-05,1.4842373300343752,0.22163858790008817,20.941226214170456,0.6144237834960222,1532,2431,83.0,2431.0,473.96875,72.0,2160.0,412.9609375,3.0,32.0,8.609375,24.517824513837695,8.15950334072113e-05,1.8223446030169725,0.00390055775642395,18.99920524097979,45.37363086640835,3.964640200138092e-05,0.09346139017817334,0.4041310825119947,1.9187726316010852e-05,203284,45.37363086640835,2240.111669688948,
524,True,27112,0.05923692509531975,0.0007780338746670168,5.679035899675e-05,5.930289717070991e-06,0.0013552053715102375,0.0,0.0013552053715102375,1.0,1694.5,1.0,0.0,-1.6647769454866648,2.841643325984478,4370377.3515625,0.0,0.0,0.3326070479798242,0.0,0.0,0.0007780338746670168,5.679035899675e-05,5.930289717070991e-06,0.0,1.375137783586979,0.0,1.0,0.2,0.2,0.2,3.0,0.6015625,0.15242964166137365,226.42923021316528,235.671875,227.55107498168945,5e-06,524,1,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.0774289146065712,1.20761239528656,-2.4748666286468506,-0.0774289146065712,1.20761239528656,-2.4748666286468506,670.7890625,3163.0,113.0,0.0,580.0390625,2827.0,101.0,670.7890625,3163.0,113.0,0.0,0.0,1146.5625,1908.0,791.0,0.0,3,32,12.328125,0.1875,0.8125,6.125,8,6.125,8.0,8,8,0.5625,0.4375,1.5,5.25,0.125,1.265625,0.1953125,0.921875,0.765625,0.765625,0.765625,0.0625,0.0,0.5625,0.828125,0.0625,5.4453125,0.0,0.2421875,0.1640625,0.0,0.75,0.7777777777777778,0.7777777777777778,3.187544643878937e-05,1.274026297032833,28.71976401656866,6.8374149117735215,2.306513488292694e-05,1.8791887890547514,0.38015240711683873,28.71976401656866,0.5586727783083916,831,3163,113.0,3163.0,670.7890625,101.0,2827.0,580.0390625,3.0,32.0,12.328125,31.22625330835581,8.761510252952576e-05,1.9666675198823214,0.003999583423137665,21.50674546509981,54.733635077252984,4.791468381881714e-05,0.09245401517962613,0.3636837831885933,1.7193561299872602e-05,232621,54.733635077252984,2125.0278706290064,
