step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
519,True,38200,0.06864432990550995,0.0016087062249425799,-0.0001953488472281606,0.0,0.02143929804151412,0.0,0.02143929804151412,1.0,2387.5,1.0,0.0,-2.0933399368077517,3.3273587971925735,4977797.8671875,0.0,0.0,0.46683148178298184,0.0,0.0,0.0016087062249425799,-0.0001953488472281606,0.0,0.0,1.7530405260622501,0.0,1.0,0.2,0.2,0.28,3.0,1.48828125,0.14823526295873735,245.75373601913452,253.927734375,160.0285186767578,5e-06,519,1,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.25430378317832947,0.35355237126350403,-2.4748666286468506,-0.25430378317832947,0.35355237126350403,-2.4748666286468506,364.078125,3227.0,90.0,0.0,364.078125,3227.0,90.0,0.0,0.0,1242.0625,2042.0,786.0,0.0,3,62,7.5625,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,3.379210829734802e-05,0.9305184837430716,21.335153311491013,3.629783471056726,0.0,0.0,0.0,21.335153311491013,0.0,892,3227,23.75574317574501,9.87667590379715e-05,1.8546463400125504,0.003793952986598015,19.263844838365912,44.90994703955948,3.7550926208496094e-05,0.09370212387208231,1.84543353467552e-05,0.509758018448672,205586,44.90994703955948,2288.869321298765,,,,,,,
520,True,40008,0.05963180214166641,0.001252548365300754,0.0003474768113846949,3.0900821457180427e-06,0.005389624595409259,-0.014311183273093775,-0.008921558444853872,1.0,2500.5,1.0,0.0,-1.4522112482227385,2.717401649802923,4553577.15625,0.1255285592051223,0.1255285592051223,0.3597917827662389,-0.014311183273093775,0.2334954724195505,0.001252548365300754,0.0003474768113846949,3.0900821457180427e-06,0.04280259629013017,1.2309041121043265,0.0,1.0,0.2,0.2,0.28,3.0,0.9609375,0.15574783156237665,245.75373601913452,253.927734375,160.25798416137695,5e-06,520,1,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.1797078549861908,0.5400605201721191,-2.4748666286468506,-0.1797078549861908,0.5400605201721191,-2.4748666286468506,709.7890625,2696.0,104.0,0.0,709.7890625,2696.0,104.0,0.0,0.0,1309.0,1998.0,784.0,0.0,3,62,15.28125,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.841519355773926e-05,1.175046406686306,24.03273120522499,6.825724026406533,0.0,0.0,0.0,24.03273120522499,0.0,1219,2630,26.072671374306083,9.224750101566315e-05,2.183516811579466,0.0038351546972990036,23.787178797647357,52.08087723329663,3.954768180847168e-05,0.09205386427370739,1.4841642759617668e-05,0.28697644958676194,258405,52.08087723329663,2480.804987620246,,,,,,,
521,True,26856,0.06361818313598633,0.00174438987596659,0.00026533528739491885,1.1388748362151091e-05,0.0036036168748978525,-0.0321044780430384,-0.028500861109932885,1.0,1678.5,1.0,0.0,-2.34094075858593,3.5867760106921196,4628571.078125,0.28472517034970224,0.28472517034970224,0.3375223373385482,-0.0321044780430384,0.25608179708499035,0.00174438987596659,0.00026533528739491885,1.1388748362151091e-05,0.05949041747953743,1.906532984226942,0.0,1.0,0.2,0.2,0.28,3.0,0.865234375,0.15524862551826216,245.75373601913452,253.927734375,160.4614028930664,5e-06,521,1,0.625,1.0,0.0,0.625,1.0,0.0,-0.26882079243659973,0.935412585735321,-2.4748666286468506,-0.26882079243659973,0.935412585735321,-2.4748666286468506,914.609375,4131.0,92.0,0.0,914.609375,4131.0,92.0,0.0,0.0,1174.125,1716.0,955.0,0.0,3,62,19.5625,0.25,0.75,5.0,8,5.0,8.0,8,8,3.6304816603660583e-05,1.010064361616969,36.274037485942245,8.511031718109734,0.0,0.0,0.0,36.274037485942245,0.0,959,4131,38.464485140517354,9.458698332309723e-05,2.2559494972229004,0.003904823213815689,25.02801168523729,65.78376268595457,4.367902874946594e-05,0.09361235379243295,1.4605223011152422e-05,0.328559709067373,267358,65.78376268595457,2032.0972006142433,,,,,,,
522,True,31936,0.06502906233072281,0.0008320750494021922,-0.0004977975496558429,3.539071258273907e-06,0.0026305606588721275,-0.006615822261665016,-0.003985261544585228,1.0,1996.0,1.0,0.0,-1.65979287866503,2.908838704228401,4073694.9453125,0.061004980467259884,0.061004980467259884,0.3396167366420395,-0.006615822261665016,0.08544762371924475,0.0008320750494021922,-0.0004977975496558429,3.539071258273907e-06,0.01852322369813919,1.4381656139157712,0.0,1.0,0.2,0.2,0.28,3.0,0.80859375,0.1505908380435923,245.75373601913452,253.927734375,159.6221809387207,5e-06,522,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.057193316519260406,0.5400605201721191,-2.4748666286468506,-0.057193316519260406,0.5400605201721191,-2.4748666286468506,588.1171875,2886.0,13.0,0.0,588.1171875,2886.0,13.0,0.0,0.0,1187.5625,2035.0,825.0,0.0,3,62,12.921875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,6.730854511260986e-05,0.04785059206187725,23.941330309957266,5.520232696158928,0.0,0.0,0.0,23.941330309957266,0.0,1825,2886,26.271233309060335,8.808448910713196e-05,1.9749534167349339,0.003965487703680992,21.349790347740054,49.63301835395396,3.736838698387146e-05,0.09393317852644478,1.744705022144246e-05,0.3489848870078021,227287,49.63301835395396,2289.6753767735895,,,,,,,
523,True,47176,0.05686241015791893,0.0012686513873632066,0.00021233350344118662,8.50108790473314e-06,0.007028986525256187,-0.009867625078186393,-0.0028386384365148842,1.0,2948.5,1.0,0.0,-2.247701369225979,3.4446673914790154,4470562.75,0.08891126309754327,0.08891126309754327,0.5039973485297278,-0.009867625078186393,0.094074199763024,0.0012686513873632066,0.00021233350344118662,8.50108790473314e-06,0.0264974900346715,1.8569514602422714,0.0,1.0,0.2,0.2,0.28,3.0,1.203125,0.15210932741091177,245.75373601913452,253.927734375,159.69227981567383,5e-06,523,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.1854594498872757,0.35355237126350403,-2.4748666286468506,-0.1854594498872757,0.35355237126350403,-2.4748666286468506,491.6640625,3181.0,90.0,0.0,491.6640625,3181.0,90.0,0.0,0.0,1360.125,2044.0,879.0,0.0,3,62,11.28125,0.125,0.875,6.8125,8,6.8125,8.0,8,8,7.325038313865662e-05,0.9941384308040142,22.60729878768325,4.67457327034208,0.0,0.0,0.0,22.60729878768325,0.0,2044,3181,25.11908451654017,0.00010109320282936096,2.076848356053233,0.003960197791457176,21.943217750638723,49.17788197286427,3.671087324619293e-05,0.09257608879351777,1.670765092649919e-05,0.39914010958543483,237029,49.17788197286427,2409.914686146809,,,,,,,
524,True,24008,0.07520982623100281,0.0015275661389750894,-4.530900594090781e-05,5.591340141108958e-06,0.0032318847661372274,-0.024648172315210104,-0.021416287607280537,1.0,1500.5,1.0,0.0,-1.885291048209183,3.2560724690556526,5735168.3359375,0.19843032956123352,0.19843032956123352,0.3614719163591522,-0.024648172315210104,0.1867667145745894,0.0015275661389750894,-4.530900594090781e-05,5.591340141108958e-06,0.055387009866535664,1.5060072229243815,0.0,1.0,0.2,0.2,0.28,3.0,0.716796875,0.15214775767940597,245.75373601913452,253.927734375,159.51187133789062,5e-06,524,1,0.6875,1.0,0.0,0.6875,1.0,0.0,-0.15460921823978424,1.20761239528656,-2.4748666286468506,-0.15460921823978424,1.20761239528656,-2.4748666286468506,652.59375,4246.0,82.0,0.0,652.59375,4246.0,82.0,0.0,0.0,1115.6875,1390.0,780.0,0.0,3,62,13.546875,0.25,0.75,5.5,8,5.5,8.0,8,8,5.5227428674697876e-05,0.9204913973808289,33.26640941388905,6.060783625158365,0.0,0.0,0.0,33.26640941388905,0.0,1390,4246,35.59125401638448,0.00010122358798980713,1.9991677179932594,0.004394588991999626,21.127502473071218,58.75562431849539,3.781542181968689e-05,0.09334409504758866,1.941587431297882e-05,0.4260792752045262,226340,58.75562431849539,1926.1134795631092,,,,,,,
525,True,28296,0.05956384167075157,0.002205776487244293,-0.0002108965169327348,8.886011301001417e-06,0.0013263419677969068,-0.036740275914780796,-0.035413933714153245,1.0,1768.5,1.0,0.0,-1.603625207208097,2.936753861606121,5304999.890625,0.3135918630287051,0.3135918630287051,0.38393140414290927,-0.036740275914780796,0.25825435969557675,0.002205776487244293,-0.0002108965169327348,8.886011301001417e-06,0.07025626907125115,1.3027172749862075,0.0,1.0,0.2,0.2,0.28,3.0,1.328125,0.1540198619286538,245.75373601913452,253.927734375,159.58213424682617,5e-06,525,1,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.27426645159721375,1.6201815605163574,-2.4748666286468506,-0.27426645159721375,1.6201815605163574,-2.4748666286468506,813.90625,3157.0,76.0,0.0,813.90625,3157.0,76.0,0.0,0.0,1187.6875,1535.0,791.0,0.0,3,62,19.53125,0.25,0.75,5.0625,8,5.0625,8.0,8,8,9.744055569171906e-05,0.795666879042983,28.157027209177613,7.372185295156669,0.0,0.0,0.0,28.157027209177613,0.0,1376,3157,30.556387273594737,8.20457935333252e-05,2.159648384898901,0.0040028877556324005,23.877801302820444,56.63222492672503,3.7185847759246826e-05,0.09319839386902798,1.56238300558633e-05,0.2933037749433167,256204,56.63222492672503,2261.998361635056,,,,,,,
526,True,26344,0.07333192974328995,0.0012276932611712255,0.00010971783967761439,3.839302280539414e-06,-0.0028163233073428273,-0.010590304213110358,-0.013406627520453185,1.0,1646.5,1.0,0.0,-1.295200552791357,2.708772048354149,5809477.2890625,0.09212043136358261,0.09212043136358261,0.2672283966623397,-0.010590304213110358,0.13561934754105437,0.0012276932611712255,0.00010971783967761439,3.839302280539414e-06,0.028429660946130753,1.05536637455225,0.0,1.0,0.2,0.2,0.28,3.0,0.822265625,0.1569262999846513,245.75373601913452,253.927734375,160.2281951904297,5e-06,526,1,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.12800699472427368,0.7245674133300781,-2.4748666286468506,-0.12800699472427368,0.7245674133300781,-2.4748666286468506,932.890625,5205.0,113.0,0.0,932.890625,5205.0,113.0,0.0,0.0,1140.6875,1718.0,784.0,0.0,3,62,18.90625,0.125,0.875,6.5625,8,6.5625,8.0,8,8,3.205239772796631e-05,1.2420015279203653,42.561673464253545,8.503369433849002,0.0,0.0,0.0,42.561673464253545,0.0,1077,5205,44.74867627583444,8.033402264118195e-05,2.222686741501093,0.004450546577572823,24.60158503614366,71.60875958018005,3.759749233722687e-05,0.09268996464498888,1.676806613557793e-05,0.37474814735645623,265418,71.60875958018005,1853.2509259765386,,,,,,,
527,True,26776,0.06213504821062088,0.0015064852304931264,-2.683045113371918e-05,1.5312196637751185e-05,-0.002654889161931351,-0.03804933081846684,-0.04070422032964416,1.0,1673.5,1.0,0.0,-1.756794337183237,3.024806559085846,4754741.8359375,0.342787133064121,0.342787133064121,0.28204521589583054,-0.03804933081846684,0.27814016428732363,0.0015064852304931264,-2.683045113371918e-05,1.5312196637751185e-05,0.07086041767615825,1.5043167062103748,0.0,1.0,0.2,0.2,0.28,3.0,1.0625,0.15808325123792527,245.75373601913452,253.927734375,160.05863571166992,5e-06,527,1,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.15733307600021362,2.4748666286468506,-2.4748666286468506,-0.15733307600021362,2.4748666286468506,-2.4748666286468506,1101.3984375,3763.0,74.0,0.0,1101.3984375,3763.0,74.0,0.0,0.0,1185.5,1970.0,791.0,0.0,3,62,24.578125,0.125,0.875,5.6875,8,5.6875,8.0,8,8,3.343634307384491e-05,0.8266297560185194,33.666946997866035,10.487036959442776,0.0,0.0,0.0,33.666946997866035,0.0,824,3763,35.713904989883304,7.994286715984344e-05,2.3995432145893574,0.0043611545115709305,26.941903287544847,65.0974392592907,4.058517515659332e-05,0.09203890123955018,1.4898571385135197e-05,0.2533278359889296,292723,65.0974392592907,2248.3449681795482,,,,,,,
528,True,37920,0.06684767454862595,0.000792694445408415,0.0002328866412426578,4.737719791592099e-06,0.0047322022437583655,0.0,0.0047322022437583655,1.0,2370.0,1.0,0.0,-1.375293880701065,2.7176998034119606,5122396.59375,0.0,0.0,0.46061662338821197,0.0,0.0,0.000792694445408415,0.0002328866412426578,4.737719791592099e-06,0.0,1.1276837885379791,0.0,1.0,0.2,0.2,0.28,3.0,0.68359375,0.1500690009108599,245.75373601913452,253.927734375,160.1819190979004,5e-06,528,1,0.6953125,1.0,0.0,0.6953125,1.0,0.0,-0.12318485975265503,1.20761239528656,-1.6201815605163574,-0.12318485975265503,1.20761239528656,-1.6201815605163574,492.8828125,3234.0,63.0,0.0,492.8828125,3234.0,63.0,0.0,0.0,1205.125,1812.0,781.0,0.0,3,62,11.15625,0.25,0.75,5.5625,8,5.5625,8.0,8,8,3.249756991863251e-05,0.6603881530463696,25.44151573255658,4.491651291158632,0.0,0.0,0.0,25.44151573255658,0.0,868,3234,27.45686742849648,8.164532482624054e-05,1.9365715309977531,0.0041342005133628845,20.366677964106202,49.79572384245694,3.7766993045806885e-05,0.09370667815733605,1.9021373914112976e-05,0.4352084741951288,217345,49.79572384245694,2182.366107254845,,,,,,,
529,True,17008,0.06746557354927063,0.0003582910267141415,-7.722061866388685e-06,0.0,0.004224428354064003,-0.01669444266008213,-0.012470014189602807,1.0,1063.0,1.0,0.0,-2.1602320335805416,3.286532737314701,3620170.57421875,0.1631020470522344,0.1631020470522344,0.2146229278372613,-0.01669444266008213,0.2947851846424353,0.0003582910267141415,-7.722061866388685e-06,0.0,0.03129356261342764,1.81411721277982,0.0,1.0,0.2,0.2,0.28,3.0,0.626953125,0.15326922059207806,245.75373601913452,253.927734375,160.82933807373047,5e-06,529,1,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.08811081945896149,0.35355237126350403,-2.4748666286468506,-0.08811081945896149,0.35355237126350403,-2.4748666286468506,846.859375,4854.0,122.0,0.0,846.859375,4854.0,122.0,0.0,0.0,1080.1875,1599.0,789.0,0.0,3,62,16.34375,0.0625,0.9375,7.375,8,7.375,8.0,8,8,3.240257501602173e-05,1.3041108008474112,36.802616376429796,7.8329010263842065,0.0,0.0,0.0,36.802616376429796,0.0,1077,4537,38.83511814661324,8.260458707809448e-05,2.1318775229156017,0.003959113731980324,23.24992430396378,64.25255652703345,3.699585795402527e-05,0.09425823314480455,1.6050764738712585e-05,0.3582641575177885,246662,64.25255652703345,1919.4722617474379,,,,,,,
530,True,35424,0.06678027659654617,0.0011008138717443217,7.102707795070273e-05,0.0,0.010792216460686177,-0.009574383380822837,0.0012178330216556787,1.0,2214.0,1.0,0.0,-1.9535969749558717,3.3615909591317177,5044467.75,0.08690104633569717,0.08690104633569717,0.3664762858452463,-0.009574383380822837,0.18264392841355875,0.0011008138717443217,7.102707795070273e-05,0.0,0.027357462386135012,1.591236763400957,0.0,1.0,0.2,0.2,0.28,3.0,0.837890625,0.15051370472221,245.75373601913452,253.927734375,159.63640213012695,5e-06,530,1,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.20042094588279724,0.35355237126350403,-2.4748666286468506,-0.20042094588279724,0.35355237126350403,-2.4748666286468506,565.5859375,3154.0,71.0,0.0,565.5859375,3154.0,71.0,0.0,0.0,1230.1875,1981.0,789.0,0.0,3,61,11.859375,0.25,0.75,5.8125,8,5.8125,8.0,8,8,5.2697956562042236e-05,0.7882873583585024,24.373519223183393,5.395084522140678,0.0,0.0,0.0,24.373519223183393,0.0,1283,2890,26.794598005712032,8.467212319374084e-05,1.972427999600768,0.003938412293791771,21.5471063349396,50.35797241143882,4.110671579837799e-05,0.09374053804697488,1.7134035620931835e-05,0.37011669322069246,229859,50.35797241143882,2282.2503467969996,,,,,,,
531,True,25544,0.05870996415615082,0.0023078276371961692,-0.00012254900093466858,1.1152677643622155e-05,0.0007317263807635754,-0.03240406612167135,-0.03167233971180394,1.0,1596.5,1.0,0.0,-1.6569797124247998,2.9992404393851757,4892392.8828125,0.2665406701853499,0.2665406701853499,0.3390643570419788,-0.03240406612167135,0.2291609633166429,0.0023078276371961692,-0.00012254900093466858,1.1152677643622155e-05,0.06427975266706198,1.336818490526639,0.0,1.0,0.2,0.2,0.28,3.0,0.9765625,0.1536337830110377,245.75373601913452,253.927734375,159.98851013183594,5e-06,531,1,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.2950041592121124,0.935412585735321,-2.4748666286468506,-0.2950041592121124,0.935412585735321,-2.4748666286468506,812.140625,3775.0,91.0,0.0,812.140625,3775.0,91.0,0.0,0.0,1156.0625,1630.0,784.0,0.0,3,62,18.4375,0.0625,0.9375,6.5,8,6.5,8.0,8,8,5.2344053983688354e-05,0.8651408348232508,34.791999684646726,7.500888335736818,0.0,0.0,0.0,34.791999684646726,0.0,1063,3775,36.99069665372372,9.321235120296478e-05,2.154120033606887,0.0040884558111429214,23.58477989770472,62.76549416221678,4.58303838968277e-05,0.09361640097528964,1.6228538924077807e-05,0.35583716503187673,251930,62.76549416221678,2006.914813327921,,,,,,,
532,True,32408,0.06876824051141739,0.00041623751167207956,0.00029969713278887866,8.865248673828319e-06,0.005952937412075698,-0.010234895744360983,-0.004281958099454641,1.0,2025.5,1.0,0.0,-1.5154965287074447,2.9532402008771896,5922518.6484375,0.0982420016080141,0.0982420016080141,0.41789649389993694,-0.010234895744360983,0.11805635122760355,0.00041623751167207956,0.00029969713278887866,8.865248673828319e-06,0.01675407262519002,1.2464851532131433,0.0,1.0,0.2,0.2,0.28,3.0,1.0234375,0.14916571985057114,245.75373601913452,253.927734375,159.5783348083496,5e-06,532,1,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.11185049265623093,0.7245674133300781,-1.20761239528656,-0.11185049265623093,0.7245674133300781,-1.20761239528656,401.4375,3457.0,21.0,0.0,401.4375,3457.0,21.0,0.0,0.0,1200.9375,1953.0,800.0,0.0,3,61,8.703125,0.3125,0.6875,5.3125,8,5.3125,8.0,8,8,6.273947656154633e-05,0.1382949147373438,26.164421329274774,3.868256337213097,0.0,0.0,0.0,26.164421329274774,0.0,1953,3457,28.956744199618697,7.611885666847229e-05,1.856200184673071,0.003921931609511375,19.28901526145637,50.137958565726876,4.0240585803985596e-05,0.09404504671511218,1.91216729537765e-05,0.5635362019231414,205104,50.137958565726876,2045.396400923713,,,,,,,
533,True,18504,0.06716640293598175,0.0008063843561103567,0.00010081572645503911,0.0,0.006888347867061384,-0.015578813676256686,-0.008690465911058709,1.0,1156.5,1.0,0.0,-0.8615944189950824,2.206547137349844,5493071.0078125,0.13558552134782076,0.13558552134782076,0.24256148806565514,-0.015578813676256686,0.27965694432039057,0.0008063843561103567,0.00010081572645503911,0.0,0.03084618446882814,0.7038162830285728,0.0,1.0,0.2,0.2,0.28,3.0,0.83203125,0.146921417687875,245.75373601913452,253.927734375,160.2586555480957,5e-06,533,1,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.17773354053497314,0.35355237126350403,-2.4748666286468506,-0.17773354053497314,0.35355237126350403,-2.4748666286468506,543.7265625,3472.0,92.0,0.0,543.7265625,3472.0,92.0,0.0,0.0,1026.375,1640.0,781.0,0.0,3,62,11.96875,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.0318275094032288e-05,0.9846958350390196,27.81220380961895,5.209795952338027,0.0,0.0,0.0,27.81220380961895,0.0,1055,3472,29.82790774665773,0.0001287665218114853,1.8318185564130545,0.0040206871926784515,19.360727161169052,51.05863266997039,3.8743019104003906e-05,0.0963349661953051,2.0006106256454605e-05,0.4285803662033957,200973,51.05863266997039,1968.060928100413,,,,,,,
534,True,22312,0.0612170584499836,0.000368764503946295,0.00020857262438767066,0.0,0.003689910052344203,-0.0037933291459921747,-0.00010341906454414129,1.0,1394.5,1.0,0.0,-1.3172325603663921,2.888495843857527,6717326.3125,0.03205406479537487,0.03205406479537487,0.33377166986347484,-0.0037933291459921747,0.06975053249432275,0.000368764503946295,0.00020857262438767066,0.0,0.009938086848706007,1.100817705038935,0.0,1.0,0.2,0.2,0.28,3.0,0.5263671875,0.1459604756556508,245.75373601913452,253.927734375,159.49937438964844,5e-06,534,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.05936911702156067,0.35355237126350403,-2.4748666286468506,-0.05936911702156067,0.35355237126350403,-2.4748666286468506,409.875,2309.0,74.0,0.0,409.875,2309.0,74.0,0.0,0.0,1094.4375,1635.0,831.0,0.0,3,61,8.921875,0.125,0.875,6.9375,8,6.9375,8.0,8,8,3.419257700443268e-05,0.790488425642252,17.301717069000006,4.0439635003276635,0.0,0.0,0.0,17.301717069000006,0.0,1426,2309,19.609793353825808,8.71121883392334e-05,1.768685333430767,0.003987735137343407,18.302590142935514,39.71736028045416,3.5978853702545166e-05,0.09505271377568404,2.070991284091262e-05,0.3737761770704828,192552,39.71736028045416,2424.028166025416,,,,,,,
535,True,41904,0.06441288441419601,0.0007287730604730314,6.703377036387792e-05,2.047703219432151e-06,0.0006203384546097368,-0.008288575249025598,-0.007668236881727353,1.0,2619.0,1.0,0.0,-1.8055897280573845,3.057488225400448,5082181.6015625,0.0728220142191276,0.0728220142191276,0.37173281876472364,-0.008288575249025598,0.1993808320752856,0.0007287730604730314,6.703377036387792e-05,2.047703219432151e-06,0.020125811570324004,1.5113615598529577,0.0,1.0,0.2,0.2,0.28,3.0,0.4658203125,0.15833720846414417,245.75373601913452,253.927734375,160.1552848815918,5e-06,535,1,0.6484375,1.0,0.0,0.6484375,1.0,0.0,-0.09058795124292374,0.935412585735321,-2.4748666286468506,-0.09058795124292374,0.935412585735321,-2.4748666286468506,845.8203125,3417.0,82.0,0.0,845.8203125,3417.0,82.0,0.0,0.0,1291.0,1760.0,780.0,0.0,3,62,17.234375,0.3125,0.6875,5.1875,8,5.1875,8.0,8,8,3.452412784099579e-05,1.014233522117138,28.819667372852564,7.953335679063457,0.0,0.0,0.0,28.819667372852564,0.0,1341,3376,31.106933699920774,8.162856101989746e-05,2.2583461701869965,0.004174590110778809,25.060506595298648,58.46182109974325,3.912486135959625e-05,0.09162455384313963,1.5262858111968385e-05,0.28732216043893016,273513,58.46182109974325,2339.2446117385934,,,,,,,
536,True,29568,0.05996282398700714,0.0007842515697120689,-4.516897024586797e-05,8.694240932527464e-06,0.007220686384243891,-0.016367984702810645,-0.009147298493189737,1.0,1848.0,1.0,0.0,-1.5800643749535084,2.9517622515559196,5297179.71875,0.15221554599702358,0.15221554599702358,0.3232109759100253,-0.016367984702810645,0.14508301231848045,0.0007842515697120689,-4.516897024586797e-05,8.694240932527464e-06,0.037771170027554035,1.2947387509047985,0.0,1.0,0.2,0.2,0.28,3.0,0.8828125,0.1530241806680689,245.75373601913452,253.927734375,159.89291381835938,5e-06,536,1,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.1304543912410736,0.5400605201721191,-2.4748666286468506,-0.1304543912410736,0.5400605201721191,-2.4748666286468506,676.1015625,2956.0,111.0,0.0,676.1015625,2956.0,111.0,0.0,0.0,1186.875,1952.0,795.0,0.0,3,62,13.09375,0.0,1.0,7.75,8,7.75,8.0,8,8,3.3563002943992615e-05,1.1127955168485641,25.319579804316163,6.476779484204599,0.0,0.0,0.0,25.319579804316163,0.0,1952,2956,27.68859109468758,7.916800677776337e-05,2.0585802420973778,0.003917643800377846,22.27079655788839,52.05220399610698,3.884918987751007e-05,0.09339387387408586,1.6428865937733407e-05,0.31994766751814263,238461,52.05220399610698,2290.594650111594,,,,,,,
537,True,17616,0.07203514873981476,0.0,1.5835393242014106e-05,0.0,0.0,0.0,0.0,1.0,1101.0,1.0,0.0,-1.748443452641368,3.1082239151000977,5657944.0546875,0.0,0.0,0.2506980690649315,0.0,0.0,0.0,1.5835393242014106e-05,0.0,0.0,1.520128695294261,0.0,1.0,0.2,0.2,0.28,3.0,0.0,0.1452175825865053,245.75373601913452,253.927734375,160.5073585510254,5e-06,537,1,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.828125,2421.0,73.0,0.0,489.828125,2421.0,73.0,0.0,0.0,1053.3125,2005.0,788.0,0.0,3,44,9.46875,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.222376108169556e-05,0.7449669651687145,22.468945484608412,4.954740089044208,0.0,0.0,0.0,22.468945484608412,0.0,788,2421,24.439996294677258,8.072331547737122e-05,1.8274277243763208,0.003929784521460533,18.891496893018484,45.19290528446436,3.9616599678993225e-05,0.09564249497786821,1.9895426947178205e-05,0.38980503835333274,197522,45.19290528446436,2185.3208900457735,,,,,,,
