step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_joint_loss,actor_continuation_loss,actor_pg_loss,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_loss_weight_ignored,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
959,True,29072,0.07266664505004883,0.0030457974899036344,0.6156095410697162,0.0,0.010475624701939523,0.012259936673217453,0.010475624701939523,1817.0,1.0,1.0,1.0,-1.8908285610377789,3.208745591342449,5018615.0078125,0.012513537716586143,0.012513537716586143,0.3541849528613542,nan,nan,0.001146717397205066,0.0002955910982933574,0.0,0.0,0.2,0.2,0.2,3.0,0.646484375,0.14741979305074898,246.62862491607666,254.05078125,144.19416046142578,5e-06,959,3,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.3844151198863983,0.35355237126350403,-2.4748666286468506,-0.3844151198863983,0.35355237126350403,-2.4748666286468506,517.8046875,8192.0,118.0,0.0078125,517.8046875,8192.0,118.0,0.0078125,0.0,1175.875,1724.0,781.0,0.0,3,62,9.4609375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,4.979968070983887e-05,1.2307448890060186,65.01998986676335,4.706692750783986,0.0,0.0,0.0,65.01998986676335,0.0,800,8192,67.24782993644476,8.874759078025818e-05,1.9330581780523062,0.0037906523793935776,20.853691570460796,90.07641245052218,3.588385879993439e-05,1.0146174495156046,0.09619260749044377,1.748528481068669e-05,216791,90.07641245052218,1203.372748215747,,,,,,,
960,True,43144,0.0847240686416626,0.007620274480359512,0.9144956218078732,0.0,0.0008490560576319695,0.002035749639617279,0.0008490560576319695,2696.5,1.0,1.0,1.0,-2.181701835244894,3.3488938212394714,4402195.0078125,0.03701954474672675,0.03701954474672675,0.495736767335421,nan,nan,0.0012165662556071766,0.0002453529885997341,0.0,0.0,0.2,0.2,0.2,3.0,0.44140625,0.15375844679299688,246.62862491607666,254.05078125,142.73187255859375,5e-06,960,3,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.10034975409507751,0.35355237126350403,-2.4748666286468506,-0.10034975409507751,0.35355237126350403,-2.4748666286468506,547.5859375,4309.0,91.0,0.0,547.5859375,4309.0,91.0,0.0,0.0,1287.0625,1981.0,819.0,0.0,3,62,11.3125,0.375,0.625,4.875,8,4.875,8.0,8,8,5.0922855734825134e-05,0.9896963778883219,33.14077930338681,4.773571752855787,0.0,0.0,0.0,33.14077930338681,0.0,819,4309,35.28974615596235,8.599460124969482e-05,1.9987395480275154,0.0037445463240146637,21.63598853163421,58.96361817047,3.73348593711853e-05,0.503484700688567,0.09213272523956911,1.594543540790199e-05,234835,58.96361817047,1991.3550701813058,,,,,,,
961,True,31240,0.07108847051858902,0.0003747720147657674,0.8693229909986258,2.494213504178333e-06,0.004253198712831363,0.003891077867592685,0.004253198712831363,1952.5,1.0,1.0,1.0,-2.410170588642359,3.7244972586631775,4881546.140625,0.0,0.0,0.40030541651268364,nan,nan,0.0005013325753679965,-0.0002966569340969727,2.9472789719875436e-06,0.0,0.2,0.2,0.2,3.0,0.4052734375,0.1533876522030428,246.62862491607666,254.05078125,142.840576171875,5e-06,961,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.11692292243242264,0.5400605201721191,-1.6201815605163574,-0.11692292243242264,0.5400605201721191,-1.6201815605163574,616.28125,4259.0,78.0,0.0,616.28125,4259.0,78.0,0.0,0.0,1225.6875,1702.0,858.0,0.0,3,62,11.875,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.119558095932007e-05,0.7653043586760759,34.09698009677231,5.6592377350025345,0.0,0.0,0.0,34.09698009677231,0.0,1089,4259,36.387349454686046,7.977336645126343e-05,2.0135231968015432,0.0036472491919994354,21.691271360963583,60.125575091689825,3.6913901567459106e-05,0.4612766778394357,0.09200104915326494,1.546939073341803e-05,235772,60.125575091689825,1960.6631590671213,,,,,,,
962,True,31568,0.07313311845064163,0.008913117635529488,0.7018262129276991,9.651926689002721e-06,0.0010915009042946622,0.0034008091170107946,0.0010915009042946622,1973.0,1.0,1.0,1.0,-2.5376805439591408,3.7318193539977074,4812967.7265625,0.15388119826093316,0.15388119826093316,0.315331823179929,nan,nan,0.0009647620609030128,-0.0001460227570078132,1.0612403912091395e-05,0.0,0.2,0.2,0.2,3.0,0.375,0.15918133826397102,246.62862491607666,254.05078125,143.3350372314453,5e-06,962,3,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.11123333871364594,2.4748666286468506,-2.4748666286468506,-0.11123333871364594,2.4748666286468506,-2.4748666286468506,1088.171875,7524.0,102.0,0.0,1088.171875,7524.0,102.0,0.0,0.0,1224.4375,1765.0,781.0,0.0,3,62,19.109375,0.0,1.0,6.75,8,6.75,8.0,8,8,4.0493905544281006e-05,1.05457004904747,60.48975312523544,9.323313943721587,0.0,0.0,0.0,60.48975312523544,0.0,867,7524,62.709994496777654,8.404627442359924e-05,2.4153008684515953,0.004424784332513809,27.765874510630965,92.92619433440268,3.831647336483002e-05,0.45022467797752574,0.09379919365513444,1.494788872321515e-05,296014,92.92619433440268,1592.737129289772,,,,,,,
963,True,23016,0.07173759490251541,0.0072014121324173175,0.43748016143217683,2.0545694496831857e-06,0.0073078905552392825,0.009595525334589183,0.0073078905552392825,1438.5,1.0,1.0,1.0,-1.722236292436719,3.19248041883111,6539523.0,0.128541873767972,0.128541873767972,0.2975490428542533,nan,nan,0.001486959183239378,0.00027159505134477513,2.275209226354491e-06,0.0,0.2,0.2,0.2,3.0,0.630859375,0.1522619887598522,246.62862491607666,254.05078125,143.28282165527344,5e-06,963,3,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.2945307493209839,0.7245674133300781,-2.4748666286468506,-0.2945307493209839,0.7245674133300781,-2.4748666286468506,731.6015625,6272.0,114.0,0.0,731.6015625,6272.0,114.0,0.0,0.0,1136.0625,1741.0,784.0,0.0,3,62,14.703125,0.125,0.875,6.625,8,6.625,8.0,8,8,5.184300243854523e-05,1.2332560773938894,50.5637134462595,6.599878878318123,0.0,0.0,0.0,50.5637134462595,0.0,1082,6272,52.95798151008785,8.343718945980072e-05,2.0422380473464727,0.0036706477403640747,22.513603264465928,77.54849293269217,3.870949149131775e-05,0.5655185168464718,0.09417514050583713,1.5354439830687878e-05,239061,77.54849293269217,1541.3645769202233,,,,,,,
964,True,44952,0.06300058215856552,0.0,0.7776171442237683,0.0,0.0,0.0,0.0,2809.5,1.0,1.0,1.0,-1.6426735912973527,2.7793612852692604,4455395.84375,0.0,0.0,0.528513577211896,nan,nan,0.0,0.00020037536751260632,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.151191197075567,246.62862491607666,254.05078125,142.8860092163086,5e-06,964,3,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.828125,1379.0,81.0,0.0,362.828125,1379.0,81.0,0.0,0.0,1320.125,1874.0,923.0,0.0,3,25,7.65625,0.25,0.75,6.0,8,6.0,8.0,8,8,5.1466748118400574e-05,0.7989463713020086,12.40374979749322,3.5677864950703224,0.0,0.0,0.0,12.40374979749322,0.0,1027,1379,14.348052889108658,8.799508213996887e-05,1.8613101746886969,0.003719678148627281,19.763111658394337,36.01693354733288,3.7396326661109924e-05,0.308945628722033,0.09174308395024713,1.7267257836519146e-05,215418,36.01693354733288,2990.5100015927383,,,,,,,
965,True,24672,0.06627268344163895,0.0004479386770981364,0.5546179371885955,0.0,0.0018161306506954134,0.0018531983077991754,0.0018161306506954134,1542.0,1.0,1.0,1.0,-2.108446257188916,3.556270733475685,5676404.015625,0.0,0.0,0.34376627793757364,nan,nan,0.0005022688419558108,0.00017070933699869784,0.0,0.0,0.2,0.2,0.2,3.0,0.423828125,0.15156838075289625,246.62862491607666,254.05078125,143.59742736816406,5e-06,965,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.03374955803155899,0.5400605201721191,-1.6201815605163574,-0.03374955803155899,0.5400605201721191,-1.6201815605163574,611.703125,3756.0,113.0,0.0,611.703125,3756.0,113.0,0.0,0.0,1139.1875,1496.0,787.0,0.0,3,62,13.9375,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.3171847462654114e-05,1.2197859827429056,25.8955605532974,5.437828419191646,0.0,0.0,0.0,25.8955605532974,0.0,861,3756,28.0367219876498,8.213147521018982e-05,1.9343592189252377,0.004078906029462814,20.74909876473248,50.75347716733813,4.042871296405792e-05,0.35807711547740423,0.09258278717408319,1.820013934632738e-05,224114,50.75347716733813,2207.8684309754663,,,,,,,
966,True,19704,0.06869465112686157,0.007961457997225807,0.37847590009187115,0.0,0.002879102190490812,0.004959462719853036,0.002879102190490812,1231.5,1.0,1.0,1.0,-1.568948280881159,2.8569516204297543,5263969.4375,0.0673661669716239,0.0673661669716239,0.2680734495107304,nan,nan,0.001286380324017955,0.00041440509517087776,0.0,0.0,0.2,0.2,0.2,3.0,0.79296875,0.1484489676300556,246.62862491607666,254.05078125,143.91839981079102,5e-06,966,3,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.10055331885814667,0.35355237126350403,-2.4748666286468506,-0.10055331885814667,0.35355237126350403,-2.4748666286468506,546.125,2940.0,111.0,0.0,546.125,2940.0,111.0,0.0,0.0,1072.6875,1627.0,780.0,0.0,3,62,12.546875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.063678741455078e-05,1.2073447741568089,22.671090671792626,4.990982933915802,0.0,0.0,0.0,22.671090671792626,0.0,1555,2940,24.985455628484488,0.0001165885478258133,1.8282431457191706,0.003620188683271408,19.556271770969033,46.402558762580156,4.2719766497612e-05,0.3574252636256078,0.09437990700633679,1.7471278537852826e-05,207208,46.402558762580156,2232.7217024839606,,,,,,,
967,True,42768,0.08420822024345398,0.014356574216435547,0.5147447530180216,1.2291639905015472e-05,-0.001723299101286102,0.0024585583596490324,-0.001723299101286102,2673.0,1.0,1.0,1.0,-1.8117652907967567,2.9654541686177254,3801163.1015625,0.20126071712002158,0.20126071712002158,0.32881600459617916,nan,nan,0.0016564097168156877,0.00021230578829545266,1.542134236842685e-05,0.0,0.2,0.2,0.2,3.0,0.4677734375,0.15928146915950991,246.62862491607666,254.05078125,142.55805587768555,5e-06,967,3,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.16818498075008392,0.7245674133300781,-2.4748666286468506,-0.16818498075008392,0.7245674133300781,-2.4748666286468506,981.0703125,4671.0,193.0,0.0,981.0703125,4671.0,193.0,0.0,0.0,1319.4375,1918.0,880.0,0.0,5,62,19.59375,0.0,1.0,7.375,8,7.375,8.0,8,8,5.4216012358665466e-05,1.949122967198491,37.17253993265331,9.023667649860727,0.0,0.0,0.0,37.17253993265331,0.0,1057,4671,39.35142567940056,8.221156895160675e-05,2.429592492058873,0.003651447594165802,27.034018641337752,68.85955912061036,4.039891064167023e-05,0.31336491299681124,0.09180723903125244,1.2400277092916991e-05,294465,68.85955912061036,2138.156297836822,,,,,,,
968,True,22600,0.07611363381147385,0.003554530478140805,0.6235311187338084,6.1702712628175505e-06,0.000541894334673998,0.00028019555611535907,0.000541894334673998,1412.5,1.0,1.0,1.0,-1.876719286199659,3.2896772623062134,5459703.3828125,0.18686616397462785,0.18686616397462785,0.3073658657933625,nan,nan,0.001653472958423663,-0.0001641555132891881,6.417485792553634e-06,0.0,0.2,0.2,0.2,3.0,0.74609375,0.1538754242358335,246.62862491607666,254.05078125,142.6785659790039,5e-06,968,3,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.09074419736862183,1.6201815605163574,-2.4748666286468506,-0.09074419736862183,1.6201815605163574,-2.4748666286468506,951.796875,7599.0,98.0,0.0,951.796875,7599.0,98.0,0.0,0.0,1128.1875,1500.0,805.0,0.0,3,62,20.46875,0.1875,0.8125,5.75,8,5.75,8.0,8,8,5.2912160754203796e-05,0.9897338319569826,60.0216170437634,8.543713934181142,0.0,0.0,0.0,60.0216170437634,0.0,1051,7599,62.29647537134588,9.583309292793274e-05,2.2278964556753635,0.00629069097340107,25.04166749306023,89.60254863835871,3.7085264921188354e-05,0.5113393693781981,0.09405745045057516,2.3628073278048473e-05,266238,89.60254863835871,1485.6608659344759,,,,,,,
969,True,12712,0.06614093482494354,0.0011108542094007134,0.46140764994015626,1.6346393749699928e-05,0.0021560062596108764,0.000984465383226052,0.0021560062596108764,794.5,1.0,1.0,1.0,-2.5657506696879864,3.917893774807453,4276235.4375,0.0,0.0,0.19158242084175472,nan,nan,0.0012611607562575955,5.556781616178341e-06,1.6886934645299334e-05,0.0,0.2,0.2,0.2,3.0,0.64453125,0.1503605505477783,246.62862491607666,254.05078125,142.98124313354492,5e-06,969,3,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.08979621529579163,1.6201815605163574,-1.6201815605163574,-0.08979621529579163,1.6201815605163574,-1.6201815605163574,795.1796875,7311.0,73.0,0.0,795.1796875,7311.0,73.0,0.0,0.0,1069.1875,1550.0,784.0,0.0,3,62,18.203125,0.125,0.875,6.25,8,6.25,8.0,8,8,3.162771463394165e-05,0.7487829215824604,57.11388478055596,7.222939739644062,0.0,0.0,0.0,57.11388478055596,0.0,968,7311,59.21459840424359,8.862093091011047e-05,2.074552606791258,0.003633972257375717,22.65655361674726,83.97838477417827,3.5295262932777405e-05,0.5817729719525224,0.09494069962054509,1.5227905989279695e-05,238639,83.97838477417827,1420.835853426517,,,,,,,
970,True,54840,0.06712254136800766,0.011264079716056585,0.886063132493291,2.7429123292677104e-06,0.0014074170612730086,0.009501207619905472,0.0014074170612730086,3427.5,1.0,1.0,1.0,-1.716850903001614,2.90047799423337,4489431.0625,0.08385965693742037,0.08385965693742037,0.5420229295670171,nan,nan,0.0006590735865756869,0.00019917225017707096,4.776096375280758e-06,0.0,0.2,0.2,0.2,3.0,0.576171875,0.15261321133332562,246.62862491607666,254.05078125,142.90745162963867,5e-06,970,3,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.1743759959936142,0.5400605201721191,-2.4748666286468506,-0.1743759959936142,0.5400605201721191,-2.4748666286468506,415.796875,3262.0,110.0,0.0,415.796875,3262.0,110.0,0.0,0.0,1393.8125,1796.0,891.0,0.0,3,61,8.796875,0.0,1.0,7.8125,8,7.8125,8.0,8,8,3.110803663730621e-05,1.1291888635605574,22.91048722155392,3.7651122502575163,0.0,0.0,0.0,22.91048722155392,0.0,1769,3262,25.39193002693355,8.267536759376526e-05,1.9982431344687939,0.004925787448883057,21.50446449778974,48.93207841180265,3.978237509727478e-05,0.4770946230305804,0.09283972066567259,2.1265757669054338e-05,231630,48.93207841180265,2366.8522523266633,,,,,,,
971,True,24840,0.06984587758779526,0.013440231035929173,0.29509593080729246,0.0,0.0019495211163302884,0.008179985918104649,0.0019495211163302884,1552.5,1.0,1.0,1.0,-1.0598760023713112,2.568114846944809,5896288.5234375,0.13487135525792837,0.13487135525792837,0.349203587536545,nan,nan,0.0005266140433377586,-0.00013515853197532124,0.0,0.0,0.2,0.2,0.2,3.0,0.529296875,0.14615606559374386,246.62862491607666,254.05078125,142.7834930419922,5e-06,971,3,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.15504337847232819,0.35355237126350403,-2.4748666286468506,-0.15504337847232819,0.35355237126350403,-2.4748666286468506,494.625,3313.0,79.0,0.0,494.625,3313.0,79.0,0.0,0.0,1111.0,1549.0,839.0,0.0,3,61,10.984375,0.125,0.875,6.875,8,6.875,8.0,8,8,5.777925252914429e-05,0.8376419972628355,22.71104883402586,4.608637561759679,0.0,0.0,0.0,22.71104883402586,0.0,1549,3313,25.128220032900572,9.20761376619339e-05,1.8285901080816984,0.0037174560129642487,19.54915514215827,46.54082852602005,3.5103410482406616e-05,0.3968950599080833,0.09512045125612237,1.8088049887914794e-05,205520,46.54082852602005,2207.9538172069483,,,,,,,
972,True,35584,0.07092389464378357,0.0006913504112162627,0.5260561427567154,5.320054697222076e-06,0.0032734204723965377,0.00338491729053203,0.0032734204723965377,2224.0,1.0,1.0,1.0,-1.522532682865858,2.6306947879493237,4966248.6328125,0.0,0.0,0.3473384912335021,nan,nan,0.0009564985957695171,0.0002693024657673959,6.8756876316911075e-06,0.0,0.2,0.2,0.2,3.0,0.4931640625,0.1549763499909757,246.62862491607666,254.05078125,143.20394897460938,5e-06,972,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.09231560677289963,1.6201815605163574,-2.4748666286468506,-0.09231560677289963,1.6201815605163574,-2.4748666286468506,643.6171875,3622.0,87.0,0.0,643.6171875,3622.0,87.0,0.0,0.0,1293.5,2003.0,784.0,0.0,3,62,14.828125,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,5.473196506500244e-05,0.8547066915780306,26.633600551635027,6.00647845408821,0.0,0.0,0.0,26.633600551635027,0.0,979,3622,28.805403588339686,9.447336196899414e-05,2.0753179620951414,0.0036643799394369125,22.57633268274367,53.491925893351436,3.3896416425704956e-05,0.34965227763421686,0.09105158955900024,1.4778645536565339e-05,247951,53.491925893351436,2317.648840073059,,,,,,,
973,True,34728,0.0706331878900528,0.0,0.6797865802654997,0.0,0.0,0.0,0.0,2170.5,1.0,1.0,1.0,-1.9490988624747843,3.3066035956144333,5794111.25,0.0,0.0,0.3666253987696869,nan,nan,0.0,-0.000136704580654623,0.0,0.0,0.2,0.2,0.2,3.0,0.0,0.15151333439431797,246.62862491607666,254.05078125,142.89263153076172,5e-06,973,3,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.34375,2910.0,96.0,0.0,468.34375,2910.0,96.0,0.0,0.0,1219.875,1825.0,783.0,0.0,3,61,9.140625,0.1875,0.8125,6.5,8,6.5,8.0,8,8,3.164634108543396e-05,1.033359333872795,23.633316069841385,4.474737543598167,0.0,0.0,0.0,23.633316069841385,0.0,817,2910,25.77843715250492,9.766779839992523e-05,1.8805152289569378,0.0037138666957616806,19.937350066378713,47.64149707183242,3.866851329803467e-05,0.4300132973994949,0.09226324929372079,1.718650711623605e-05,216092,47.64149707183242,2267.8968261029136,,,,,,,
974,True,23072,0.06644423305988312,0.0027467146719573066,0.6708011064911261,0.0,0.003273875336162746,0.00576639169594273,0.003273875336162746,1442.0,1.0,1.0,1.0,-2.184743296355009,3.5719136595726013,5929062.546875,0.04205142450518906,0.04205142450518906,0.32791299545140334,nan,nan,0.000811363774118945,-1.5751573585021106e-05,0.0,0.0,0.2,0.2,0.2,3.0,0.703125,0.15008115768184419,246.62862491607666,254.05078125,143.0160255432129,5e-06,974,3,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.083926260471344,0.5400605201721191,-2.4748666286468506,-0.083926260471344,0.5400605201721191,-2.4748666286468506,507.828125,2893.0,108.0,0.0,507.828125,2893.0,108.0,0.0,0.0,1154.9375,1547.0,789.0,0.0,3,62,11.125,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.0525028705596924e-05,1.106655452400446,22.373024310916662,4.6410231374175055,0.0,0.0,0.0,22.373024310916662,0.0,1311,2893,24.724388998001814,8.779950439929962e-05,1.8678402323275805,0.0036723166704177856,19.79513897188008,46.422073343768716,3.9773061871528625e-05,0.38036351186120143,0.09300740939831079,1.7254370403308615e-05,212834,46.422073343768716,2292.3793000789024,,,,,,,
975,True,44088,0.07359213382005692,0.005397038541559596,0.8952735085040331,2.222775492555229e-06,0.0015555531135760248,0.002939569254522212,0.0015555531135760248,2755.5,1.0,1.0,1.0,-2.275834381580353,3.4538209438323975,4814383.75,0.05287042283453047,0.05287042283453047,0.4489854642922162,nan,nan,0.0009775538346730173,-0.00019661585486119293,3.389003268239321e-06,0.0,0.2,0.2,0.2,3.0,0.4501953125,0.15433932588534144,246.62862491607666,254.05078125,143.0396385192871,5e-06,975,3,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.17346066236495972,0.5400605201721191,-2.4748666286468506,-0.17346066236495972,0.5400605201721191,-2.4748666286468506,539.9765625,3800.0,70.0,0.0,539.9765625,3800.0,70.0,0.0,0.0,1345.9375,1968.0,880.0,0.0,3,61,10.03125,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,5.544722080230713e-05,0.6955110710114241,29.913788478821516,5.0049578355829,0.0,0.0,0.0,29.913788478821516,0.0,1625,3800,32.281070522964,9.354762732982635e-05,2.033297225832939,0.003672158345580101,22.16795602440834,56.521743504330516,3.7336722016334534e-05,0.46704964803107774,0.0918319449885804,1.521211260115122e-05,241397,56.521743504330516,2135.4348347508508,,,,,,,
976,True,43696,0.07963695377111435,0.012636884290259331,0.4276213529519737,1.7008653685479658e-06,0.0015252075190801406,0.005699607008864405,0.0015252075190801406,2731.0,1.0,1.0,1.0,-1.2478725342079997,2.4892177395522594,4817770.3828125,0.1554689952172339,0.1554689952172339,0.36682371686898724,nan,nan,0.0006978809251450002,-0.00029067395780657534,2.0176910311420215e-06,0.0,0.2,0.2,0.2,3.0,0.34375,0.15734059249900711,246.62862491607666,254.05078125,142.78990936279297,5e-06,976,3,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.14000742137432098,2.4748666286468506,-2.4748666286468506,-0.14000742137432098,2.4748666286468506,-2.4748666286468506,880.109375,4840.0,100.0,0.0,880.109375,4840.0,100.0,0.0,0.0,1343.875,2041.0,791.0,0.0,3,62,18.15625,0.125,0.875,6.4375,8,6.4375,8.0,8,8,5.365721881389618e-05,1.0382507499307394,39.636467546224594,7.867679866380058,0.0,0.0,0.0,39.636467546224594,0.0,2041,4840,42.10837848857045,8.704513311386108e-05,2.325174631550908,0.0036872997879981995,26.259300595149398,70.73136867396533,3.87728214263916e-05,0.3737850275051969,0.0922447064852264,1.2952892078540765e-05,284670,70.73136867396533,2012.3320482612178,,,,,,,
977,True,35712,0.06401391327381134,0.0004034937919641379,0.8076610527932644,1.0104321290782536e-05,0.003591481421608478,0.00507842272054404,0.003591481421608478,2232.0,1.0,1.0,1.0,-2.0591228287667036,3.273961089551449,4738317.40625,0.0,0.0,0.44204263391174226,nan,nan,0.0005789517381344922,-0.00012203119911191607,1.4905905118212104e-05,0.0,0.2,0.2,0.2,3.0,0.4384765625,0.15082137666627926,246.62862491607666,254.05078125,143.03232192993164,5e-06,977,3,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.09077304601669312,0.7245674133300781,-1.20761239528656,-0.09077304601669312,0.7245674133300781,-1.20761239528656,444.1328125,3089.0,23.0,0.0,444.1328125,3089.0,23.0,0.0,0.0,1236.1875,1951.0,783.0,0.0,3,62,8.53125,0.25,0.75,5.8125,8,5.8125,8.0,8,8,3.270059823989868e-05,0.15574901178479195,22.931535303592682,4.204986652330263,0.0,0.0,0.0,22.931535303592682,0.0,1260,3089,25.069804951548576,8.218735456466675e-05,1.8930185418576002,0.003689473494887352,19.889861477538943,46.88823227956891,3.891997039318085e-05,0.44098937451052045,0.092476143766948,1.7153879212423935e-05,215081,46.88823227956891,2293.5498902751283,,,,,,,
978,True,44320,0.08012670278549194,0.005641083465889096,0.7430170750012621,2.1602377273666207e-06,0.00252538661879953,0.00700582870922517,0.00252538661879953,2770.0,1.0,1.0,1.0,-1.751137062907219,2.8331853076815605,4575164.8828125,0.10674484074115753,0.10674484074115753,0.42156261954752366,nan,nan,0.0006952772819204256,-0.00019356697066541528,2.797421984723769e-06,0.0,0.2,0.2,0.2,3.0,0.3974609375,0.1550373154406679,246.62862491607666,254.05078125,143.41846084594727,5e-06,978,3,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.14251649379730225,0.7245674133300781,-1.6201815605163574,-0.14251649379730225,0.7245674133300781,-1.6201815605163574,617.46875,4287.0,124.0,0.0,617.46875,4287.0,124.0,0.0,0.0,1325.0,1697.0,787.0,0.0,3,61,12.171875,0.1875,0.8125,6.1875,8,6.1875,8.0,8,8,3.343820571899414e-05,1.3053388521075249,32.261032965034246,5.641575550296693,0.0,0.0,0.0,32.261032965034246,0.0,1697,4287,34.62528128363192,8.313171565532684e-05,2.08904979377985,0.0036557745188474655,22.925308492034674,59.67456163652241,4.575587809085846e-05,0.4380950615369189,0.092204300632389,1.4703319385959658e-05,248636,59.67456163652241,2083.2662459629046,,,,,,,
979,True,35304,0.06974545121192932,0.001860000189026323,0.9933100817725062,6.927102504050708e-06,0.0038982969999779016,0.004914475837722421,0.0038982969999779016,2206.5,1.0,1.0,1.0,-2.6953960321843624,3.673562601208687,3388340.34765625,0.04883405985310674,0.04883405985310674,0.41008798178761163,nan,nan,0.0006554816136485897,0.00021839874506213164,8.841276894600014e-06,0.0,0.2,0.2,0.2,3.0,0.435546875,0.15370694103294213,246.62862491607666,254.05078125,143.80917358398438,5e-06,979,3,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.14663179218769073,0.935412585735321,-1.6201815605163574,-0.14663179218769073,0.935412585735321,-1.6201815605163574,627.890625,4754.0,98.0,0.0,627.890625,4754.0,98.0,0.0,0.0,1242.9375,1970.0,824.0,0.0,3,62,11.453125,0.0625,0.9375,7.125,8,7.125,8.0,8,8,5.4661184549331665e-05,0.965537516400218,35.946163199841976,5.6355163220723625,0.0,0.0,0.0,35.946163199841976,0.0,1163,4754,38.24089743196964,0.0001215469092130661,2.0364594236016273,0.0037174131721258163,22.17863125912845,62.49375751800835,3.639981150627136e-05,0.47581059390282,0.09261703648588297,1.552376192079801e-05,239466,62.49375751800835,1915.9193614737833,,,,,,,
