step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
980,True,34832,0.058148156851530075,0.0002987350453622639,0.0003852738865361971,0.0,0.002026439004112035,-0.00820975034730509,-0.006183311284985393,1.0,2177.0,1.0,0.0,-1.8257017526775599,2.9925039932131767,4653373.9375,0.07496200827881694,0.07496200827881694,0.42832848047085015,-0.00820975034730509,0.12206032312222889,0.0002987350453622639,0.0003852738865361971,0.0,0.018228944391012192,1.4765694607049227,0.0,1.0,0.5,0.2,0.28,3.0,0.6484375,0.14999689937013005,247.98495054244995,254.0703125,250.2000732421875,5e-06,980,3,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.04279663786292076,0.35355237126350403,-2.4748666286468506,-0.04279663786292076,0.35355237126350403,-2.4748666286468506,428.0703125,2400.0,81.0,0.0,428.0703125,2400.0,81.0,0.0,0.0,1259.4375,1702.0,835.0,0.0,3,61,9.921875,0.125,0.875,6.9375,8,6.9375,8.0,8,8,5.7153403759002686e-05,0.8060515131801367,17.756221471354365,4.0734045927238185,0.0,0.0,0.0,17.756221471354365,0.0,1674,2400,20.10814513079822,8.902885019779205e-05,1.9350123591721058,0.00376213900744915,20.129097368568182,42.20619415305555,3.9560720324516296e-05,0.09318983416080566,0.3669838324384177,1.7417229584349842e-05,216001,42.20619415305555,2558.877960148445,,,,,,,
981,True,21360,0.062492746859788895,0.0008653633121866733,-0.00017750886399880983,0.0,0.008570789766963571,-0.005600968113867566,0.002969821565784514,1.0,1335.0,1.0,0.0,-0.8821598291397095,2.394449796527624,6911187.390625,0.04816303635016084,0.04816303635016084,0.3129512045303361,-0.005600968113867566,0.11805654882296918,0.0008653633121866733,-0.00017750886399880983,0.0,0.010816921596415341,0.6851477883756161,0.0,1.0,0.5,0.2,0.28,3.0,0.720703125,0.14629487263554436,247.98495054244995,254.0703125,250.36644744873047,5e-06,981,3,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.1810833066701889,0.935412585735321,-2.4748666286468506,-0.1810833066701889,0.935412585735321,-2.4748666286468506,447.2734375,3358.0,72.0,0.0,447.2734375,3358.0,72.0,0.0,0.0,1099.3125,1846.0,781.0,0.0,3,62,9.765625,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.300607204437256e-05,0.759181683883071,24.918388905003667,4.237911476244335,0.0,0.0,0.0,24.918388905003667,0.0,905,3358,27.091009935364127,9.226799011230469e-05,1.825622821226716,0.0037001539021730423,18.919606398791075,47.86913776397705,4.0275976061820984e-05,0.09557142697772349,0.47319714826577924,1.8691138759126918e-05,197963,47.86913776397705,2067.7518882424183,,,,,,,
982,True,33192,0.06604543328285217,0.0006086592184146866,-4.639095868697041e-05,0.0,0.01094324782025069,-0.012305343174375594,-0.0013620953541249037,1.0,2074.5,1.0,0.0,-1.0196779277175665,2.3935559019446373,5368985.6640625,0.1134179849177599,0.1134179849177599,0.38863479910458376,-0.012305343174375594,0.10466826474186575,0.0006086592184146866,-4.639095868697041e-05,0.0,0.03118022787384689,0.8378683933988214,0.0,1.0,0.5,0.2,0.28,3.0,0.79296875,0.14797582056831438,247.98495054244995,254.0703125,250.50850296020508,5e-06,982,3,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.226494699716568,0.5400605201721191,-2.4748666286468506,-0.226494699716568,0.5400605201721191,-2.4748666286468506,462.5859375,4222.0,86.0,0.0,462.5859375,4222.0,86.0,0.0,0.0,1185.375,1924.0,783.0,0.0,3,61,9.46875,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.326684236526489e-05,0.8462819736450911,31.975769324228168,4.264551699205185,0.0,0.0,0.0,31.975769324228168,0.0,1924,4222,34.185451516881585,0.00010542571544647217,1.9459902942180634,0.00394011102616787,20.35818624123931,56.52385078556836,4.692375659942627e-05,0.0965121966124771,0.5773496734877233,1.8678912036976896e-05,210939,56.52385078556836,1865.9291349436585,,,,,,,
983,True,40560,0.06379879266023636,0.0,8.100904949515098e-06,0.0,0.0,0.0,0.0,1.0,2535.0,1.0,0.0,-0.8839492073166184,2.364249847829342,5646089.203125,0.0,0.0,0.5905802329665331,0.0,0.0,0.0,8.100904949515098e-06,0.0,0.0,0.7257130757207051,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.14520188272455756,247.98495054244995,254.0703125,250.24402618408203,5e-06,983,3,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.4375,2009.0,83.0,0.0,224.4375,2009.0,83.0,0.0,0.0,1222.25,1993.0,878.0,0.0,3,50,5.390625,0.25,0.75,6.0,8,6.0,8.0,8,8,5.860254168510437e-05,0.8946758136153221,14.14529936760664,2.1804530533991056,0.0,0.0,0.0,14.14529936760664,0.0,1037,2009,16.260727306827903,8.740276098251343e-05,1.731226583942771,0.0037487857043743134,17.589051390066743,35.62324189953506,4.3023377656936646e-05,0.09498558879156448,0.5660236461580306,2.024444692818893e-05,185176,35.62324189953506,2599.089669073842,,,,,,,
984,True,34176,0.06489771604537964,0.0008012604776013177,-0.00032906088290474145,0.0,0.015464036347111687,-0.00579639826901257,0.009667638019891456,1.0,2136.0,1.0,0.0,-1.7559289894998074,3.0771380737423897,4819360.3203125,0.052914994303137064,0.052914994303137064,0.4385255690550598,-0.00579639826901257,0.08272092162639762,0.0008012604776013177,-0.00032906088290474145,0.0,0.013845997280441225,1.3928097076714039,0.0,1.0,0.5,0.2,0.28,3.0,1.021484375,0.14894623510671523,247.98495054244995,254.0703125,250.24490356445312,5e-06,984,3,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.338676393032074,0.35355237126350403,-2.4748666286468506,-0.338676393032074,0.35355237126350403,-2.4748666286468506,423.9296875,5335.0,74.0,0.0,423.9296875,5335.0,74.0,0.0,0.0,1242.5,1875.0,801.0,0.0,3,62,9.78125,0.0625,0.9375,7.375,8,7.375,8.0,8,8,5.946308374404907e-05,0.6859668958932161,41.769685385748744,4.026592724068905,0.0,0.0,0.0,41.769685385748744,0.0,1084,5335,43.77437781728804,9.619072079658508e-05,1.9132422767579556,0.003728911280632019,20.113324841484427,65.84261195547879,3.742426633834839e-05,0.09429461771041395,0.8067076611556316,1.7481757315330862e-05,213303,65.84261195547879,1619.7944891997179,,,,,,,
985,True,21800,0.06549127399921417,0.000713834524503909,0.0005510312173555576,2.878820714613539e-05,0.004341156512964517,0.0,0.004341156512964517,1.0,1362.5,1.0,0.0,-1.2349934846861288,2.716239418834448,5715170.1640625,0.0,0.0,0.351798933421115,0.0,0.0,0.000713834524503909,0.0005510312173555576,2.878820714613539e-05,0.0,0.988328636623919,0.0,1.0,0.5,0.2,0.28,3.0,0.5166015625,0.14565579412951776,247.98495054244995,254.0703125,250.2787208557129,5e-06,985,3,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.12710419297218323,1.6201815605163574,-0.5400605201721191,-0.12710419297218323,1.6201815605163574,-0.5400605201721191,510.265625,8192.0,64.0,0.0078125,510.265625,8192.0,64.0,0.0078125,0.0,1062.6875,1690.0,783.0,0.0,3,62,9.3203125,0.1875,0.8125,6.125,8,6.125,8.0,8,8,3.0724331736564636e-05,0.6649715509265661,66.15809667110443,4.56048693327466,0.0,0.0,0.0,66.15809667110443,0.0,867,8192,68.02218092605472,8.69259238243103e-05,1.871362429112196,0.003696668893098831,19.964145556092262,89.89239270798862,4.3136999011039734e-05,0.09915736500855409,1.0414640188329412,1.8360512635959585e-05,201338,89.89239270798862,1119.88341802202,,,,,,,
986,True,32944,0.05718730762600899,0.0011069131141994148,0.0002880031306631281,0.0,0.003274038404924795,-0.009150643832981586,-0.005876605428056791,1.0,2059.0,1.0,0.0,-1.6750480232294649,3.0349418744444847,5049794.65625,0.08546698559075594,0.08546698559075594,0.3596663775072806,-0.009150643832981586,0.12863672988284242,0.0011069131141994148,0.0002880031306631281,0.0,0.024292247835546732,1.3589308066293597,0.0,1.0,0.5,0.2,0.28,3.0,1.0078125,0.15324807766937815,247.98495054244995,254.0703125,250.9107437133789,5e-06,986,3,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.1535646915435791,0.5400605201721191,-2.4748666286468506,-0.1535646915435791,0.5400605201721191,-2.4748666286468506,628.6484375,3122.0,125.0,0.0,628.6484375,3122.0,125.0,0.0,0.0,1250.6875,1758.0,826.0,0.0,3,62,15.796875,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.189407289028168e-05,1.2526721898466349,22.343680039048195,5.892374068542267,0.0,0.0,0.0,22.343680039048195,0.0,826,3091,24.64415307715535,0.00010067969560623169,2.0969711504876614,0.0037399772554636,22.28441471233964,49.058872900903225,3.826245665550232e-05,0.09263750374068151,0.30626409679937555,1.5547285466789715e-05,240555,49.058872900903225,2451.6971729651286,,,,,,,
987,True,26056,0.060983747243881226,0.0005686751683242619,9.290423895436106e-05,4.266211817594012e-06,0.006142097525298595,0.0,0.006142097525298595,1.0,1628.5,1.0,0.0,-2.1895398758351803,3.484601281583309,4678789.9296875,0.0,0.0,0.36682798093959823,0.0,0.0,0.0005686751683242619,9.290423895436106e-05,4.266211817594012e-06,0.0,1.781594481319189,0.0,1.0,0.5,0.2,0.28,3.0,0.662109375,0.14789697353690545,247.98495054244995,254.0703125,250.55406188964844,5e-06,987,3,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.14039328694343567,0.35355237126350403,-2.4748666286468506,-0.14039328694343567,0.35355237126350403,-2.4748666286468506,431.1015625,4408.0,70.0,0.0,431.1015625,4408.0,70.0,0.0,0.0,1172.6875,1525.0,880.0,0.0,3,62,9.40625,0.125,0.875,6.9375,8,6.9375,8.0,8,8,6.542354822158813e-05,0.8089446052908897,32.271818254143,4.202303796890192,0.0,0.0,0.0,32.271818254143,0.0,1102,4408,34.56736021861434,0.00010028108954429626,1.8986808378249407,0.0037482064217329025,19.309878639876842,55.812434874475,4.0898099541664124e-05,0.09406375838408478,0.6264359148731328,1.8258549926847566e-05,205285,55.812434874475,1839.0614964362007,,,,,,,
988,True,40720,0.06984260678291321,0.0011369615021976642,0.00026493876032418484,5.217813850322273e-06,-0.0007100728689692914,-0.0035270219232188538,-0.00423709477763623,1.0,2545.0,1.0,0.0,-2.3962385691702366,3.5856105387210846,4457565.515625,0.03373914840631187,0.03373914840631187,0.46992122783551615,-0.0035270219232188538,0.07925367289286549,0.0011369615021976642,0.00026493876032418484,5.217813850322273e-06,0.006494721805211157,1.9498941004276276,0.0,1.0,0.5,0.2,0.28,3.0,0.5419921875,0.15409629537012814,247.98495054244995,254.0703125,250.5520362854004,5e-06,988,3,0.7578125,1.0,0.0,0.7578125,1.0,0.0,-0.09890740364789963,1.6201815605163574,-2.4748666286468506,-0.09890740364789963,1.6201815605163574,-2.4748666286468506,629.75,6068.0,78.0,0.0,629.75,6068.0,78.0,0.0,0.0,1287.875,1826.0,781.0,0.0,3,62,11.671875,0.1875,0.8125,6.0625,8,6.0625,8.0,8,8,5.764700472354889e-05,0.8520274627953768,48.21359327249229,5.552670049684821,0.0,0.0,0.0,48.21359327249229,0.0,1249,6068,50.38647769019008,9.429454803466797e-05,2.1499011144042015,0.0037871599197387695,23.241598524153233,75.81312869302928,5.0729140639305115e-05,0.0946874328765776,0.625080360388424,1.5429078611803215e-05,245456,75.81312869302928,1618.822519473258,,,,,,,
989,True,29976,0.06028077378869057,0.00037770415656268597,0.00014789669265269367,5.113729457661975e-06,0.0038716309500159696,0.0,0.0038716309500159696,1.0,1873.5,1.0,0.0,-2.1636428791098297,3.6527181789278984,5506426.5546875,0.0,0.0,0.5105285583931388,0.0,0.0,0.00037770415656268597,0.00014789669265269367,5.113729457661975e-06,0.0,1.7360612617339939,0.0,1.0,0.5,0.2,0.28,3.0,0.607421875,0.14793632915299756,247.98495054244995,254.0703125,250.29964447021484,5e-06,989,3,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.09472381323575974,0.35355237126350403,-2.4748666286468506,-0.09472381323575974,0.35355237126350403,-2.4748666286468506,352.15625,2678.0,75.0,0.0,352.15625,2678.0,75.0,0.0,0.0,1198.5,1729.0,925.0,0.0,3,62,7.9375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.2842159271240234e-05,0.8081230744719505,19.53528881818056,3.4520020673808176,0.0,0.0,0.0,19.53528881818056,0.0,1031,2678,22.230459108948708,8.977577090263367e-05,1.795817743986845,0.004173947498202324,18.607526931911707,42.66810139454901,3.726780414581299e-05,0.09374824636702055,0.4931772807913015,2.102913835977874e-05,198484,42.66810139454901,2325.9061630681904,,,,,,,
990,True,35088,0.06588077545166016,0.0,0.00023890646662039217,0.0,0.0,0.0,0.0,1.0,2193.0,1.0,0.0,-1.121786966919899,2.5395165272057056,5701807.734375,0.0,0.0,0.5493345929572293,0.0,0.0,0.0,0.00023890646662039217,0.0,0.0,0.908064940944314,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.14436068324098578,247.98495054244995,254.0703125,250.45090866088867,5e-06,990,3,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0390625,2047.0,65.0,0.0,263.0390625,2047.0,65.0,0.0,0.0,1197.25,2011.0,779.0,0.0,3,49,6.40625,0.25,0.75,6.0,8,6.0,8.0,8,8,3.2879412174224854e-05,0.624894829466939,14.43510926887393,2.4559135119779967,0.0,0.0,0.0,14.43510926887393,0.0,1109,2047,16.545693984255195,8.656829595565796e-05,1.7337621208280325,0.003880295902490616,18.013476165011525,36.32748641818762,4.968792200088501e-05,0.09637152407224343,0.49142219799385767,2.0759459559540415e-05,186917,36.32748641818762,2572.6662980241135,,,,,,,
991,True,37104,0.05874641612172127,0.0009295323652622756,-0.000232243410493993,4.263883056410123e-06,0.00638109294231981,-0.00588306704594288,0.0004980259691365063,1.0,2319.0,1.0,0.0,-2.2913759350776672,3.47815902531147,4107285.1875,0.04908359004184604,0.04908359004184604,0.46541616694939114,-0.00588306704594288,0.09455766448148561,0.0009295323652622756,-0.000232243410493993,4.263883056410123e-06,0.006977663259021938,1.8547930233180523,0.0,1.0,0.5,0.2,0.28,3.0,0.802734375,0.15110025293589663,247.98495054244995,254.0703125,250.5838623046875,5e-06,991,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.1784418225288391,0.35355237126350403,-2.4748666286468506,-0.1784418225288391,0.35355237126350403,-2.4748666286468506,463.609375,3764.0,77.0,0.0,463.609375,3764.0,77.0,0.0,0.0,1290.4375,1665.0,907.0,0.0,3,62,9.890625,0.1875,0.8125,6.375,8,6.375,8.0,8,8,5.901604890823364e-05,0.8917668238282204,27.29286452755332,4.590523118327837,0.0,0.0,0.0,27.29286452755332,0.0,1060,3764,29.703152369707823,0.00010899640619754791,1.981577567756176,0.0037614647299051285,20.802269043400884,52.52256448380649,3.693439066410065e-05,0.09265301242395213,0.5005418147300027,1.6753510764861297e-05,224518,52.52256448380649,2137.3480351404237,,,,,,,
992,True,30152,0.056153979152441025,0.001459498565964168,-5.647110219797469e-05,5.943324595136801e-06,0.012888306548120454,-0.0025716812815517187,0.010316625237464905,1.0,1884.5,1.0,0.0,-1.9769681952893734,3.1251725181937218,4274055.0234375,0.01866449904628098,0.01866449904628098,0.2946873418241865,-0.0025716812815517187,0.08378484402086897,0.001459498565964168,-5.647110219797469e-05,5.943324595136801e-06,0.008926837384933606,1.6466839909553528,0.0,1.0,0.5,0.2,0.28,3.0,1.34375,0.1521755988572492,247.98495054244995,254.0703125,250.1489372253418,5e-06,992,3,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.17635281383991241,0.5400605201721191,-2.4748666286468506,-0.17635281383991241,0.5400605201721191,-2.4748666286468506,560.4765625,2711.0,74.0,0.0,560.4765625,2711.0,74.0,0.0,0.0,1206.875,2007.0,786.0,0.0,3,62,12.9375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,6.0344114899635315e-05,0.7337950356304646,21.74298116378486,5.399135786006809,0.0,0.0,0.0,21.74298116378486,0.0,1076,2711,24.00075699388981,9.026564657688141e-05,2.001206610351801,0.004213366657495499,21.00770446844399,47.04398486018181,4.7169625759124756e-05,0.09286363542042511,0.3345472880764111,1.862500235387298e-05,226221,47.04398486018181,2404.3562707575206,,,,,,,
993,True,24448,0.06183181703090668,0.0,-8.708714722160948e-05,0.0,0.0,0.0,0.0,1.0,1528.0,1.0,0.0,-1.0312986057251692,2.5141329914331436,5488359.7890625,0.0,0.0,0.279271239777745,0.0,0.0,0.0,-8.708714722160948e-05,0.0,0.0,0.7952003125101328,0.0,1.0,0.5,0.2,0.28,3.0,0.0,0.14824694342266426,247.98495054244995,254.0703125,250.63683319091797,5e-06,993,3,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.8828125,1780.0,82.0,0.0,479.8828125,1780.0,82.0,0.0,0.0,1182.8125,1949.0,797.0,0.0,3,56,11.15625,0.125,0.875,7.0,8,7.0,8.0,8,8,3.003329038619995e-05,0.9367016367614269,13.369712200015783,4.794401240258594,0.0,0.0,0.0,13.369712200015783,0.0,1079,1780,15.818926595151424,9.81111079454422e-05,1.896102923899889,0.0038810595870018005,20.048695851117373,37.79684535600245,5.0652772188186646e-05,0.09420272924288675,0.25753238250144767,1.8235919591221897e-05,212825,37.79684535600245,2815.380463573551,,,,,,,
994,True,26720,0.05563303083181381,0.0005883477206225507,7.840302927775156e-05,4.116174750379287e-06,0.002949468863334914,-0.01197341934312135,-0.0090239507262595,1.0,1670.0,1.0,0.0,-1.4205616973340511,2.8969934210181236,4739014.78125,0.10469170473515987,0.10469170473515987,0.30937340220265125,-0.01197341934312135,0.18236481318483155,0.0005883477206225507,7.840302927775156e-05,4.116174750379287e-06,0.02205394208431244,1.100736629217863,0.0,1.0,0.5,0.2,0.28,3.0,0.8203125,0.15026279367781886,247.98495054244995,254.0703125,250.61168670654297,5e-06,994,3,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.07731824368238449,1.20761239528656,-2.4748666286468506,-0.07731824368238449,1.20761239528656,-2.4748666286468506,553.4765625,2808.0,69.0,0.0,553.4765625,2808.0,69.0,0.0,0.0,1150.9375,1828.0,882.0,0.0,3,62,13.0625,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.3449381589889526e-05,0.7547604497522116,22.961524330079556,5.328561332236859,0.0,0.0,0.0,22.961524330079556,0.0,1661,2808,25.529380597174168,9.127147495746613e-05,1.9552086275070906,0.0037229731678962708,20.475625412538648,47.993981782346964,4.152022302150726e-05,0.09385385104181994,0.3603554322418543,1.706494244217116e-05,218165,47.993981782346964,2272.8370505845896,,,,,,,
995,True,34992,0.058765023946762085,0.0006849634082755074,0.0003862857931835606,0.0,0.004615011072019115,-0.0025984282765421085,0.002016582904616371,1.0,2187.0,1.0,0.0,-1.3264150694012642,2.6168748773634434,4799009.0234375,0.022903168806806207,0.022903168806806207,0.40808193833871376,-0.0025984282765421085,0.058555204540615594,0.0006849634082755074,0.0003862857931835606,0.0,0.006134697410743684,1.0967084169387817,0.0,1.0,0.5,0.2,0.28,3.0,0.69140625,0.15100328915770114,247.98495054244995,254.0703125,250.5602798461914,5e-06,995,3,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.10452980548143387,0.35355237126350403,-2.4748666286468506,-0.10452980548143387,0.35355237126350403,-2.4748666286468506,502.3125,2975.0,81.0,0.0,502.3125,2975.0,81.0,0.0,0.0,1254.9375,1830.0,873.0,0.0,3,62,11.375,0.0625,0.9375,7.375,8,7.375,8.0,8,8,6.93146139383316e-05,0.7634009085595608,20.51093135587871,4.678329458605731,0.0,0.0,0.0,20.51093135587871,0.0,957,2975,22.991200966760516,8.466839790344238e-05,1.9118940271437168,0.0037666093558073044,20.97391769848764,45.91470346413553,4.017539322376251e-05,0.09324725111363476,0.3575836905368999,1.6745844696113e-05,224928,45.91470346413553,2449.411441540657,,,,,,,
996,True,47200,0.05565950646996498,0.0009247855850844644,-1.0989441307174275e-05,0.0,0.005412026672274806,-0.004377389850560576,0.0010346368362661451,1.0,2950.0,1.0,0.0,-2.2913191318511963,3.4718931317329407,4707008.953125,0.03993886266835034,0.03993886266835034,0.4920245321843165,-0.004377389850560576,0.1481714249841145,0.0009247855850844644,-1.0989441307174275e-05,0.0,0.010013251914642751,1.9214100614190102,0.0,1.0,0.5,0.2,0.28,3.0,1.1796875,0.1530425552777423,247.98495054244995,254.0703125,250.1290054321289,5e-06,996,3,0.984375,1.0,0.0,0.984375,1.0,0.0,-0.13998018205165863,0.35355237126350403,-2.4748666286468506,-0.13998018205165863,0.35355237126350403,-2.4748666286468506,420.265625,2469.0,106.0,0.0,420.265625,2469.0,106.0,0.0,0.0,1402.625,1961.0,786.0,0.0,3,62,10.0,0.0,1.0,7.875,8,7.875,8.0,8,8,5.570799112319946e-05,1.1389836575835943,18.48713875748217,4.099845837845351,0.0,0.0,0.0,18.48713875748217,0.0,891,2469,21.136723540723324,9.604915976524353e-05,1.9932023398578167,0.0037443656474351883,21.421625800430775,44.59005948342383,3.935210406780243e-05,0.0918082792629785,0.3929197222873057,1.604751059630218e-05,233330,44.59005948342383,2616.390319985326,,,,,,,
997,True,25800,0.05882243067026138,0.0013597104680229677,-5.1228621927634777e-05,9.891902891467907e-06,0.005418868706328794,0.0,0.005418868706328794,1.0,1612.5,1.0,0.0,-2.097417190670967,3.3019218295812607,4016018.21484375,0.0,0.0,0.33222326310804134,0.0,0.0,0.0013597104680229677,-5.1228621927634777e-05,9.891902891467907e-06,0.0,1.6864451356232166,0.0,1.0,0.5,0.2,0.28,3.0,0.822265625,0.15197532676086983,247.98495054244995,254.0703125,250.2909278869629,5e-06,997,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.1891520768404007,0.935412585735321,-2.4748666286468506,-0.1891520768404007,0.935412585735321,-2.4748666286468506,638.8046875,3108.0,82.0,0.0,638.8046875,3108.0,82.0,0.0,0.0,1205.9375,1659.0,876.0,0.0,3,62,15.0625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.0623748898506165e-05,0.778965950012207,25.559108946472406,5.976516110313241,0.0,0.0,0.0,25.559108946472406,0.0,1083,3043,27.68828770145774,8.458271622657776e-05,2.058076376095414,0.0038147084414958954,22.220463555306196,52.00330918468535,3.974884748458862e-05,0.09410386595055287,0.3386242335105573,1.615532506446063e-05,236127,52.00330918468535,2270.307444872546,,,,,,,
998,True,27456,0.06058342382311821,0.00047178788372548297,0.000542495176432567,0.0,0.004723575053503737,-0.007838532706955448,-0.0031149578280746937,1.0,1716.0,1.0,0.0,-1.4879740681499243,2.869146216660738,5461790.5859375,0.07085212832316756,0.07085212832316756,0.38645331190978033,-0.007838532706955448,0.15498999653245388,0.00047178788372548297,0.000542495176432567,0.0,0.021226733224466443,1.1865175999701023,0.0,1.0,0.5,0.2,0.28,3.0,0.6953125,0.14729887798832386,247.98495054244995,254.0703125,250.4153938293457,5e-06,998,3,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.10964042693376541,0.5400605201721191,-1.6201815605163574,-0.10964042693376541,0.5400605201721191,-1.6201815605163574,415.2109375,3206.0,70.0,0.0,415.2109375,3206.0,70.0,0.0,0.0,1136.375,1694.0,805.0,0.0,3,61,9.90625,0.125,0.875,6.875,8,6.875,8.0,8,8,3.3760443329811096e-05,0.8104603607207537,24.414708836004138,4.13345605849463,0.0,0.0,0.0,24.414708836004138,0.0,1291,3206,26.77700148895383,8.893199265003204e-05,1.8275705315172672,0.0038342345505952835,18.823939561843872,47.464700907468796,4.529207944869995e-05,0.09478174832124324,0.5038290305935204,1.930602533997615e-05,198603,47.464700907468796,2092.112624781639,,,,,,,
999,True,32624,0.054556705057621,0.0014214223047019914,0.00023093175241228892,9.1884739958914e-06,0.006670067989034578,-0.005877811694517732,0.0007922560325823724,1.0,2039.0,1.0,0.0,-2.2896594740450382,3.5167978927493095,4828742.1953125,0.04981130873784423,0.04981130873784423,0.43901137071222684,-0.005877811694517732,0.13840567235084184,0.0014214223047019914,0.00023093175241228892,9.1884739958914e-06,0.01999701332533732,1.875723771750927,0.0,1.0,0.5,0.2,0.28,3.0,0.765625,0.1518991763750093,247.98495054244995,254.0703125,250.16743087768555,5e-06,999,3,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.16643597185611725,0.35355237126350403,-2.4748666286468506,-0.16643597185611725,0.35355237126350403,-2.4748666286468506,500.4765625,3282.0,82.0,0.0,500.4765625,3282.0,82.0,0.0,0.0,1271.8125,1955.0,935.0,0.0,3,62,12.578125,0.0,1.0,7.8125,8,7.8125,8.0,8,8,5.870312452316284e-05,0.842772975564003,23.479658974334598,4.611093988729408,0.0,0.0,0.0,23.479658974334598,0.0,1126,3282,25.668937915936112,8.853338658809662e-05,2.009849378839135,0.003810262307524681,21.00505174510181,48.71796000748873,3.9968639612197876e-05,0.0925932288534946,0.4006952422837001,1.6796173326007067e-05,226853,48.71796000748873,2328.22761836835,,,,,,,
