step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
1102,True,35872,0.04867051541805267,0.0,0.00021753727332907147,0.0,0.0,0.0,0.0,0.5,2242.0,1.0,0.0,-2.024480878841132,3.3290777318179607,5131635.9609375,0.0,0.0,0.49047844802813334,0.0,0.0,0.0,0.00021753727332907147,0.0,0.0,1.6149298194795847,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.1495848548973815,245.56108856201172,254.05078125,128.6616554260254,5e-06,1102,3,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.8046875,1438.0,71.0,0.0,300.8046875,1438.0,71.0,0.0,0.0,1241.625,1803.0,787.0,0.0,3,36,7.0625,0.0625,0.9375,7.5,8,7.5,8.0,8,8,3.2767653465270996e-05,0.6889982409775257,11.064243910834193,2.895386673088069,0.0,0.0,0.0,11.064243910834193,0.0,891,1438,13.167288215830922,8.001364767551422e-05,1.8008477725088596,0.003720255568623543,18.184067795053124,33.185451816767454,4.2865052819252014e-05,0.3419808382679511,0.09210340724127986,1.884332029227195e-05,197431,33.185451816767454,2974.661925504431,,,,,,,
1103,True,19384,0.05261402577161789,0.0005912427259318065,-0.00017631045267307854,1.4628843473474262e-05,0.004340213374234736,0.0,0.004340213374234736,0.5,1211.5,1.0,0.0,-0.616492360830307,2.3431856483221054,6333339.28125,0.0,0.0,0.300758168692522,0.0,0.0,0.0005912427259318065,-0.00017631045267307854,1.4628843473474262e-05,0.0,0.4791333028115332,0.0,1.0,0.2,0.2,0.2,3.0,0.7734375,0.15002813654149766,245.56108856201172,254.05078125,128.86277770996094,5e-06,1103,3,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.12324744462966919,0.7245674133300781,-2.4748666286468506,-0.12324744462966919,0.7245674133300781,-2.4748666286468506,573.6484375,3630.0,77.0,0.0,573.6484375,3630.0,77.0,0.0,0.0,1059.1875,1757.0,786.0,0.0,3,62,13.09375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,5.2211806178092957e-05,0.8014084380120039,28.985092725604773,5.138323517792742,0.0,0.0,0.0,28.985092725604773,0.0,1051,3630,31.038767401129007,8.212029933929443e-05,1.8589782044291496,0.0036666113883256912,19.51781092584133,52.44861408509314,3.9556995034217834e-05,0.4227159954938784,0.09338531468850367,1.7543343341127598e-05,209003,52.44861408509314,1992.4549356148048,,,,,,,
1104,True,36736,0.055961765348911285,0.0013556373014580458,8.534089010936441e-05,6.282669801294105e-06,0.0030409902683459222,-0.0009643856428738218,0.002558797539677471,0.5,2296.0,1.0,0.0,-2.176010426133871,3.3565301299095154,4260687.703125,0.008834909065626562,0.008834909065626562,0.4687299027945289,-0.0004821928214369109,0.00904630546413496,0.0013556373014580458,8.534089010936441e-05,6.282669801294105e-06,0.0031004989868961275,1.8230029679834843,0.0,1.0,0.2,0.2,0.2,3.0,1.17578125,0.15121930632525232,245.56108856201172,254.05078125,128.24363327026367,5e-06,1104,3,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.12686268985271454,0.5400605201721191,-2.4748666286468506,-0.12686268985271454,0.5400605201721191,-2.4748666286468506,394.1171875,2517.0,61.0,0.0,394.1171875,2517.0,61.0,0.0,0.0,1280.4375,2025.0,826.0,0.0,3,62,10.0,0.25,0.75,5.8125,8,5.8125,8.0,8,8,5.804002285003662e-05,0.6221175063401461,18.465901266783476,3.5852565695968224,0.0,0.0,0.0,18.465901266783476,0.0,826,2517,20.562558135017753,8.22022557258606e-05,1.8849006704986095,0.003618810325860977,19.72086912766099,42.20179234072566,3.996305167675018e-05,0.4076071547370062,0.09200612629132274,1.6883268060356424e-05,214343,42.20179234072566,2539.5011457031683,,,,,,,
1105,True,24728,0.05217708647251129,0.000846362909214804,-3.3795350105059185e-05,9.123503332375549e-06,0.003861327684717253,0.0,0.003861327684717253,0.5,1545.5,1.0,0.0,-0.9380915462970734,2.235994715243578,4976547.65625,0.0,0.0,0.3262551681785002,0.0,0.0,0.000846362909214804,-3.3795350105059185e-05,9.123503332375549e-06,0.0,0.7341483198106289,0.0,1.0,0.2,0.2,0.2,3.0,0.748046875,0.14991653987675468,245.56108856201172,254.05078125,128.43331146240234,5e-06,1105,3,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.130504310131073,0.935412585735321,-2.4748666286468506,-0.130504310131073,0.935412585735321,-2.4748666286468506,512.203125,2692.0,76.0,0.0,512.203125,2692.0,76.0,0.0,0.0,1118.625,1938.0,786.0,0.0,3,62,13.40625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.8854777812957764e-05,0.7326315939426422,19.74645908549428,4.56739926544833,0.0,0.0,0.0,19.74645908549428,0.0,1094,2692,21.85331643745303,8.086301386356354e-05,1.8876463863998652,0.003562750294804573,19.465800577774644,43.239677131175995,4.01083379983902e-05,0.3333229071329891,0.09325113093316588,1.706739432039212e-05,208746,43.239677131175995,2413.824684290869,,,,,,,
1106,True,19128,0.058491118252277374,0.0010855557011382189,-0.00028738847368003917,3.6227684176992625e-06,0.0038437793555203825,0.0,0.0038437793555203825,0.5,1195.5,1.0,0.0,-1.6753907401580364,3.0203260630369186,6225438.640625,0.0,0.0,0.29475258193327875,0.0,0.0,0.0010855557011382189,-0.00028738847368003917,3.6227684176992625e-06,0.0,1.4134576552314684,0.0,1.0,0.2,0.2,0.2,3.0,0.849609375,0.1501915835647714,245.56108856201172,254.05078125,128.57660293579102,5e-06,1106,3,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.1312645971775055,1.6201815605163574,-2.4748666286468506,-0.1312645971775055,1.6201815605163574,-2.4748666286468506,568.3515625,3307.0,52.0,0.0,568.3515625,3307.0,52.0,0.0,0.0,1078.6875,1644.0,791.0,0.0,3,62,13.328125,0.25,0.75,5.375,8,5.375,8.0,8,8,3.1229108572006226e-05,0.5119416490197182,25.159207943826914,4.980357045758865,0.0,0.0,0.0,25.159207943826914,0.0,819,3307,27.25769609771669,8.386000990867615e-05,1.8622634466737509,0.003708846867084503,19.678786534816027,48.830910632386804,3.739260137081146e-05,0.37468138527975214,0.09334357836655754,1.7592397660026768e-05,210821,48.830910632386804,2158.6838876211154,,,,,,,
1107,True,42720,0.05290219560265541,0.0007504492095904425,0.0002898282792784812,0.0,0.007482255081413314,-0.006120591155195143,0.004421959136379883,0.5,2670.0,1.0,0.0,-0.6254978775978088,2.196686051785946,6017166.9296875,0.058433905709534883,0.058433905709534883,0.4921140262499544,-0.0030602955775975715,0.06534392712702825,0.0007504492095904425,0.0002898282792784812,0.0,0.019792861538007855,0.5580866420641541,0.0,1.0,0.2,0.2,0.2,3.0,0.888671875,0.14908157972964564,245.56108856201172,254.05078125,128.30805587768555,5e-06,1107,3,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.1935996562242508,0.5400605201721191,-2.4748666286468506,-0.1935996562242508,0.5400605201721191,-2.4748666286468506,371.703125,2764.0,77.0,0.0,371.703125,2764.0,77.0,0.0,0.0,1267.5625,2042.0,835.0,0.0,3,61,9.203125,0.125,0.875,6.8125,8,6.8125,8.0,8,8,5.576014518737793e-05,0.8016247618943453,20.357774121686816,3.3940900408197194,0.0,0.0,0.0,20.357774121686816,0.0,1700,2764,22.75933705829084,8.689612150192261e-05,1.9134330302476883,0.003642931580543518,19.706191446632147,44.41348120383918,3.6679208278656006e-05,0.478358423184893,0.09391682368549249,1.736167863154956e-05,209826,44.41348120383918,2362.1881725166622,,,,,,,
1108,True,29408,0.05574382469058037,0.0012549181265057996,-0.000220470373704984,3.435575990806683e-06,0.008507438702508807,-0.0064669304410927,0.00527397362748161,0.5,1838.0,1.0,0.0,-1.4454939898569137,2.883257243782282,5623113.703125,0.057170957792550325,0.057170957792550325,0.32090054976937155,-0.00323346522054635,0.06366596140102306,0.0012549181265057996,-0.000220470373704984,3.435575990806683e-06,0.024725646013393998,1.196311033796519,0.0,1.0,0.2,0.2,0.2,3.0,0.931640625,0.1506458991773293,245.56108856201172,254.05078125,128.2701759338379,5e-06,1108,3,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.1924421638250351,0.7245674133300781,-2.4748666286468506,-0.1924421638250351,0.7245674133300781,-2.4748666286468506,573.6328125,4317.0,51.0,0.0,573.6328125,4317.0,51.0,0.0,0.0,1173.1875,1994.0,786.0,0.0,3,62,12.375,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,5.402788519859314e-05,0.5305702965706587,34.930730706080794,5.1891655532235745,0.0,0.0,0.0,34.930730706080794,0.0,991,4317,37.02663603797555,8.092820644378662e-05,1.931900043040514,0.003514029085636139,20.909619841724634,59.90864861942828,4.061870276927948e-05,0.5042783253384481,0.09351643316975324,1.571618559452281e-05,223593,59.90864861942828,1866.1162048603544,,,,,,,
1109,True,24288,0.05171837657690048,0.0008038692976697348,-0.0001655051928537432,5.510491973836906e-06,0.003753954326384701,0.0,0.003753954326384701,0.5,1518.0,1.0,0.0,-0.22197767347097397,1.8232534378767014,6048110.6953125,0.0,0.0,0.35209506691348963,0.0,0.0,0.0008038692976697348,-0.0001655051928537432,5.510491973836906e-06,0.0,0.16792400181293488,0.0,1.0,0.2,0.2,0.2,3.0,1.07421875,0.14803134484847819,245.56108856201172,254.05078125,128.3890495300293,5e-06,1109,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.08749198168516159,0.35355237126350403,-2.4748666286468506,-0.08749198168516159,0.35355237126350403,-2.4748666286468506,442.5859375,2590.0,66.0,0.0,442.5859375,2590.0,66.0,0.0,0.0,1106.5625,1825.0,786.0,0.0,3,62,11.828125,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.060884773731232e-05,0.6826788410544395,18.44391730800271,3.9497173502168152,0.0,0.0,0.0,18.44391730800271,0.0,840,2590,20.587023170664907,7.802620530128479e-05,1.8233144953846931,0.003642696887254715,18.58091595955193,41.02376683615148,3.977864980697632e-05,0.3634008785487442,0.0937052915137446,1.8370460017119864e-05,198291,41.02376683615148,2416.7819692420285,,,,,,,
1110,True,29864,0.049122270196676254,0.0003733108678716235,0.0003737919448667526,0.0,0.0015576938312733546,-0.006463987461756915,-0.0016742998559493572,0.5,1866.5,1.0,0.0,-1.2393828127533197,2.725743357092142,6233672.4296875,0.05758161935955286,0.05758161935955286,0.3776618637694269,-0.0032319937308784574,0.14760426938000681,0.0003733108678716235,0.0003737919448667526,0.0,0.015490300953388214,1.0212549325078726,0.0,1.0,0.2,0.2,0.2,3.0,0.45703125,0.15250619313283448,245.56108856201172,254.05078125,128.56973266601562,5e-06,1110,3,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.03087105043232441,1.20761239528656,-0.7245674133300781,-0.03087105043232441,1.20761239528656,-0.7245674133300781,499.625,2662.0,84.0,0.0,499.625,2662.0,84.0,0.0,0.0,1195.75,1969.0,783.0,0.0,3,61,12.34375,0.1875,0.8125,6.1875,8,6.1875,8.0,8,8,3.2512471079826355e-05,0.787926746532321,20.773033697158098,4.423515836475417,0.0,0.0,0.0,20.773033697158098,0.0,1061,2662,22.840571016073227,8.206628262996674e-05,1.9760187547653913,0.003749033436179161,20.030423495918512,44.8803516626358,3.737211227416992e-05,0.35715178596561836,0.09230269619515645,1.7276014875853247e-05,217008,44.8803516626358,2417.6281152077677,,,,,,,
1111,True,35384,0.05045637860894203,0.0006560094661836047,-9.561032993588015e-05,0.0,0.00223115980043076,-0.011205419737962075,-0.0033715501776896417,0.5,2211.5,1.0,0.0,-1.3079457432031631,2.542777579277754,4640603.47265625,0.09714833390899003,0.09714833390899003,0.47307943324888124,-0.005602709868981037,0.13007319742095586,0.0006560094661836047,-9.561032993588015e-05,0.0,0.031530852313153446,1.081749640405178,0.0,1.0,0.2,0.2,0.2,3.0,0.4609375,0.15454624521178623,245.56108856201172,254.05078125,128.7799301147461,5e-06,1111,3,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.10574664920568466,0.35355237126350403,-2.4748666286468506,-0.10574664920568466,0.35355237126350403,-2.4748666286468506,640.8203125,3171.0,70.0,0.0,640.8203125,3171.0,70.0,0.0,0.0,1259.3125,1908.0,896.0,0.0,3,62,15.71875,0.25,0.75,5.8125,8,5.8125,8.0,8,8,5.54155558347702e-05,0.7490034978836775,25.06113405711949,5.681077106870362,0.0,0.0,0.0,25.06113405711949,0.0,972,3171,27.66109679080546,8.902698755264282e-05,2.0878494922071695,0.003670651465654373,22.420423921197653,52.202902829274535,3.793090581893921e-05,0.33722763536489436,0.09218279939805873,1.509208429367344e-05,243217,52.202902829274535,2329.5352060729456,,,,,,,
1112,True,37240,0.05829909071326256,0.0008075221157923806,-3.939013140552561e-05,1.1633139820332872e-05,0.009729286713991314,-0.007810520604834892,0.005824026418849826,0.5,2327.5,1.0,0.0,-1.7180716367438436,2.980400763452053,4881515.140625,0.07120150863192976,0.07120150863192976,0.39997048319797324,-0.003905260302417446,0.11907898556204369,0.0008075221157923806,-3.939013140552561e-05,1.1633139820332872e-05,0.019343257299624383,1.4559361981227994,0.0,1.0,0.2,0.2,0.2,3.0,0.984375,0.15235522249141842,245.56108856201172,254.05078125,128.31017303466797,5e-06,1112,3,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.16317063570022583,0.935412585735321,-2.4748666286468506,-0.16317063570022583,0.935412585735321,-2.4748666286468506,496.203125,2884.0,158.0,0.0,496.203125,2884.0,158.0,0.0,0.0,1266.0625,1826.0,832.0,0.0,3,61,11.265625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,7.728114724159241e-05,1.4972168300300837,19.775534074753523,4.502798660032568,0.0,0.0,0.0,19.775534074753523,0.0,1826,2884,22.12986540980637,7.957033812999725e-05,1.920418607071042,0.0038322005420923233,20.742175940424204,44.826975425705314,3.997795283794403e-05,0.348424999367169,0.09195449723112206,1.6988963701256034e-05,225570,44.826975425705314,2516.0073578224337,,,,,,,
1113,True,31816,0.053903549909591675,0.0002729435291257687,0.0002278940930864337,0.0,0.0034758668625727296,-0.002634670199768152,0.00215853177360259,0.5,1988.5,1.0,0.0,-1.731399935670197,2.9179345183074474,4615288.09375,0.02710610965732485,0.02710610965732485,0.4027804200416364,-0.001317335099884076,0.039064029414123645,0.0002729435291257687,0.0002278940930864337,0.0,0.004804281139513478,1.4237965922802687,0.0,1.0,0.2,0.2,0.2,3.0,0.50390625,0.1520964551877993,245.56108856201172,254.05078125,128.44050979614258,5e-06,1113,3,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.06535142660140991,0.5400605201721191,-1.6201815605163574,-0.06535142660140991,0.5400605201721191,-1.6201815605163574,502.734375,2837.0,99.0,0.0,502.734375,2837.0,99.0,0.0,0.0,1233.875,1773.0,808.0,0.0,3,61,12.0,0.125,0.875,6.875,8,6.875,8.0,8,8,3.0664727091789246e-05,0.9845681190490723,21.630325427278876,4.638679924493772,0.0,0.0,0.0,21.630325427278876,0.0,1236,2837,23.845068909227848,8.834898471832275e-05,1.943800449371338,0.0036825817078351974,20.447014067322016,46.26945655606687,3.756582736968994e-05,0.37055274140214217,0.09198516356100706,1.656686299557866e-05,222286,46.26945655606687,2402.081378788679,,,,,,,
1114,True,23752,0.049680743366479874,0.0010450424597365782,-0.00025640168428253673,4.463648110686336e-06,0.0018030227511189878,0.0,0.0018030227511189878,0.5,1484.5,1.0,0.0,-0.8876316687092185,2.2165318205952644,5072258.015625,0.0,0.0,0.38082022757065415,0.0,0.0,0.0010450424597365782,-0.00025640168428253673,4.463648110686336e-06,0.0,0.7187051842920482,0.0,1.0,0.2,0.2,0.2,3.0,0.67578125,0.15058402951932418,245.56108856201172,254.05078125,128.62265396118164,5e-06,1114,3,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.057290952652692795,0.35355237126350403,-2.4748666286468506,-0.057290952652692795,0.35355237126350403,-2.4748666286468506,513.9140625,2060.0,87.0,0.0,513.9140625,2060.0,87.0,0.0,0.0,1139.625,1639.0,783.0,0.0,3,62,14.375,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,3.2493844628334045e-05,0.8269824590533972,15.477731166407466,4.585593224473996,0.0,0.0,0.0,15.477731166407466,0.0,860,2060,17.51438140310347,7.975287735462189e-05,1.8699230886995792,0.0036971215158700943,19.551918672397733,38.96889444068074,3.777816891670227e-05,0.26625289069949487,0.09237723383272495,1.7467843668032554e-05,211653,38.96889444068074,2715.6659566283383,,,,,,,
1115,True,29016,0.05552814155817032,0.0014553428518411238,-0.00023687533702343444,0.0,0.007798040009220131,-0.018036930705420673,-0.0012204253434902057,0.5,1813.5,1.0,0.0,-1.8231383822858334,3.003247484564781,4115358.2265625,0.16433475725352764,0.16433475725352764,0.30263929918806537,-0.009018465352710336,0.0925409664672772,0.0014553428518411238,-0.00023687533702343444,0.0,0.05052033229731023,1.5549407862126827,0.0,1.0,0.2,0.2,0.2,3.0,0.806640625,0.15467174016158938,245.56108856201172,254.05078125,128.36041259765625,5e-06,1115,3,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.24830980598926544,2.4748666286468506,-2.4748666286468506,-0.24830980598926544,2.4748666286468506,-2.4748666286468506,713.4296875,4675.0,112.0,0.0,713.4296875,4675.0,112.0,0.0,0.0,1223.1875,1667.0,787.0,0.0,3,62,16.640625,0.0,1.0,7.3125,8,7.3125,8.0,8,8,5.978532135486603e-05,1.120949376374483,33.76230578869581,6.32472629492986,0.0,0.0,0.0,33.76230578869581,0.0,932,4675,35.81876742467284,8.167698979377747e-05,2.108266981318593,0.00366884283721447,23.00335388071835,60.96779016032815,3.57702374458313e-05,0.39223784124522654,0.09279774203858351,1.4800464878006792e-05,247887,60.96779016032815,2032.934106256163,,,,,,,
1116,True,33920,0.054055530577898026,0.0,0.00017164201108244015,0.0,0.0,0.0,0.0,0.5,2120.0,1.0,0.0,-1.4975343197584152,2.833183966577053,5301557.953125,0.0,0.0,0.5482957293938275,0.0,0.0,0.0,0.00017164201108244015,0.0,0.0,1.225702691823244,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.1462469073907992,245.56108856201172,254.05078125,128.24485778808594,5e-06,1116,3,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.03125,809.0,81.0,0.0,230.03125,809.0,81.0,0.0,0.0,1180.375,1613.0,819.0,0.0,3,15,5.75,0.125,0.875,7.0,8,7.0,8.0,8,8,5.422905087471008e-05,0.8148050382733345,7.098291656002402,2.2696225316176424,0.0,0.0,0.0,7.098291656002402,0.0,899,809,9.219115825369954,8.43144953250885e-05,1.715445902198553,0.003682618960738182,16.888592660427094,27.86239118874073,3.975816071033478e-05,0.3131067730393273,0.09354902543829954,2.0398704721258183e-05,180532,27.86239118874073,3239.7075824732783,,,,,,,
1117,True,33352,0.054640643298625946,0.000718039714229235,0.0002060678261841531,0.0,0.013399246206972748,-0.015755057014757767,0.00552171774324961,0.5,2084.5,1.0,0.0,-1.186622878536582,2.7027830854058266,5525665.546875,0.14621815620921552,0.14621815620921552,0.41661851675213507,-0.007877528507378884,0.1703801155151049,0.000718039714229235,0.0002060678261841531,0.0,0.04182561638299376,1.016942571848631,0.0,1.0,0.2,0.2,0.2,3.0,0.9375,0.14852465461557512,245.56108856201172,254.05078125,128.38974380493164,5e-06,1117,3,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.22329571843147278,0.5400605201721191,-2.4748666286468506,-0.22329571843147278,0.5400605201721191,-2.4748666286468506,443.75,2740.0,88.0,0.0,443.75,2740.0,88.0,0.0,0.0,1211.1875,1874.0,789.0,0.0,3,61,11.0,0.1875,0.8125,6.25,8,6.25,8.0,8,8,3.612600266933441e-05,0.9434644505381584,20.76486460864544,4.088198797006044,0.0,0.0,0.0,20.76486460864544,0.0,1874,2740,23.145594650879502,8.282065391540527e-05,1.945073178038001,0.0036995261907577515,20.016999198123813,45.14044356532395,4.632771015167236e-05,0.40749286357182224,0.0944946901229456,1.746443498035118e-05,211832,45.14044356532395,2346.3659555477366,,,,,,,
1118,True,15936,0.05524192750453949,0.0006051675409253221,-2.3807364527783648e-05,3.187799620718579e-06,0.002953383984277025,-0.022016409086063504,-0.008054820500547066,0.5,996.0,1.0,0.0,-1.422248797956854,2.6483724117279053,4525515.5234375,0.1913995686918497,0.1913995686918497,0.2981889338149447,-0.011008204543031752,0.16261352431890233,0.0006051675409253221,-2.3807364527783648e-05,3.187799620718579e-06,0.04983797250315547,1.2463360191322863,0.0,1.0,0.2,0.2,0.2,3.0,0.54296875,0.15190191047709473,245.56108856201172,254.05078125,128.55628967285156,5e-06,1118,3,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.08723888546228409,1.20761239528656,-2.4748666286468506,-0.08723888546228409,1.20761239528656,-2.4748666286468506,625.46875,2937.0,91.0,0.0,625.46875,2937.0,91.0,0.0,0.0,1103.0,1599.0,822.0,0.0,3,62,13.890625,0.125,0.875,6.625,8,6.625,8.0,8,8,3.347359597682953e-05,0.8881715349853039,23.632673727348447,5.699434147318243,0.0,0.0,0.0,23.632673727348447,0.0,1380,2937,25.8912736736238,8.96751880645752e-05,1.947246314957738,0.0036573801189661026,20.52493777871132,48.39642535895109,3.970414400100708e-05,0.3233983721411916,0.09277059616853482,1.653097990890647e-05,221244,48.39642535895109,2285.747329054336,,,,,,,
1119,True,44728,0.05717151612043381,0.0016128754086821573,-4.6821628529869486e-05,1.321455170000263e-05,0.012730189118883573,-0.012320366673520766,0.00657000535284169,0.5,2795.5,1.0,0.0,-1.7904168739914894,2.8123291060328484,3287322.599609375,0.11827649781480432,0.11827649781480432,0.4548170504045266,-0.006160183336760383,0.127576534769627,0.0016128754086821573,-4.6821628529869486e-05,1.321455170000263e-05,0.03858803317416459,1.5282589830458164,0.0,1.0,0.2,0.2,0.2,3.0,0.73828125,0.15647410725086874,245.56108856201172,254.05078125,128.78404235839844,5e-06,1119,3,0.8125,1.0,0.0,0.8125,1.0,0.0,-0.471861332654953,0.935412585735321,-2.4748666286468506,-0.471861332654953,0.935412585735321,-2.4748666286468506,718.8046875,8192.0,102.0,0.015625,718.8046875,8192.0,102.0,0.015625,0.0,1294.625,1989.0,804.0,0.0,3,62,12.140625,0.125,0.875,6.5,8,6.5,8.0,8,8,5.7151541113853455e-05,1.04815174639225,69.90317887067795,6.503086082171649,0.0,0.0,0.0,69.90317887067795,0.0,1981,8192,72.1994135696441,7.779523730278015e-05,2.1966063138097525,0.004006659612059593,24.31044388562441,98.74424372985959,4.062429070472717e-05,0.7847165277603236,0.09432926515167453,1.554662097889404e-05,257719,98.74424372985959,1304.9823982907649,,,,,,,
1120,True,28904,0.054811056703329086,0.0008933430381148355,0.00013894900278899058,2.4789783310552593e-06,0.002988199921674095,-0.015401949123770464,-0.004712774680228904,0.5,1806.5,1.0,0.0,-1.4449910130351782,2.7028533406555653,4520757.3515625,0.13650867575779557,0.13650867575779557,0.38056131731771514,-0.007700974561885232,0.12642814296790433,0.0008933430381148355,0.00013894900278899058,2.4789783310552593e-06,0.049766266136430204,1.1241691410541534,0.0,1.0,0.2,0.2,0.2,3.0,0.607421875,0.15427206659953613,245.56108856201172,254.05078125,128.29072189331055,5e-06,1120,3,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.13078375160694122,2.4748666286468506,-2.4748666286468506,-0.13078375160694122,2.4748666286468506,-2.4748666286468506,727.625,3321.0,66.0,0.0,727.625,3321.0,66.0,0.0,0.0,1234.9375,1697.0,907.0,0.0,3,62,17.234375,0.0625,0.9375,6.75,8,6.75,8.0,8,8,5.428493022918701e-05,0.6223315093666315,27.838764160871506,6.547016853903187,0.0,0.0,0.0,27.838764160871506,0.0,1375,3321,30.1427334100008,8.353404700756073e-05,2.1221447307616472,0.0037275664508342743,23.23318830691278,55.530076229944825,4.0162354707717896e-05,0.32364212989607455,0.09248586154466729,1.483856585313475e-05,251208,55.530076229944825,2261.90937465826,,,,,,,
1121,True,38752,0.04785589501261711,0.0008623198373243213,-0.00026779454719871865,3.86422652809415e-06,0.0013774233520962298,0.0,0.0013774233520962298,0.5,2422.0,1.0,0.0,-2.106156561523676,3.2202265188097954,4772348.28125,0.0,0.0,0.49272045927057706,0.0,0.0,0.0008623198373243213,-0.00026779454719871865,3.86422652809415e-06,0.0,1.7922222577035427,0.0,1.0,0.2,0.2,0.2,3.0,0.6484375,0.15266263527084278,245.56108856201172,254.05078125,128.46565628051758,5e-06,1121,3,0.7890625,1.0,0.0,0.7890625,1.0,0.0,-0.0902017131447792,0.5400605201721191,-2.4748666286468506,-0.0902017131447792,0.5400605201721191,-2.4748666286468506,475.84375,2805.0,93.0,0.0,475.84375,2805.0,93.0,0.0,0.0,1287.3125,1953.0,907.0,0.0,3,62,11.828125,0.1875,0.8125,6.3125,8,6.3125,8.0,8,8,3.347918391227722e-05,0.9445029404014349,20.249729180708528,4.216142019387917,0.0,0.0,0.0,20.249729180708528,0.0,989,2805,22.339344922453165,7.856637239456177e-05,1.9878941792994738,0.005015108734369278,20.77728389762342,45.139668775722384,4.13600355386734e-05,0.3667719334480391,0.09206361061317338,2.2221817826559606e-05,225684,45.139668775722384,2499.841116705096,,,,,,,
