step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
931,True,31744,0.06383470445871353,0.0,0.00018334904279981856,0.0,0.0,0.0,0.0,1.0,1984.0,1.0,0.0,-1.5211644121445715,2.873950581997633,4919765.1640625,0.0,0.0,0.3945152924024907,0.0,0.0,0.0,0.00018334904279981856,0.0,0.0,1.2267298123333603,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.14914221925364857,249.23174953460693,254.064453125,145.04007720947266,5e-06,931,3,0.625,1.0,0.0,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.84375,3179.0,50.0,0.0,468.84375,3179.0,50.0,0.0,0.0,1191.5,1662.0,800.0,0.0,3,56,9.4375,0.375,0.625,5.0,8,5.0,8.0,8,8,6.33876770734787e-05,0.489347318187356,24.22174888662994,4.525151350651868,0.0,0.0,0.0,24.22174888662994,0.0,975,3179,26.33375211060047,9.400397539138794e-05,1.881554152816534,0.0036463290452957153,19.866112533956766,48.11614531651139,3.6679208278656006e-05,1.715725774639907e-05,0.09347703098923776,0.43880810688863015,212524,48.11614531651139,2208.4478983301983,,,,,,,
932,True,26416,0.06417586654424667,0.0009769727548700757,0.0004518302741871594,6.751647561031859e-06,0.007087054254952818,-0.004154040812863968,0.0029330132820177823,1.0,1651.0,1.0,0.0,-1.247689912095666,2.6477214507758617,5742284.296875,0.033325860276818275,0.033325860276818275,0.34655705175593504,-0.004154040812863968,0.16513891438865985,0.0009769727548700757,0.0004518302741871594,6.751647561031859e-06,0.005756707338150591,1.0775480279698968,0.0,1.0,0.5,0.2,0.5,3.0,0.6953125,0.1499188685549711,249.23174953460693,254.064453125,144.86517333984375,5e-06,932,3,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.1826653629541397,0.7245674133300781,-2.4748666286468506,-0.1826653629541397,0.7245674133300781,-2.4748666286468506,555.0,4568.0,74.0,0.0,555.0,4568.0,74.0,0.0,0.0,1139.0,1759.0,787.0,0.0,3,62,12.703125,0.1875,0.8125,6.25,8,6.25,8.0,8,8,6.457045674324036e-05,0.7852732986211777,33.40839174203575,5.074265133604058,0.0,0.0,0.0,33.40839174203575,0.0,1055,4568,35.60456272773445,9.541027247905731e-05,1.9156549051404,0.003736216574907303,20.34130461886525,57.89619351178408,3.79122793674469e-05,1.7230927976070426e-05,0.09381135911150223,0.5011903537124781,216832,57.89619351178408,1872.5928843306983,,,,,,,
933,True,33280,0.0713094025850296,0.000861509375681635,0.0001333834114234378,0.0,0.009776432067155838,0.0,0.009776432067155838,1.0,2080.0,1.0,0.0,-0.8317049499601126,2.2669102177023888,5803961.4375,0.0,0.0,0.43610062033851804,0.0,0.0,0.000861509375681635,0.0001333834114234378,0.0,0.0,0.7011457430198789,0.0,1.0,0.5,0.2,0.5,3.0,0.697265625,0.14330317517147026,249.23174953460693,254.064453125,144.5583267211914,5e-06,933,3,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.29843613505363464,0.35355237126350403,-2.4748666286468506,-0.29843613505363464,0.35355237126350403,-2.4748666286468506,359.4921875,6404.0,89.0,0.0,359.4921875,6404.0,89.0,0.0,0.0,1167.75,1874.0,783.0,0.0,3,62,7.078125,0.125,0.875,6.9375,8,6.9375,8.0,8,8,3.176182508468628e-05,0.9834200069308281,50.46576274000108,3.427918973422493,0.0,0.0,0.0,50.46576274000108,0.0,984,6404,52.675492860376835,0.00012412108480930328,1.8161903768777847,0.003809148445725441,19.046649511903524,73.58555446378887,4.048831760883331e-05,1.948543097866068e-05,0.09743179603709466,1.1447461232288783,195487,73.58555446378887,1328.2973908703664,,,,,,,
934,True,33416,0.05898340046405792,0.000564309892070014,0.00017463954242202817,3.835296865872806e-06,0.007285493746167049,-0.005508981790626422,0.0017765122465789318,1.0,2088.5,1.0,0.0,-1.202507521957159,2.5800191909074783,6053236.5,0.04038932692492381,0.04038932692492381,0.3724462480391287,-0.005508981790626422,0.1987918383781172,0.000564309892070014,0.00017463954242202817,3.835296865872806e-06,0.010969177004881203,1.0009057559072971,0.0,1.0,0.5,0.2,0.5,3.0,0.7578125,0.14867577779544178,249.23174953460693,254.064453125,144.86508178710938,5e-06,934,3,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.2190335988998413,0.35355237126350403,-2.4748666286468506,-0.2190335988998413,0.35355237126350403,-2.4748666286468506,441.828125,5137.0,108.0,0.0,441.828125,5137.0,108.0,0.0,0.0,1211.8125,1760.0,783.0,0.0,3,61,10.4375,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.6928802728652954e-05,1.1235600095242262,39.719845389947295,4.1487720918376,0.0,0.0,0.0,39.719845389947295,0.0,1010,5137,42.11052243411541,9.445101022720337e-05,1.8704335000365973,0.0037026219069957733,19.886201161891222,63.90433786995709,3.655627369880676e-05,1.7492757018112372e-05,0.09395085257854932,0.7446073210403403,211666,63.90433786995709,1656.1160560863043,,,,,,,
935,True,32208,0.06417831778526306,0.0,0.00024189138891017592,0.0,0.0,0.0,0.0,1.0,2013.0,1.0,0.0,-0.6498274895129725,2.2610025219619274,6756286.375,0.0,0.0,0.40330264838088115,0.0,0.0,0.0,0.00024189138891017592,0.0,0.0,0.5386101759504527,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.14808297367486128,249.23174953460693,254.064453125,144.53296661376953,5e-06,935,3,0.75,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.8203125,1238.0,71.0,0.0,336.8203125,1238.0,71.0,0.0,0.0,1163.875,1902.0,784.0,0.0,3,33,7.8125,0.25,0.75,6.0,8,6.0,8.0,8,8,6.269291043281555e-05,0.7667340561747551,9.935545044019818,3.34700069790415,0.0,0.0,0.0,9.935545044019818,0.0,1902,1238,12.33623605594039,8.524768054485321e-05,1.7588793449103832,0.003709739074110985,17.956801868975163,32.10464645549655,3.581121563911438e-05,1.931260548032935e-05,0.09348167708184832,0.2861372684791221,192089,32.10464645549655,2991.607465079451,,,,,,,
936,True,39096,0.05779780074954033,0.00023897519895399455,9.772787620931922e-05,0.0,0.005813100840896368,-0.005681705311872065,0.00013139547081664205,1.0,2443.5,1.0,0.0,-1.180533453822136,2.549723707139492,5151446.7109375,0.05031542107462883,0.05031542107462883,0.3674492056591525,-0.005681705311872065,0.16041495960126834,0.00023897519895399455,9.772787620931922e-05,0.0,0.010381428233813494,1.006546352058649,0.0,1.0,0.5,0.2,0.5,3.0,0.701171875,0.15030756995220815,249.23174953460693,254.064453125,144.78363800048828,5e-06,936,3,0.9921875,1.0,0.0,0.9921875,1.0,0.0,-0.08814747631549835,0.35355237126350403,-2.4748666286468506,-0.08814747631549835,0.35355237126350403,-2.4748666286468506,477.3359375,2610.0,102.0,0.0,477.3359375,2610.0,102.0,0.0,0.0,1252.8125,1940.0,783.0,0.0,3,61,12.640625,0.0,1.0,7.9375,8,7.9375,8.0,8,8,6.277859210968018e-05,1.0431541707366705,19.588786400854588,4.385113028707565,0.0,0.0,0.0,19.588786400854588,0.0,1919,2610,21.943375470116735,8.438527584075928e-05,1.919067719951272,0.003629002720117569,20.68977609835565,44.58816103078425,3.7413090467453e-05,1.638679267998848e-05,0.09342486012469871,0.35914459271210225,221459,44.58816103078425,2483.383423764683,,,,,,,
937,True,29144,0.05661293491721153,0.0007106853345248965,4.880819960817462e-05,4.04426054956275e-06,0.005553126538870856,-0.00728788468404673,-0.0017347581451758742,1.0,1821.5,1.0,0.0,-1.6902998350560665,2.8751266077160835,4490991.197265625,0.06922315736301243,0.06922315736301243,0.3939307069038207,-0.00728788468404673,0.10492549401575119,0.0007106853345248965,4.880819960817462e-05,4.04426054956275e-06,0.01016292703570798,1.4726653825491667,0.0,1.0,0.5,0.2,0.5,3.0,0.7734375,0.15052541548756776,249.23174953460693,254.064453125,144.85443878173828,5e-06,937,3,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.1278061866760254,0.35355237126350403,-2.4748666286468506,-0.1278061866760254,0.35355237126350403,-2.4748666286468506,476.1640625,3008.0,84.0,0.0,476.1640625,3008.0,84.0,0.0,0.0,1236.125,1727.0,783.0,0.0,3,62,10.9375,0.0625,0.9375,7.375,8,7.375,8.0,8,8,3.1050294637680054e-05,0.9165102373808622,23.551967481151223,4.562361772157601,0.0,0.0,0.0,23.551967481151223,0.0,1539,3008,25.85876439511776,9.022839367389679e-05,1.9165280051529408,0.0037295594811439514,20.332799207419157,48.14240112900734,4.0547922253608704e-05,1.7016509703038017e-05,0.09277054750092008,0.42426888702222776,219173,48.14240112900734,2276.2990093979884,,,,,,,
938,True,40448,0.0637580156326294,0.0002607116402941756,3.898426029991242e-05,0.0,0.0009501307795289904,-0.001787902438081801,-0.0008377716294489801,1.0,2528.0,1.0,0.0,-1.797335336683318,3.0432293638587,4947978.28125,0.016148178605362773,0.016148178605362773,0.4546497118255802,-0.001787902438081801,0.05516984500498786,0.0002607116402941756,3.898426029991242e-05,0.0,0.0041870419518090785,1.5129906961228698,0.0,1.0,0.5,0.2,0.5,3.0,0.283203125,0.15336619033223264,249.23174953460693,254.064453125,144.80964279174805,5e-06,938,3,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.022824952378869057,0.35355237126350403,-2.4748666286468506,-0.022824952378869057,0.35355237126350403,-2.4748666286468506,552.78125,4074.0,80.0,0.0,552.78125,4074.0,80.0,0.0,0.0,1259.8125,1819.0,781.0,0.0,3,61,12.375,0.25,0.75,5.9375,8,5.9375,8.0,8,8,3.2277777791023254e-05,0.9226689282804728,30.5983148496598,4.931011687032878,0.0,0.0,0.0,30.5983148496598,0.0,1359,3982,32.91648685745895,9.150616824626923e-05,2.0011526234447956,0.0037091653794050217,21.550225468352437,56.5014521908015,3.7224963307380676e-05,1.5986954896320113e-05,0.09288409853090546,0.4652112450881756,232012,56.5014521908015,2053.1507687316735,,,,,,,
939,True,39928,0.043643973767757416,0.000662347927573137,-6.43529572244006e-05,4.004356924269814e-06,0.00798313255654648,-0.01021874691650737,-0.0022356142580974847,1.0,2495.5,1.0,0.0,-1.3215262488811277,2.5769315287470818,4867115.1953125,0.08965326705947518,0.08965326705947518,0.34893257487555956,-0.01021874691650737,0.14873897814883502,0.000662347927573137,-6.43529572244006e-05,4.004356924269814e-06,0.022636105539277196,1.191301211278187,0.0,1.0,0.5,0.2,0.5,3.0,0.73828125,0.1552385094817609,249.23174953460693,254.064453125,144.9221534729004,5e-06,939,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.2649170458316803,1.6201815605163574,-2.4748666286468506,-0.2649170458316803,1.6201815605163574,-2.4748666286468506,808.03125,8192.0,87.0,0.0390625,808.03125,8192.0,87.0,0.0390625,0.0,1256.625,2044.0,784.0,0.0,3,61,13.6015625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,6.311759352684021e-05,0.8941940292716026,74.03254246897995,7.394221567301429,0.0,0.0,0.0,74.03254246897995,0.0,1727,8192,76.37815502658486,9.090825915336609e-05,2.2937393188476562,0.0036554094403982162,25.763956248760223,104.4715418908745,3.84356826543808e-05,1.3831787375312992e-05,0.0974888232331359,0.738466904770322,264276,104.4715418908745,1264.8229135741524,,,,,,,
940,True,37144,0.05979296565055847,0.0005540482234209776,4.272006850669641e-05,6.278882665355923e-06,0.003270120985689573,0.0,0.003270120985689573,1.0,2321.5,1.0,0.0,-1.1649635263020173,2.522322043776512,5637068.5625,0.0,0.0,0.43491011809003055,0.0,0.0,0.0005540482234209776,4.272006850669641e-05,6.278882665355923e-06,0.0,0.9753002601792105,0.0,1.0,0.5,0.2,0.5,3.0,0.685546875,0.15047119834892836,249.23174953460693,254.064453125,144.782958984375,5e-06,940,3,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.0528440922498703,0.935412585735321,-0.935412585735321,-0.0528440922498703,0.935412585735321,-0.935412585735321,447.3203125,2304.0,62.0,0.0,447.3203125,2304.0,62.0,0.0,0.0,1218.125,2042.0,808.0,0.0,3,62,11.0625,0.125,0.875,6.75,8,6.75,8.0,8,8,6.191618740558624e-05,0.5558566935360432,17.255588611587882,4.189786059476319,0.0,0.0,0.0,17.255588611587882,0.0,957,2279,19.468284375965595,9.861774742603302e-05,1.871235005557537,0.0036670807749032974,19.787601951509714,41.16099293529987,3.6250799894332886e-05,1.720204700743184e-05,0.09282240556678119,0.34001579502882784,213177,41.16099293529987,2589.5512328272616,,,,,,,
941,True,21256,0.06092982366681099,0.0008631688833702356,0.00033415913605949754,0.0,0.004565133654978126,0.0,0.004565133654978126,1.0,1328.5,1.0,0.0,-0.7138676028698683,2.154455032199621,5856806.71875,0.0,0.0,0.3204143028750469,0.0,0.0,0.0008631688833702356,0.00033415913605949754,0.0,0.0,0.6095360033214092,0.0,1.0,0.5,0.2,0.5,3.0,0.8828125,0.14637819735794727,249.23174953460693,254.064453125,144.699951171875,5e-06,941,3,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.1165873259305954,0.5400605201721191,-2.4748666286468506,-0.1165873259305954,0.5400605201721191,-2.4748666286468506,410.6796875,2183.0,85.0,0.0,410.6796875,2183.0,85.0,0.0,0.0,1088.625,1891.0,787.0,0.0,3,62,10.078125,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,3.227032721042633e-05,0.8249983321875334,16.226104758679867,3.8407211087469477,0.0,0.0,0.0,16.226104758679867,0.0,1077,2111,18.566479068249464,9.52109694480896e-05,1.7413421794772148,0.0036115646362304688,18.192179000005126,38.532401172444224,3.692321479320526e-05,1.8818955850526905e-05,0.09479487366542369,0.35319647437079277,191911,38.532401172444224,2490.2548785000427,,,,,,,
942,True,31128,0.06468009203672409,0.00022437857114709914,-0.00010434697560413042,0.0,0.0015147628146223724,0.0,0.0015147628146223724,1.0,1945.5,1.0,0.0,-1.727273610420525,3.087687201797962,6541471.359375,0.0,0.0,0.3976256909972029,0.0,0.0,0.00022437857114709914,-0.00010434697560413042,0.0,0.0,1.5100790420547128,0.0,1.0,0.5,0.2,0.5,3.0,0.359375,0.15141990982400808,249.23174953460693,254.064453125,144.5943145751953,5e-06,942,3,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.034518465399742126,0.7245674133300781,-1.20761239528656,-0.034518465399742126,0.7245674133300781,-1.20761239528656,528.9375,3406.0,75.0,0.0,528.9375,3406.0,75.0,0.0,0.0,1178.5625,1644.0,779.0,0.0,3,62,12.140625,0.375,0.625,4.8125,8,4.8125,8.0,8,8,3.273226320743561e-05,0.7859546039253473,25.645996052771807,4.559859361499548,0.0,0.0,0.0,25.645996052771807,0.0,1644,3406,27.96917330659926,9.105540812015533e-05,1.9272663965821266,0.003636607900261879,20.52310737594962,50.45252650603652,3.851018846035004e-05,1.6638945370890734e-05,0.09390147957517213,0.41310961400507,218560,50.45252650603652,2165.996582686992,,,,,,,
943,True,33912,0.0567554272711277,0.0006234629690879956,0.0001703040902327757,0.0,0.005639459064695984,-0.007883604266680777,-0.002244145260192454,1.0,2119.5,1.0,0.0,-1.3399093858897686,2.7529694214463234,5692495.0546875,0.07150624133646488,0.07150624133646488,0.4749973725709535,-0.007883604266680777,0.0916178131470392,0.0006234629690879956,0.0001703040902327757,0.0,0.01563766272738576,1.106204479932785,0.0,1.0,0.5,0.2,0.5,3.0,0.861328125,0.14968646355471682,249.23174953460693,254.064453125,144.47880935668945,5e-06,943,3,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.09524048119783401,0.5400605201721191,-2.4748666286468506,-0.09524048119783401,0.5400605201721191,-2.4748666286468506,388.546875,2687.0,56.0,0.0,388.546875,2687.0,56.0,0.0,0.0,1238.8125,1860.0,826.0,0.0,3,62,10.546875,0.125,0.875,6.8125,8,6.8125,8.0,8,8,6.087683141231537e-05,0.5746963750571012,18.786802599206567,3.514334108302137,0.0,0.0,0.0,18.786802599206567,0.0,968,2687,20.895112186670303,0.00011196918785572052,1.8420338816940784,0.003782283514738083,19.396725714206696,42.18552072532475,3.937631845474243e-05,1.8157691787587653e-05,0.09311828841877032,0.42013737456609773,208302,42.18552072532475,2468.880274778171,,,,,,,
944,True,33320,0.05722876638174057,0.0009523231492494233,0.0001689614268798323,0.0,0.012949642521562055,-0.004799383372301236,0.008150258916430175,1.0,2082.5,1.0,0.0,-1.5858773216605186,2.858794428408146,5372313.1796875,0.03983392962254584,0.03983392962254584,0.43524876898649245,-0.004799383372301236,0.07737587347837832,0.0009523231492494233,0.0001689614268798323,0.0,0.010792982880957425,1.3649565605446696,0.0,1.0,0.5,0.2,0.5,3.0,1.25390625,0.14888402700200964,249.23174953460693,254.064453125,144.4602279663086,5e-06,944,3,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.22856919467449188,0.35355237126350403,-2.4748666286468506,-0.22856919467449188,0.35355237126350403,-2.4748666286468506,395.03125,3212.0,76.0,0.0,395.03125,3212.0,76.0,0.0,0.0,1273.5625,1868.0,879.0,0.0,3,62,10.21875,0.1875,0.8125,6.375,8,6.375,8.0,8,8,6.639398634433746e-05,0.8201466631144285,25.379181323572993,3.6750326944165863,0.0,0.0,0.0,25.379181323572993,0.0,1553,3212,27.782281182706356,9.284727275371552e-05,1.8808232378214598,0.0037269070744514465,19.980194939300418,49.68011278659105,3.897771239280701e-05,1.744970069506249e-05,0.09354899774932306,0.5494478518848658,213580,49.68011278659105,2149.5522858157287,,,,,,,
945,True,19944,0.05570552125573158,0.0012941854583914392,0.00012130824447353916,1.2161899576312862e-05,0.01980023380019702,-0.007992301572812721,0.011807932169176638,1.0,1246.5,1.0,0.0,-0.9245956102386117,2.3164712488651276,5456815.796875,0.06471998430788517,0.06471998430788517,0.3181450902932176,-0.007992301572812721,0.08384819736432389,0.0012941854583914392,0.00012130824447353916,1.2161899576312862e-05,0.01766068022698164,0.7631726488471031,0.0,1.0,0.5,0.2,0.5,3.0,1.44140625,0.14645049579600367,249.23174953460693,254.064453125,144.60390090942383,5e-06,945,3,0.90625,1.0,0.0,0.90625,1.0,0.0,-0.31427058577537537,0.35355237126350403,-2.4748666286468506,-0.31427058577537537,0.35355237126350403,-2.4748666286468506,414.7734375,2588.0,81.0,0.0,414.7734375,2588.0,81.0,0.0,0.0,1117.375,1890.0,874.0,0.0,3,62,10.4375,0.0625,0.9375,7.25,8,7.25,8.0,8,8,3.1637027859687805e-05,0.8663309682160616,20.486603643745184,3.844033033703454,0.0,0.0,0.0,20.486603643745184,0.0,1361,2588,22.874729415401816,8.857250213623047e-05,1.8051072526723146,0.003723420202732086,18.57942366413772,43.29180171340704,3.983452916145325e-05,1.8985902163180206e-05,0.09473739216346388,0.43085889162761704,196115,43.29180171340704,2265.0362451797096,,,,,,,
946,True,21960,0.05850603058934212,0.0006533226114697754,-0.0005918122626553668,0.0,0.006102881190599874,-0.005621728079859167,0.00048115322715602815,1.0,1372.5,1.0,0.0,-0.6080885990522802,2.0342102982103825,5633137.05859375,0.039556145668029785,0.039556145668029785,0.4045053655259353,-0.005621728079859167,0.11012752166765835,0.0006533226114697754,-0.0005918122626553668,0.0,0.01000684592872858,0.5048344018869102,0.0,1.0,0.5,0.2,0.5,3.0,0.587890625,0.14598118943151073,249.23174953460693,254.064453125,145.26232528686523,5e-06,946,3,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.12170921266078949,0.935412585735321,-1.6201815605163574,-0.12170921266078949,0.935412585735321,-1.6201815605163574,410.8359375,2877.0,76.0,0.0,410.8359375,2877.0,76.0,0.0,0.0,1088.875,1650.0,889.0,0.0,3,62,11.265625,0.125,0.875,6.625,8,6.625,8.0,8,8,3.351829946041107e-05,0.6997564136981964,21.031961537897587,3.6476707619440276,0.0,0.0,0.0,21.031961537897587,0.0,1073,2877,23.204741522669792,9.824708104133606e-05,1.7536248080432415,0.0037412066012620926,18.339094759896398,43.33093043975532,4.1272491216659546e-05,1.9489206780796783e-05,0.0955345288409558,0.44126383940270014,191963,43.33093043975532,2215.080521602157,,,,,,,
947,True,16552,0.0660846158862114,0.0014728732294315705,8.330319587912527e-05,0.0,0.01763300030870596,-0.01421588180528488,0.003417118627112359,1.0,1034.5,1.0,0.0,-1.4634322999045253,2.8213058598339558,5740790.265625,0.1270123308058828,0.1270123308058828,0.2524990693236454,-0.01421588180528488,0.3322670568182419,0.0014728732294315705,8.330319587912527e-05,0.0,0.02887938334606588,1.256007420597598,0.0,1.0,0.5,0.2,0.5,3.0,1.1015625,0.14490017249439008,249.23174953460693,254.064453125,145.12659072875977,5e-06,947,3,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.3601154088973999,0.35355237126350403,-2.4748666286468506,-0.3601154088973999,0.35355237126350403,-2.4748666286468506,474.09375,4515.0,91.0,0.0,474.09375,4515.0,91.0,0.0,0.0,1045.125,1915.0,780.0,0.0,3,62,9.578125,0.125,0.875,6.8125,8,6.8125,8.0,8,8,6.049126386642456e-05,0.9372105058282614,36.451079938560724,4.550575501882122,0.0,0.0,0.0,36.451079938560724,0.0,1339,4515,38.811491910368204,0.0001015104353427887,1.7775897607207298,0.003736177459359169,18.681579925119877,59.30407387390733,3.858096897602081e-05,1.921308988665622e-05,0.09606901123686042,0.6395671331877959,194460,59.30407387390733,1639.5163712821989,,,,,,,
948,True,25072,0.059623025357723236,0.0001916439778142376,0.00023021007515922065,0.0,0.00025193051988026127,-0.0058210128045175225,-0.005569082190049812,1.0,1567.0,1.0,0.0,-1.3080428317189217,2.7120609655976295,5448572.8203125,0.04837467381730676,0.04837467381730676,0.3382472000692758,-0.0058210128045175225,0.15955313223893303,0.0001916439778142376,0.00023021007515922065,0.0,0.01647233823314309,1.094239853322506,0.0,1.0,0.5,0.2,0.5,3.0,0.22216796875,0.15367665401428246,249.23174953460693,254.064453125,145.22274017333984,5e-06,948,3,0.7421875,1.0,0.0,0.7421875,1.0,0.0,0.0017420437652617693,0.35355237126350403,-2.4748666286468506,0.0017420437652617693,0.35355237126350403,-2.4748666286468506,656.53125,3143.0,83.0,0.0,656.53125,3143.0,83.0,0.0,0.0,1161.0625,1688.0,864.0,0.0,3,62,14.859375,0.25,0.75,5.9375,8,5.9375,8.0,8,8,6.222166121006012e-05,0.9123849757015705,24.28604675270617,6.060937681235373,0.0,0.0,0.0,24.28604675270617,0.0,867,3143,26.503184450790286,9.390152990818024e-05,1.9968060813844204,0.0037001557648181915,21.51059773005545,50.04359343275428,3.864988684654236e-05,1.5904250833081992e-05,0.09245825408788858,0.31537893820255947,232652,50.04359343275428,2324.4933471116983,,,,,,,
949,True,24344,0.054977208375930786,0.0005514324293471873,4.216107572574401e-05,1.4059364730201196e-05,0.004274851991795003,-0.006619467429118231,-0.0023446154373232275,1.0,1521.5,1.0,0.0,-2.331378735601902,3.5073195695877075,4389915.53125,0.0553539777174592,0.0553539777174592,0.33769082476229517,-0.006619467429118231,0.2082998719009868,0.0005514324293471873,4.216107572574401e-05,1.4059364730201196e-05,0.013005617074668407,1.992271814495325,0.0,1.0,0.5,0.2,0.5,3.0,0.740234375,0.1486310043354026,249.23174953460693,254.064453125,145.02234268188477,5e-06,949,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.06858198344707489,1.6201815605163574,-2.4748666286468506,-0.06858198344707489,1.6201815605163574,-2.4748666286468506,530.2890625,3252.0,122.0,0.0,530.2890625,3252.0,122.0,0.0,0.0,1170.0,1591.0,879.0,0.0,3,62,13.15625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.094039857387543e-05,1.3994234092533588,24.785288026556373,4.922416392408195,0.0,0.0,0.0,24.785288026556373,0.0,990,3252,26.982831055298448,0.00010761246085166931,1.9279706701636314,0.0036836322396993637,20.495171658694744,49.43929677270353,3.696605563163757e-05,1.6925579013216335e-05,0.09417135716213118,0.3975253923316948,217637,49.43929677270353,2201.0527475803615,,,,,,,
950,True,23792,0.060608379542827606,0.0008381491061300039,0.0001665347955395191,1.5318538089559297e-05,0.006482172811956843,-0.016952516976743937,-0.010470344219356775,1.0,1487.0,1.0,0.0,-0.9627887005917728,2.2495682016015053,5371376.625,0.13825208693742752,0.13825208693742752,0.38332155112258637,-0.016952516976743937,0.18661931370826607,0.0008381491061300039,0.0001665347955395191,1.5318538089559297e-05,0.04145994409918785,0.8084626788040623,0.0,1.0,0.5,0.2,0.5,3.0,0.75,0.14698795472835408,249.23174953460693,254.064453125,144.7786102294922,5e-06,950,3,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.12601028382778168,1.20761239528656,-2.4748666286468506,-0.12601028382778168,1.20761239528656,-2.4748666286468506,520.890625,2818.0,77.0,0.0,520.890625,2818.0,77.0,0.0,0.0,1135.0625,1608.0,791.0,0.0,3,62,14.0625,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.2609328627586365e-05,0.7614781875163317,21.113638378679752,4.7243345759488875,0.0,0.0,0.0,21.113638378679752,0.0,1608,2818,23.469114486128092,9.659118950366974e-05,1.8810083884745836,0.0036974437534809113,20.17805365845561,45.56157911196351,3.6265701055526733e-05,1.7443899158721426e-05,0.09519656192362598,0.351997997512195,211962,45.56157911196351,2326.104627312437,,,,,,,
