step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
719,True,29752,0.058740850538015366,0.0007671069324715063,-8.211557542381343e-06,0.0,0.003582205987186171,-0.012609015335328877,-0.0090268092462793,1.0,1859.5,1.0,0.0,-2.2939308360219,3.373238831758499,3993696.921875,0.11338937096297741,0.11338937096297741,0.36500789508086545,-0.012609015335328877,0.15925843618262236,0.0007671069324715063,-8.211557542381343e-06,0.0,0.04791334643959999,1.9558699280023575,0.0,1.0,0.2,0.2,0.2,3.0,0.60546875,0.15237813038077516,245.2322187423706,253.9921875,201.47998046875,5e-06,719,2,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.0874730721116066,2.4748666286468506,-2.4748666286468506,-0.0874730721116066,2.4748666286468506,-2.4748666286468506,632.3125,2996.0,76.0,0.0,632.3125,2996.0,76.0,0.0,0.0,1221.1875,1659.0,874.0,0.0,3,62,16.0625,0.1875,0.8125,5.9375,8,5.9375,8.0,8,8,3.458373248577118e-05,0.8344824695959687,23.523141650483012,5.81185378148075,0.0,0.0,0.0,23.523141650483012,0.0,1632,2996,25.830919170752168,9.666662663221359e-05,1.988569580949843,0.0037623653188347816,22.140325233340263,49.99302725121379,3.573484718799591e-05,0.31915240647860244,0.0933214409956681,1.5858364744211887e-05,237248,49.99302725121379,2372.8109002864976,,,,,,,
720,True,22168,0.05800940841436386,0.0008676173820276745,-0.00025759902415245506,1.0969527465931606e-05,0.0064274370088241994,0.0,0.0064274370088241994,1.0,1385.5,1.0,0.0,-1.028969090199098,2.487847536802292,5954656.1328125,0.0,0.0,0.2733004675229181,0.0,0.0,0.0008676173820276745,-0.00025759902415245506,1.0969527465931606e-05,0.0,0.9096582331694663,0.0,1.0,0.2,0.2,0.2,3.0,0.98046875,0.14690182299350685,245.2322187423706,253.9921875,202.72434616088867,5e-06,720,2,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.13642266392707825,0.5400605201721191,-2.4748666286468506,-0.13642266392707825,0.5400605201721191,-2.4748666286468506,468.0,3545.0,99.0,0.0,468.0,3545.0,99.0,0.0,0.0,1141.0625,1716.0,825.0,0.0,5,62,11.015625,0.0,1.0,7.8125,8,7.8125,8.0,8,8,6.776861846446991e-05,0.8849905766546726,29.007768447510898,4.595108368666843,0.0,0.0,0.0,29.007768447510898,0.0,1076,3545,31.211642414331436,0.00010637100785970688,1.8302085231989622,0.003847965970635414,19.526004600338638,52.6004296625033,4.652049392461777e-05,0.5210276845341119,0.09480483880529539,1.8683074240801194e-05,205960,52.6004296625033,1957.7786847131067,,,,,,,
721,True,26896,0.06388600170612335,0.0,0.00025487724406048073,0.0,0.0,0.0,0.0,1.0,1681.0,1.0,0.0,-1.9400001876056194,3.4109296575188637,6036376.609375,0.0,0.0,0.39383157883773046,0.0,0.0,0.0,0.00025487724406048073,0.0,0.0,1.7046895362436771,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.14541834464663816,245.2322187423706,253.9921875,202.93008422851562,5e-06,721,2,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.1953125,1044.0,55.0,0.0,325.1953125,1044.0,55.0,0.0,0.0,1137.4375,1697.0,784.0,0.0,3,23,7.5,0.125,0.875,7.0,8,7.0,8.0,8,8,6.181187927722931e-05,0.5722380289807916,9.199664562940598,3.458829710558348,0.0,0.0,0.0,9.199664562940598,0.0,1462,1044,11.632105992175639,9.032245725393295e-05,1.7107811765745282,0.0039086127653717995,17.663005488924682,31.039341137744486,3.6096200346946716e-05,0.27944999380602137,0.0943450941363481,2.0877445773470356e-05,187217,31.039341137744486,3015.8017718414167,,,,,,,
722,True,20656,0.060424380004405975,0.001334383399807848,-0.0003334975122584183,1.1694438740050828e-05,-0.0007093870808603242,-0.02096427814103663,-0.02167366532376036,1.0,1291.0,1.0,0.0,-1.891376556828618,3.024179331958294,4767672.75,0.1753898710012436,0.1753898710012436,0.33226532492060223,-0.02096427814103663,0.14404593134184326,0.001334383399807848,-0.0003334975122584183,1.1694438740050828e-05,0.020939086563885212,1.6431165877729654,0.0,1.0,0.2,0.2,0.2,3.0,0.837890625,0.15474241979811992,245.2322187423706,253.9921875,201.42167282104492,5e-06,722,2,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.16553182899951935,1.20761239528656,-0.935412585735321,-0.16553182899951935,1.20761239528656,-0.935412585735321,950.90625,8192.0,65.0,0.0078125,950.90625,8192.0,65.0,0.0078125,0.0,1125.1875,1533.0,787.0,0.0,3,62,21.8046875,0.125,0.875,5.6875,8,5.6875,8.0,8,8,5.7365745306015015e-05,0.6884512612596154,71.22029437497258,8.817704966793826,0.0,0.0,0.0,71.22029437497258,0.0,1094,8192,73.45482045877725,9.79546457529068e-05,2.207561877556145,0.0038318010047078133,25.064464950934052,100.75912241637707,3.829877823591232e-05,0.6034935461137175,0.09431950384185314,1.4419361047293645e-05,265740,100.75912241637707,1318.6895321589634,,,,,,,
723,True,27320,0.06798231601715088,0.0008927753697207663,4.076839368849505e-05,0.0,0.007123745832359418,0.0,0.007123745832359418,1.0,1707.5,1.0,0.0,-0.8469243291765451,2.1630297154188156,5442057.7578125,0.0,0.0,0.33213206628261566,0.0,0.0,0.0008927753697207663,4.076839368849505e-05,0.0,0.0,0.7309112194925547,0.0,1.0,0.2,0.2,0.2,3.0,0.74609375,0.14788823567267756,245.2322187423706,253.9921875,202.4825325012207,5e-06,723,2,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.13883480429649353,0.7245674133300781,-2.4748666286468506,-0.13883480429649353,0.7245674133300781,-2.4748666286468506,485.0703125,2852.0,51.0,0.0,485.0703125,2852.0,51.0,0.0,0.0,1145.5625,1874.0,779.0,0.0,3,62,11.859375,0.125,0.875,6.75,8,6.75,8.0,8,8,5.918741226196289e-05,0.541935995221138,23.390830404125154,4.657107749080751,0.0,0.0,0.0,23.390830404125154,0.0,1094,2852,25.612910086289048,9.670667350292206e-05,1.8185744462534785,0.0037135370075702667,19.779480466619134,47.24426574911922,3.850739449262619e-05,0.4125192882199592,0.09476516721661517,1.779187052366684e-05,208721,47.24426574911922,2208.955909150638,,,,,,,
724,True,33728,0.06450129300355911,0.00046822388321743347,-0.00012974775290786056,0.0,0.007964690565131605,0.0,0.007964690565131605,1.0,2108.0,1.0,0.0,-2.5730192996561527,3.6613081991672516,4045988.6015625,0.0,0.0,0.4528574849644767,0.0,0.0,0.00046822388321743347,-0.00012974775290786056,0.0,0.0,2.255905255675316,0.0,1.0,0.2,0.2,0.2,3.0,0.4833984375,0.1510690399146255,245.2322187423706,253.9921875,201.12124252319336,5e-06,724,2,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.2272445112466812,0.7245674133300781,-1.20761239528656,-0.2272445112466812,0.7245674133300781,-1.20761239528656,543.734375,8192.0,63.0,0.0078125,543.734375,8192.0,63.0,0.0078125,0.0,1233.375,1745.0,798.0,0.0,3,62,9.7734375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.384053707122803e-05,0.7134956596419215,71.30484935082495,5.109232975373743,0.0,0.0,0.0,71.30484935082495,0.0,989,8192,73.55676464736462,9.129568934440613e-05,1.9762256108224392,0.003761949948966503,21.616246548481286,97.18298855423927,3.570597618818283e-05,1.0568804368999773,0.09502899964162873,1.653822459650285e-05,227470,97.18298855423927,1170.3179917802465,,,,,,,
725,True,17912,0.07159194350242615,0.0002225962234660983,5.289241357786523e-05,3.2552084121562075e-06,0.0003812155919149518,0.0,0.0003812155919149518,1.0,1119.5,1.0,0.0,-1.7223240546882153,3.0966020300984383,5639561.234375,0.0,0.0,0.27277184888415934,0.0,0.0,0.0002225962234660983,5.289241357786523e-05,3.2552084121562075e-06,0.0,1.527837723493576,0.0,1.0,0.2,0.2,0.2,3.0,0.37109375,0.15153768386452982,245.2322187423706,253.9921875,201.97565460205078,5e-06,725,2,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.006468641106039286,0.935412585735321,-0.935412585735321,-0.006468641106039286,0.935412585735321,-0.935412585735321,662.53125,4205.0,69.0,0.0,662.53125,4205.0,69.0,0.0,0.0,1050.25,1832.0,787.0,0.0,3,62,14.515625,0.1875,0.8125,6.25,8,6.25,8.0,8,8,6.073247641324997e-05,0.6613967595621943,34.5953415511176,5.87184705051186,0.0,0.0,0.0,34.5953415511176,0.0,819,4205,36.92837027553469,9.517371654510498e-05,1.8754478581249714,0.0036688679829239845,20.540818120352924,59.37670181225985,3.823544830083847e-05,0.4354555242150687,0.093692724371695,1.6734788004360527e-05,219236,59.37670181225985,1846.1449803425514,,,,,,,
726,True,38592,0.057605743408203125,0.001513955430709757,-0.00014024227982645243,0.0,0.005084180476842448,0.0,0.005084180476842448,1.0,2412.0,1.0,0.0,-2.2935958318412304,3.456760786473751,4415797.484375,0.0,0.0,0.49126493086440476,0.0,0.0,0.001513955430709757,-0.00014024227982645243,0.0,0.0,1.95125762373209,0.0,1.0,0.2,0.2,0.2,3.0,1.021484375,0.15104428858518038,245.2322187423706,253.9921875,203.02944946289062,5e-06,726,2,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.1888202577829361,0.5400605201721191,-2.4748666286468506,-0.1888202577829361,0.5400605201721191,-2.4748666286468506,459.921875,3312.0,23.0,0.0,459.921875,3312.0,23.0,0.0,0.0,1320.625,1872.0,783.0,0.0,3,62,11.140625,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.4689903259277344e-05,0.20058802887797356,21.72041120287031,4.304645336982503,0.0,0.0,0.0,21.72041120287031,0.0,1062,2763,23.900952543132007,9.035691618919373e-05,1.92603063210845,0.003720870241522789,21.14926963765174,47.010534767992795,3.683939576148987e-05,0.40599545682235444,0.09279658478193911,1.6326050816211613e-05,227910,47.010534767992795,2424.0311360505193,,,,,,,
727,True,21104,0.05405665189027786,0.0002019009589275811,0.00039232369095998365,4.9461855269328225e-06,0.0016837724833749235,-0.025223429081961513,-0.023539656889624894,1.0,1319.0,1.0,0.0,-1.4405339541845024,2.8564826883375645,5273293.203125,0.22482183203101158,0.22482183203101158,0.3726921681540323,-0.025223429081961513,0.18618424688144428,0.0002019009589275811,0.00039232369095998365,4.9461855269328225e-06,0.04951426573097706,1.217748687369749,0.0,1.0,0.2,0.2,0.2,3.0,0.775390625,0.14588099252734352,245.2322187423706,253.9921875,203.90872192382812,5e-06,727,2,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.0424429215490818,0.5400605201721191,-1.6201815605163574,-0.0424429215490818,0.5400605201721191,-1.6201815605163574,432.4609375,1893.0,75.0,0.0,432.4609375,1893.0,75.0,0.0,0.0,1113.4375,1505.0,788.0,0.0,3,61,11.34375,0.25,0.75,5.875,8,5.875,8.0,8,8,3.3690594136714935e-05,0.8159631136804819,14.455660720355809,4.154125288216164,0.0,0.0,0.0,14.455660720355809,0.0,1505,1893,16.84409536421299,0.0001032976433634758,1.7593599557876587,0.003751334734261036,18.75200908537954,37.38792045041919,3.879982978105545e-05,0.30429221143912905,0.0947669442091196,1.895810352121812e-05,197875,37.38792045041919,2646.2423908064866,,,,,,,
728,True,22168,0.05935008451342583,0.0005510668925126083,-0.0001650216463531251,0.0,0.004497483663726598,0.0,0.004497483663726598,1.0,1385.5,1.0,0.0,-2.094681482994929,3.498006459325552,6208280.8671875,0.0,0.0,0.3687183533679718,0.0,0.0,0.0005510668925126083,-0.0001650216463531251,0.0,0.0,1.7740758814616129,0.0,1.0,0.2,0.2,0.2,3.0,0.703125,0.14792784960336336,245.2322187423706,253.9921875,200.9478988647461,5e-06,728,2,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.08174696564674377,0.35355237126350403,-2.4748666286468506,-0.08174696564674377,0.35355237126350403,-2.4748666286468506,464.0234375,2375.0,12.0,0.0,464.0234375,2375.0,12.0,0.0,0.0,1099.125,1593.0,783.0,0.0,3,62,10.96875,0.25,0.75,5.875,8,5.875,8.0,8,8,5.992501974105835e-05,0.042694670148193836,19.321763393469155,4.405475187479169,0.0,0.0,0.0,19.321763393469155,0.0,1069,2375,21.56031385064125,9.401701390743256e-05,1.7870043255388737,0.003768772818148136,18.750391397625208,42.13037754967809,3.629457205533981e-05,0.3629988020985142,0.09371306606570877,1.8836047131181242e-05,200083,42.13037754967809,2374.5692732526772,,,,,,,
729,True,19080,0.06348507106304169,0.0008653477198095061,-2.6435789095557993e-06,1.0569335245236289e-05,0.0034236484789289534,0.0,0.0034236484789289534,1.0,1192.5,1.0,0.0,-2.0737787974067032,3.571975089609623,5986872.0078125,0.0,0.0,0.3317439277922161,0.0,0.0,0.0008653477198095061,-2.6435789095557993e-06,1.0569335245236289e-05,0.0,1.7946779015474021,0.0,1.0,0.2,0.2,0.2,3.0,0.55859375,0.1505783569426143,245.2322187423706,253.9921875,202.05698776245117,5e-06,729,2,0.6796875,1.0,0.0,0.6796875,1.0,0.0,-0.10652279853820801,0.7245674133300781,-1.20761239528656,-0.10652279853820801,0.7245674133300781,-1.20761239528656,667.9140625,4465.0,38.0,0.0,667.9140625,4465.0,38.0,0.0,0.0,1079.125,1478.0,833.0,0.0,3,62,14.84375,0.25,0.75,5.4375,8,5.4375,8.0,8,8,5.939137190580368e-05,0.3684746129438281,34.76098924037069,5.993203269033984,0.0,0.0,0.0,34.76098924037069,0.0,989,4465,36.940268728882074,0.0001256195828318596,2.0619348427280784,0.0039742086082696915,21.10512801911682,60.1410223999992,3.88510525226593e-05,0.4320853020584384,0.0943790074237966,1.7772072427319847e-05,223621,60.1410223999992,1859.1386633959432,,,,,,,
730,True,45256,0.05517682805657387,0.0006101384351495653,3.204793574695941e-05,4.6950121941335965e-06,0.002547508920542896,-0.004145094833802432,-0.001597585913259536,1.0,2828.5,1.0,0.0,-1.3236442918423563,2.6858777292072773,4885678.3046875,0.037981311324983835,0.037981311324983835,0.45331638184560813,-0.004145094833802432,0.08664464308179816,0.0006101384351495653,3.204793574695941e-05,4.6950121941335965e-06,0.011578896315768361,1.1242089048027992,0.0,1.0,0.2,0.2,0.2,3.0,0.607421875,0.15365486297089542,245.2322187423706,253.9921875,202.05041885375977,5e-06,730,2,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.09852973371744156,0.7245674133300781,-2.4748666286468506,-0.09852973371744156,0.7245674133300781,-2.4748666286468506,488.9140625,3232.0,23.0,0.0,488.9140625,3232.0,23.0,0.0,0.0,1335.1875,1991.0,786.0,0.0,3,62,12.5,0.125,0.875,6.75,8,6.75,8.0,8,8,6.439443677663803e-05,0.17504953034222126,24.77103286329657,4.491181156336097,0.0,0.0,0.0,24.77103286329657,0.0,1262,3232,27.234293181449175,0.00010430719703435898,1.954809040762484,0.003801519051194191,21.487549737095833,50.71146530471742,3.82671132683754e-05,0.43518469154294714,0.09202967958153985,1.6281641438183143e-05,233485,50.71146530471742,2302.092816654226,,,,,,,
731,True,34456,0.06274516880512238,0.0,-0.0002146562218285908,0.0,0.0,0.0,0.0,1.0,2153.5,1.0,0.0,-1.7777242856100202,3.0275091603398323,4798734.59375,0.0,0.0,0.4548177964279516,0.0,0.0,0.0,-0.0002146562218285908,0.0,0.0,1.5687134191393852,0.0,1.0,0.2,0.2,0.2,3.0,0.0,0.1507443556257051,245.2322187423706,253.9921875,200.93523788452148,5e-06,731,2,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.03125,7062.0,35.0,0.0,508.03125,7062.0,35.0,0.0,0.0,1235.3125,1725.0,787.0,0.0,3,62,10.5625,0.1875,0.8125,6.5,8,6.5,8.0,8,8,6.891787052154541e-05,0.341422270052135,58.763522068969905,4.681011949411186,0.0,0.0,0.0,58.763522068969905,0.0,966,7062,61.03938247542828,9.238999336957932e-05,1.962407574057579,0.0037327511236071587,20.975280937738717,84.01159902475774,3.530457615852356e-05,0.9386630755279001,0.09399717200126695,1.6727692489321698e-05,223148,84.01159902475774,1328.0785188616608,,,,,,,
732,True,31016,0.055181607604026794,0.0002274202706757933,0.0001122082821893855,0.0,0.003095132386079058,-0.005085646494990215,-0.0019905141089111567,1.0,1938.5,1.0,0.0,-1.2379129603505135,2.587316058576107,5220543.6953125,0.045431230682879686,0.045431230682879686,0.4790975413865404,-0.005085646494990215,0.10029334849691453,0.0002274202706757933,0.0001122082821893855,0.0,0.011942778481170535,1.048597540706396,0.0,1.0,0.2,0.2,0.2,3.0,0.517578125,0.1490149243336721,245.2322187423706,253.9921875,201.07422637939453,5e-06,732,2,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.05818713456392288,0.5400605201721191,-1.6201815605163574,-0.05818713456392288,0.5400605201721191,-1.6201815605163574,414.9296875,2060.0,23.0,0.0,414.9296875,2060.0,23.0,0.0,0.0,1173.4375,1999.0,791.0,0.0,3,62,12.15625,0.3125,0.6875,5.375,8,5.375,8.0,8,8,3.1880103051662445e-05,0.1680300347507,15.83176060859114,3.7084766794214374,0.0,0.0,0.0,15.83176060859114,0.0,1475,2060,18.194599200040102,9.013433009386063e-05,1.8171919342130423,0.003777722828090191,19.020486819557846,39.071937502361834,3.731437027454376e-05,0.34257685225358403,0.09355365336630997,1.858100559286114e-05,203311,39.071937502361834,2601.7522165071823,,,,,,,
733,True,26672,0.05706367269158363,0.0011692068128468236,2.5004864255606662e-05,4.13250472774962e-06,0.004176337679382414,-0.006202222895808518,-0.002025885129114613,1.0,1667.0,1.0,0.0,-2.543819636106491,3.588177353143692,3578547.671875,0.06096574105322361,0.06096574105322361,0.36673207670902935,-0.006202222895808518,0.10281917982447189,0.0011692068128468236,2.5004864255606662e-05,4.13250472774962e-06,0.00919391424395144,2.1547084972262383,0.0,1.0,0.2,0.2,0.2,3.0,1.06640625,0.15013137669062,245.2322187423706,253.9921875,200.87062072753906,5e-06,733,2,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.16456761956214905,0.35355237126350403,-2.4748666286468506,-0.16456761956214905,0.35355237126350403,-2.4748666286468506,553.296875,2709.0,75.0,0.0,553.296875,2709.0,75.0,0.0,0.0,1209.375,1785.0,822.0,0.0,3,62,13.140625,0.125,0.875,6.8125,8,6.8125,8.0,8,8,6.361305713653564e-05,0.8068485539406538,22.450320568867028,5.4104610152644455,0.0,0.0,0.0,22.450320568867028,0.0,1539,2709,24.638216078281403,0.00010067131370306015,1.913950172252953,0.0038852570578455925,21.078436002135277,47.67038508504629,3.625638782978058e-05,0.3478893010403745,0.09342367323281983,1.7220204846360694e-05,225622,47.67038508504629,2366.479729474383,,,,,,,
734,True,24896,0.0574851855635643,0.0014045334301044932,-0.0002389760841339239,1.0668516551959328e-05,0.004761272299219854,-0.007152056379709393,-0.002390784182352945,1.0,1556.0,1.0,0.0,-1.6056670690886676,2.971520386636257,5418366.625,0.059483040357008576,0.059483040357008576,0.38911378454213547,-0.007152056379709393,0.19423258122921003,0.0014045334301044932,-0.0002389760841339239,1.0668516551959328e-05,0.02208912232890725,1.3958012436050922,0.0,1.0,0.2,0.2,0.2,3.0,0.849609375,0.1479755400600331,245.2322187423706,253.9921875,198.7151336669922,5e-06,734,2,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.17972850799560547,0.935412585735321,-2.4748666286468506,-0.17972850799560547,0.935412585735321,-2.4748666286468506,519.21875,5696.0,52.0,0.0,519.21875,5696.0,52.0,0.0,0.0,1140.625,1686.0,874.0,0.0,3,62,13.0625,0.1875,0.8125,6.125,8,6.125,8.0,8,8,3.4510158002376556e-05,0.7590119792148471,45.62744792550802,4.808937041569152,0.0,0.0,0.0,45.62744792550802,0.0,888,5696,47.97102438099682,9.351316839456558e-05,1.8657656740397215,0.003743900917470455,20.123061591759324,69.99813857022673,3.7721358239650726e-05,0.7218029548750651,0.09471458906033758,1.7621674279725384e-05,212460,69.99813857022673,1517.6117846822897,,,,,,,
735,True,21648,0.06113272160291672,0.0006394794763764367,0.00016500571052802115,9.44317889661761e-06,-0.00022685548174194992,0.0,-0.00022685548174194992,1.0,1353.0,1.0,0.0,-1.5419289954006672,2.9470581486821175,5759537.1171875,0.0,0.0,0.34970222209032564,0.0,0.0,0.0006394794763764367,0.00016500571052802115,9.44317889661761e-06,0.0,1.2923510409891605,0.0,1.0,0.2,0.2,0.2,3.0,0.5927734375,0.1481603549146684,245.2322187423706,253.9921875,201.71034622192383,5e-06,735,2,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.030247731134295464,2.4748666286468506,-1.20761239528656,-0.030247731134295464,2.4748666286468506,-1.20761239528656,685.546875,7956.0,81.0,0.0,685.546875,7956.0,81.0,0.0,0.0,1084.0,1505.0,785.0,0.0,3,62,13.734375,0.0625,0.9375,6.875,8,6.875,8.0,8,8,3.279931843280792e-05,0.837559012696147,68.30713193118572,6.10544092044438,0.0,0.0,0.0,68.30713193118572,0.0,888,7956,70.52168219536543,0.00010877009481191635,1.9915578113868833,0.0037426361814141273,22.112138794735074,94.66141872759908,3.8635917007923126e-05,0.8036658939642783,0.09762447481582977,1.6523634146339224e-05,226502,94.66141872759908,1196.3797027582582,,,,,,,
736,True,26528,0.05927921459078789,0.0010878335924644489,0.0004579341978114826,1.986649749596836e-06,-0.0005667057994287461,-0.005466522750793956,-0.006033228419255465,1.0,1658.0,1.0,0.0,-2.2462381199002266,3.2770687118172646,3538454.6484375,0.049108444480225444,0.049108444480225444,0.3279183344107145,-0.005466522750793956,0.0752932315690873,0.0010878335924644489,0.0004579341978114826,1.986649749596836e-06,0.014068083721213043,1.875423077493906,0.0,1.0,0.2,0.2,0.2,3.0,0.6484375,0.1518737383779563,245.2322187423706,253.9921875,203.9046173095703,5e-06,736,2,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.09202489256858826,1.6201815605163574,-2.4748666286468506,-0.09202489256858826,1.6201815605163574,-2.4748666286468506,795.7890625,8192.0,92.0,0.0078125,795.7890625,8192.0,92.0,0.0078125,0.0,1187.1875,1533.0,786.0,0.0,3,62,16.9921875,0.0625,0.9375,6.8125,8,6.8125,8.0,8,8,6.221700459718704e-05,1.0536321680992842,72.2378104571253,7.5494480753695825,0.0,0.0,0.0,72.2378104571253,0.0,982,8192,74.43370178248733,0.0001042298972606659,2.1897898856550455,0.0038217660039663315,24.177839977666736,100.8352835001424,4.3303705751895905e-05,0.7307379839436814,0.095255475227293,1.5056933839068996e-05,253821,100.8352835001424,1258.592187126848,,,,,,,
737,True,28656,0.060081638395786285,0.0008367376249225345,0.00018938867014028915,0.0,0.007355684952926822,0.0,0.007355684952926822,1.0,1791.0,1.0,0.0,-1.199016653932631,2.5091021843254566,5179410.31640625,0.0,0.0,0.39257039153967443,0.0,0.0,0.0008367376249225345,0.00018938867014028915,0.0,0.0,0.9983887646812946,0.0,1.0,0.2,0.2,0.2,3.0,0.970703125,0.14819371174059187,245.2322187423706,253.9921875,200.89398193359375,5e-06,737,2,0.921875,1.0,0.0,0.921875,1.0,0.0,-0.14746959507465363,0.35355237126350403,-2.4748666286468506,-0.14746959507465363,0.35355237126350403,-2.4748666286468506,413.1796875,2779.0,70.0,0.0,413.1796875,2779.0,70.0,0.0,0.0,1201.875,1874.0,812.0,0.0,3,62,9.8125,0.0625,0.9375,7.375,8,7.375,8.0,8,8,0.00012836791574954987,0.7635441105812788,21.486962178722024,4.118346662369731,0.0,0.0,0.0,21.486962178722024,0.0,1056,2779,23.76818746048957,0.00010401289910078049,1.8275656560435891,0.0038412287831306458,19.343629783019423,44.97345935180783,3.6806799471378326e-05,0.4494145529239619,0.09357089196389162,1.8581166384316735e-05,206727,44.97345935180783,2298.322199131542,,,,,,,
738,True,13552,0.061186887323856354,0.001292759036005009,0.00013227723184172646,1.2504502365118242e-05,0.00909571530064568,0.0,0.00909571530064568,1.0,847.0,1.0,0.0,-0.4701244509778917,1.759351048618555,5312137.2421875,0.0,0.0,0.2424347946299687,0.0,0.0,0.001292759036005009,0.00013227723184172646,1.2504502365118242e-05,0.0,0.3850533221848309,0.0,1.0,0.2,0.2,0.2,3.0,0.775390625,0.14736194534857833,245.2322187423706,253.9921875,201.8818588256836,5e-06,738,2,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.23822647333145142,0.7245674133300781,-1.6201815605163574,-0.23822647333145142,0.7245674133300781,-1.6201815605163574,619.15625,3505.0,71.0,0.0,619.15625,3505.0,71.0,0.0,0.0,1051.1875,1513.0,785.0,0.0,3,62,14.515625,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,6.101466715335846e-05,0.7678806921467185,27.373681286349893,5.898027490831737,0.0,0.0,0.0,27.373681286349893,0.0,961,3278,29.65611321479082,0.00010906718671321869,1.8389019379392266,0.003894556313753128,20.387298225425184,51.9144752593711,3.8582831621170044e-05,0.37420018693270607,0.09535508327919583,1.8215544675277955e-05,213804,51.9144752593711,2059.194462929741,,,,,,,
