step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
562,True,31504,0.055534135550260544,0.0018670860299607739,-3.909483240249756e-05,1.245840962837974e-05,0.008967718022176996,-0.013004658230784116,-0.0040369402267970145,1.0,1969.0,1.0,0.0,-1.7793872468173504,2.9986227862536907,5307668.953125,0.11028671835083514,0.11028671835083514,0.38238820584269567,-0.013004658230784116,0.19003875061328745,0.0018670860299607739,-3.909483240249756e-05,1.245840962837974e-05,0.039251095964573324,1.5089502171613276,0.0,1.0,0.2,0.2,0.2,3.0,1.203125,0.1521439713006753,247.15158796310425,254.064453125,132.54672622680664,5e-06,562,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.4469406306743622,0.5400605201721191,-2.4748666286468506,-0.4469406306743622,0.5400605201721191,-2.4748666286468506,684.140625,8192.0,98.0,0.0078125,684.140625,8192.0,98.0,0.0078125,0.0,1229.75,1888.0,832.0,0.0,3,62,16.1171875,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.135856240987778e-05,1.0627744300290942,69.20564750209451,6.082644089117821,0.0,0.0,0.0,69.20564750209451,0.0,963,8192,71.25425277557224,8.251052349805832e-05,2.1005915189161897,0.0037496769800782204,23.03987177181989,96.43041826225817,3.978051245212555e-05,1.530617843266832e-05,0.8136833707385205,0.09404873813901611,244978,96.43041826225817,1270.2319683698902,,,,,,,
563,True,24448,0.056664589792490005,0.0007733748498139903,0.00011420885624602306,0.0,0.015863364809774794,-0.0186949267226737,-0.0028315619565546513,1.0,1528.0,1.0,0.0,-1.3922193036414683,2.527301002293825,4133189.1484375,0.16644523199647665,0.16644523199647665,0.2873582088100576,-0.0186949267226737,0.1718859749843239,0.0007733748498139903,0.00011420885624602306,0.0,0.04304107034113258,1.1455095252022147,0.0,1.0,0.2,0.2,0.2,3.0,0.703125,0.15001141752816355,247.15158796310425,254.064453125,132.7332305908203,5e-06,563,1,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.334165096282959,0.5400605201721191,-2.4748666286468506,-0.334165096282959,0.5400605201721191,-2.4748666286468506,656.1796875,6503.0,111.0,0.0,656.1796875,6503.0,111.0,0.0,0.0,1135.5625,1552.0,786.0,0.0,3,61,14.6875,0.125,0.875,6.75,8,6.75,8.0,8,8,3.3503398299217224e-05,1.2135467939078808,50.738046856597066,5.956311608679243,0.0,0.0,0.0,50.738046856597066,0.0,1520,6503,52.95977921504527,8.683931082487106e-05,2.015122870914638,0.003736838698387146,21.873835512436926,76.88136181794107,3.760587424039841e-05,1.629366799242683e-05,0.6305411200610217,0.0953760764986807,229343,76.88136181794107,1491.5383558312597,,,,,,,
564,True,29896,0.05244379863142967,0.00024526748529751785,-0.0002966613647004124,0.0,0.00497129510040395,0.0,0.00497129510040395,1.0,1868.5,1.0,0.0,-0.8772180611267686,2.396494898945093,6185209.6796875,0.0,0.0,0.3991576107732141,0.0,0.0,0.00024526748529751785,-0.0002966613647004124,0.0,0.0,0.7439898867160082,0.0,1.0,0.2,0.2,0.2,3.0,1.53125,0.14844536916016204,247.15158796310425,254.064453125,131.9983139038086,5e-06,564,1,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.028801895678043365,0.35355237126350403,-2.4748666286468506,-0.028801895678043365,0.35355237126350403,-2.4748666286468506,366.890625,1795.0,131.0,0.0,366.890625,1795.0,131.0,0.0,0.0,1149.9375,1866.0,783.0,0.0,3,62,9.296875,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,5.617644637823105e-05,1.2443027142435312,12.636664469726384,3.437317660660483,0.0,0.0,0.0,12.636664469726384,0.0,957,1795,14.702485640533268,0.00010860152542591095,1.7435038732364774,0.005402456969022751,18.019979091361165,34.51435886975378,3.857724368572235e-05,2.782562795009503e-05,0.3130719654302046,0.0928128140103277,194154,34.51435886975378,2812.655462219007,,,,,,,
565,True,36952,0.05668539181351662,0.0009510505624348298,0.00036426082988327835,0.0,0.005551359441597015,-0.0028936809467268176,0.002657678385730833,1.0,2309.5,1.0,0.0,-1.0023066708818078,2.432143073529005,5717131.046875,0.02491845702752471,0.02491845702752471,0.4432292025444865,-0.0028936809467268176,0.04611993379489797,0.0009510505624348298,0.00036426082988327835,0.0,0.010011497477535158,0.8246473744511604,0.0,1.0,0.2,0.2,0.2,3.0,0.9765625,0.15071791504342413,247.15158796310425,254.064453125,132.08472442626953,5e-06,565,1,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.19108065962791443,0.5400605201721191,-2.4748666286468506,-0.19108065962791443,0.5400605201721191,-2.4748666286468506,462.484375,3209.0,81.0,0.0,462.484375,3209.0,81.0,0.0,0.0,1228.8125,1836.0,819.0,0.0,3,62,10.953125,0.25,0.75,5.75,8,5.75,8.0,8,8,5.6980177760124207e-05,0.8592548733577132,20.00149080902338,4.191417053669284,0.0,0.0,0.0,20.00149080902338,0.0,979,3209,22.127612016163766,9.925477206707001e-05,1.9072573157027364,0.004199096001684666,20.067434978671372,44.13729851786047,3.754999488592148e-05,1.9396616879080707e-05,0.3737898580385109,0.09269622506153456,216486,44.13729851786047,2452.4156129809053,,,,,,,
566,True,30736,0.06075047329068184,0.0007146314310375601,-0.00016440767012682045,1.831913459682255e-05,0.007918182935100049,-0.005112979168188758,0.0028052037669112906,1.0,1921.0,1.0,0.0,-1.1284035369753838,2.720087878406048,5872512.53125,0.0498056854121387,0.0498056854121387,0.43665226549533837,-0.005112979168188758,0.09405127339105593,0.0007146314310375601,-0.00016440767012682045,1.831913459682255e-05,0.015946328872814775,0.9258478786796331,0.0,1.0,0.2,0.2,0.2,3.0,0.798828125,0.1481900468535656,247.15158796310425,254.064453125,131.973388671875,5e-06,566,1,0.7109375,1.0,0.0,0.7109375,1.0,0.0,-0.13469721376895905,0.935412585735321,-2.4748666286468506,-0.13469721376895905,0.935412585735321,-2.4748666286468506,382.40625,2774.0,97.0,0.0,382.40625,2774.0,97.0,0.0,0.0,1185.8125,1756.0,835.0,0.0,3,62,9.140625,0.25,0.75,5.6875,8,5.6875,8.0,8,8,5.250610411167145e-05,1.1161419674754143,18.37838286627084,3.5902694917385816,0.0,0.0,0.0,18.37838286627084,0.0,971,2774,20.497795382514596,8.394196629524231e-05,1.7700145682319999,0.00364746805280447,18.78985453955829,41.08958752360195,3.761611878871918e-05,1.817083500789346e-05,0.4187667602867246,0.09360667227725669,200732,41.08958752360195,2442.613957668705,,,,,,,
567,True,33632,0.058010898530483246,0.0011378932176739909,-0.00011236145678594767,3.18975207846961e-06,0.006660477883997373,-0.015078587821335532,-0.008418109850026667,1.0,2102.0,1.0,0.0,-1.7624561523552984,3.1196048334240913,5500637.078125,0.140061866492033,0.140061866492033,0.3866699949032598,-0.015078587821335532,0.27297275489136463,0.0011378932176739909,-0.00011236145678594767,3.18975207846961e-06,0.045444791205227375,1.517870715353638,0.0,1.0,0.2,0.2,0.2,3.0,0.982421875,0.15300011484288198,247.15158796310425,254.064453125,132.07275009155273,5e-06,567,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.19930832087993622,1.20761239528656,-2.4748666286468506,-0.19930832087993622,1.20761239528656,-2.4748666286468506,612.5390625,3425.0,96.0,0.0,612.5390625,3425.0,96.0,0.0,0.0,1229.8125,1756.0,785.0,0.0,3,62,14.28125,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.19015234708786e-05,1.0386349987238646,25.102404643781483,5.484667449367407,0.0,0.0,0.0,25.102404643781483,0.0,1108,3425,27.320380623452365,7.84844160079956e-05,1.986199858598411,0.003590105101466179,21.819244101643562,51.158110848627985,4.048459231853485e-05,1.5223856660204897e-05,0.3484520199407227,0.09252460171758903,235821,51.158110848627985,2304.8251400229774,,,,,,,
568,True,38400,0.06142803654074669,0.0008400962578889448,4.776454647981154e-05,1.7797141254050075e-06,-0.0003006964107044041,-0.022141406108858064,-0.0224421025486663,1.0,2400.0,1.0,0.0,-1.5078686005435884,2.8667311891913414,4950638.1328125,0.20939669199287891,0.20939669199287891,0.3816517046175641,-0.022141406108858064,0.29201777685843,0.0008400962578889448,4.776454647981154e-05,1.7797141254050075e-06,0.05803331913193688,1.2993767661973834,0.0,1.0,0.2,0.2,0.2,3.0,0.822265625,0.15882641557152488,247.15158796310425,254.064453125,132.25428771972656,5e-06,568,1,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.119284488260746,1.20761239528656,-2.4748666286468506,-0.119284488260746,1.20761239528656,-2.4748666286468506,908.375,5393.0,77.0,0.0,908.375,5393.0,77.0,0.0,0.0,1272.0,1897.0,894.0,0.0,3,62,18.71875,0.25,0.75,5.375,8,5.375,8.0,8,8,3.290083259344101e-05,0.8239738252013922,43.8697704738006,7.753110023790214,0.0,0.0,0.0,43.8697704738006,0.0,1498,5393,46.25451884418726,7.795169949531555e-05,2.326452293433249,0.003790014423429966,26.02122959215194,74.63594650290906,4.574190825223923e-05,1.3579997790768381e-05,0.3978130490933953,0.09323664791088095,279088,74.63594650290906,1869.6620936476104,,,,,,,
569,True,25456,0.04637854918837547,0.0006923700420884416,-8.545015543859336e-05,2.1354380805860274e-06,0.009093732049223036,-0.012140676961280406,-0.00304694491205737,1.0,1591.0,1.0,0.0,-1.138096634298563,2.630828283727169,4935262.6484375,0.11061221547424793,0.11061221547424793,0.2436486358427452,-0.012140676961280406,0.13060741895072897,0.0006923700420884416,-8.545015543859336e-05,2.1354380805860274e-06,0.024262452963739634,0.9215950183570385,0.0,1.0,0.2,0.2,0.2,3.0,0.669921875,0.15530189151046353,247.15158796310425,254.064453125,132.40971755981445,5e-06,569,1,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.19137902557849884,0.935412585735321,-2.4748666286468506,-0.19137902557849884,0.935412585735321,-2.4748666286468506,789.7578125,8192.0,161.0,0.0078125,789.7578125,8192.0,161.0,0.0078125,0.0,1186.3125,1805.0,783.0,0.0,3,62,16.6484375,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.258790820837021e-05,1.6394608579576015,68.31602639425546,7.190241984157183,0.0,0.0,0.0,68.31602639425546,0.0,1414,8192,70.50327447336167,8.009560406208038e-05,2.154007609002292,0.003716536797583103,23.668395527638495,96.3597458479926,3.984849900007248e-05,1.469352762776147e-05,0.6974376487388506,0.09357427156817111,252937,96.3597458479926,1312.4619506521315,,,,,,,
570,True,34184,0.05630708858370781,0.0008247720415965887,-0.00028659279541898286,0.0,0.007302896934561431,-0.011831751820864156,-0.004528854915406555,1.0,2136.5,1.0,0.0,-0.9308910724939778,2.383883461356163,5693177.78125,0.10882710106670856,0.10882710106670856,0.4015552153595121,-0.011831751820864156,0.1894012599176171,0.0008247720415965887,-0.00028659279541898286,0.0,0.033412290969863534,0.8013128045713529,0.0,1.0,0.2,0.2,0.2,3.0,0.81640625,0.15202539192758988,247.15158796310425,254.064453125,132.10081100463867,5e-06,570,1,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.20776356756687164,0.7245674133300781,-2.4748666286468506,-0.20776356756687164,0.7245674133300781,-2.4748666286468506,519.390625,3035.0,99.0,0.0,519.390625,3035.0,99.0,0.0,0.0,1193.1875,1989.0,788.0,0.0,3,62,11.5,0.0625,0.9375,7.125,8,7.125,8.0,8,8,3.65767627954483e-05,1.0953392395749688,20.578308059833944,4.572684778300754,0.0,0.0,0.0,20.578308059833944,0.0,1719,3035,22.887955877929926,8.744560182094574e-05,1.9153985725715756,0.0036852555349469185,20.41844961885363,45.25569759681821,3.8469210267066956e-05,1.6811530199110072e-05,0.3442729743077814,0.09314561205626398,219210,45.25569759681821,2421.904993631255,,,,,,,
571,True,41432,0.056711528450250626,0.0009236472815246088,6.113324502621253e-05,0.0,0.008257154069724493,-0.008267602279374842,-1.0448333341628313e-05,1.0,2589.5,1.0,0.0,-2.355641406029463,3.478930503129959,4206334.88671875,0.07958744186908007,0.07958744186908007,0.4312981499716295,-0.008267602279374842,0.19682363851895934,0.0009236472815246088,6.113324502621253e-05,0.0,0.02631299168569967,1.9937379620969296,0.0,1.0,0.2,0.2,0.2,3.0,0.81640625,0.15104468823776748,247.15158796310425,254.064453125,132.18091583251953,5e-06,571,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.197977215051651,0.35355237126350403,-2.4748666286468506,-0.197977215051651,0.35355237126350403,-2.4748666286468506,515.0390625,3617.0,89.0,0.0,515.0390625,3617.0,89.0,0.0,0.0,1273.3125,2017.0,786.0,0.0,3,62,11.34375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,3.224611282348633e-05,0.9581440389156342,27.76460481621325,4.886239769788517,0.0,0.0,0.0,27.76460481621325,0.0,1161,3617,30.039888848550618,8.438527584075928e-05,1.9512946819886565,0.003666267730295658,21.39856704697013,53.42713782470673,4.043709486722946e-05,1.6016267295281785e-05,0.4556676351695202,0.0934806715636787,228909,53.42713782470673,2142.254005361895,,,,,,,
572,True,35256,0.06124931201338768,0.0006327957598841749,-0.0002413149120457092,9.134755600825883e-06,0.0054446331050712615,0.0,0.0054446331050712615,1.0,2203.5,1.0,0.0,-1.9204394626431167,3.271765246987343,5051681.609375,0.0,0.0,0.48475493362591404,0.0,0.0,0.0006327957598841749,-0.0002413149120457092,9.134755600825883e-06,0.0,1.6438697180710733,0.0,1.0,0.2,0.2,0.2,3.0,0.98828125,0.14944895513534684,247.15158796310425,254.064453125,132.10027694702148,5e-06,572,1,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.08526048064231873,0.35355237126350403,-2.4748666286468506,-0.08526048064231873,0.35355237126350403,-2.4748666286468506,301.703125,2399.0,87.0,0.0,301.703125,2399.0,87.0,0.0,0.0,1253.6875,1999.0,900.0,0.0,3,62,7.359375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,5.867891013622284e-05,0.9288246911019087,16.53673959057778,2.8927186159562552,0.0,0.0,0.0,16.53673959057778,0.0,1068,2399,18.680841689929366,8.19200649857521e-05,1.7567426897585392,0.003660213202238083,18.37759911455214,38.84967581089586,3.8525089621543884e-05,1.8384716471134075e-05,0.4837340538072755,0.0923079969589238,199090,38.84967581089586,2562.3122438535615,,,,,,,
573,True,23696,0.06211090460419655,0.0013258845137897879,-5.577464099815188e-05,2.1274422579153907e-06,0.005163360881851986,-0.027173767040949315,-0.02201040615909733,1.0,1481.0,1.0,0.0,-1.3940992902498692,2.7823959700763226,4820241.9453125,0.23960476834326982,0.23960476834326982,0.32941779373077634,-0.027173767040949315,0.2652778602746296,0.0013258845137897879,-5.577464099815188e-05,2.1274422579153907e-06,0.08169570518657565,1.1400155352894217,0.0,1.0,0.2,0.2,0.2,3.0,0.982421875,0.1537831114949127,247.15158796310425,254.064453125,131.98395538330078,5e-06,573,1,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.28012508153915405,0.5400605201721191,-2.4748666286468506,-0.28012508153915405,0.5400605201721191,-2.4748666286468506,754.9453125,5095.0,89.0,0.0,754.9453125,5095.0,89.0,0.0,0.0,1107.3125,1795.0,783.0,0.0,3,62,18.328125,0.1875,0.8125,6.125,8,6.125,8.0,8,8,5.454756319522858e-05,0.9417529050260782,42.19092985056341,6.574558820677339,0.0,0.0,0.0,42.19092985056341,0.0,930,5095,44.33458487689495,8.0890953540802e-05,2.0325384559109807,0.003600255586206913,22.17996732890606,68.5793692683801,3.9733946323394775e-05,1.5103707219508044e-05,0.4587934233325567,0.09304887518471806,238369,68.5793692683801,1737.9060389660424,,,,,,,
574,True,31488,0.0539892353117466,0.0010616882937029004,-0.00011091109081462491,7.840716307327966e-06,0.008427878376096487,-0.0113015579408966,-0.0028736795648001134,1.0,1968.0,1.0,0.0,-1.5715101644673268,2.853821523487568,5246161.234375,0.09474733984097838,0.09474733984097838,0.37489122168969663,-0.0113015579408966,0.1420321727653674,0.0010616882937029004,-0.00011091109081462491,7.840716307327966e-06,0.02486437262268737,1.3635777634917758,0.0,1.0,0.2,0.2,0.2,3.0,0.97265625,0.1516303191691261,247.15158796310425,254.064453125,131.97027206420898,5e-06,574,1,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.2524992525577545,0.7245674133300781,-2.4748666286468506,-0.2524992525577545,0.7245674133300781,-2.4748666286468506,574.7265625,4069.0,23.0,0.0,574.7265625,4069.0,23.0,0.0,0.0,1189.875,1755.0,819.0,0.0,3,62,14.265625,0.125,0.875,6.5625,8,6.5625,8.0,8,8,5.460064858198166e-05,0.16285888198763132,30.70891198515892,5.031739589925564,0.0,0.0,0.0,30.70891198515892,0.0,1554,4069,32.989275040104985,8.459389209747314e-05,1.9421557504683733,0.0037173544988036156,20.966373141855,55.93102563917637,3.9225444197654724e-05,1.645801105421114e-05,0.4484370969904844,0.0928253684297314,225869,55.93102563917637,2019.174486957666,,,,,,,
575,True,16136,0.05294699966907501,0.001088908698875457,-3.822591293101141e-05,7.619281632287311e-06,0.005473724595503882,-0.029650962562300265,-0.024177237646654248,1.0,1008.5,1.0,0.0,-1.7066022956278175,3.0984679237008095,5274865.7578125,0.25806624349206686,0.25806624349206686,0.26214495414736544,-0.029650962562300265,0.24469125354749602,0.001088908698875457,-3.822591293101141e-05,7.619281632287311e-06,0.06011249509174377,1.4090446216287091,0.0,1.0,0.2,0.2,0.2,3.0,0.669921875,0.15584565470603418,247.15158796310425,254.064453125,132.1389274597168,5e-06,575,1,0.75,1.0,0.0,0.75,1.0,0.0,-0.24047525227069855,1.6201815605163574,-2.4748666286468506,-0.24047525227069855,1.6201815605163574,-2.4748666286468506,892.0859375,8192.0,80.0,0.015625,892.0859375,8192.0,80.0,0.015625,0.0,1106.875,1444.0,880.0,0.0,3,62,17.890625,0.125,0.875,6.0,8,6.0,8.0,8,8,3.294181078672409e-05,0.8385594971477985,67.79216819722205,7.750011885560525,0.0,0.0,0.0,67.79216819722205,0.0,1255,8192,69.89111165609211,8.095335215330124e-05,2.159754142165184,0.003715590573847294,24.202352133579552,96.28628967609257,4.0840357542037964e-05,1.4521570088551058e-05,0.6120759075559574,0.094589580264667,255867,96.28628967609257,1328.6782617792082,,,,,,,
576,True,44768,0.06309285014867783,0.0015497638851229567,0.00022389028231373231,2.652576085893088e-06,0.0017194368556374684,-0.022505702858325094,-0.02078626598813571,1.0,2798.0,1.0,0.0,-1.8341520242393017,2.958335265517235,4142901.7734375,0.22385793458670378,0.22385793458670378,0.44838399533830686,-0.022505702858325094,0.24533645586829905,0.0015497638851229567,0.00022389028231373231,2.652576085893088e-06,0.06397554860450327,1.5726551990956068,0.0,1.0,0.2,0.2,0.2,3.0,0.923828125,0.15553614774841756,247.15158796310425,254.064453125,132.26651000976562,5e-06,576,1,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.25677669048309326,0.935412585735321,-2.4748666286468506,-0.25677669048309326,0.935412585735321,-2.4748666286468506,702.6484375,4138.0,109.0,0.0,702.6484375,4138.0,109.0,0.0,0.0,1331.5625,2022.0,943.0,0.0,3,62,15.078125,0.1875,0.8125,5.875,8,5.875,8.0,8,8,3.2133422791957855e-05,1.2746712723746896,30.308282393962145,6.306835199764464,0.0,0.0,0.0,30.308282393962145,0.0,1840,4138,32.67378712631762,9.726826101541519e-05,2.163867133669555,0.0037328023463487625,24.111544233746827,58.99811331927776,4.012789577245712e-05,1.4336034574020035e-05,0.3632883079233438,0.09260172377091404,260379,58.99811331927776,2206.672259084941,,,,,,,
577,True,25008,0.05792936682701111,0.0006135763469501399,-0.0001662557873487458,6.676994871668285e-06,0.008116139622870833,-0.009863919229246676,-0.0017477795481681824,1.0,1563.0,1.0,0.0,-1.544349136762321,2.875262036919594,4838369.8984375,0.08659267611801624,0.08659267611801624,0.3178709422393019,-0.009863919229246676,0.18597447029850328,0.0006135763469501399,-0.0001662557873487458,6.676994871668285e-06,0.011275328695774078,1.2880897605791688,0.0,1.0,0.2,0.2,0.2,3.0,0.544921875,0.1539034936058335,247.15158796310425,254.064453125,132.4290657043457,5e-06,577,1,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.18775638937950134,0.7245674133300781,-1.20761239528656,-0.18775638937950134,0.7245674133300781,-1.20761239528656,690.1640625,5014.0,124.0,0.0,690.1640625,5014.0,124.0,0.0,0.0,1150.0,1522.0,899.0,0.0,3,62,15.5625,0.0,1.0,7.625,8,7.625,8.0,8,8,3.29362228512764e-05,1.3036571759730577,39.36107031162828,6.151111091967323,0.0,0.0,0.0,39.36107031162828,0.0,1213,5014,41.39691026881337,8.314196020364761e-05,2.0185555331408978,0.003600086085498333,21.791650018654764,65.23988786619157,3.7750229239463806e-05,1.528432878139404e-05,0.46860359593861706,0.09251743865677213,235541,65.23988786619157,1805.191637385243,,,,,,,
578,True,35944,0.06427928060293198,0.0006595058075617999,-0.00013236067314892352,1.3436104836728191e-05,0.010603469039779156,-0.00596254866104573,0.004640920378733426,1.0,2246.5,1.0,0.0,-0.9910892029292881,2.492027085274458,6199307.6171875,0.05288771307095885,0.05288771307095885,0.37522104290913205,-0.00596254866104573,0.09794663529920775,0.0006595058075617999,-0.00013236067314892352,1.3436104836728191e-05,0.01985743036493659,0.871224072529003,0.0,1.0,0.2,0.2,0.2,3.0,0.6328125,0.15201334882975365,247.15158796310425,254.064453125,132.59810638427734,5e-06,578,1,0.875,1.0,0.0,0.875,1.0,0.0,-0.18476669490337372,2.4748666286468506,-2.4748666286468506,-0.18476669490337372,2.4748666286468506,-2.4748666286468506,495.390625,3674.0,96.0,0.0,495.390625,3674.0,96.0,0.0,0.0,1261.0,2004.0,831.0,0.0,3,61,9.96875,0.0625,0.9375,7.0,8,7.0,8.0,8,8,3.241933882236481e-05,1.0596941513940692,25.972243953496218,4.37797566215886,0.0,0.0,0.0,25.972243953496218,0.0,1642,3312,28.29081996437162,8.140504360198975e-05,1.9489446273073554,0.003831997513771057,20.983860849402845,51.257219907827675,3.9529986679553986e-05,1.7044887481300683e-05,0.44615707245500114,0.09333710312075921,224818,51.257219907827675,2193.0373945785072,,,,,,,
579,True,32528,0.05236906185746193,0.0006995766307227314,6.240956440706213e-05,0.0,0.002520359543268569,-0.007609971798956394,-0.00508961224113591,1.0,2033.0,1.0,0.0,-1.1105935662053525,2.459096886217594,5548141.265625,0.07127883657813072,0.07127883657813072,0.3686066350433737,-0.007609971798956394,0.14753899583878,0.0006995766307227314,6.240956440706213e-05,0.0,0.025220205076038837,0.9199579898267984,0.0,1.0,0.2,0.2,0.2,3.0,0.78515625,0.15185163544977476,247.15158796310425,254.064453125,131.9164810180664,5e-06,579,1,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.11219790577888489,2.4748666286468506,-2.4748666286468506,-0.11219790577888489,2.4748666286468506,-2.4748666286468506,594.7109375,2908.0,140.0,0.0,594.7109375,2908.0,140.0,0.0,0.0,1230.9375,1874.0,897.0,0.0,3,62,13.796875,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.2667070627212524e-05,1.5512092588469386,21.339726584032178,5.36798813281348,0.0,0.0,0.0,21.339726584032178,0.0,1874,2908,23.619607031345367,7.891003042459488e-05,1.9988699965178967,0.003692721016705036,21.803909761831164,47.455171421170235,3.7824735045433044e-05,1.580226638953213e-05,0.31028213590301706,0.09330550259039452,233683,47.455171421170235,2462.1447252401204,,,,,,,
580,True,23680,0.052038561552762985,0.0005496410340128932,-5.1127554797858465e-05,5.302901627146639e-06,0.007760966545902193,0.0,0.007760966545902193,1.0,1480.0,1.0,0.0,-1.2208089120686054,2.5286776833236217,4913143.8203125,0.0,0.0,0.3311583392260439,0.0,0.0,0.0005496410340128932,-5.1127554797858465e-05,5.302901627146639e-06,0.0,1.0202540811151266,0.0,1.0,0.2,0.2,0.2,3.0,0.654296875,0.14794174551912842,247.15158796310425,254.064453125,131.88680267333984,5e-06,580,1,0.8515625,1.0,0.0,0.8515625,1.0,0.0,-0.16051849722862244,0.5400605201721191,-2.4748666286468506,-0.16051849722862244,0.5400605201721191,-2.4748666286468506,501.125,3706.0,119.0,0.0,501.125,3706.0,119.0,0.0,0.0,1117.5625,1672.0,822.0,0.0,3,62,11.484375,0.125,0.875,6.8125,8,6.8125,8.0,8,8,5.416572093963623e-05,1.2862446140497923,23.162217358127236,4.560407936158299,0.0,0.0,0.0,23.162217358127236,0.0,981,3706,25.154967694543302,8.853059262037277e-05,1.8514392599463463,0.0036588823422789574,19.523435230366886,46.56331853475422,4.089716821908951e-05,1.7659380392481164e-05,0.392164001224484,0.09422871167982783,207192,46.56331853475422,2224.8414258248663,,,,,,,
